Object Type,Title,Item ARK,Parent ARK,File Name,Thumbnail,Item Sequence,Contents note,Date.created,Date.normalized,Format.extent,Genre,Language,Local identifier,Place of origin,Repository,Type.typeOfResource,Rights.copyrightStatus,Rights.rightsHolderContact,viewingHint,Name.director,Name.editor,Subject,volume | issue,Contributor.administrator,IIIF Manifest URL
Work,Acción Socialista 1926-07-20,ark:/21198/z1p8709j,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14b5nsn,,,20 de julio de 1926,1926-07-20,9 pages,newspapers,spa,ihc_accionsocialista_19260720,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 04 | no. 93,"Fernandez, Sergio",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1p8709j/manifest
Work,Acción Socialista 1926-08-10,ark:/21198/z1jm4z1m,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zp6tmr,,,10 de agosto de 1926,1926-08-10,8 pages,newspapers,spa,ihc_accionsocialista_19260810,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Domenech Vinajeras, Francisco","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 04 | no. 96,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jm4z1m/manifest
Work,Acción Socialista 1926-08-30,ark:/21198/z1dv4698,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xp9sfx,,,30 de agosto de 1926,1926-08-30,8 pages,newspapers,spa,ihc_accionsocialista_19260830,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Domenech Vinajeras, Francisco","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 04 | no. 97,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dv4698/manifest
Work,Acción Socialista 1926-09-15,ark:/21198/z1933fjd,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq2r76,,,15 de septiembre de 1926,1926-09-15,9 pages,newspapers,spa,ihc_accionsocialista_19260915,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Domenech Vinajeras, Francisco","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 04 | no. 98,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1933fjd/manifest
Work,Acción Socialista 1926-09-30,ark:/21198/z15b2ps7,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qz4zdj,,,30 de septiembre de 1926,1926-09-30,8 pages,newspapers,spa,ihc_accionsocialista_19260930,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Domenech Vinajeras, Francisco","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 04 | no. 99,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15b2ps7/manifest
Work,Acción Socialista 1926-10-10,ark:/21198/z11k1z4t,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q26mnb,,,10 de octubre de 1926,1926-10-10,8 pages,newspapers,spa,ihc_accionsocialista_19261010,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Domenech Vinajeras, Francisco","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 04 | no. 100,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11k1z4t/manifest
Work,Acción Socialista 1926-10-20,ark:/21198/z1wt1fm2,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p29km9,,,20 de octubre de 1926,1926-10-20,8 pages,newspapers,spa,ihc_accionsocialista_19261020,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Domenech Vinajeras, Francisco","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 04 | no. 101,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wt1fm2/manifest
Work,Acción Socialista 1926-11-10,ark:/21198/z1s20px3,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n32jdk,,,10 de noviembre de 1926,1926-11-10,8 pages,newspapers,spa,ihc_accionsocialista_19261110,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Domenech Vinajeras, Francisco","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 04 | no. 102,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1s20px3/manifest
Work,Acción Socialista 1926-11-20,ark:/21198/z1nc8nk3,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m35h69,,,20 de noviembre de 1926,1926-11-20,8 pages,newspapers,spa,ihc_accionsocialista_19261120,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Domenech Vinajeras, Francisco","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 04 | no. 103,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1nc8nk3/manifest
Work,Acción Socialista 1926-12-10,ark:/21198/z1hm7wtx,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k38g3c,,,10 de diciembre de 1926,1926-12-10,8 pages,newspapers,spa,ihc_accionsocialista_19261210,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Domenech Vinajeras, Francisco","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 04 | no. 104,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hm7wtx/manifest
Work,Acción Socialista 1927-01-01,ark:/21198/z1cv752j,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j41f00,,,1 de enero de 1927,1927-01-01,12 pages,newspapers,spa,ihc_accionsocialista_19270101,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 106,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cv752j/manifest
Work,Acción Socialista 1927-01-15,ark:/21198/z1836db4,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10603f1,,,15 de enero de 1927,1927-01-15,8 pages,newspapers,spa,ihc_accionsocialista_19270115,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 107,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1836db4/manifest
Work,Acción Socialista 1927-01-30,ark:/21198/z14b5nnv,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z639fb,,,30 de enero de 1927,1927-01-30,8 pages,newspapers,spa,ihc_accionsocialista_19270130,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 108,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14b5nnv/manifest
Work,Acción Socialista 1927-02-10,ark:/21198/z10k4wzk,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x668cv,,,10 de febrero de 1927,1927-02-10,8 pages,newspapers,spa,ihc_accionsocialista_19270210,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 109,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10k4wzk/manifest
Work,Acción Socialista 1927-02-20,ark:/21198/z1vt4dh4,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w97xmz,,,20 de febrero de 1927,1927-02-20,8 pages,newspapers,spa,ihc_accionsocialista_19270220,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 110,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vt4dh4/manifest
Work,Acción Socialista 1927-03-01,ark:/21198/z1r52c4j,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vb0wj1,,,1 de marzo de 1927,1927-03-01,8 pages,newspapers,spa,ihc_accionsocialista_19270301,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 111,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1r52c4j/manifest
Work,Acción Socialista 1927-03-10,ark:/21198/z1md1mf8,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tb3vdn,,,10 de marzo de 1927,1927-03-10,9 pages,newspapers,spa,ihc_accionsocialista_19270310,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 112,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1md1mf8/manifest
Work,Acción Socialista 1927-03-30,ark:/21198/z1gn0vnn,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nk62g1,,,30 de marzo de 1927,1927-03-30,8 pages,newspapers,spa,ihc_accionsocialista_19270330,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 114,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gn0vnn/manifest
Work,Acción Socialista 1927-04-10,ark:/21198/z1bw03zr,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mk91bn,,,10 de abril de 1927,1927-04-10,8 pages,newspapers,spa,ihc_accionsocialista_19270410,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 115,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bw03zr/manifest
Work,Acción Socialista 1927-05-01,ark:/21198/z1739c8n,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kq0pk9,,,1 de mayo de 1927,1927-05-01,16 pages,newspapers,spa,ihc_accionsocialista_19270501,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 117,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1739c8n/manifest
Work,Acción Socialista 1927-05-15,ark:/21198/z13b8mjx,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hq6mfb,,,15 de mayo de 1927,1927-05-15,9 pages,newspapers,spa,ihc_accionsocialista_19270515,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 118,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13b8mjx/manifest
Work,Acción Socialista 1927-05-30,ark:/21198/z1zp6tgz,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bz8thb,,,30 de mayo de 1927,1927-05-30,8 pages,newspapers,spa,ihc_accionsocialista_19270530,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 119,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zp6tgz/manifest
Work,Acción Socialista 1927-06-10,ark:/21198/z1tx62s2,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b01s9x,,,10 de junio de 1927,1927-06-10,6 pages,newspapers,spa,ihc_accionsocialista_19270610,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo Vietes, Juan","Padron, Alfredo",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 120,"Padron, Alfredo",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tx62s2/manifest
Work,Acción Socialista 1927-06-30,ark:/21198/z1q55b1m,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jh67nq,,,30 de junio de 1927,1927-06-30,8 pages,newspapers,spa,ihc_accionsocialista_19270630,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 121,"Padron, Alfredo",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1q55b1m/manifest
Work,Acción Socialista 1927-07-12,ark:/21198/z1kd4k8f,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh96hb,,,12 de julio de 1927,1927-07-12,8 pages,newspapers,spa,ihc_accionsocialista_19270712,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 122,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1kd4k8f/manifest
Work,Acción Socialista 1927-07-30,ark:/21198/z1fn3tjq,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gn0vr0,,,30 de julio de 1927,1927-07-30,8 pages,newspapers,spa,ihc_accionsocialista_19270730,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 123,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fn3tjq/manifest
Work,Acción Socialista 1927-08-12,ark:/21198/z19w32w8,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn3tph,,,12 de agosto de 1927,1927-08-12,12 pages,newspapers,spa,ihc_accionsocialista_19270812,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 124,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19w32w8/manifest
Work,Acción Socialista 1927-08-28,ark:/21198/z1642b4t,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wm41v9,,,28 de agosto de 1927,1927-08-28,8 pages,newspapers,spa,ihc_accionsocialista_19270828,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 125,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1642b4t/manifest
Work,Acción Socialista 1927-09-10,ark:/21198/z12g08td,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vq5q3t,,,10 de septiembre de 1927,1927-09-10,8 pages,newspapers,spa,ihc_accionsocialista_19270910,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 127,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12g08td/manifest
Work,Acción Socialista 1927-09-28,ark:/21198/z1xp9sbk,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tq8p1b,,,28 de septiembre de 1927,1927-09-28,8 pages,newspapers,spa,ihc_accionsocialista_19270928,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 128,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1xp9sbk/manifest
Work,Acción Socialista 1927-10-12,ark:/21198/z1sx91m7,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sr1mw3,,,12 de octubre de 1927,1927-10-12,8 pages,newspapers,spa,ihc_accionsocialista_19271012,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 129,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sx91m7/manifest
Work,Acción Socialista 1927-10-30,ark:/21198/z1p588vc,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rr4krq,,,30 de octubre de 1927,1927-10-30,9 pages,newspapers,spa,ihc_accionsocialista_19271030,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 131,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1p588vc/manifest
Work,Acción Socialista 1927-11-12,ark:/21198/z1jd7j42,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m06sxc,,,12 de noviembre de 1927,1927-11-12,8 pages,newspapers,spa,ihc_accionsocialista_19271112,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 132,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jd7j42/manifest
Work,Acción Socialista 1927-11-28,ark:/21198/z1dn6sdb,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k38g4t,,,28 de noviembre de 1927,1927-11-28,8 pages,newspapers,spa,ihc_accionsocialista_19271128,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 134,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dn6sdb/manifest
Work,Acción Socialista 1927-12-10,ark:/21198/z18w61qf,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j41f1f,,,10 de diciembre de 1927,1927-12-10,8 pages,newspapers,spa,ihc_accionsocialista_19271210,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 135,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18w61qf/manifest
Work,Acción Socialista 1927-12-23,ark:/21198/z15740dr,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h44czj,,,23 de diciembre de 1927,1927-12-23,8 pages,newspapers,spa,ihc_accionsocialista_19271223,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 137,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15740dr/manifest
Work,Acción Socialista 1928-01-12,ark:/21198/z11g37nk,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g47bt5,,,12 de enero de 1928,1928-01-12,8 pages,newspapers,spa,ihc_accionsocialista_19280112,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 06 | no. 138,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11g37nk/manifest
Work,Acción Socialista 1928-02-10,ark:/21198/z1wq2r59,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f509nw,,,10 de febrero de 1928,1928-02-10,8 pages,newspapers,spa,ihc_accionsocialista_19280210,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 06 | no. 141,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wq2r59/manifest
