Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Name.creator,Type.typeOfResource,viewingHint,Text direction,Visibility,IIIF Range,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Coverage.geographic,Name.subject,Name.contributor,Subject,Rights.countryCreation,Rights.rightsHolderContact,Language,AltTitle.uniform,Name.architect,Name.photographer,AltTitle.other,Name.repository,Relation.isPartOf,Format.dimensions,Alt ID.local,Rights.statementLocal,Description.note,Title,Date.creation,Format.extent,Date.normalized,Format.medium,Publisher.placeOfOrigin,Publisher.publisherName,Description.abstract,Opac url,Finding Aid URL,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001543wg,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz001543wg-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",12 1/2 x 16 1/2 inches,uclamss_1179_f1129_0002,,LAPL exhibit 2009,"Rush City, Reformed, late 1920s",,pencil on tracing paper|~|1 drawing,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001543wg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001543wg/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001543x0,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz001543x0-1-master.tif,,,,,,,,,,,,,,,,,,,,,,"Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,,,,[Lovell House],,,,b & w photograph,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001543x0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001543x0/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00157t2j,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz00157t2j-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Sketches,,,,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",22 x 16 cm,Travel sketches|~|uclamss_1179_b0004_f25_1140,,Full figure nude woman holding a boa behind her. The boa is flowing from her left waist to her lower right ankle.,Schmeichelei,,1 drawing,,Pencil enhanced with gold leaf on thick brown paper.,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00157t2j,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00157t2j/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00157t32,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz00157t32-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Sketches,,,,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",22 x 16 cm,Travel sketches|~|uclamss_1179_b0004_f25_1140,,Partial sketch of a full figure nude woman.On front side: Full figure nude woman holding a boa behind her. The boa is flowing from her left waist to her lower right ankle.,Schmeichelei [verso],,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00157t32,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00157t32/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0015tdx9,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0015tdx9-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",11.5 x 10 cm print on 26 x 21 cm paper.,Travel sketches|~|uclamss_1179_b0004_f21_1079.tif,,"Print of a nude woman straddling a swan.  The woman is lying on her right shoulder, and is holding a long stem [plant] in her right hand.  The swan's body is in between the woman's legs and its long neck is below the woman's breasts.exactly the same as uclamss_1179_b0004_f22_1079.tif with same title.",Nude Woman Straddling a Swan [1079],,1 drawing,,pencil on paper,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015tdx9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015tdx9/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0015tdzt,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0015tdzt-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",11.5 x 10 cm print on 26 x 21 cm paper.,Travel sketches|~|uclamss_1179_b0004_f22_1256.tif,,"Print of a nude woman straddling a swan.  The woman is lying on her right shoulder, and is holding a long stem [plant] in her right hand.  The swan's body is in between the woman's legs and its long neck is below the woman's breasts.exactly the same as uclamss_1179_b0004_f21_1256.tif and same title.",Nude Woman Straddling a Swan [1256],,1 drawing,,pencil on paper,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015tdzt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015tdzt/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0015wtsx,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0015wtsx-1-master.tif,,,,,,still image,,,,,Architectural photographs,,,,,,dwellings|~|Architecture--California--20th century,,,,,"Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,C1179_b832_f4_all-electric house josef kun,,"All electric House owned by Josef Kun in Hollywood. Collaborator: Gregory Ari.  ""View windows overlooking Hollywood toward the ocean as seen from below.""","All Electric House, Josef Kun [photograph]",,1 photograph,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wtsx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015wtsx/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0015wv11,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/srgb/21198-zz0015wv11-1-master.tif,,,,,,still image,,,private,,Drawings,,,,,,dwellings|~|Architecture--California--20th century,,,,,"Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,C1179_b832_f4_architectural plan kun house 1,,"Photograph of an axonometic cutaway drawing of Kun house.  Middle level of house cutaway to show the furnished interior.  Also includes landscape. Captioned ""Neutra, Kun House, Los Angeles, 1935"" at bottom left.",Kun House,1935,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wv11,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015wv11/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0015wx4j,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/srgb/21198-zz0015wx4j-1-master.tif,,,,,,still image,,,private,,Drawings,,,,,,dwellings|~|Architecture--California--20th century,,,,,"Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,C1179_b832_f4_achitectural plan kun house 2,,"Plan of second floor of Kun House.  Includes deck, child's room, nurse's room, sewing room, Master bedroom, dressing and bathroom.","Kun House plan, second floor",,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wx4j,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015wx4j/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0015wx52,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/srgb/21198-zz0015wx52-1-master.tif,,,,,,still image,,,private,,Drawings,,,,,,dwellings|~|Architecture--California--20th century,,,,,"Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,C1179_b832_f4_achitectural plan kun house 3,,"Copy of plan of lower level of Kun house with landscape planning.  Plan has garage, den, living room, dining, pantry, paving, kitchen, laundry, etc.",Plan of lower level of Kun House,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wx52,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015wx52/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0015z37d,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/srgb/21198-zz0015z37d-1-master.tif,,,,,,still image,,,private,,,,,,,,dwellings|~|Architecture--California--20th century,,,,,"Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,C1179_b832_f4_kun house exterior 1,,Photograph of Kun House exterior taken at eye level by the side of the entrance with the garage open.,Kun House exterior 1 [entrance],,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z37d,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015z37d/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0015z38x,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/srgb/21198-zz0015z38x-1-master.tif,,,,,,still image,,,private,,,,,,,,dwellings|~|Architecture--California--20th century,,,,,"Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,C1179_b832_f4_kun house exterior 2,,Photograph of Kun House taken from the back window side.,Kun House exterior 2 [window side],,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z38x,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015z38x/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0015z3bz,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/srgb/21198-zz0015z3bz-1-master.tif,,,,,,still image,,,private,,,,,,,,dwellings|~|Architecture--California--20th century,,,,,"Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,C1179_b832_f4_kun house exterior 3,,Photograph of Kun House taken viewed from the west.,Kun House exterior 3 [view from the west],,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z3bz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015z3bz/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0015zg24,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0015zg24-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Architectural drawings,,,Antigua,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",27.5 x 35 cm,Travel sketches|~|uclamss_1179_b1902_f01,,"Inscription by artist reads ""Antigua.""  Signed and dated on bottom left.|~|View of the front façade of a church in Antigua.  In the center of the church is a barrel vaulted doorway.  On the right side of the church is a smaller barrel vaulted doorway.  Two large trees are on each side of the church.",Antigua,1957,1 drawing,1957,pastel on paper,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015zg24,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015zg24/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0015zg3n,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0015zg3n-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Sketches,,,Canada,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",27 x 35 cm,Travel sketches|~|uclamss_1179_b1902_f02,,"Inscription by artist reads ""Canada.""  Signed and dated on bottom left.|~|View of a large group of people, possibly dressed in formal wear, in front of musicians raised up on a stage.",Canada,1956,1 drawing,1956,pastel on paper,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015zg3n,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015zg3n/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0015zg45,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0015zg45-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Sketches,,,Canada,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",27 x 35 cm,Travel sketches|~|uclamss_1179_b1902_f03,,"Image appears in ""Life and Shape"" (1962) by Richard Neutra.Caption in book reads: ""Canadian girl skiers rest after strenuous sport. Alberta""|~|Inscription by artist reads ""Ski Banff / Canada."" Signed and dated on bottom left.|~|Group of three people gathered around stairs at a ski resort in Banff, Canada.  One figure, wearing bright clothing, is standing behind two figures sitting on the stairs.","Ski Banff, Canada, 1956",1956,1 drawing,1956,pastel on paper,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015zg45,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015zg45/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0015zhw1,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0015zhw1-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Sketches,,,,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",27 x 35 cm,Travel sketches|~|uclamss_1179_b1902_f03,,"Inscription by artist reads ""Sunshine.""  Signed and dated on bottom left.|~|Group of four people sitting around a [table] inside a building in Sunshine, Canada.",Sunshine [Group of four people sitting],1956,1 drawing,1956,crayon on paper,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015zhw1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015zhw1/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0015zhxj,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0015zhxj-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Sketches,,,,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",27.5 x 35 cm,Travel sketches|~|uclamss_1179_b1902_f05,,"Image appears in ""Life and Shape"" (1962) by Richard Neutra.Caption in book reads: ""Sunny slope in the Arctic.  Will the northwest territory in this century be atom heated and teeming, perhaps?""|~|Inscription by artist reads ""Sunshine.""  Signed and dated on bottom middle.|~|View of skis and ski poles stuck upright in the snow next to the front section of a car.  A sloping hill with trees and ski lift towers rising up the hill is in the background.",Sunshine [View of skis and ski poles],1957,1 drawing,1957,pastel on paper,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015zhxj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015zhxj/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0015zhz2,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0015zhz2-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Sketches,,,Canada,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",35 x 27.5 cm,Travel sketches|~|uclamss_1179_b1902_f06,,"Inscription by artist reads ""Timberline / Alberta.""  Signed and dated on bottom left.|~|Drawing of several deer with a close-up view of one of the deer's head.  Large trees and a mountain range are in the background.","Timberline, Alberta 1956",1956,1 drawing,1956,pastel on paper,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015zhz2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015zhz2/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0015zj02,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0015zj02-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,China,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",27.5 x 35 cm,Travel sketches|~|uclamss_1179_b1902_f07,,"Inscription by artist reads ""Macao.""  Signed and dated on bottom right.|~|Elevated view of buildings in the city of Macao.","Macao, 1952 [Elevated view of buildings in the city of Macao.]",1952,1 drawing,1952,pastel on paper,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015zj02,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015zj02/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0015zj1k,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0015zj1k-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Sketches,,,China,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",27.5 x 35 cm,Travel sketches|~|uclamss_1179_b1902_f08,,"Inscription by artist reads ""Macao.""  Signed and dated on bottom middle.|~|Elevated view of buildings along a [bay] in Macao, China. A sailing vessel is floating in the bay.","Macao, 1952",1952,1 drawing,1952,pastel on paper,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015zj1k,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015zj1k/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0015zj23,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0015zj23-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Sketches,,,,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",27.5 x34.5 cm,Travel sketches|~|uclamss_1179_b1902_f09,,"Inscription by artist reads ""Cartagen.""  Signed and dated on bottom left.|~|Roof-top view of old town Cartagena showing the cathedral dome and two dome-shaped towers surrounded by [colonial buildings] in the foreground.  The ocean and mountains can be seen in the distance.",Cartagen[a] [Roof-top view],195[7],1 drawing,1952/1957,pastel on paper,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015zj23,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015zj23/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0015zj3m,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0015zj3m-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Sketches,,,,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",27.5 x 34.5,Travel sketches|~|uclamss_1179_b1902_f10,,"Inscription by artist reads ""Cartagen.""  Signed and dated on bottom left.|~|View of buildings along a street in [old town] Cartagena.  A small domed structure partially obscured by a tree can be seen to the right.",Cartagen[a],195[7],1 drawing,1952/1957,pastel on paper,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015zj3m,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015zj3m/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0015zj44,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0015zj44-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,Colombia,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",27.5 x 34.5,Travel sketches|~|uclamss_1179_b1902_f11,,"Image appears in ""Life and Shape"" (1962) by Richard Neutra.Caption in book reads: ""The Colombian Cartagena, once alert, now dreamy, peaceful.""|~|Inscription by artist reads ""Pastelillo / Cartagena."" Signed and dated on bottom left.|~|View from alongside a section of the external wall of Cartag San Sebastián de Pastelillo Fort showing a [sentry box] in the foreground and sailboat masts and buildings in the background.","Pastelillo, Cartagena,  1957",1957,1 drawing,1957,pastel on paper,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015zj44,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015zj44/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00161b2h,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/srgb/21198-zz00161b2h-1-master.tif,,,,,,,,,private,,,,,,,,Architecture--California--20th century|~|Drawings,,,,,"Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,C1179_b832_f4_kun house exterior 4,,Photograph of back of Kun house exterior (Patio and window) taking from a p.o.v. looking up from the landscape,Kun House exterior [back of house],,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161b2h,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00161b2h/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00161wwn,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz00161wwn-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",27 x 19 cm,uclamss_1179_b0376_f0003.tif|~|Travel sketches,,"City scene of mid-rise buildings.  One building is under construction - a [crane] can be seen on top of the building.  Two billboards in front at street level read ""MADE GOOD,"" and ""SMOKE.""|~|Title supplied by archivist. A [German] inscription is on the verso.|~|LAPL exhibit 2009",City Scene of Buildings and Billboards,,1 drawing,,charcoal on paper,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00161wwn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00161wwn/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001621jv,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz001621jv-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",27 x 19.5,uclamss_1179_b0376_f0004.tif|~|Travel sketches,,"Front facade of an unidentified building with a four-bay façade covered with blue shutters, and a hip roof.  The gable section of the roof contains eight barrel arched decorative gable vents.|~|LAPL exhibit 2009",Front Façade of an Unidentified Building with Hip and Gable Roof,no date,1 drawing,,crayon on paper,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001621jv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001621jv/manifest
