File,Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Subject,Type.typeOfResource,Type.genre,Name.subject,Rights.copyrightStatus,Rights.rightsHolderContact,Coverage.geographic,Description.latitude,Name.fashionDesigner,Description.longitude,Name.photographer,Name.repository,Name.artist,Name.architect,Name.compiler,Rights.countryCreation,Rights.servicesContact,Language,Relation.hasVersion,Rights.permission,Publisher.publisherName,Relation.isPartOf,Illustrator,Alternate Identifier.local,Title,Description.caption,Date.creation,Format.extent,Format.medium,Format.dimensions,Date.normalized,Description.longitude,Description.latitude,Description.note,Description.adminnote,Description.contents,Description.abstract,Description.fundingNote,Opac url,Finding Aid URL,Alternate Identifier.oclc,Bucketeer State,IIIF Access URL,IIIF Manifest URL
latimes7_failed_completed.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002hjd8d,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/c1429_b3175_25087-1d_red_cross_nurses_10-13-1942.tif,,,,Nurses $x American $z California $z Los Angeles,still image,news photographs|~|black-and-white photographs,Red Cross Volunteer Nurse’s Aide Corps,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,,,US,,,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,c1429_b3175_25087,"Red Cross Nurse's Aide corp volunteers, Los Angeles, 1942",Handwritten on negative: Red Cross 10-13-42,"October 13, 1942",1 photograph,b&w nitrate negative,,1942-10-13,-118.245206,34.054055,A long line of newly recruited volunteers in the Red Cross Nurse's Aide Corps leave the Hall of Records building and walk across Broadway.,,,,Access to this collection is generously supported by Haynes Foundation funds.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hjd8d,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hjd8d/manifest
latimes7_failed_completed.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002hjd9x,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/c1429_b3180_26152-1_holden_xray_4-27-1942.tif,,,,Actors $x American $z California $z Los Angeles|~|Recruiting and enlistment $z California $z Los Angeles|~|Radiographs,still image,news photographs|~|black-and-white photographs,"Holden, William, $d 1918-1981|~|Hall, Jean",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,,,US,,,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,C1429_b3180_26152-1_Holden_XRay_4-27-1942,"William Holden standing for an x-ray, Los Angeles, 1942",,"April 20, 1942",1 photograph,b&w nitrate negative,,1942-04-20,,,"Handwritten on negative: William Holden, Jean Hall, 4-20-42|~|William Holden standing for an x-ray administered by nurse Jean Hall. He was enlisting in the United States Army Air Force.",,,,Access to this collection is generously supported by Haynes Foundation funds.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hjd9x,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hjd9x/manifest
latimes7_failed_completed.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002hjdbf,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/c1429_b3180_26152-2_holden_finger_prints_4-27-1942.tif,,,,Actors $x American $z California $z Los Angeles|~|Fingerprinting $z California $z Los Angeles|~|Recruiting and enlistment $z California $z Los Angeles,still image,news photographs|~|black-and-white photographs,"Holden, William, $d 1918-1981|~|Anderson, D. S.",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,,,US,,,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,C1429_b3180_26152-2_Holden_Finger_Prints_4-27-1942,"William Holden submits finger prints during enlistment, Los Angeles, 1942",,"April 27, 1942",1 photograph,b&w nitrate negative,,1942-04-27,,,"Handwritten on negative: Bill Holden, Sgt. D. S. Anderson|~|Sargent D. S. Anderson assists William Holden in submitting his finger prints. He was enlisting in the United States Army Air Force.",,,,Access to this collection is generously supported by Haynes Foundation funds.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hjdbf,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hjdbf/manifest
latimes7_failed_completed.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002hjdcz,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/c1429_b3181_26363-1a_powell_allyson_cake_8-18-45.tif,,,,Singers $z California $z Los Angeles|~|Actors $x American $z California $z Los Angeles|~|Weddings $z California $z Los Angeles|~|Actresses $x American $z California $z Los Angeles|~|Cakes $z California $z Los Angeles,still image,news photographs|~|black-and-white photographs,"Green, Johnny, 1908-|~|Powell, Dick, $d 1904-1963|~|Allyson, June, $d 1917-2006|~|Brand, Edward R., $d 1903-1987",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,C1429_b3181_26363-1A_Powell_Allyson_Cake_8-18-45,"Dick Powell and June Allyson cutting their wedding cake, Los Angeles, 1945","Text from negative sleeve: Dick Powell, radio & screen.  June Allyson, actress. 8/18/45 Wedding.","August 18, 1945",1 photograph,,,1945-08-18,,,"Actor/singer Dick Powell and his bride actress June Allyson cut their wedding cake. The small ceremony was held at the house of Mr. and Mrs. Johnny Green in Cheviot Hills.  It was conducted by Superior Judge Edward Brand and Louis B. Mayer gave the bride away.|~|Related to Los Angeles Times article, ""Film Actor Dick Powell Marries June Allyson."" 20 Aug. 1945: A1.",,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hjdcz,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hjdcz/manifest
latimes7_failed_completed.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002hjddg,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/c1429_b3181_26363-1b_powell_and_allyson_081845.tif,,,,Singers $z California $z Los Angeles|~|Actors $x American $z California $z Los Angeles|~|Weddings $z California $z Los Angeles|~|Actresses $x American $z California $z Los Angeles,still image,news photographs|~|black-and-white photographs,"Powell, Dick, $d 1904-1963|~|Allyson, June, $d 1917-2006",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,C1429_b3181_26363-1B_Powell_and_Allyson_081845,"Dick Powell and June Allyson on their wedding day, Los Angeles, 1945","Text from negative sleeve: Dick Powell, radio & screen. June Allyson, actress. 8/18/45 Wedding.|~|Related to Los Angeles Times article, ""Film Actor Dick Powell Marries June Allyson."" 20 Aug. 1945: A1.","August 18, 1945",1 photograph,,,1945-08-18,,,Actor/singer Dick Powell and his bride actress June Allyson cutting their wedding cake on their wedding day. The small ceremony was held at the house of Mr. and Mrs. Johnny Green in Cheviot Hills. It was conducted by Superior Judge Edward Brand and Louis B. Mayer gave the bride away.,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hjddg,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hjddg/manifest
latimes7_failed_completed.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002hjdf0,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/c1429_b3181_26363-3a_powell_band_5-25-1942.tif,,,,Actors $x American $z California|~|Musicians $x American $z California|~|Celebrity touring $z California,still image,news photographs|~|black-and-white photographs,"Powell, Dick, $d 1904-1963",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Pasadena (Calif.),,,,,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,C1429_b3181_26363-3A_Powell_Band_5-25-1942,"Dick Powell leads a band, Pasadena, 1942","Text from negative sleeve: Dick Powell, Eleanor Powell, Joan Blondell, Dick Powell & Norman & Ellen, Joan Bennett, Merle Oberon, Pat & Mrs. O'Brien, Claudette Colbert - Movie Navy Aid Tour","May 25, 1942",1 photograph,b&w negative,,1942-05-25,,,"Possibly related to Los Angeles Times article, ""Victory Caravan Returns from Army-Navy Relief Tour,"" 15 May 1942: Pg. 7|~|Hollywood Victory Caravan; Victory Caravan; Army-Navy Relief Tour",,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hjdf0,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hjdf0/manifest
latimes7_failed_completed.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002hjdgh,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/c1429_b3181_26363-3b_powell_family_5-25-1942.tif,,,,Actresses $x American $z California|~|Actors $x American $z California|~|Celebrity touring $z California,still image,news photographs|~|black-and-white photographs,"Powell, Dick, $d 1904-1963|~|Blondell, Joan|~|Powell, Norman S.|~|Powell, Ellen",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Pasadena (Calif.),,,,,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,C1429_b3181_26363-3B_Powell_Family_5-25-1942,"Dick Powell, Joan Blondell, Norman Powll, and Ellen Powell, Pasadena, 1942","Text from negative sleeve: Dick Powell, Eleanor Powell, Joan Blondell, Dick Powell & Norman & Ellen, Joan Bennett, Merle Oberon, Pat & Mrs. O'Brien, Claudette Colbert - Movie Navy Aid Tour","May 25, 1942",1 photograph,b&w negative,,1942-05-25,,,"Possibly related to Los Angeles Times article, ""Victory Caravan Returns from Army-Navy Relief Tour."" 15 May 1942: pg. 7|~|Hollywood Victory Tour; Victory Tour; Army-Navy Relief Tour",,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hjdgh,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hjdgh/manifest
latimes7_failed_completed.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002hjdh1,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/c1429_b3181_26363-4_powell_blondell_family_11-10-1942.tif,,,,Actresses $x American $z California|~|Arrivals & departures $x American $z California $z Pasadena|~|Children $z California|~|Railroad stations $z California $z Pasadena|~|Actors $x American $z California|~|Railroad locomotives $z California $z Pasadena,still image,news photographs|~|black-and-white photographs,"Powell, Dick, $d 1904-1963|~|Blondell, Joan|~|Santa Fe Depot (Pasadena, Calif.)|~|Powell, Norman S.|~|Powell, Ellen",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Pasadena (Calif.),,,,,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,,,US,,eng,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,C1429_b3181_26363-4_Powell_Blondell_Family_11-10-1942,"Dick Powell, Joan Blondell, Norman Powell, and Ellen Powell, Santa Fe Depot, Pasadena, 1942","Text from negative sleeve: Left to right: Dick Powell, Norman Powell, Joan Blondell, Ellen Powell.  11/9/42","November 9, 1942",1 photograph,,,1942-11-09,-118.14823682536400,34.141500798535600,"Possibly related to Los Angeles Times article, ""Joan Blondell Home After Patriotic Newfoundland Trip."" Los Angeles Times, 10 Nov. 1942: Pg. 11.|~|Dick Powell and his children Norman and Ellen, meeting their mother Joan Blondell at Santa Fe Depot train station in Pasadena.  She arrived on the Super Chief, returning from a trip to Newfoundland where she entertained the troops at a U.S.O. camp tour.",,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hjdh1,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hjdh1/manifest
latimes7_failed_completed.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002hjdtp,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/c1429_b3198_32016-1_port_of_embarcation_3-16-1944.tif,,,,Military hospitals $z California $z Torrance,still image,news photographs|~|black-and-white photographs,"Station Hospital of the Los Angeles Port of Embarkation (Torrance, Calif.))",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Torrance (Calif.),,,,,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,c1429_b3198_32016-1_Port_of_Embarcation_3-16-1944,"Station Hospital of the Los Angeles Port of Embarkation, Torrance, 1943","Text from negative sleeve: Part of new Station hospital of the L.A. Port of Embarkation, 10 miles north of Wilmington, on Carson St., between Normandie and Vermont.  Dedicated Nov. 22, '43.  Comprises many one-story structures on 80-acre tract; has 600 beds. Nov. 17, 1943.","November 17, 1943",1 photograph,,,1943-11-17,-118.29118814086500,33.82926762666000,"Possibly related to Los Angeles Times  article, Army Hospital to Open Monday,"" Los Angeles Times, 19 Nov. 1943: pg.18.|~|Aerial photograph of the Station Hospital of the Los Angeles Port of Embarkation in Torrance.|~|Possibly related to Los Angeles Times  article, Army Hospital to Open Monday."" Los Angeles Times, 19 Nov. 1943:pg.18.",,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hjdtp,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hjdtp/manifest
latimes7_failed_completed.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002hjdv6,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/c1429_b3198_32016-2a_d1_2-16-1944.tif,,,,Naval hospitals $z California $z Long Beach|~|Nurses $x American $z California $z Long Beach,still image,news photographs|~|black-and-white photographs,"Allen, Mary Ada $c (Nurse)|~|Naval Hospital Long Beach|~|Olson, Dorothy $c (Nurse)",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Long Beach (Calif.),,,,,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,c1429_b3198_32016-2A_D1_2-16-1944,"Ensign Dorothy Olson and Lieutenant Mary Ada Allen at Long Beach Navy Hospital, 1943","Text from negative sleeve: Lieut. Mary Ada Allen, chief nurse at Long Beach Navy Hospital gets report from Ensign Dorothy Olson, nurse, as she starts the day's work.","[circa May 10, 1943]",1 photograph,,,1943-05-10,-118.0872222,33.83,"Possibly related to Los Angeles Times article ""Trained Nurses of Navy Long for 'Action Duty',"" Los Angeles Times, 25 May 1943: A1.|~|Dorothy Olson (Naval nurse) delivering a report to Lieutenant Mary Ada Allen (chief nurse) at Long Beach Navy Hospital.",,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hjdv6,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hjdv6/manifest
latimes7_failed_completed.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002hjdwq,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/c1429_b3198_32016-2e_d6_2-16-1944.tif,,,,Medical equipment & supplies|~|Naval hospitals $z California $z Long Beach|~|Nurses $x American $z California $z Long Beach,still image,news photographs|~|black-and-white photographs,"Naval Hospital Long Beach|~|Olson, Dorothy $c (Nurse)",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Long Beach (Calif.),,,,,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,c1429_b3198_32016-2E_D6_2-16-1944,"Ensign Dorothy Olson, U.S. Naval Hospital, Long Beach, 1943",Text from negative sleeve: D-6.- Ensign Dorothy Olson prepares anaesthesia cabinet for operation.,"[circa May 10, 1943]",1 photograph,,,1943-05-10,-118.0872222,33.83,"Ensign Dorothy Olson (Naval nurse) examining an anaesthesia cabinet at the U.S. Naval Hospital in Long Beach|~|Possibly related to Los Angeles Times article, ""Trained Nurses of Navy Long for 'Action Duty'."" Los Angeles Times, 25 May 1943: A1.",,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hjdwq,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hjdwq/manifest
latimes7_failed_completed.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002hjdx7,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/c1429_b3198_32016-2k_d17_2-16-1944.tif,,,,"Naval hospitals $z California $z Long Beach|~|Medical aspects of war $z California $z Los Angeles|~|Nurses $x American $z California $z Long Beach|~|World War, 1939-1945 $x Medical aspects",still image,news photographs|~|black-and-white photographs,"Behrens, Mavis $c (Nurse)|~|Rhoades, Helen $c (Nurse)|~|Olson, Dorothy $c (Nurse)",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Long Beach (Calif.),,,,,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,c1429_b3198_32016-2K_D17_2-16-1944,"Ensigns Mavis Behrens, Helen Rhoades and Dorothy Olson leave nurses quarters at the Naval Hospital Long Beach to report for duty, Long Beach, 1943.","Text from negative sleeve: Long Beach Naval Hospital. ""Day in the Life of a Navy Nurse"" layout. Pictures submitted to Navy Public Relations office for clearance May 10, 1943. By C.F. Crawford|~|Text from negative sleeve: Photos and negatives for feature layout and story on ""Day in the life of a Navy Nurse"" release date May 25, 1943. All photos approved by Navy Public Relations Office. Identification follows: D-17.-Ensigns Mavis Behrens, Helen Rhoades and Dorothy Olson, (l to r) leave nurses quarters to report for duty, with white uniforms covered by blue capes.","[circa May 10, 1943]",1 photograph,b&w negative,,1943-05-10,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hjdx7,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hjdx7/manifest
latimes7_failed_completed.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002hjdzr,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/c1429_b3198_32016-2l_d18_2-16-1944.tif,,,,Naval hospitals $z California $z Long Beach|~|Nurses $x American $z California $z Long Beach|~|Mirrors $z California,still image,news photographs|~|black-and-white photographs,"Naval Hospital Long Beach|~|Olson, Dorothy $c (Nurse)",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Long Beach (Calif.),,,,,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,c1429_b3198_32016-2L_D18_2-16-1944,"Ensign Dorothy Olson, U.S. Naval Hospital, Long Beach, 1943",Text from negative sleeve: D-6.- Ensign Dorothy Olson prepares anaesthesia cabinet for operation.,"[circa May 10, 1943]",1 photograph,,,1943-05-10,-118.0872222,33.83,"Ensign Dorothy Olson (Naval nurse) combing her hair in front of a mirror at the U.S. Naval Hospital in Long Beach.|~|Possibly related to Los Angeles Times article, ""Trained Nurses of Navy Long for 'Action Duty'.""  Los Angeles Times, 25 May 1943: A1.",,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hjdzr,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hjdzr/manifest
latimes7_failed_completed.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002hjf0r,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/c1429_b3198_32016-2m_d19_2-16-1944.tif,,,,Naval hospitals $z California $z Long Beach|~|Nurses $x American $z California $z Long Beach|~|Bicycles & tricycles,still image,news photographs|~|black-and-white photographs,"Naval Hospital Long Beach|~|Olson, Dorothy $c (Nurse)",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Long Beach (Calif.),,,,,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,c1429_b3198_32016-2M_D19_2-16-1944,"Ensign Dorothy Olson riding a bike, U.S. Naval Hospital, Long Beach, 1943",Text from negative sleeve: D-19.-Relaxation during off duty hours includes bicycle riding as Ensign Dorothy Olson demonstrates in front of nurses quarters.,"[circa May 10, 1943]",1 photograph,,,1943-05-10,-118.0872222,33.83,"Possibly related to Los Angeles Times article, ""Trained Nurses of Navy Long for 'Action Duty'."" Los Angeles Times, 25 May 1943: A1.|~|Ensign Dorothy Olson (Naval nurse) riding a bicycle outside of the nurses' quarters at the U.S. Naval Hospital in Long Beach.",,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hjf0r,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hjf0r/manifest
latimes7_failed_completed.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002hjf18,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/c1429_b3198_32016-2n_d20_2-16-1944.tif,,,,Naval hospitals $z California $z Long Beach|~|Nurses $x American $z California $z Long Beach,still image,news photographs|~|black-and-white photographs,"United States. Navy--Nurses|~|Behrens, Mavis $c (Nurse)|~|Naval Hospital Long Beach|~|Rhoades, Helen $c (Nurse)|~|Olson, Dorothy $c (Nurse)",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Long Beach (Calif.),,,,,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,c1429_b3198_32016-2N_D20_2-16-1944,"Ensigns Mavis Behrens, Helen Rhoades, and Dorothy Olson, U.S. Naval Hospital, Long Beach, 1943","Text from negative sleeve: All dressed up in dress uniforms ready to ""go to town"" are Ensigns Mavis Behrens, Helen Rhoades and Dorothy Olson.","[circa May 10, 1943]",1 photograph,,,1943-05-10,-118.0872222,33.83,"Possibly related to Los Angeles Times article ""Trained Nurses of Navy Long for 'Action Duty',"" Los Angeles Times, 25 May 1943: A1.|~|Naval nurses Ensigns Mavis Behrens, Helen Rhoades, and Dorothy Olson walking down a path, as they leave their nurses' quarters, wearing their formal navy uniforms in Long Beach.",,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hjf18,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hjf18/manifest
latimes7_failed_completed.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002hjf2s,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/c1429_b3198_32016-2s_2-16-1944.tif,,,,Naval hospitals $z California $z Long Beach|~|Nurses $x American $z California $z Long Beach,still image,news photographs|~|black-and-white photographs,"Naval Hospital Long Beach|~|Olson, Dorothy $c (Nurse)",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Long Beach (Calif.),,,,,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,c1429_b3198_32016-2S_2-16-1944,"Ensign Dorothy Olson, U.S. Naval Hospital, Long Beach, 1943",Text from negative sleeve: U.S. Naval Hospital layout photo identifications Page 2. No. Number.-Ensign Dorothy Olson nurse at Long Beach Navy Hospital dishes up food for patient from travelling serving unit. Same.-Ensign Olson serves hot plate to wounded patient in orthopedic ward.,"[circa May 10, 1943]",1 photograph,,,1943-05-10,-118.0872222,33.83,"Ensign Dorothy Olson (Naval nurse) serving food on a plate at the U.S. Naval Hospital in Long Beach.|~|Possibly related to Los Angeles Times article ""Trained Nurses of Navy Long for 'Action Duty'. Los Angeles Times, 25 May 1943: A1.",,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hjf2s,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hjf2s/manifest
