File Name,Parent ARK,Parent ARK - ingest,Item ARK,Object Type,Item Sequence,Title,Visibility,AltTitle.other,Type.typeOfResource,Date.creation,Date.normalized,Name.architect,Artist,Author,Name.creator,Name.photographer,Photocopier,Creator 1 Source|~|Creator 2 Source,Description.note,Description.abstract,Format.extent,Description.caption,Rights.copyrightStatus,Copyright Statement,Rights.rightsHolderName,Copyright Holder 1 Source,Rights.servicesContact,Series,Sub-series,Name.subject,Subject.name Role,Subject.name Source,Subject topic,Subject.topic Source,Subject place,Place Source,Description.latitude,Description.longitude,Type.genre,Genre Source,Source?,Physical Location,Thumbnail,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Masters/othermasters/dl_miriammatthews/box11/uclalsc_1889_b11_f01_007a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1mp6m94,Work,,"Portrait of Edgar Johnson, 1924",,Portraits of friends to Matthews Family Binder,still image,[1924],1924,,,,,,,,"Studio portrait of Edgar Johnson. |~|The same portrait appears in the UCLA yearbook of 1924. Edgar J. Johnson worked for Golden State Mutual Life Insurance Company for 45 years, rising to President of the company.",,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Johnson, Edgar J. (Edgar James), 1904-2001",,local,African American businesspeople|~|African American students,lcsh|~|lcsh,,,,,Portrait photographs,tgm,Miriam Matthews family ; Portraits of friends to Matthews Family Binder,"Box 11, Folder 1",,,,
Masters/othermasters/dl_miriammatthews/box11/uclalsc_1889_b11_f01_008.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1gx5vmv,Work,,"Portrait of ""Curtis,"" a friend of the Miriam Matthews family, 1920-1950",,Portraits of friends to Matthews Family Binder,still image,[1920-1950],1920/1950,,,,,,,,"Studio portrait of a young African American man named Curtis, wearing a suit and felt hat. ",,1 photograph,"Dedication written on photo: ""To Chuck"" / ""Curtis"" ",unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,,,,African American men,lcsh,,,,,Portrait photographs,tgm,Miriam Matthews family ; Portraits of friends to Matthews Family Binder,"Box 11, Folder 1",,,,
Masters/othermasters/dl_miriammatthews/box11/uclalsc_1889_b11_f01_009.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1c553zq,Work,,"Portrait of a young man, a friend of the Miriam Matthews family, 1920-1950",,Portraits of friends to Matthews Family Binder,still image,[1920-1950],1920/1950,,,,,,,,Studio portrait of a young African American man wearing a suit.,,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,,,,African American men,lcsh,,,,,Portrait photographs,tgm,Miriam Matthews family ; Portraits of friends to Matthews Family Binder,"Box 11, Folder 1",,,,
Masters/othermasters/dl_miriammatthews/box11/uclalsc_1889_b11_f01_010.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z17d4c99,Work,,"Portrait of a ""Sandy,"" a friend of the Miriam Matthews family, 1920-1950",,Portraits of friends to Matthews Family Binder,still image,[1920-1950],1920/1950,,,,,,,,"Studio portrait of a young African American man named ""Sandy"" wearing a suit and hat. ",,1 photograph,"Dedication on photo: To Bubbus / from / ""Sandy""",unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,,,,African American men,lcsh,,,,,Portrait photographs,tgm,Miriam Matthews family ; Portraits of friends to Matthews Family Binder,"Box 11, Folder 1",,,,
Masters/othermasters/dl_miriammatthews/box11/uclalsc_1889_b11_f01_011.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z13n3mhp,Work,,"Portrait of a young woman, a friend of the Miriam Matthews family, 1920-1950",,Portraits of friends to Matthews Family Binder,still image,[1920-1950],1920/1950,,,,,,,,"Photograph of a young African American woman wearing a light-colored cotton and lace dress, with a string of pearls and a watch. She is seated in front of a painted landscape backdrop.   ",,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,,,,African American women,lcsh,,,,,Portrait photographs,tgm,Miriam Matthews family ; Portraits of friends to Matthews Family Binder,"Box 11, Folder 1",,,,
Masters/othermasters/dl_miriammatthews/box11/uclalsc_1889_b11_f01_012.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1zw33zg,Work,,"Portrait of ""Dolly N. Townsend,"" a friend of the Miriam Matthews family, 1920-1940",,Portraits of friends to Matthews Family Binder,still image,[1920-1940],1920/1940,,,,,,,,Photograph of a Dolly N. Townsend wearing a necklace and corsage. |~|Dolly Townsend is listed as an artist in the 1930 Census. Dolly T. Banks is listed as a commercial artist in the 1940 Census.,,1 photograph,Dedication on photo: Much Love from Dolly N. Townsend,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Banks, Dolly N. Townsend, b. 1903 or 04",,local,African American artists,lcsh,,,,,Portrait photographs,tgm,Miriam Matthews family ; Portraits of friends to Matthews Family Binder,"Box 11, Folder 1",,,,
Masters/othermasters/dl_miriammatthews/box11/uclalsc_1889_b11_f01_013.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1v42c8x,Work,,"Portrait of ""Carolyn,"" a friend of the Charles Matthews, brother of Miriam Matthews, 1923",,Portraits of friends to Matthews Family Binder,still image,1923,1923,,,,,,,,"Studio portrait of a young African American woman named ""Carolyn,"" wearing a suit jacket. ",,1 photograph,"Dedication written on photo: To my classmate, Chas. [Charles] Matthews /  Sincerely, Carolyn '23",unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,,,,African American students|~|African American women,lcsh|~|lcsh,,,,,Portrait photographs,tgm,Miriam Matthews family ; Portraits of friends to Matthews Family Binder,"Box 11, Folder 1",,,,
Masters/othermasters/dl_miriammatthews/box11/uclalsc_1889_b11_f01_014a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1qg09wm,Work,,"Portrait of a girl, a friend of the Miriam Matthews family, 1910-1920",,Portraits of friends to Matthews Family Binder,still image,[1910-1920],1910/1920,,,,,,,,"Studio portrait, on a postcard, of a young woman or teenager in a light-colored satin dress. The postcard is addressed to Miriam Matthews and her sister, Ella. ",,1 photograph,"Written on back of photo: May you enjoy this Xmas, the [...] all the / To Ella, Miriam &  [...]",public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Matthews, Miriam|~|Blodgett, Ella M., 1904-1960",,naf|~|local,African American women,lcsh,,,,,Portrait photographs,tgm,Miriam Matthews family ; Portraits of friends to Matthews Family Binder,"Box 11, Folder 1",,,,
Masters/othermasters/dl_miriammatthews/box11/uclalsc_1889_b11_f01_015.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1kp9k66,Work,,"Portrait of ""Mamie,"" a friend of the Miriam Matthews family, 1920-1940",,Portraits of friends to Matthews Family Binder,still image,[1920-1940],1920/1940,,,,,,,,Studio portrait of a young African American woman wearing a dress and a long strand of pearls.,,1 photograph,Dedication written on photo: Sincerely / Mamie,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,,,,African American women,lcsh,,,,,Portrait photographs,tgm,Miriam Matthews family ; Portraits of friends to Matthews Family Binder,"Box 11, Folder 1",,,,
Masters/othermasters/dl_miriammatthews/box11/uclalsc_1889_b11_f01_016.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1fx8tkt,Work,,"Portrait of a woman, a friend of the Miriam Matthews family, 1890-1920",,Portraits of friends to Matthews Family Binder,still image,[1890-1920],1890/1920,,,,,,,,"Studio portrait of an African American woman, in profile, wearing a dress, a pearl necklace and a chain necklace.  ",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,,,,African American women,lcsh,,,,,Portrait photographs,tgm,Miriam Matthews family ; Portraits of friends to Matthews Family Binder,"Box 11, Folder 1",,,,
Masters/othermasters/dl_miriammatthews/box11/uclalsc_1889_b11_f01_017.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1b582vs,Work,,"Post card photograph of ""Jack"" Anne Louise Shaw, a friend of the Miriam Matthews family, 1890-1920",,Portraits of friends to Matthews Family Binder,still image,[1890-1920],1890/1920,,,,,,,,"Photograph of Anne Louise Shaw in a polka dot dress with eyelet-and-ribbon trim, standing beside a vine-covered fence in the yard of a house.  ",,1 photograph,"Message from ""Jack"" on the back: If you are in trouble with rats try this, it will frighten them away."" Written on back: ""Jack"" Anne Louise Shaw (Later: Mrs. A. Landry) ",public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Landry, Anne Louise Shaw",,local,African American women,lcsh,,,,,Portrait photographs,tgm,Miriam Matthews family ; Portraits of friends to Matthews Family Binder,"Box 11, Folder 1",,,,
Masters/othermasters/dl_miriammatthews/box11/uclalsc_1889_b11_f01_018.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z16d7b31,Work,,"Back of a post card photograph of ""Jack"" Anne Louise Shaw, a friend of the Miriam Matthews family, 1890-1920",,Portraits of friends to Matthews Family Binder,still image,[1890-1920],1890/1920,,,,,,,,Back of a postcard photograph of Anne Louise Shaw.,,1 photograph,"Message from ""Jack"" on the back: If you are in trouble with rats try this, it will frighten them away."" Written on back: ""Jack"" Anne Louise Shaw (Later: Mrs. A. Landry) ",public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Landry, Anne Louise Shaw",,local,African American women,lcsh,,,,,photographic postcards,aat,Miriam Matthews family ; Portraits of friends to Matthews Family Binder,"Box 11, Folder 1",,,,
Masters/othermasters/dl_miriammatthews/box11/uclalsc_1889_b11_f01_019.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z12n6k9d,Work,,"Portrait of a woman, a friend of the Miriam Matthews family, 1920-1940",,Portraits of friends to Matthews Family Binder,still image,[1920-1940],1920/1940,,,,,,,,Studio portrait of an African American woman wearing a velvet dress with a string of pearls.,,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,,,,African American women,lcsh,,,,,Portrait photographs,tgm,Miriam Matthews family ; Portraits of friends to Matthews Family Binder,"Box 11, Folder 1",,,,
Masters/othermasters/dl_miriammatthews/box11/uclalsc_1889_b11_f01_020.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1xw62vj,Work,,"Hand-colored portrait of ""Daisy,"" a friend of the Miriam Matthews family, 1920-1940",,Portraits of friends to Matthews Family Binder,still image,[1920-1940],1920/1940,,,,,,,,Studio portrait of an African American woman wearing a light blue dress or jacket.,,1 photograph,"Dedication on photo: Always, Daisy",unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,,,,African American women,lcsh,,,,,Portrait photographs,tgm,Miriam Matthews family ; Portraits of friends to Matthews Family Binder,"Box 11, Folder 1",,,,
Masters/othermasters/dl_miriammatthews/box11/uclalsc_1889_b11_f01_021.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1t741gz,Work,,"Portrait of a young woman, a friend of the Miriam Matthews family, 1920-1940",,Portraits of friends to Matthews Family Binder,still image,[1920-1940],1920/1940,,,,,,,,Studio portrait of an African American woman wearing a with same-fabric bows and a crystal bead necklace.,,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,,,,African American women,lcsh,,,,,Portrait photographs,tgm,Miriam Matthews family ; Portraits of friends to Matthews Family Binder,"Box 11, Folder 1",,,,
Masters/othermasters/dl_miriammatthews/box11/uclalsc_1889_b11_f01_022.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1pg38sp,Work,,"Portrait of a young woman, a friend of the Miriam Matthews family, 1930-1950",,Portraits of friends to Matthews Family Binder,still image,[1930-1950],1930/1950,,,,,,,,Studio portrait of an African American woman wearing a dark fabric dress and a string of pearls.,,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,,,,African American women,lcsh,,,,,Portrait photographs,tgm,Miriam Matthews family ; Portraits of friends to Matthews Family Binder,"Box 11, Folder 1",,,,
Masters/othermasters/dl_miriammatthews/box11/uclalsc_1889_b11_f01_023.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1jq2j3t,Work,,"Portrait of a young man, a friend of the Miriam Matthews family, 1890-1910",,Portraits of friends to Matthews Family Binder,still image,[1890-1910],1890/1910,,,,,Dando L.A.,,local,"Studio portrait of a young man wearing a suit with a bow tie, standing on an oriental rug in front of a painted landscape backdrop. ",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,,,,African American men,lcsh,Los Angeles (Calif.),lcsh,,,Portrait photographs,tgm,Miriam Matthews family ; Portraits of friends to Matthews Family Binder,"Box 11, Folder 1",,,,
Masters/othermasters/dl_miriammatthews/box11/uclalsc_1889_b11_f01_024.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1dz1sf0,Work,,"Portrait of a woman, a friend of the Miriam Matthews family, 1900-1930",,Portraits of friends to Matthews Family Binder,still image,[1900-1930],1900/1930,,,,,,,,Studio portrait of an African American woman wearing a light-colored dress with  a string of pearls and a barrette in her hair.,,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,,,,African American women,lcsh,,,,,Portrait photographs,tgm,Miriam Matthews family ; Portraits of friends to Matthews Family Binder,"Box 11, Folder 1",,,,
Masters/othermasters/dl_miriammatthews/box11/uclalsc_1889_b11_f01_025.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z19611mm,Work,,"Portrait of a couple, friends of the Miriam Matthews family, 1890-1910",,Portraits of friends to Matthews Family Binder,still image,[1890-1910],1890/1910,,,,,,,,"Studio portrait of an African American couple. The man stands, holding his hat; the woman is seated, wearing a light-colored dress with a lace bodice and sleeves and a hat trimmed with an ostrich feather.   ",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,,,,African American women|~|African American men,lcsh|~|lcsh,,,,,Portrait photographs,tgm,Miriam Matthews family ; Portraits of friends to Matthews Family Binder,"Box 11, Folder 1",,,,
Masters/othermasters/dl_miriammatthews/box11/uclalsc_1889_b11_f01_026.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z15f08vf,Work,,"Portrait of a young woman, a friend of the Matthews family, 1890-1910",,Portraits of friends to Matthews Family Binder,still image,[1890-1910],1890/1910,,,,,,,,Studio portrait of a young African American woman wearing an Edwardian era Gibson Girl style blouse and skirt.,,1 photograph,"Embossed photographer address on frame:  Cor. Broadway & Mercantile Place / Los Angeles, Cal. ",public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,,,,African American women,lcsh,,,,,Portrait photographs,tgm,Miriam Matthews family ; Portraits of friends to Matthews Family Binder,"Box 11, Folder 1",,,,
,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1x93vwh,Work,,"Portrait of Reverend E. L. Chew, a friend of the Miriam Matthews family, circa 1910",,Portraits of friends to Matthews Family Binder,still image,[circa 1910],1910,,,,,,,,Studio portrait of E. L. Chew.,,1 photograph,"Typescript in the back of a copy of this photo (uclalsc_1889_b28_f14_009): E. L. Chew: Los Angeles County Deputy Assessor and Tax Collector. The exact dates are not known for E.L. Chew's service as Deputy Assessor and Tax Collector for Los Angeles County but it is known that he held this position as early as 1907 and at least until 1920. It was a 'first' for a Negro. A graduate of Mississippi State College and Gammon Theological Seminary in Atlanta, Georgia, he served as principal of a public school and Dean of Turner Theological School in Atlanta before coming to California. In addition to his post as Deputy Assessor and Tax Collector he was placed in charge of the Episcopal Mission of St. Philip the Evangelist from 1907-1910.",public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",Miriam Matthews family,"Chew, E. L. (Ernest L.), 1872 or 73-1935",,local,African American clergy|~|Appraisers,lcsh|~|lcsh,,,,,Portrait photographs,tgm,"Portraits of friends to Matthews Family Binder ; Daily Life in Black Los Angeles and California, 1885-1980 ; Business, Professionals, and Laborers, ; Professor E.L. Chew ; Police, Sheriff, Fire, Postal, ; Elected and Appointed Government Officials ; Politicians, Public Officials, Diplomats ; Individual Police Officers","Box 11, Folder 1",,,,
Masters/othermasters/dl_miriammatthews/box11/uclalsc_1889_b11_f01_027a.tif,ark:/21198/z1x93vwh,ark:/21198/z1x93vwh,ark:/21198/z11n9j51,Page,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Masters/othermasters/dl_miriammatthews/box11/uclalsc_1889_b11_f01_027b.tif,ark:/21198/z1x93vwh,ark:/21198/z1x93vwh,ark:/21198/z1x07r3c,Page,2,,Private,Portraits of friends to Matthews Family Binder,still image,,,,,,,,,,"Images taken from a binder compiled by Miriam Matthews, including snapshots and portraits of friends.",,,,copyrighted,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,,,,,,,,,,photographs,aat,Miriam Matthews family ; Portraits of friends to Matthews Family Binder,"Box 11, Folder 1",,,,
Masters/othermasters/dl_miriammatthews/box11/uclalsc_1889_b11_f01_029.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1s770dg,Work,,"Color portrait of a woman, a friend of the Miriam Matthews family, 1960-1989",,Portraits of friends to Matthews Family Binder,still image,[1960-1989],1960/1989,,,,,,,,Out of focus portrait of an elderly African American woman standing in front of a flowering tree.,,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,,,,African American women,lcsh,,,,,Portrait photographs,tgm,Miriam Matthews family ; Portraits of friends to Matthews Family Binder,"Box 11, Folder 1",,,,
Masters/othermasters/dl_miriammatthews/box11/uclalsc_1889_b11_f01_030.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1ng67rn,Work,,"Portrait of a couple, friends of the Miriam Matthews family, 1890-1910",,Portraits of friends to Matthews Family Binder,still image,[1890-1910],1890/1910,,,,,,,,Studio portrait of an African American couple. The man sears a 3-piece suit and the woman wears a cotton lace Edwardian era blouse with a fleur-de-lis broach at the neckline.,,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,,,,African American women|~|African American men,lcsh|~|lcsh,,,,,Portrait photographs,tgm,Miriam Matthews family ; Portraits of friends to Matthews Family Binder,"Box 11, Folder 1",,,,
Masters/othermasters/dl_miriammatthews/box11/uclalsc_1889_b11_f01_031a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1hq5h2s,Work,,"Portrait of Dr. George S. Pryce, a friend of the Miriam Matthews family, circa 1930",,Portraits of friends to Matthews Family Binder,still image,[circa 1930],1930,,,,,,,,Studio portrait of Dr. George S. Pryce.|~|Dr. George S. Pryce was a medical doctor and a pharmacist.,,1 photograph,"Written on back of photo: Dr. George Pryce, M.D. & pharmacist",unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Pryce, George S., 1863-1932",,local,African American physicians,lcsh,,,,,Portrait photographs,tgm,"Miriam Matthews family ; Portraits of friends to Matthews Family Binder ; Daily Life in Black Los Angeles and California, 1885-1980 ; Business, Professionals, and Laborers, ; Dr. George Pryce, pharmacist","Box 11, Folder 1",,,,
Masters/othermasters/dl_miriammatthews/box11/uclalsc_1889_b11_f01_032a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1cz4r85,Work,,"Family of contractor James Marsh Harvey, circa 1915",,"Harvey family, contractors",still image,[circa 1915],1915,,,,,,,,"Group portrait of contractor James Marsh Harvey (seated, center) with probably with his sons: Jessie, Frank, William and Earnest; his son -in-law Richard Fulks; and his daughter Ruby Fulks and two other women. They are outside a house. |~|James Marsh Harvey founded the Harvey Brothers Sand and Gravel contracting company. In 1900 the family lived in Kupfrians Park, Florida. By 1920, they had relocated to Los Angeles (1464 E. 23rd St.).",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",Miriam Matthews family,"Harvey, James Marsh,  b. 1859 or 60|~|Harvey, Jessie, 1888-1955|~|Harvey, Frank A. (Frank Arthur), Sr., 1892-1946|~|Harvey, James Earnest, 1889-1954|~|Fulks, Ruby Harvey, 1887-1959|~|Fulks, William Richard, 1886-1933",,local|~|local|~|local|~|local|~|local|~|local,African American businesspeople|~|African American families,lcsh|~|lcsh,,,,,Portrait photographs,tgm,"Portraits of friends to Matthews Family Binder ; Harvey family ; Harvey family, contractors ; Daily Life in Black Los Angeles and California, 1885-1980 ; Business, Professionals, and Laborers, ; Diamond Coal Company (white-owned) and Harvey Brothers Sand and Gravel Contractors","Box 11, Folder 1",,,,
Masters/othermasters/dl_miriammatthews/box11/uclalsc_1889_b11_f01_033a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z18640g7,Work,,"Ruby Harvey, circa 1915",,Portraits of friends to Matthews Family Binder,still image,[circa 1915],1915,,,,,,,,Studio portrait of Ruby Fulks.|~|Ruby Fulks was the daughter of contractor James Marsh Harvey.,,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Fulks, Ruby Harvey, 1887-1959",,local,African American families,lcsh,,,,,Portrait photographs,tgm,Miriam Matthews family,"Box 11, Folder 1",,,,
Masters/othermasters/dl_miriammatthews/box11/uclalsc_1889_b11_f01_034a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z14f37sz,Work,,"Episcopal Minister, Mobile, Alabama, [1880-1920]",,Portraits of friends to Matthews Family Binder,still image,[1880-1920],1880/1920,,,,,,,,"Studio portrait of an African American Episcopal minister wearing a biretta, surplice and stole.",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",Miriam Matthews family,,,,African American clergy,lcsh,Mobile (Ala.),lcsh,,,Portrait photographs,tgm,"Portraits of friends to Matthews Family Binder ; Harvey family ; Harvey family, contractors ; Daily Life in Black Los Angeles and California, 1885-1980 ; Churches and Ministers, ; Episcopal Minister. Mobile, Alabama","Box 11, Folder 1",,,,
Masters/othermasters/dl_miriammatthews/box11/uclalsc_1889_b11_f01_035a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z10s16fh,Work,,"Walter T. Cleghorn, Los Angeles, between 1910-1932",,Portraits of friends to Matthews Family Binder,still image,[between 1910-1932],1910/1932,,,,,,,,"Portrait of Walter T. Cleghorn, seated in front of a fence. |~|Walter T. Cleghorn was the Vicar of St. Phillips Church in Los Angeles.",,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Cleghorn, Walter T. (Walter Thomas), 1881-1832",,local,African American clergy,lcsh,Los Angeles (Calif.),lcsh,,,Portrait photographs,tgm,Miriam Matthews family ; Portraits of friends to Matthews Family Binder,"Box 11, Folder 1",,,,
Masters/othermasters/dl_miriammatthews/box11/uclalsc_1889_b11_f01_036.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1w10q00,Work,,"Two young women at a formal event, friends of the Matthews family, 1930-1960",,Portraits of friends to Matthews Family Binder,still image,[1930-1960],1930/1960,,,,,,,,"Two young African American women at a formal event, wearing matching strapless gowns of tulle an holding bouquets. ",,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,,,,African American women,lcsh,,,,,photographs,aat,Miriam Matthews family ; Portraits of friends to Matthews Family Binder,"Box 11, Folder 1",,,,
Masters/othermasters/dl_miriammatthews/box11/uclalsc_1889_b11_f01_037.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1r79zbm,Work,,"Two girls wearing identical dresses, friends of the Matthews family, 1940-1960",,Portraits of friends to Matthews Family Binder,still image,[1940-1960],1940/1960,,,,,,,,Two African American girls wearing identical dresses of swiss dot fabric and eyelet trim and with the same ringlet hairstyle with hair ribbons.,,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,,,,African American girls,lcsh,,,,,Portrait photographs,tgm,Miriam Matthews family ; Portraits of friends to Matthews Family Binder,"Box 11, Folder 1",,,,
Masters/othermasters/dl_miriammatthews/box11/uclalsc_1889_b11_f01_037a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1mg96m8,Work,,"Young girl,  friend of the Matthews family 1910-1930..]",,Portraits of friends to Matthews Family Binder,still image,[1910-1930],1910/1930,,,,,,,,A young African American girl in a light-colored eyelet cotton fabric dress and stockings stands in a lawn in front of a tropical plant.,,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,,,,African American girls,lcsh,,,,,photographs,aat,Miriam Matthews family ; Portraits of friends to Matthews Family Binder,"Box 11, Folder 1",,,,
Masters/othermasters/dl_miriammatthews/box11/uclalsc_1889_b11_f02_001.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1gq8ftn,Work,,"P. B. Peters, New York, circa 1934",,Photographs of friends and family of Miriam Matthews,still image,[circa 1934],1934,,,,,,,,Studio portrait of P. B. Peters,,1 photograph,"Written on photo mount: From / P. B. Peters / Box 55 -- Station H / New York City / Best wishes to / You and Family / July 14, 1934",unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Peters, P. B. ",,local,African American men,lcsh,New York (N.Y),lcsh,,,Portrait photographs,tgm,Miriam Matthews family ; Photographs of friends and family of Miriam Matthews,"Box 11, Folder 2",,,,
Masters/othermasters/dl_miriammatthews/box11/uclalsc_1889_b11_f02_002a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1bz7q2w,Work,,"Portrait of a young man, friend or family of Miriam Matthews, 1920-1950",,Photographs of friends and family of Miriam Matthews,still image,[1920-1950],1920/1950,,,,,,,,Studio portrait of a young African American man in a light-colored suit.,,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,,,,African American men,lcsh,,,,,Portrait photographs,tgm,Miriam Matthews family ; Photographs of friends and family of Miriam Matthews,"Box 11, Folder 2",,,,
