Object Type,Title,Item ARK,Parent ARK,File Name,Item Sequence,Thumbnail,Local identifier,Contents note,Date.created,Date.normalized,Format.extent,Genre,Language,Place of origin,Repository,Type.typeOfResource,Rights.copyrightStatus,Rights.rightsHolderContact,viewingHint,Name.director,Name.editor,Subject,volume | issue,IIIF Manifest URL
Work,América Deportiva 1948-04-26,ark:/21198/z1wh58c8,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hb1rgr,ihc_americadeportiva_19480426,,26 de Abril de 1948,1948-04-26,12 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Garcia, Carlos","Enriquez, Celso",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 18,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wh58c8/manifest
Work,América Deportiva 1948-05-03,ark:/21198/z1rr4hkn,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zd0p57,ihc_americadeportiva_19480503,,3 de Mayo de 1948,1948-05-03,12 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Garcia, Carlos","Enriquez, Celso",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 19,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rr4hkn/manifest
Work,América Deportiva 1948-05-10,ark:/21198/z1n03rv7,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dc0n42,ihc_americadeportiva_19480510,,10 de Mayo de 1948,1948-05-10,12 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Garcia, Carlos","Enriquez, Celso",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 20,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1n03rv7/manifest
Work,América Deportiva 1948-05-17,ark:/21198/z1h7313v,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vd9jnb,ihc_americadeportiva_19480517,,17 de Mayo de 1948,1948-05-17,12 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Garcia, Carlos","Enriquez, Celso",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 21,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1h7313v/manifest
Work,América Deportiva 1948-05-24,ark:/21198/z1ck0zth,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19g8747,ihc_americadeportiva_19480524,,24 de Mayo de 1948,1948-05-24,12 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Garcia, Carlos","Enriquez, Celso",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 22,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ck0zth/manifest
Work,América Deportiva 1948-05-31,ark:/21198/z17t073k,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rj74rd,ihc_americadeportiva_19480531,,31 de Mayo de 1948,1948-05-31,13 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Garcia, Carlos","Enriquez, Celso",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 23,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17t073k/manifest
Work,América Deportiva 1948-06-07,ark:/21198/z1419gfh,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12v52bb,ihc_americadeportiva_19480607,,7 de Junio de 1948,1948-06-07,12 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Garcia, Carlos","Enriquez, Celso",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 24,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1419gfh/manifest
Work,América Deportiva 1948-06-14,ark:/21198/z1088qpb,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bz8s97,ihc_americadeportiva_19480614,,14 de Junio de 1948,1948-06-14,12 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Garcia, Carlos","Enriquez, Celso",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 25,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1088qpb/manifest
Work,América Deportiva 1948-06-21,ark:/21198/z1vh877w,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t17pz5,ihc_americadeportiva_19480621,,21 de Junio de 1948,1948-06-21,12 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Garcia, Carlos","Enriquez, Celso",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 26,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vh877w/manifest
Work,América Deportiva 1948-06-28,ark:/21198/z1qr7gf8,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1836c8t,ihc_americadeportiva_19480628,,28 de Junio de 1948,1948-06-28,12 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Garcia, Carlos","Enriquez, Celso",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 27,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qr7gf8/manifest
Work,América Deportiva 1948-07-05,ark:/21198/z1m06qr9,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q26kgp,ihc_americadeportiva_19480705,Two issues numbered XXVIII.,5 de Julio de 1948,1948-07-05,12 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Garcia, Carlos","Enriquez, Celso",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 28,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1m06qr9/manifest
Work,América Deportiva 1948-07-12,ark:/21198/z1gb4pcd,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15457vt,ihc_americadeportiva_19480712,Two issues numbered XXVIII.,12 de Julio de 1948,1948-07-12,12 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Garcia, Carlos","Enriquez, Celso",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 28,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gb4pcd/manifest
Work,América Deportiva 1948-07-19,ark:/21198/z1bk3xp4,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gf3ds4,ihc_americadeportiva_19480719,,19 de Julio de 1948,1948-07-19,12 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Garcia, Carlos","Enriquez, Celso",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 29,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bk3xp4/manifest
Work,América Deportiva 1948-07-26,ark:/21198/z16t3613,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1df9bd1,ihc_americadeportiva_19480726,,26 de Julio de 1948,1948-07-26,12 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Garcia, Carlos","Enriquez, Celso",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 30,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16t3613/manifest
Work,América Deportiva 1948-08-02,ark:/21198/z1322f87,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vh884z,ihc_americadeportiva_19480802,,2 de Agosto de 1948,1948-08-02,12 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Garcia, Carlos","Enriquez, Celso",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 31,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1322f87/manifest
Work,América Deportiva 1948-08-09,ark:/21198/z1z91xsj,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19k6xhq,ihc_americadeportiva_19480809,,9 de Agosto de 1948,1948-08-09,12 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Garcia, Carlos","Enriquez, Celso",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 32,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1z91xsj/manifest
Work,América Deportiva 1948-08-16,ark:/21198/z1tj160q,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x08t8t,ihc_americadeportiva_19480816,,16 de Agosto de 1948,1948-08-16,12 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Garcia, Carlos","Enriquez, Celso",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 33,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tj160q/manifest
Work,América Deportiva 1948-08-23,ark:/21198/z1ps0f80,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12j8z30,ihc_americadeportiva_19480823,,23 de Agosto de 1948,1948-08-23,12 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Garcia, Carlos","Enriquez, Celso",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 34,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ps0f80/manifest
Work,América Deportiva 1948-08-30,ark:/21198/z1k38czb,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17681k6,ihc_americadeportiva_19480830,,30 de Agosto de 1948,1948-08-30,12 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Garcia, Carlos","Enriquez, Celso",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 35,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1k38czb/manifest
Work,América Deportiva 1948-09-06,ark:/21198/z1fb7n8g,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10g65df,ihc_americadeportiva_19480906,,6 de Septiembre de 1948,1948-09-06,17 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Garcia, Carlos","Enriquez, Celso",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 36,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fb7n8g/manifest
Work,América Deportiva 1948-09-13,ark:/21198/z19k6wk6,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hb1rh6,ihc_americadeportiva_19480913,,13 de Septiembre de 1948,1948-09-13,12 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Garcia, Carlos","Enriquez, Celso",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 37,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19k6wk6/manifest
Work,América Deportiva 1948-09-20,ark:/21198/z15t64vv,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1df9bfg,ihc_americadeportiva_19480920,,20 de Septiembre de 1948,1948-09-20,12 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Garcia, Carlos","Enriquez, Celso",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 38,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15t64vv/manifest
Work,América Deportiva 1948-09-27,ark:/21198/z1225d3d,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f78zwm,ihc_americadeportiva_19480927,,27 de Septiembre de 1948,1948-09-27,12 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Garcia, Carlos","Enriquez, Celso",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 39,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1225d3d/manifest
Work,América Deportiva 1948-10-04,ark:/21198/z1x94wmq,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z34k05,ihc_americadeportiva_19481004,,4 de Octubre de 1948,1948-10-04,8 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Garcia, Carlos","Enriquez, Celso",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 40,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1x94wmq/manifest
Work,América Deportiva 1948-10-11,ark:/21198/z1sj44xt,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w40gnn,ihc_americadeportiva_19481011,,11 de Octubre de 1948,1948-10-11,8 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Garcia, Carlos","Enriquez, Celso",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 41,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sj44xt/manifest
Work,América Deportiva 1948-10-18,ark:/21198/z1nw23jx,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16d8d9x,ihc_americadeportiva_19481018,Two issues numbered XLII.,18 de Octubre de 1948,1948-10-18,8 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Garcia, Carlos","Enriquez, Celso",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 42,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1nw23jx/manifest
Work,América Deportiva 1948-10-25,ark:/21198/z1j41bwd,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11p0mdx,ihc_americadeportiva_19481025,Two issues numbered XLII.,25 de Octubre de 1948,1948-10-25,8 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Garcia, Carlos","Enriquez, Celso",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 42,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1j41bwd/manifest
Work,América Deportiva 1948-11-01,ark:/21198/z1dc0m70,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10s28pv,ihc_americadeportiva_19481101,,1 de Noviembre de 1948,1948-11-01,8 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Garcia, Carlos","Enriquez, Celso",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 43,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dc0m70/manifest
Work,América Deportiva 1948-11-08,ark:/21198/z18k9vft,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zs5gtz,ihc_americadeportiva_19481108,,8 de Noviembre de 1948,1948-11-08,8 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Garcia, Carlos","Enriquez, Celso",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 45,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18k9vft/manifest
Work,América Deportiva 1948-11-15,ark:/21198/z14t93rx,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs8fq1,ihc_americadeportiva_19481115,,15 de Noviembre de 1948,1948-11-15,8 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Garcia, Carlos","Enriquez, Celso",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 46,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14t93rx/manifest
Work,América Deportiva 1948-11-22,ark:/21198/z1128c0g,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dn6rcg,ihc_americadeportiva_19481122,,22 de Noviembre de 1948,1948-11-22,8 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Garcia, Carlos","Enriquez, Celso",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 47,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1128c0g/manifest
Work,América Deportiva 1948-11-29,ark:/21198/z1w97vj7,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qz4x8b,ihc_americadeportiva_19481129,"Magazine especial ""Homenaje a los cazadores"". Issue number is missing.",29 de Noviembre de 1948,1948-11-29,15 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Garcia, Carlos","Enriquez, Celso",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no.,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1w97vj7/manifest
Work,América Deportiva 1948-12-06,ark:/21198/z1rn5t5b,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bk3zn3,ihc_americadeportiva_19481206,,6 de Diciembre de 1948,1948-12-06,8 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Garcia, Carlos","Enriquez, Celso",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 49,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rn5t5b/manifest
Work,América Deportiva 1948-12-13,ark:/21198/z1mw52gf,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wd6kw2,ihc_americadeportiva_19481213,,13 de Diciembre de 1948,1948-12-13,8 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Garcia, Carlos","Enriquez, Celso",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 50,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1mw52gf/manifest
Work,América Deportiva 1948-12-20,ark:/21198/z1h449tx,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16m5t4k,ihc_americadeportiva_19481220,,20 de Diciembre de 1948,1948-12-20,8 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Garcia, Carlos","Enriquez, Celso",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 51,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1h449tx/manifest
Work,América Deportiva 1948-12-27,ark:/21198/z1cc3k25,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w69638,ihc_americadeportiva_19481227,,27 de Diciembre de 1948,1948-12-27,8 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Garcia, Carlos","Enriquez, Celso",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 52,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cc3k25/manifest
