File,Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Subject,Type.typeOfResource,Type.genre,Name.subject,Rights.copyrightStatus,Rights.rightsHolderContact,Coverage.geographic,Name.fashionDesigner,Name.photographer,Name.repository,Name.artist,Name.architect,Name.compiler,Rights.countryCreation,Rights.servicesContact,Language,Relation.hasVersion,Rights.permission,Publisher.publisherName,Relation.isPartOf,Illustrator,Alternate Identifier.local,Title,Description.caption,Date.creation,Format.extent,Format.medium,Format.dimensions,Date.normalized,Description.longitude,Description.latitude,Description.note,Description.adminnote,Description.contents,Description.abstract,Description.fundingNote,Opac url,Finding Aid URL,Alternate Identifier.oclc,License,Bucketeer State,IIIF Access URL,IIIF Manifest URL
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d005n,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d005n_2120304_master.tif,,TRUE,,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B273_n98780-001,zzz - duplicate of 21198/zz002hj691,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d005n,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d005n/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d0065,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d0065_2109618_master.tif,,TRUE,,Environment,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B240_n92994-003,zzz - duplicate of 21198/zz002hj5m6,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d0065,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d0065/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d007p,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d007p_2109846_master.tif,,TRUE,,People,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B262_n96736-A,zzz - duplicate of 21198/zz002hj5wb,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d007p,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d007p/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d0086,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d0086_2120301_master.tif,,TRUE,,People,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B269_n97984-K002,zzz - duplicate of 21198/zz002hj68h,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d0086,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d0086/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d009q,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d009q_2115092_master.tif,,TRUE,,Entertainment|~|People,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B269_n97984-A001,zzz - duplicate of 21198/zz002hj63x,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d009q,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d009q/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d00b7,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d00b7_2109615_master.tif,,TRUE,,Environment,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B240_n92994-002,zzz - duplicate of 21198/zz002hj5kp            Alpine Lodge Ruins,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d00b7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d00b7/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d3hz4,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d3hz4_2120360_master.tif,,TRUE,,People,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B318_26363-001B,zzz - duplicate of 21198/zz002hjddg,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3hz4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3hz4/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d3j04,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d3j04_2120375_master.tif,,TRUE,,Entertainment|~|People,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B336_n109647-001B,zzz - duplicate of 21198/zz002hj6rr,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3j04,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3j04/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d3j1n,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d3j1n_2120339_master.tif,,TRUE,,People|~|Youth,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B301_n103525-b,zzz - duplicate of 21198/zz002hj6jn,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3j1n,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3j1n/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d3j3p,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d3j3p_2120318_master.tif,,TRUE,,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B273_n98780-003A,zzz - duplicate of 21198/zz002hj6c2,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3j3p,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3j3p/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d3j46,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d3j46_2120363_master.tif,,TRUE,,People,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B324_n107848,zzz duplicate of 21198/zz002hj6n6                  Bautzer Wynter,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3j46,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3j46/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d3j5q,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d3j5q_2120366_master.tif,,TRUE,,People,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B336_n109647-001A,zzz - duplicate of 21198/zz002hj6pq,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3j5q,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3j5q/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d3j67,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d3j67_2120354_master.tif,,TRUE,,People,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B301_n103700,zzz - duplicate of 21198/zz002hj6k5,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3j67,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3j67/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d3j88,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d3j88_2120324_master.tif,,TRUE,,People,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B275_n99317,zzz - duplicate of 21198/zz002hj6f3,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3j88,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3j88/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d3jb9,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d3jb9_2120321_master.tif,,TRUE,,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B273_n98780-004,zzz - duplicate of 21198/zz002hj6dk,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3jb9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3jb9/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d3jdb,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d3jdb_2120336_master.tif,,TRUE,,Events|~|People|~|Arts,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B300_n103307,zzz - duplicate of 21198/zz002hj6h4,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3jdb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3jdb/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d3jfv,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d3jfv_2120327_master.tif,,TRUE,,People,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B294_n102369,zzz duplicate of 21198/zz002hj6gm                    Alberghetti Kerr,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3jfv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3jfv/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d3k35,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d3k35_2120386_master.tif,,TRUE,,People,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B336_n109647-002C,zzz - duplicate of 21198/zz002hj6v9,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3k35,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3k35/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d3k4p,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d3k4p_2120378_master.tif,,TRUE,,People,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B336_n109647-004B,zzz duplicate of 21198/zz002hj6s8                   Astaire Masina Wynter,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3k4p,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3k4p/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d3k56,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d3k56_2120413_master.tif,,TRUE,,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B392_117857-002,zzz - duplicate of 21198/zz002hj74x,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3k56,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3k56/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d3k6q,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d3k6q_2120401_master.tif,,TRUE,,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B349_n111768-002A,zzz - duplicate of 21198/zz002hj70v,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3k6q,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3k6q/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d3k77,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d3k77_2120407_master.tif,,TRUE,,People,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B376_n115346,zzz duplicate of 21198/zz002hj72w                 Bautzer Wynter,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3k77,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3k77/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d3k8r,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d3k8r_2120486_master.tif,,TRUE,,Youth,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B417_n201341-001,zzz - duplicate of 21198/zz002hj75f,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3k8r,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3k8r/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d3k98,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d3k98_2120410_master.tif,,TRUE,,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B392_117857-001,zzz - duplicate of 21198/zz002hj73d01,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3k98,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3k98/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d3kbs,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d3kbs_2120404_master.tif,,TRUE,,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B351_n112092-001,zzz - duplicate of 21198/zz002hj71c,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3kbs,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3kbs/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d3kdt,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d3kdt_2120389_master.tif,,TRUE,,People,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B342_110606,zzz - duplicate of 21198/zz002hj6wt               Adler Zanuck Wynter Bautzer,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3kdt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3kdt/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d3kfb,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d3kfb_2120372_master.tif,,TRUE,,People,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B336_n109647-002A,zzz duplicate of 21198/zz002hj6q7                        Astaire Wynter,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3kfb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3kfb/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d3kgv,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d3kgv_2120492_master.tif,,TRUE,,People,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B428_n203162-003|~|uclamss_1429_B428_n203162-003,zzz duplicate of 21198/zz002hj77g                     Afternoon Even Wynter,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3kgv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3kgv/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d3khc,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d3khc_2120383_master.tif,,TRUE,,People,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B336_n109647-001C,zzz - duplicate of 21198/zz002hj6ts,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3khc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3khc/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d3kjw,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d3kjw_2120489_master.tif,,TRUE,,People,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B428_n203162-002,zzz duplicate of 21198/zz002hj76z              Afternoon Even Wynter,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3kjw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3kjw/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d3m66,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d3m66_2120513_master.tif,,TRUE,,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B433_n204295-003-3,zzz - duplicate of 21198/zz002hj7g3,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3m66,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3m66/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d3m7q,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d3m7q_2121110_master.tif,,TRUE,,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B433_n204295-003-8,zzz - duplicate of 21198/zz002hj7np,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3m7q,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3m7q/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d3m87,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d3m87_2120516_master.tif,,TRUE,,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B433_n204295-003-4,zzz - duplicate of 21198/zz002hj7hm,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3m87,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3m87/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d3m9r,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d3m9r_2127268_master.tif,,TRUE,,Entertainment|~|Environment,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B496_n217806,zzz - Duplicate of 21198/zz002hj7p6,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3m9r,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3m9r/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d3mb8,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d3mb8_2120519_master.tif,,TRUE,,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B433_n204295-003-5,zzz - duplicate of 21198/zz002hj7j4,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3mb8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3mb8/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d3mcs,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d3mcs_2127274_master.tif,,TRUE,,People|~|Arts,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B502_n218954-002,zzz - duplicate of 21198/zz002hj7r7,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3mcs,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3mcs/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d3md9,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d3md9_2120522_master.tif,,TRUE,,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B433_n204295-003-6,zzz - duplicate of 21198/zz002hj7kn,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3md9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3md9/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d3mft,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d3mft_2127271_master.tif,,TRUE,,Landmarks|~|Education,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B502_n218954-001,zzz - duplicate of 21198/zz002hj7qq,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3mft,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3mft/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d3mgb,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d3mgb_2120510_master.tif,,TRUE,,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B433_n204295-003-2,zzz - duplicate of 21198/zz002hj7fk,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3mgb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3mgb/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d3mhv,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d3mhv_2120501_master.tif,,TRUE,,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B433_n204295-002b,zzz - duplicate of 21198/zz002hj7b1,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3mhv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3mhv/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d3mjc,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d3mjc_2120495_master.tif,,TRUE,,People,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B428_n203237-002,zzz - duplicate of 21198/zz002hj780,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3mjc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3mjc/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d3mkw,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d3mkw_2120525_master.tif,,TRUE,,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B433_n204295-003-7,zzz - duplicate of 21198/zz002hj7m5,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3mkw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3mkw/manifest
