Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Last Edit Date,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,iiif_access_url,Subject,Type.typeOfResource,Rights.copyrightStatus,Type.genre,Name.subject,Coverage.geographic,Name.artist,Name.illustrator,Name.photographer,Name.compiler,Name.repository,Rights.countryCreation,Rights.rightsHolderContact,Name.architect,Name.fashionDesigner,Language,Relation.hasVersion,Rights.permission,Publisher.publisherName,Relation.isPartOf,Description.caption,Description.adminnote,Description.latitude,Format.dimensions,Description.contents,Date.normalized,Description.note,Date.creation,Description.fundingNote,Alternate Identifier.local,Format.extent,Format.medium,Description.abstract,Description.longitude,Title,License,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Los Angeles Times Photographic Archive,ark:/21198/zz002h8wps,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-04-15 12:33:20,Work,latimes/masters/uclamss_1429_12021.tif,,,,,Football players $z California $z Los Angeles|~|Journalists $x American $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Rice, Grantland, $d 1880-1954|~|Parker, Ace, $q (Clarence McKay 'Ace' Parker), $d 1912-2013",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Handwritten on negative: Grantland Rice + Ace Parker 12-24-38|~|Text from negative sleeve: 15266 -- Grant Land Rice sports writer Ace Parker pro footballer Sports H-40 DEC 24 1938,,,,,1938-12-24,Sports journalist Grantland Rice (left) watches over pro football player Ace Parker (right) as he types.,"December 24, 1938",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_12021,1 photograph,b&w nitrate negative,,,"Grantland Rice and Clarence 'Ace' Parker, Los Angeles, 1938",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h8wps,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h8wps/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002dh5v4,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-04-15 19:48:44,Work,latimes/masters/uclamss_1429_9164.tif,,,,,Fraternal Organizations $z California $z Los Angeles|~|Pageants $z California $z Los Angeles|~|Camels $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Los Angeles Memorial Coliseum (Los Angeles, Calif.)|~|Rounsavelle, L. S.|~|Ancient Arabic Order of the Nobles of the Mystic Shrine for North America. $b Al Malaikah Temple (Los Angeles, Calif.)",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from nitrate negative sleeve: 2650-- Shrine Circus, 10-20-35, [stamped:] 10-20-35|~|Handwritten on nitrate negative: Shrine Potentate Rounsevelle [sic] on camel, 10-20-35",,,,,1935-10-20,"Related to article, ""Shrine's Arabian Nights Show Fills Coliseum."" Los Angeles Times, 22 Oct. 1935|~|Illustrious Potentate L.S. (Lafayette S.) Rounsavelle rides atop a camel led by a shrine member. The Al Malaikah Temple fraternal organization hosted an Arabian Nights-themed costume pageant at the Los Angeles Memorial Coliseum.","October 20, 1935",Access to this collection is generously supported by Arcadia funds.,uclamss_1429_9164,1 photograph,b&w nitrate negative,,,"Illustrious Potentate Lafayette S. Rounsavelle on camel, Los Angeles Memorial Coliseum, 1935",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dh5v4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dh5v4/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002hnv60,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-04-17 14:51:48,Work,latimes/masters/uclamss_1429_13615.tif,,,,,Private investigators--California--Los Angeles|~|Divorce $z California $z Los Angeles|~|Trials (Divorce) $z California $z Los Angeles|~|Trials (Adultery) $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Davis, Everett Pell, $d 1894-1955|~|Sewell, Jane N. Scholtz Emerson, $d 1904-1988",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Handwritten on negative: Jane Emerson, Red Davis|~|Text from negative sleeve: Emerson, Jane Ree W. J. Gilbert Suzzet Toby 4440 --- double divorce Jane Emerson X Walter Emerson (screenwriter + actor) Leah C. Sewell X Barton Sewell (rich yachtsman) (one being cleaned??) [stamped:] MAR 25 1936|~|Text accompanying photograph in newspaper article: Candid camera photo shows Mrs. Jane Emerson and Everett P. (Red) Davis, ""fifth wheel"" of the beach home incident, in court yesterday.",,,,,1935-02-26,"Jane Emerson (right) sits next to Red Davis in the courtroom at her divorce trial.|~|In February 1935, Jane Emerson sued to divorce her husband, screenwriter and actor Walter Emerson, to marry Barton Sewell, a wealthy yachtsman. The suit resulted in a double divorce for the Emersons and Sewells.|~|This photograph appears in ""Candid Camera Snaps Love-Suit Interludes,"" Los Angeles Times, 27 Feb 1935: A3","February 26, 1935",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_13615,1 photograph,b&w nitrate negative,,,"Jane Emerson at her divorce trial, Los Angeles, 1935",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hnv60,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hnv60/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002hnv5g,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-04-17 15:18:06,Work,latimes/masters/uclamss_1429_13614.tif,,,,,Divorce $z California $z Los Angeles|~|Dancers $x American $z California $z Los Angeles|~|Trials (Divorce) $z California $z Los Angeles|~|Trials (Adultery) $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Sewell, Jane N. Scholtz Emerson, $d 1904-1988|~|Tobey, Suzette $q (Suzette Marie), $d 1906-",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: Emerson, Jane Rae W. J. Gilbert "" Suzzet Toby 4440 - double divorce x Jane Emerson Walter Emerson (screenwriter + actor) x Leah C. Sewell Barton Sewell (rich yachtsman) (one being cleaned??) [stamped:] Mar 25 1936|~|Handwritten on negative: Mrs Suzzet Toby Mrs Jane Emerson",,,,,1935-02-26,"In February 1935, Jane Emerson sued to divorce her husband, screenwriter and actor Walter Emerson, to marry Barton Sewell, a wealthy yachtsman. The suit resulted in a double divorce for the Emersons and Sewells.|~|Suzette M. Tobey (left) stands next to Jane Emerson (right), both holding onto their clutches.|~|Walter Emerson was the dancing partner of Suzette Tobey, and she sued him in 1922 for breach of promise, when they were allegedly engaged. Instead he married Jane N. Scholtz.|~|Related to ""Emerson's Wife Lauded,"" Los Angeles Times, 27 Feb 1935: A3.","[circa February 26, 1935]",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_13614,1 photograph,b&w nitrate negative,,,"Suzette Tobey and Jane Emerson at divorce trial, Los Angeles, 1935",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hnv5g,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hnv5g/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002ckszv,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-04-17 15:23:05,Work,latimes/masters/uclamss_1429_2873.tif,,,,,Trials (Divorce) $z California $z Los Angeles|~|Trials (Adultery) $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Sewell, Leah Clampitt",,,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from nitrate negative sleeve: Sewell, Leah, 1935|~|Handwritten at edge of negative: Mrs Leah Clampitt Sewell",,,,,1935-02-19,"1/2 length portrait of Leah Clampitt Sewell, seated, in light coat and hat, with interior corner walls in background|~|This photograph appears with Los Angeles Times articles, February 20, 1935, Wealthy Couples in Legal Battle, “Perfect Quadrangle” Marital Suit Begins, and March 16, 1935, Emersons Denied Divorce and Custody of Children in Quadrangle Case; photographs include Walter Emerson, Jane Emerson, Leah Sewell, and Barton Sewell.","[circa February 19, 1935]",Access to this collection is generously supported by Arcadia funds.,uclamss_1429_2873,1 photograph,b&w nitrate negative,,,"Leah Clampitt Sewell, Los Angeles, 1935",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ckszv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002ckszv/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002j8szw,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-04-17 15:24:00,Work,latimes/masters/uclamss_1429_15092.tif,,,,,Trials (Custody of children)--California--Los Angeles|~|Actors $x American $z California $z Los Angeles|~|Lawyers $z California $z Los Angeles|~|Trials (Divorce) $z California $z Los Angeles|~|Trials (Adultery) $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Cohen, Milton|~|Sewell, Jane N. Scholtz Emerson, $d 1904-1988|~|Emerson, Ralph, 1899-1984",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Handwritten on negative: Milton Cohen Jr. 40209 Walter Emerson,,,,,1935-02/1935-04,"A similar photograph of Walter Emerson is captioned, ""Bitten in Clash, He Charges Walter Emerson, figure in recent 'wife-trading' legal battle showed injuries in court yesterday which he said he received from Barton Sewell in fight Sunday. (AP) photo,"" Los Angeles Times, 4 Apr. 1935: A1|~|At center, Ralph ""Walter"" Emerson (left) stands in a courtroom with his lawyer, Milton Cohen, Jr. (right). Walter Emerson faces towards the camera, while Milton Cohen, Jr. stands in profile, facing left. A chalkboard stretches across the background at left.","[circa February - April, 1935]",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_15092,1 photograph,b&w nitrate negative,,,"Ralph ""Walter"" Emerson and Milton H. Cohen, Jr., Los Angeles, 1935",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j8szw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j8szw/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002j8sxc,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-04-17 15:25:08,Work,latimes/masters/uclamss_1429_15091.tif,,,,,Actors $x American $z California $z Los Angeles|~|Trials (Divorce) $z California $z Los Angeles|~|Trials (Adultery) $z California $z Los Angeles,still image,copyrighted,news photographs|~|Portrait photographs|~|cellulose nitrate film,"Sewell, Jane N. Scholtz Emerson, $d 1904-1988|~|Emerson, Ralph, 1899-1984",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Handwritten on negative: Walter Emerson 40209|~|Text from newspaper caption: Decision Given in Quadrangle Case Judge Lindsey Yesterday wrote the sequel to the Emerson-Sewell quadrangle love case when he denied Walter and Jane Emerson a divorce and turned their children over to their grandparents, Mr. and Mrs. E. L. Scholtz. The upper picture shows the three children in the custody of their grandparents. Below left to right are: Walter Emerson, Jane Emerson, Leah Sewell and Barton Sewell. [Los Angeles Times, 16 Mar. 1935: 16]",,,,,1935-03-15,"This image appears in the photospread, ""Emersons Denied Divorce and Custody of Children in Quadrangle Case,"" Los Angeles Times, 16 Mar. 1936: 16|~|Ralph ""Walter"" Emerson sits at center and poses for a photograph. He wears a light-colored suit and a dark, patterned tie. He faces slightly left and gazes to the left of the camera.","[circa March 15, 1935]",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_15091,1 photograph,b&w nitrate negative,,,"Ralph ""Walter"" Emerson, Los Angeles, circa 1935",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j8sxc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j8sxc/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002hnvb2,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-04-17 15:26:43,Work,latimes/masters/uclamss_1429_13619.tif,,,,,Divorce $z California $z Los Angeles|~|Trials (Divorce) $z California $z Los Angeles|~|Trials (Adultery) $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Sewell, Jane N. Scholtz Emerson, $d 1904-1988",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Handwritten on negative: Jane. N. Emerson.|~|Text from negative sleeve: 4440 Emerson, Jane + Atty. W.J. Gilbert + rich yachtsman -> Barton Sewell (MAR 25 1936 stamp) married to Leah C. Sewell double divorce 2 couples. -> Walter Emerson screenwriter + actor Box 13|~|Text from newspaper caption: Jane Emerson, whose husband seeks divorce in proceedings begun yesterday.",,,,,1935-01/1936-03,"Photograph appears with the article, ""Actor Seeks To End Ties,"" Los Angeles Times, 05 Jan 1935: A5.|~|Walter and Jane Emerson have been married since 1922, separated since December 16, 1934. They have three sons. Mr. Emerson ascertains that Mrs. Emerson and Barton Sewell have been secretly seeing each other. However, Walter Emerson had also been seeing Leah Clampitt Sewell.|~|The photograph of Mrs. Emerson is in a wooden framed picture.",January 1935-March 1936,Access to this collection is generously supported by Arcadia funds.,uclamss_1429_13619,1 photograph,b&w nitrate negative,,,"Jane Emerson, Walter Emerson's wife, Los Angeles, 1935-1936",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hnvb2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hnvb2/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002hnvck,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-04-17 16:10:27,Work,latimes/masters/uclamss_1429_13620.tif,,,,,Weddings|~|Extortion $z California $z Los Angeles|~|Men $z California $z Los Angeles|~|Spouses $z California $z Los Angeles|~|Trials (Divorce) $z California $z Los Angeles|~|Trials (Adultery) $z California $z Los Angeles,still image,copyrighted,news photographs|~|Portrait photographs|~|cellulose nitrate film,"Sewell, Barton, $d 1905-1953",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from newspaper caption from 1936: Mrs. Jane S. Emerson and Barton Sewell, Beverly Hills wealthy sportsman, were married yesterday in Las Vegas, N. M., a few hours after she was granted a divorce from Walter N. Emerson. Both were central figures in recent ""wife swapping"" case heard in Superior Court.|~|Handwritten on negative: Barton Sewell|~|Text from negative sleeve: Sewell, Barton extortion 4440 - [stamped:] Mar 25 1936|~|Text from newspaper caption from 1935: Barton Sewell, named co-respondent in divorce suit filed by Walter Emerson.",,,,,1935-02-19,"Photograph appears with the articles, ""Wealthy Couples in Legal Battle,"" Los Angeles Times, 20 Feb 1935: A3 and ""Sewell Wed in Las Vegas,"" Los Angeles Times, 25 Mar 1936: 3.|~|Sewell and Jane N. Scholtz Emerson were married in the Wollman Hotel by Baptist minister Reverend C. Sloan with the hotel operators as witnesses. The newlyweds plan to make a home in Las Vegas.|~|Regarding the ""extortion"" note on the negative sleeve, this photograph does not appear with the article, but there was an article on Sewell's extortion: ""Plot Perils Millionaire,"" Los Angeles Times, 12 Jan 1935: 1, where Sewell received several letters demanding $25,000 or he and/or his mother would be harmed.","[circa February 19, 1935?]",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_13620,1 photograph,b&w nitrate negative,,,"Barton Sewell, Los Angeles, 1935",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hnvck,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hnvck/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002dgmfr,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-04-23 12:18:48,Work,latimes/masters/uclamss_1429_8688.tif,,,,,Hoisting machinery,still image,copyrighted,news photographs|~|cellulose nitrate film,Bucyrus Company,Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,,,,,1920/1939,"WRONG SLEEVE... Sleeve says: 2262--Paul Chattau, swimmer [stamped:] SEP 26 1935|~|Picture of a crane at an excavation project. A sign on the crane reads ""Bucyrus-Erie, Evansville, Ind"". One man operates the machinery while another man walks below.",[between 1920 and 1939],Access to this collection is generously supported by Arcadia funds.,uclamss_1429_8688,1 photograph,b&w nitrate negative,,,"Bucyrus-Erie crane at an excavation site, Los Angeles",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dgmfr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dgmfr/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002dgrg6,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-04-23 16:10:47,Work,latimes/masters/uclamss_1429_8805.tif,,,,,Military officers $x American $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Siegel, Herman I., $c Captain",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Handwritten on negative sleeve: 2363--[stamped:] OCT 3-1935, OCT 3|~|Handwritten on negative: Capt Herman I. Siegel, 9-28-35",,,,,1935-09-28,"Captain Herman Siegel holding a document with many signatures and many slips of paper with signature. From the document: ""In Solemn Remembrance of the Glorious Achievements and noble sacrifices of the Armed Forces of the United States. We, Citizens of the United States of America, ever mindful of the glowing tribute due to those Heroes who reaped the Supreme Reward, do hereby Proclaim our Appreciation...""","September 28, 1935",Access to this collection is generously supported by Arcadia funds.,uclamss_1429_8805,1 photograph,b&w nitrate negative,,,"Captain Herman Siegel, Los Angeles, 1935",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dgrg6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dgrg6/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cvqqv,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-04-23 16:12:30,Work,latimes/masters/uclamss_1429_5658.tif,,,,,Juvenile detention homes $z California $z Los Angeles County,still image,copyrighted,news photographs|~|cellulose nitrate film,Los Angeles County Juvenile Hall,Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Handwritten on negative sleeve: LA County-Juvenile Hall,,34.062610,,,1920/1929,Front of Central Juvenile Hall (now known as Eastlake Juvenile Hall). One car is parked outside.,[1920s],Access to this collection is generously supported by Arcadia funds.,uclamss_1429_5658,1 photograph,b&w nitrate negative,,-118.205070,"Central Juvenile Hall, Los Angeles, 1920s",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cvqqv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cvqqv/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cvqrc,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-04-23 16:15:41,Work,latimes/masters/uclamss_1429_5659.tif,,,,,Juvenile detention homes $z California $z Los Angeles County,still image,copyrighted,news photographs|~|cellulose nitrate film,Los Angeles County Juvenile Hall,Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Handwritten on negative: Juvenile Hall|~|Handwritten on negative sleeve: LA County-Juvenile Hall,,,,,1920/1929,Photo of the exterior of Central Juvenile Hall (now known as Eastlake Juvenile Hall).,[1920s],Access to this collection is generously supported by Arcadia funds.,uclamss_1429_5659,1 photograph,b&w nitrate negative,,,"Central Juvenile Hall, Los Angeles, 1920s",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cvqrc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cvqrc/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cvqnt,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-04-23 16:18:33,Work,latimes/masters/uclamss_1429_5656.tif,,,,,Juvenile detention homes $z California $z Los Angeles County,still image,copyrighted,news photographs|~|cellulose nitrate film,Los Angeles County Juvenile Hall,Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Handwritten on negative: Juvenile Hall|~|Handwritten on negative sleeve: LA County-Juvenile Hall,,34.062610,,,1920/1929,Photo of the exterior of Central Juvenile Hall (now known as Eastlake Juvenile Hall). There are two cars outside and the American flag erected on top of the roof.,[1920s],Access to this collection is generously supported by Arcadia funds.,uclamss_1429_5656,1 photograph,b&w nitrate negative,,-118.205070,"Central Juvenile Hall, Los Angeles, 1920s",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cvqnt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cvqnt/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cvqpb,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-04-23 16:19:01,Work,latimes/masters/uclamss_1429_5657.tif,,,,,Juvenile detention homes $z California $z Los Angeles County,still image,copyrighted,news photographs|~|cellulose nitrate film,Los Angeles County Juvenile Hall,Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Handwritten on negative: Juvenile Hall|~|Handwritten on negative sleeve: LA County-Juvenile Hall,,34.062610,,,1920/1929,Photo of the exterior of Central Juvenile Hall (now known as Eastlake Juvenile Hall).,[1920s],Access to this collection is generously supported by Arcadia funds.,uclamss_1429_5657,1 photograph,b&w nitrate negative,,-118.205070,"Central Juvenile Hall, Los Angeles, 1920s",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cvqpb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cvqpb/manifest
