Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Last Edit Date,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,iiif_access_url,Subject,Type.typeOfResource,Rights.copyrightStatus,Type.genre,Name.subject,Coverage.geographic,Name.artist,Name.illustrator,Name.photographer,Name.compiler,Name.repository,Rights.countryCreation,Rights.rightsHolderContact,Name.architect,Name.fashionDesigner,Language,Relation.hasVersion,Rights.permission,Publisher.publisherName,Relation.isPartOf,Description.caption,Description.adminnote,Description.latitude,Format.dimensions,Description.contents,Date.normalized,Description.note,Date.creation,Description.fundingNote,Alternate Identifier.local,Format.extent,Format.medium,Description.abstract,Description.longitude,Title,License,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Los Angeles Times Photographic Archive,ark:/21198/zz002j7v2z,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-01-21 09:46:48,Work,latimes/masters/uclamss_1429_14283.tif,,,,,,still image,copyrighted,news photographs|~|cellulose nitrate film,Elks (Fraternal order),,,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: 5340. Elks Lodge Emblem. [Stamped:] May 22 1936.,,,,,1936,"Graphic depiction of an Elks Lodge emblem with the head of an elk in the center of a roman numeral clock, a star above the head, and the message ""Welcome B.P.O.E.""",1936,Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_14283,1 photograph,b&w nitrate negative,,,"Elks Lodge emblem, 1936",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j7v2z,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j7v2z/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002dcc09,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-01-21 09:47:29,Work,latimes/masters/uclamss_1429_2565.tif,,,,,Generals $x Mexican $z California $z Los Angeles|~|Presidents $z Mexico,still image,copyrighted,news photographs|~|cellulose nitrate film,"Obregón, Álvaro, $d 1880-1928",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: Obregon, Alvaro gen. Mexican Pres. 1928.","Álvaro Obregón Salido was a general in the Mexican Revolution, who became President of Mexico from 1920 to 1924.",,,,1920/1929,"General Álvaro Obregón, president of Mexico, seated at a desk in a hotel room.",[1920s],Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_2565,1 photograph,b&w nitrate negative,,,"General Álvaro Obregón, president of Mexico, during a visit, Los Angeles, 1920s",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dcc09,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dcc09/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002dfgmz,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-01-21 09:47:52,Work,latimes/masters/uclamss_1429_7736.tif,,,,,Lawyers $z California $z Los Angeles|~|Business people $x American $z California $z Los Angeles,still image,copyrighted,news photographs|~|Portrait photographs|~|cellulose nitrate film,"Cochran, George I. $q (George Ira), $d 1863-1949|~|Pacific Mutual Life Insurance Company",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: 1304. Asa V. Call / Geo. I Cochran. [Stamped:] Jul 31 1935.,,,,,1935,"“George I. Cochran, once insurance Co. head, dies,” Los Angeles Times, 28 Jun. 1949: A2.|~|Portrait photograph of George I. Cochran.",1935,Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_7736,1 photograph,b&w nitrate negative,,,"George I. Cochran, president of Pacific Mutual Life Insurance, Los Angeles, 1935",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dfgmz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dfgmz/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002j8d9r,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-01-21 09:47:57,Work,latimes/masters/uclamss_1429_14754.tif,,,,,Government employees $z California $z Los Angeles,still image,copyrighted,news photographs|~|Portrait photographs|~|cellulose nitrate film,"Jones, George Wiley, $d 1882-1944",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: 15353. George Wiley Jones (30 yrs service) in LA county gov't. 1-11-39. [Stamped:] Jan 18 1939.,,,,,1939-01-22,Portrait photograph of George Wiley Jones seated at this desk with papers the year he retired. He was the Los Angeles County Road Commissioner during the last 20 years of his L. A. County service.,"January 11, 1939",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_14754,1 photograph,b&w nitrate negative,,,"George Wiley Jones, L. A. County Road Commissioner, Los Angeles, 1939",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j8d9r,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j8d9r/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002df1jn,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-01-21 09:48:21,Work,latimes/masters/uclamss_1429_7357.tif,,,,,Authors $x American $z California $z Los Angeles|~|Screenwriters $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Lamb, Harold, $d 1892-1962",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: 1052. Harold Lamb. Author. [Stamped:] Jul 10 1935.,,,,,1935,"Harold Albert Lamb was an American historian, screenwriter, short story writer, and novelist.",1935,Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_7357,1 photograph,b&w nitrate negative,,,"Harold Lamb, author, seated at his typewriter, Los Angeles, 1935",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002df1jn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002df1jn/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002df7n3,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-01-21 09:48:25,Work,latimes/masters/uclamss_1429_7534.tif,,,,,Publishers ,still image,copyrighted,news photographs|~|Portrait photographs|~|cellulose nitrate film,"Chandler, Harry, $d 1864-1944",,,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: 1210. 1936. Mr. Harry Chandler.,,,,,1936,Harry Chandler was an American newspaper publisher and investor who became owner of the largest real estate empire in the U.S.,1936,Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_7534,1 photograph,b&w nitrate negative,,,"Harry Chandler, publisher of the Los Angeles Times, 1936",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002df7n3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002df7n3/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002dckgf,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-01-21 09:48:47,Work,latimes/masters/uclamss_1429_1726.tif,,,,,Golfers $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Cooper, Harry, $d 1904-2000",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text on negative sleeve: Cooper, Harry.|~|Handwritten on negative: 3. Harry Cooper.",,,,,1920/1939,"Henry Edward ""Harry"" Cooper was an English-American PGA Tour golfer of the 1920s and 1930s. After he retired from competitive golf, he became a well-regarded instructor, into his 90s.",[1920-1939],Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_1726,1 photograph,b&w nitrate negative,,,"Harry Cooper, golfer, on a golf course during a tournament, Los Angeles, 1920-1939",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dckgf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dckgf/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cxp1x,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-01-21 09:48:53,Work,latimes/masters/uclamss_1429_7291.tif,,,,,,still image,copyrighted,news photographs|~|cellulose nitrate film,"Ramm, Henry Herman, $d 1886-1986",Anaheim (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: Ramm, Henry. Anaheim - Chairman, Bd. of Education. Chairman, Board of Education, Anaheim opening H. S. cornerstone sealed in 1912. October, 1934 - Welles.",,,,,1934-10,Henry Ramm holds a 1912 copy of the Anaheim Gazette.,October 1934,Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_7291,1 photograph,b&w nitrate negative,,,"Henry Ramm, Chairman of the Board of Education, Anaheim, 1934",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cxp1x,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cxp1x/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002j7vg5,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-01-21 09:49:16,Work,latimes/masters/uclamss_1429_14295.tif,,,,,,still image,copyrighted,news photographs|~|cellulose nitrate film|~|maps (documents),,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: 5445. My 26-36. Chas. Ray map of Hollywood.,,,,,1936-05-26,"Illustrated map of the Hollywood area by Charles Ray, who, according to inscriptions on the map, owned a flower shop on Hollywood Boulevard.|~|Map text: Hollywood Shorts. Charles Ray's Map of Hollywood 1935. Noah Beery Rancho. Gold. Mt. Wilson. Ambassador Hotel. Mt. Lowe. Burbank. Santa Anita. Arrowhead. Mt. Baldy. Universal City. To Santa Barbara. To Beverly Hills. Angelus Temple. Hollywoodland. Suicide Hill. Warner Bros. San Fernando Mission. Ambassador Lido. So Pasadena. Chinese Theatre. Cardis cafe. Charles Ray Flower Shop. Hollywood Boulevard. Mr. Rubidoux. Santa Monica Ranch. Roosevelt Roof. Levys Tavern. Russian Eagle cafe. Brown Derby. Sunset Boulevard. Movie Poverty Row. Columbia. Signal Hill. Fox Hills Studio. Nudist Colony. RKO. Paramount. Culver City. M-G-M. Venice. Santa Monica. Laguna. Tia Juana. To Palm Springs.","May 26, 1936",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_14295,1 photograph,b&w nitrate negative,,,"Illustrated map of the Hollywood environs by Charles Ray, 1935",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j7vg5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j7vg5/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cxjdp,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-01-21 09:49:22,Work,latimes/masters/uclamss_1429_7186.tif,,,,,Murder $x Investigation $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Baker, James C., $d 1879-1969",Pasadena (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,,,,,1927,"Photo appears with article “Inventor still missing: police without clews as to reported demise of Pasadenan in Kansas City,” Los Angeles Times, 1 Apr. 1927: A10.",[circa 1927],Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_7186,1 photograph,b&w nitrate negative,,,"Jacob H. Baker, Pasadena inventor who went missing in Kansas City, circa 1927",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cxjdp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cxjdp/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002dc5jp,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-01-21 09:49:58,Work,latimes/masters/uclamss_1429_1665.tif,,,,,Civic leaders $z California $z Los Angeles,still image,copyrighted,news photographs|~|Portrait photographs|~|cellulose nitrate film,"Clark, Ella Estelle, $d 1864-1943",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: Clark, Oliver P Mrs. GOP, 1929.|~|Handwritten on negative: Mrs. O.P. Clarke",,,,,1929,"Related article: “Career of Mrs. Ella Clark, one of diverse interests: married in 1888, she learned title work, husband followed and then became involved in women’s clubs,”  Los Angeles Times, 7 Jan. 1934: B4.|~|Portrait photograph of Ella E. Clark.",1929,Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_1665,1 photograph,b&w nitrate negative,,,"Ella E. Clark, civic leader, Los Angeles, 1929",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dc5jp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dc5jp/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cx7jd,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-01-21 09:50:12,Work,latimes/masters/uclamss_1429_6929.tif,,,,,"Poets, American $y 20th century",still image,copyrighted,news photographs|~|Portrait photographs|~|cellulose nitrate film,"Oppenheim, James, $d 1882-1932",New York (N.Y.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: Oppenheim, James. Writer, 1932.|~|Handwritten on negative: James Oppenheim",,,,,1932,Portrait photograph of James Oppenheim,1932,Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_6929,1 photograph,b&w nitrate negative,,,"James Oppenheim, poet and writer, New York, 1932",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cx7jd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cx7jd/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002df619,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-01-21 09:50:36,Work,latimes/masters/uclamss_1429_7487.tif,,,,,Police $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Foster, James T. $q (James Traverse), $d about 1896-1965",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: 1169. Jas. T. Foster. Police Officer. 7/8/35. [Stamped:] Jul 17 1935.,,,,,1935-07-08,"An article from this time recounts how Foster attempted to apprehend a burglar. “Man Captured on roof liked to burglaries,” Los Angeles Times, 9 Jul. 1935: A8.","July 8, 1935",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_7487,1 photograph,b&w nitrate negative,,,"James T. Foster, police officer, Los Angeles, 1935",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002df619,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002df619/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cxhxz,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-01-21 09:50:40,Work,latimes/masters/uclamss_1429_7172.tif,,,,,Newspaper editors $x American $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Park, Joseph M., $d 1966-1969",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: Park, Joe. Times.",,,,,1930/1939,"Joe Park stands beside a dilapidated mannequin outside of a corrugated metal building, taking notes on a notepad.",[1930s],Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_7172,1 photograph,b&w nitrate negative,,,"Joe Park, labor editor for the Los Angeles Times, on a story, Los Angeles, 1930s",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cxhxz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cxhxz/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002dfcbc,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-01-21 09:51:46,Work,latimes/masters/uclamss_1429_7641.tif,,,,,Judges $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Craig, Gavin W. (Gavin William), 1878-",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: 1265. Judge Gavin W. Craig.,,,,,1930/1939,,[1930s],Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_7641,1 photograph,b&w nitrate negative,,,"Judge Gavin W. Craig at his desk, Los Angeles, 1930s",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dfcbc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dfcbc/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002dghqf,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-01-21 09:52:11,Work,latimes/masters/uclamss_1429_8609.tif,,,,,Judges $z California $z Los Angeles,still image,copyrighted,news photographs|~|Portrait photographs|~|cellulose nitrate film,"Pope, James H., $d 1885-1971",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Handwritten on negative: Judge James H. Pope|~|Text from negative sleeve: 2218. Judge James Pope.,,,,,1935,Portrait photograph of Judge James H. Pope.,[1935],Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_8609,1 photograph,b&w nitrate negative,,,"Judge James H. Pope, Los Angeles, 1935",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dghqf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dghqf/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cwqrt,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-01-21 09:52:18,Work,latimes/masters/uclamss_1429_6500.tif,,,,,Judges $z California $z Los Angeles,still image,copyrighted,news photographs|~|Portrait photographs|~|cellulose nitrate film,"McLucas, Victor Roy, $d 1874-1933",,,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: McLucas, Victor R. Judge, 1929.|~|Handwritten on negative: Judge Victor McLucas",,,,,1929,Portrait photograph of Judge Victor R. McLucas in his courtroom seated at the bench.,1929,Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_6500,1 photograph,b&w nitrate negative,,,"Judge Victor R. McLucas in his courtroom, Los Angeles, 1929",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cwqrt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cwqrt/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cx5x4,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-01-21 09:52:47,Work,latimes/masters/uclamss_1429_6882.tif,,,,,Judges $z California,still image,copyrighted,news photographs|~|cellulose nitrate film,"O'Donnell, W. T. $q (William T.), $d 1867-1951",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: O'Donnell, W.T. Judge.|~|Handwritten on negative: Judge W. T. O'Donnell",,,,,1930/1939,W. T. O'Donnell was a judge in Solano County.,[1930s],Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_6882,1 photograph,b&w nitrate negative,,,"Judge William T. O'Donnell with an electronic appliance, 1930s",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cx5x4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cx5x4/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002dc4cm,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-01-21 09:52:52,Work,latimes/masters/uclamss_1429_1631.tif,,,,,Women air pilots $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Chaytor, Isobel",,,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: Chaytor, Isobel Lady",,,,,1930/1939,,[1930s],Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_1631,1 photograph,b&w nitrate negative,,,"Lady Isobel Chaytor in a pilot outfit, 1930s",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dc4cm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dc4cm/manifest
