Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Last Edit Date,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,iiif_access_url,Subject,Type.typeOfResource,Rights.copyrightStatus,Type.genre,Name.subject,Coverage.geographic,Name.artist,Name.illustrator,Name.photographer,Name.compiler,Name.repository,Rights.countryCreation,Rights.rightsHolderContact,Name.architect,Name.fashionDesigner,Language,Relation.hasVersion,Rights.permission,Publisher.publisherName,Relation.isPartOf,Description.caption,Description.adminnote,Description.latitude,Format.dimensions,Description.contents,Date.normalized,Description.note,Date.creation,Description.fundingNote,Alternate Identifier.local,Format.extent,Format.medium,Description.abstract,Description.longitude,Title,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Los Angeles Times Photographic Archive,ark:/21198/zz002cvw1x,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-25 11:34:38,Work,latimes/masters/uclamss_1429_5783.tif,,,,,Commercial buildings $z California $z Los Angeles|~|Romanesque revival (Architecture) $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Bryson-Bonebrake Building (Los Angeles, Calif.)",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988","Newsom, Joseph C.|~|McNally, A., $c Contractor",,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: Los Angeles Buildings. Bryson Building.,,34.051714,,,1920/1934,"The Bryson-Bonebrake Building on South Spring Street and 2nd Street was constructed 1886-1888. Two stories were added in 1904. It was demolished in 1934. The architect was Joseph Cather Newsom and the brick contractor was A. McNally.|~|Exterior view of the Bryson-Bonebrake Building, with the United States National Bank on the ground floor.",[1920-1934],Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_5783,1 photograph,b&w nitrate negative,,-118.245634,"Bryson-Bonebrake Building, Los Angeles, 1920-1934",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cvw1x,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cvw1x/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cph3d,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-25 11:34:59,Work,latimes/masters/uclamss_1429_3820.tif,,,,,Generals $x Mexican,still image,copyrighted,news photographs|~|Portrait photographs|~|cellulose nitrate film,"Topete, Fausto, $d 1888-1952",,,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: Topete, Fausto Gen. Mexico, 1935.|~|Handwritten on negative: General Fausto Topete",,,,,1935,Portrait photograph of General Fausto Topete seated at a desk.,1935,Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_3820,1 photograph,b&w nitrate negative,,,"General Fausto Topete, 1935",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cph3d,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cph3d/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cttj8,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-25 11:35:17,Work,latimes/masters/uclamss_1429_4899.tif,,,,,Arrivals & departures $x American $z California $z Los Angeles|~|Bishops $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Glennon, John J. $q (John Joseph), $d 1862-1946","San Pedro (Los Angeles, Calif.)",,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: Glennon, John J. Archbishop.",,,,,1930/1940,John J. Glennon on a ship at San Pedro during a visit to Los Angeles.,[1930s],Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_4899,1 photograph,b&w nitrate negative,,,"John J. Glennon, Archbishop of St. Louis, Los Angeles, 1930s",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cttj8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cttj8/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cvf7r,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-25 11:35:40,Work,latimes/masters/uclamss_1429_5412.tif,,,,,Track and field athletes,still image,copyrighted,news photographs|~|cellulose nitrate film,"Kuck, John, $d 1905-1986",,,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Handwritten on negative: John Kuck,,,,,1926/1928,"John Henry Kuck was an American athlete who won a gold medal in the shot put at the 1928 Summer Olympics setting a new world record at 15.87 m. Before the Olympics, as a student at  Kansas State Teachers College (Emporia State University) he was the 1926 national collegiate champion and world record holder in both the shot put and javelin.|~|Mistakenly filed in the negative envelope for Peter B. Kyne.|~|John Kuck, shot put athlete, wearing a uniform with a letter ""K"" and wings logo.",[circa 1926-1928],Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_5412,1 photograph,b&w nitrate negative,,,"John Kuck, Olympic shot putter, circa 1926-1928",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cvf7r,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cvf7r/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cq67k,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-25 11:36:26,Work,latimes/masters/uclamss_1429_4404.tif,,,,,Socialites $z California $z Pasadena,still image,copyrighted,news photographs|~|cellulose nitrate film,"Von Schlegel, Abigail, $d b. 1910 or 11",Pasadena (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: Von Schlegel, Abigail. 1935.",,,,,1935,"Abigail von Schlegel, holding purses and gloves, wearing a tea dress, hat and pearls, standing on a side walk.",1935,Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_4404,1 photograph,b&w nitrate negative,,,"Abigail von Schlegel, Pasadena, 1935",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cq67k,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cq67k/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cq662,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-25 11:36:42,Work,latimes/masters/uclamss_1429_4403.tif,,,,,Socialites $z California $z Pasadena,still image,copyrighted,news photographs|~|cellulose nitrate film,"Von Schlegel, Abigail, $d b. 1910 or 11",Pasadena (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: Von Schlegel, Abigail. 1935.",,,,,1935,Abigail von Schlegel (left) meeting wtin four other women in a back yard.,1935,Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_4403,1 photograph,b&w nitrate negative,,,"Abigail von Schlegel, Pasadena, 1935",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cq662,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cq662/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cvv5h,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-25 11:37:01,Work,latimes/masters/uclamss_1429_5758.tif,,,,,,still image,copyrighted,news photographs|~|aerial views|~|cellulose nitrate film,,"Hollywood (Los Angeles, Calif.)",,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Handwritten on negative: Air photo - Hollywood Motion Pix Studios|~|Text from negative sleeve: Los Angeles Air Views. Early Negs. 1935 or prior.,,,,,1920/1935,,1920-1935,Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_5758,1 photograph,b&w nitrate negative,,,"Aerial view of an area with Hollywood motion picture studios, Los Angeles, 1920-1935",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cvv5h,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cvv5h/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cvv9k,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-25 11:37:24,Work,latimes/masters/uclamss_1429_5762.tif,,,,,,still image,copyrighted,news photographs|~|aerial views|~|cellulose nitrate film,,Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: Los Angeles Air Views. Early Negs. 1935 or prior.,,,,,1928/1935,,[1928-1935],Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_5762,1 photograph,b&w nitrate negative,,,"Aerial view of downtown Los Angeles, 1928-1935",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cvv9k,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cvv9k/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cvvd4,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-25 11:37:45,Work,latimes/masters/uclamss_1429_5765.tif,,,,,,still image,copyrighted,news photographs|~|aerial views|~|cellulose nitrate film,,Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: Los Angeles Air Views. Early Negs. 1935 or prior.,,,,,1920/1935,Aerial view of an unidentified area of Los Angeles.,1920-1935,Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_5765,1 photograph,b&w nitrate negative,,,"Aerial view of Los Angeles, 1920-1935",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cvvd4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cvvd4/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cvv61,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-25 11:38:02,Work,latimes/masters/uclamss_1429_5759.tif,,,,,,still image,copyrighted,news photographs|~|aerial views|~|cellulose nitrate film,,Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: Los Angeles Air Views. Early Negs. 1935 or prior.,,,,,1920/1935,Aerial view of an unidentified area of Los Angeles.,1920-1935,Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_5759,1 photograph,b&w nitrate negative,,,"Aerial view of Los Angeles, 1920-1935",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cvv61,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cvv61/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cvv40,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-25 11:38:19,Work,latimes/masters/uclamss_1429_5757.tif,,,,,,still image,copyrighted,news photographs|~|aerial views|~|cellulose nitrate film,,Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: Los Angeles Air Views. Early Negs. 1935 or prior.,,,,,1920/1935,Aerial view of an unidentified area of Los Angeles.,1920-1935,Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_5757,1 photograph,b&w nitrate negative,,,"Aerial view of Los Angeles, 1920-1935",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cvv40,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cvv40/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cvvb3,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-25 11:38:36,Work,latimes/masters/uclamss_1429_5763.tif,,,,,,still image,copyrighted,news photographs|~|aerial views|~|cellulose nitrate film,,Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: Los Angeles Air Views. Early Negs. 1935 or prior.,,,,,1920/1935,Aerial view of an unidentified area of Los Angeles.,1920-1935,Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_5763,1 photograph,b&w nitrate negative,,,"Aerial view of Los Angeles, 1920-1935",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cvvb3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cvvb3/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cvv7j,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-25 11:38:54,Work,latimes/masters/uclamss_1429_5760.tif,,,,,,still image,copyrighted,news photographs|~|aerial views|~|cellulose nitrate film,"Los Angeles Memorial Coliseum (Los Angeles, Calif.)",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: Los Angeles Air Views. Early Negs. 1935 or prior.,,34.010858,,,1923/1935,,1923-1935,Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_5760,1 photograph,b&w nitrate negative,,-118.291543,"Aerial view of the Coliseum and surrounding area, 1923-1935",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cvv7j,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cvv7j/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cvvkq,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-25 11:39:17,Work,latimes/masters/uclamss_1429_5770.tif,,,,,"Reservoirs $z California $z Los Angeles|~|Hollywood Reservoir (Los Angeles, Calif.)",still image,copyrighted,news photographs|~|aerial views|~|cellulose nitrate film,,Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: Los Angeles Air Views. Early Negs. 1935 or prior.,,34.127370,,,1924/1935,,[1924-1935],Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_5770,1 photograph,b&w nitrate negative,,-118.322105,"Aerial view of the Hollywood Reservoir, Los Angeles, 1924-1935",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cvvkq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cvvkq/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cvvj6,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-25 11:39:57,Work,latimes/masters/uclamss_1429_5769.tif,,,,,"Reservoirs $z California $z Los Angeles|~|Hollywood Reservoir (Los Angeles, Calif.)",still image,copyrighted,news photographs|~|aerial views|~|cellulose nitrate film,,Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: Los Angeles Air Views. Early Negs. 1935 or prior.,,34.127370,,,1924/1935,,[1924-1935],Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_5769,1 photograph,b&w nitrate negative,,-118.322105,"Aerial view of the Hollywood Reservoir, Los Angeles, 1924-1935",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cvvj6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cvvj6/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cvvhp,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-25 11:40:16,Work,latimes/masters/uclamss_1429_5768.tif,,,,,,still image,copyrighted,news photographs|~|aerial views|~|cellulose nitrate film,,Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: Los Angeles Air Views. Early Negs. 1935 or prior.,,,,,1928/1935,,1928-1935,Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_5768,1 photograph,b&w nitrate negative,,,"Aerial view over downtown Los Angeles, 1928-1935",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cvvhp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cvvhp/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cvvg5,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-25 11:40:58,Work,latimes/masters/uclamss_1429_5767.tif,,,,,"Pershing Square (Los Angeles, Calif.)",still image,copyrighted,news photographs|~|aerial views|~|cellulose nitrate film,,Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: Los Angeles Air Views. Early Negs. 1935 or prior.,,,,,1920/1935,View over Pershing Square towards buildings on Spring St.,1920-1935,Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_5767,1 photograph,b&w nitrate negative,,,"Aerial view over Pershing Square, Los Angeles, 1920-1935",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cvvg5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cvvg5/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cvv82,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-25 11:41:18,Work,latimes/masters/uclamss_1429_5761.tif,,,,,,still image,copyrighted,news photographs|~|aerial views|~|cellulose nitrate film,Griffith Observatory,Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: Los Angeles Air Views. Early Negs. 1935 or prior.,,34.117874,,,1935,,[circa 1935],Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_5761,1 photograph,b&w nitrate negative,,-118.302433,"Aerial view towards the Griffith Observatory, Los Angeles, circa 1935",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cvv82,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cvv82/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cvvwc,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-25 11:41:37,Work,latimes/masters/uclamss_1429_5779.tif,,,,,Factories $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Angelus Furniture Manufacturing Co. (Los Angeles, Calif.)",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: Los Angeles Buildings, Angelus Furniture Co.",,,,,1928/1939,Exterior view of the Angelus Furniture Manufacturing Company building with trucks parked outside.,[1928-1939],Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_5779,1 photograph,b&w nitrate negative,,,"Angelus Furniture Manufacturing Company, Los Angeles, 1928-1939",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cvvwc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cvvwc/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cvvcm,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-25 11:42:46,Work,latimes/masters/uclamss_1429_5764.tif,,,,,Amphitheaters $z California $z Los Angeles,still image,copyrighted,news photographs|~|aerial views|~|cellulose nitrate film,"Hollywood Bowl (Los Angeles, Calif.)|~|John Anson Ford Amphitheatre (Los Angeles, Calif)",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: Los Angeles Air Views. Early Negs. 1935 or prior.,,34.114021,,,1931/1935,Aerial view including the Ford Amphitheatre (lower left) and the Hollywood Bowl (center-left).,[1931-1935],Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_5764,1 photograph,b&w nitrate negative,,-118.334306,"Aerial view towards the Ford Amphitheatre and the Hollywood Bowl, Los Angeles, 1931-1935",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cvvcm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cvvcm/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cvvvv,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-25 11:43:19,Work,latimes/masters/uclamss_1429_5778.tif,,,,,Hotels $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Bristol Hotel (Los Angeles, Calif.)",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,,34.045021,,"Text from negative sleeve: Los Angeles Buildings, Bristol Hotel (8th & Hill)",1920/1939,Exterior view of the Bristol Hotel. The small Hotel Lindy is on the right.,1920-1939,Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_5778,1 photograph,b&w nitrate negative,,-118.256393,"Bristol Hotel, Los Angeles, 1920-1939",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cvvvv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cvvvv/manifest
