Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Visibility,viewingHint,Thumbnail,Subject.descriptiveTopic,Type.typeOfResource,Subject.conceptTopic,Rights.copyrightStatus,Language,Coverage.geographic,Rights.publicationStatus,Name.repository,Publisher.publisherName,Subject.corporateName,Type.genre,Name.manufacturer,Name.subject,Name.printer,Name.retailer,Name.designer,Rights.rightsHolderContact,Name.artist,Name.creator,Name.sponsor,AltTitle.uniform,Title,Format.dimensions,Description.caption,Publisher.placeOfOrigin,Date.normalized,Date.creation,Description.note,AltTitle.other,Format.extent,AltTitle.descriptive,Alternate Title.former,AltTitle.translated,Opac url,Description.abstract,IIIF Manifest URL
Patent Medicine Cards,ark:/21198/zz0002hn5n,ark:/21198/zz0002gwzg|~|ark:/21198/z14f2v0q ,2,Completed,Work,,,,,,individuals,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hn5n%2F73407c8w,Flowers|~|Trees|~|Birds|~|Wetlands|~|Teeth,still image,"Drugs, Non-Prescription--Advertisements|~|Tooth Extraction--Advertisements|~|Anesthesia, Dental--Advertisements|~|Dentures|~|Teeth--Extraction|~|Anesthesia in dentistry|~|Patent medicines|~|Dentures--Advertisements|~|Dental Restoration, Permanent--Advertisements",pd,eng,United States,published,Louise M. Darling Biomedical Library. History and Special Collections for the Sciences,"Hill, G. E.",,trade cards,,,,,,,,,,,"Dr. G.E. Hill, Albany Dentist [inscribed]",13.1 x 8.6 cm.,"Back: The latest style in Dentistry is old teeth capped with gold and teeth without plates by our perfect crowning system. Teeth filled and extracted without pain by the use of Dr. Hill's vitalized air, made fresh every day and perfectly harmless. Anyone can take it with perfect safety, young or old....",Buffalo (N.Y.),1870/1906,[between 1870 and 1906?],"Original trade card forms part of: Collection no. 311, History & Special Collections for the Sciences, Louise M. Darling Biomedical Library, UCLA.|~|Front of card depicts blue and pink flowers of various shapes and sizes adorning the top right corner of a picture of a swamp scene during sunset. The swamp has two adjacent trees sitting on the left near the viewer while an undiscernable structure stands farther in the distance. Three small birds appear to be flying from behind and around the bottom rigth corner of the swamp scene. Reverse side is mainly text, but the upper left corner shows a pair of artificial teeth about to be fitted into the upper gum line.",,1 print (trade card),,,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9960994033606533,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002hn5n/manifest
Patent Medicine Cards,ark:/21198/zz0002hn65,ark:/21198/zz0002gwzg|~|ark:/21198/z14f2v0q ,2,Completed,Work,,,,,,individuals,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hn65%2Ffp04tb2w,Hunting,still image,"Pain--Treatment|~|Pain--drug therapy--Advertisements.|~|Drugs, Non-Prescription--Advertisements|~|Patent medicines",pd,eng,United States,published,Louise M. Darling Biomedical Library. History and Special Collections for the Sciences,Charles A. Vogeler Company ,,trade cards,,,,,,,,,,,St. Jacobs Oil for Sprains [inscribed],,"On back of the card: St. Jacob's Oil, for Sprains...For all accidents in the hunting field and elsewhere, no remedy equals St. Jacob's Oil for removing pain and stiffness. Boating men and cyclists, as well as athletes, everywhere use and recommend St. Jacobs Oil for rubbing into the muscles after hard training. It removes all stiffness and soreness directly...",Baltimore (Md.),1870/1906,[between 1870 and 1906?],"On front of the card: trees in backround and three hunter two men and one woman,  dogs are running in front. At the top right corner of the card ""St. Jacobs Oil. for Sprains""|~|Original trade card forms part of: Collection no.311, History & Special Collections for the Sciences, Louise M. Darling Biomedical Library, UCLA",,1 print (trade card),,,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9960994033606533,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002hn65/manifest
Patent Medicine Cards,ark:/21198/zz0002hn7p,ark:/21198/zz0002gwzg|~|ark:/21198/z14f2v0q ,2,Completed,Work,,,,,,individuals,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hn7p%2F9254j97f,Preserves|~|Cats,still image,Headache--drug therapy--Advertisements|~|Biliary Tract Diseases--drug therapy--Advertisements|~|Parasites--Advertisements|~|Patent medicines|~|Anthelmintics--therapeutic use--Advertisements.,pd,eng,United States,published,Louise M. Darling Biomedical Library. History and Special Collections for the Sciences,W.H. Comstock Co.,,trade cards,,,,,,,,,,,Morse's Indian Root Pills [inscribed],11.3 x 7.7 cm.,"On front of card:Morses Indian Root Pills Cures Biliousness, Sick Headache &c.On back of card:...I have sold all the Comstock's Dead Shot Pellets for Worms you sent me, and they give good satisfaction...A colored woman near me has been suffering with the gravel for five years. At times her sufferings were so great that she was expected to die...Your Morse's Pills are the best I ever used for Boils and Eruptions of the Skin...",United States|~|Morristown (N.Y.),1870/1906,[between 1870 and 1906?],"Original trade card forms part of: Collection no. 311. History & Special Collections for the Sciences, Louise M. Darling Biomedical Library, UCLA.|~|The front of the card depicts a couple of kittens playing in what seems to be a cupboard with some jam jars in it. The words ""into mischief"" are printed in the lower left corner of the card.",Into mischief,"1 print (trade card, color)",,,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9960994033606533,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002hn7p/manifest
Patent Medicine Cards,ark:/21198/zz0002hn86,ark:/21198/zz0002gwzg|~|ark:/21198/z14f2v0q ,2,Completed,Work,,,,,,individuals,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hn86%2F6q47qk3h,Flowers,still image,"Liniments--Advertisements|~|Pain--Treatment|~|Pain--prevention & control--Advertisements.|~|Drugs, Non-Prescription--Advertisements|~|Liniments--therapeutic use--Advertisements|~|Antirheumatic Agents--Advertisements |~|Antirheumatic agents|~|Neuralgia--Treatment|~|Neuralgia--therapy--Advertisements|~|Burns and scalds--Treatment|~|Burns--drug therapy--Advertisements|~|Patent medicines",pd,eng,United States,published,Louise M. Darling Biomedical Library. History and Special Collections for the Sciences,,,trade cards,Electro-Silicon Liniment Company,,,,,,,,,,Electro-Silicon Liniment [inscribed],6.3 x 10.6 cm.,"The champion liniment of the world for aches and pains, burns and bruises. A pain-killer that knows no rival. A lightning remedy for man and beast.  See what The Spencer Weekly Herald says:  some time since in one of its news columns, uninformed or unrequested by us.  -""A horse belonging to Myron Butts, stepped on a rolling stone near A. Miller's new barn, and lamed itself so severely that it required 90 minutes to make the distance from there to Mr. Brink's, a half-mile perhaps.  An application of ELECTRO-SILICON LINIMENT was made, and in ten minutes, the horse was able to walk nearly as well as before the accident occurred, although at the beginning of the application the animal refused to touch its foot to the ground.""|~|Additional card text: Among the long list of Pain-Killers, Reliefs, Panacea's and Curealls that swarm the Drug stores and ornament the fences the country over, you perhaps have tried and sought in vain, relief from some Ache or Pain, Lameness or Soreness, Sprain of limb or Bruise of body. We come not to tell you on this picture card that we have a cure for every ail, but if you will ask those who best know they will tell you that Electro-Silicon Liniment has cured more cases of Swelled Joints, Rheumatism, Stiff Joints, Deformed Limbs, Neuralgia, Paralysis, &c., than any Liniment now in use. It is the king of external remedies. The Greatest Pain-Killer known.  SOLD BY DRUGGISTS AND DEALERS EVERYWHERE.  ELECTRO-SILICON LINIMENT COMPANY. SPENCER, N. Y.  General Depot, C. N. Crittenton, 115 Fulton St., New York.",Spencer (N.Y.),1870/1906,[between 1870 and 1906],"Front of card depitcs several flowers and it also describes the benefits of using the Electro-Silicon Liniment.  Possible benefits are listed as an effective pain-killer for aches and pains, burns and bruises, and can be used on both people and animals.|~|Original trade card forms part of:  Collection no. 311, History & Special Collections for the Sciences, Louise M. Darling Biomedical Library, UCLA.|~|Back of card describes a news column in the Spencer Weekly Herald in which the Electro-Silicon Liniment was used on a horse who had suffered an accident and had problems walking.  After it was used on the horse 10 minutes later the horse was able to walk again almost as well as before the accident took place.  The liniment is also described as the greatest pain-killer known and goes further into listing several things in which it can be used for for example swelled joints, rheumatism etc.",,1 print (trade card),,,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9960994033606533,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002hn86/manifest
Patent Medicine Cards,ark:/21198/zz0002hn9q,ark:/21198/zz0002gwzg|~|ark:/21198/z14f2v0q ,2,Completed,Work,,,,,,individuals,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hn9q%2Ftz139q76,,still image,Pain--drug therapy--Advertisements.|~|Pain--prevention & control--Advertisements.,pd,eng,United States,published,Louise M. Darling Biomedical Library. History and Special Collections for the Sciences,"Mayer, Merkel & Ottmann ",,trade cards,"Dalley, Henry, Jr.",,,,,,,,,,Dalley's Magical Pain Extractor,11.6 x 7.5 cm.,"...Because it cures Burns and Scalds, and leaves no scar. Because it will cure a felon quicker than anything else known. Because it gives relief at once, and always cures the Piles. Because by it the agony of Corns and Bunions is relieved immediately. Because it will make Chapped Hands smooth in a night. Becuase it draws from Ulcers and old Sores their poison, healing without scar. Because Erysipelas and Skin Diseases have found in it a master. Because Inflammation in every form gives way to it as if by magic...",New York (N.Y.),1885,[ca. 1885?],"Front of card shows a tiny boy, in a surreal scene, sitting on perhaps a fig leaf, with a glass of champagne in his right hand, and a bottle of champagne in his left.  A bird is about to take a sip from his galss of champagne.  Text on the upper left hand of card:  Use Dalley's Magical Pain Extractor the great family ointment.|~|Original trade card forms part of: Collection no. 311., History & Special Collections for the Sciences, Louise M. Darling Biomedical Library, UCLA.",,1 print (trade card),,,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9960994033606533,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002hn9q/manifest
Patent Medicine Cards,ark:/21198/zz0002hnb7,ark:/21198/zz0002gwzg|~|ark:/21198/z14f2v0q ,2,Completed,Work,,,,,,individuals,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hnb7%2F5r515v86,Men|~|Stoves|~|Tramps|~|Fire,still image,"Pain--Treatment|~|Pain--drug therapy--Advertisements.|~|Drugs, Non-Prescription--Advertisements|~|Analgesics|~|Patent medicines|~|Analgesics--therapeutic use--Advertisements",pd,eng,United States,published,Louise M. Darling Biomedical Library. History and Special Collections for the Sciences,,,trade cards,,,,,,,,,,,"Brown's Household Panacea, the great pain reliever [inscribed]",11.8 x 7.5 cm.,"Additional card text: For internal and external pains, rheumatism, pain in stomach, bowels or side, colic, diarrœha, colds, sprains, burns, scalds, cramps & bruises.",,1870/1906,[between 1870 and 1906?],"A hobo carries a burning stove with his bare hands, smiling and feeling no pain.|~|Text on back of card advertises Brown's Vermifuge Comfits or worm lozenges and has instructions on treatment of the drowned.|~|Original trade card forms part of: Collection no. 311, History & Special Collections for the Sciences, Louise M. Darling Biomedical Library, UCLA.",,1 print (trade card),,,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9960994033606533,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002hnb7/manifest
Patent Medicine Cards,ark:/21198/zz0002hncr,ark:/21198/zz0002gwzg|~|ark:/21198/z14f2v0q ,2,Completed,Work,,,,,,individuals,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hncr%2Ft052d22m,Sailboats|~|Harbors,still image,"Pain--Treatment|~|Pain--drug therapy--Advertisements.|~|Drugs, Non-Prescription--Advertisements|~|Patent medicines",pd,eng,United States,published,Louise M. Darling Biomedical Library. History and Special Collections for the Sciences,Charles A. Vogeler Company ,,trade cards,,,,,,,,,,,St. Jacobs Oil [inscribed],6 x 15.2 cm.,"On back of the card: It is a fact, that a remedy has been found in St. Jacob's Oil which relieves and cures Rheumatism, just as sure as the sun shines in the heavens. It is used externally. It conquers pain...|~|On front of the card: New york Harbors with some sailboat behindthe statue of St. Jacobs.",Baltimore (Md.),1870/1906,[between 1870 and 1906?],"Original trade card forms part of: Collection no. 311, History & Special Collections for the Sciences, Louise M. Daling Biomedical Library, UCLA",St. Jacobs Oil: Conquers Pain,1 print (trade card),,,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9960994033606533,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002hncr/manifest
Patent Medicine Cards,ark:/21198/zz0002hnd8,ark:/21198/zz0002gwzg|~|ark:/21198/z14f2v0q ,2,Completed,Work,,,,,,individuals,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hnd8%2Fqz703b55,Dogs,still image,"Phytotherapy--Advertisements|~|Pain--Treatment|~|Pharmaceutical Solutions--Advertisements|~|Drugs, Non-Prescription--Advertisements|~|Patent medicines",pd,eng,United States,published,Louise M. Darling Biomedical Library. History and Special Collections for the Sciences,"Sullivan, Mark N.",,trade cards,,,,,,J.M. Grosvenor & Co.,,,,,Bell-cap-sic Plasters [inscribed],8.8 x 12.7 cm.,"Logo on the card: Look for this tade mark on every plaster: Bell-cap sic plasters.|~|Additional text from back of card: Pain is nature's warning that something is wrong - heed advice and kill the pain, Bell-cap-sic Plasters will do it for sure, for they cure by absorption when everything else fails, so do not neglect your cough or cold but put on a Bell-cap-sic before pneumonia develops and it is too late. Backache, Kidney Pains, Pleurisy, Rheumatism, and all stiff and sore places are quickly relieved and cured by this master of pain...|~|Additional card text: The Father and Mother of the Puppies.|~|Additional card text: ""Cure like a magic touch.""",New Haven (Conn.),1870/1906,[between 1870 and 1906?],"Original trade card forms part of: Collection no. 311, History & Special Collections for the Sciences, Louise M. Darling Biomedical Library, UCLA.|~|Front of card depicts two beautiful dogs lying on the grass near the wall.",,1 print (trade card),,,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9960994033606533,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002hnd8/manifest
Patent Medicine Cards,ark:/21198/zz0002hnfs,ark:/21198/zz0002gwzg|~|ark:/21198/z14f2v0q ,2,Completed,Work,,,,,,individuals,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hnfs%2F8k24978c,Tambourines,still image,"Pain--Treatment|~|Pain--drug therapy--Advertisements.|~|Back Pain--drug therapy--Advertisements|~|Drugs, Non-Prescription--Advertisements|~|Toothache--drug therapy--Advertisements |~|Medicine, Popular|~|Toothache--Treatment. |~|Earache--Treatment|~|Earache--drug therapy--Advertisements|~|Backache--Treatment|~|Respiratory organs--Diseases--Treatment|~|Patent medicines",pd,eng,Canada|~|United States,published,Louise M. Darling Biomedical Library. History and Special Collections for the Sciences,"Foster, Milburn & Co.",,trade cards,"Thomas, S. N., Dr.",,,,,,,,,,Dr. Thomas' Eclectric Oil [inscribed],11.9 x 7.6 cm.,"...It will positively cure Toothache, Earache, Backache, Lameness, Coughs, Hoarseness, Colds, Sore Throat, Deafness, Pain of Burn and Pain of Scald. Croup it will cease in 5 minutes, and positively cure any case when used at the outset...",Pittsburg (Pa.),,,"Original trade card forms part of: Collection no. 311, History & Special Collections for the Sciences, Louise M. Darling Biomedical Library, UCLA.|~|The front page of the card shows a lady wearing a fancy dress, hat and jewelry, and carrying a tambourine.",,"1 print (trade card, color)",,,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9960994033606533,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002hnfs/manifest
Patent Medicine Cards,ark:/21198/zz0002hng9,ark:/21198/zz0002gwzg|~|ark:/21198/z14f2v0q ,2,Completed,Work,,,,,,individuals,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hng9%2Fwd724b19,Women|~|Dance,still image,"Pain--Treatment|~|Pain--drug therapy--Advertisements.|~|Drugs, Non-Prescription--Advertisements|~|Liniments--therapeutic use--Advertisements|~|Gastrointestinal Diseases--drug therapy--Advertisements|~|Ointments|~|Wounds and injuries--Treatment|~|Wounds and Injuries--drug therapy--Advertisements|~|Gastrointestinal system--Diseases--Treatment|~|Patent medicines",pd,eng,United States,published,Louise M. Darling Biomedical Library. History and Special Collections for the Sciences,,,trade cards,,,,,,,,,,,Use Dr. Tobias' Venetian Liniment [inscribed],11.2 x 7.5 cm.,"Text on back of card: Dr. Tobias' Venetian Liniment has given universal satisfaction since it has been introduced into the United States. After being tried by millions it has been proclaimed the pain destroyer of the world. Thousands of physicians recommend it as an external remedy in cases of chronic rheumatism, headache, toothache, mosquito bites, cuts, bruises, sprains, old sores, pains in the limbs, back and chest, pimples, blotches, freckles, stiffness in the joints, and contraction of the muscles. Its wonderful curative powers are miraculous. Taken internally in cases of dyspepsia, diarrhea, sea sickness, cholera, croup, colic, cramp, and sick headache, its soothing and penetrating qualities are immediately felt. It is perfectly innocent to take internally.",,1879,1879?,"Original trade card forms part of: Collection no. 311, History & Special Collections for the Sciences, Louise M. Darling Biomedical Library, UCLA.|~|A woman in a colorful dress and hat dances, clapping her hands together.",,1 print (trade card),,,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9960994033606533,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002hng9/manifest
Patent Medicine Cards,ark:/21198/zz0002hnht,ark:/21198/zz0002gwzg|~|ark:/21198/z14f2v0q ,2,Completed,Work,,,,,,individuals,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hnht%2F5439n79f,Infants|~|Sleeping|~|Dogs|~|Baskets,still image,Pain--Treatment|~|Pharmaceutical Solutions--Advertisements|~|Pain--drug therapy--Advertisements.|~|Analgesics|~|Tonics (Medicinal preparations)|~|Analgesics--therapeutic use--Advertisements,pd,eng,United States,published,Louise M. Darling Biomedical Library. History and Special Collections for the Sciences,"Ham, L.",,trade cards,,,,,,,,,,,"""Oil of Gladness"" cures all pains and aches [inscribed]",7.5 x 11.1 cm.,"Text on back of card: Ham's ""Oil of Gladness"" is a nice clean and pleasant remedy for the many aches and pains that are constantly occuring in every household. It is pleasant to the senses being aromatic, and limpid as pure water. It is more efficacious than the many nasty sticky preparations with which people torment themselves and children, in the foolish idea that the worse a dose tastes the more good it will do. Diseases of children yield to ""Ham's Oil of Gladness"" at once, while disorders of mature years are easily disipated under its benign influence. It is used internally and externally, full directions in English and German accompany each bottle ...",Albany (N.Y.),1870/1906,[Between 1870 and 1906?],"Original trade card forms part of: Collection no. 311, History & Special Collections for the Sciences, Louise M. Darling Biomedical Library, UCLA.|~|A baby sleeps in a basket hung from a tree branch, and a dog rocks the baby by pulling on a string attached to the basket.",,1 print (trade card),,,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9960994033606533,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002hnht/manifest
Patent Medicine Cards,ark:/21198/zz0002hnjb,ark:/21198/zz0002gwzg|~|ark:/21198/z14f2v0q ,2,Completed,Work,,,,,,individuals,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hnjb%2Fc312s538,Infants|~|Children teething,still image,Women|~|Drug Therapy--Advertisements|~|Dental Care for Children--Advertisements|~|Patent medicines,pd,eng|~|fre|~|ger,United States,published,Louise M. Darling Biomedical Library. History and Special Collections for the Sciences,,"Drugs, Non-Prescription--Advertisements",trade cards,,,J. Ottman Lithographic Company,,,,,,,,Mrs. Winslow's Soothing Syrup for Children Teething [inscribed],8.8 x 12.7 cm.,"...Mrs. Winslow's Soothing Syrup should always be used for Children Teething. It soothes the child, softens the gums, allays all pain, cures wind Colic, and is the best remedy for Diarrhoea...",,1887,1887,"Front of the card depicts a woman who is leaning on one hand, holding a bottle of the syrup and with the other hand, holding a nude, but seemingly happy infant while looking at the child compassionately with a smile. She is wearing a white robe over a red dress in an outdoor garden. Meant to indicate that syrup makes everyone’s life happy.|~|Original trade card forms part of: Collection no.311, History & Special Collections for the Sciences, Louise M. Darling Biomedical Library, UCLA.",,1 print (trade card,,,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9960994033606533,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002hnjb/manifest
Patent Medicine Cards,ark:/21198/zz0002hnkv,ark:/21198/zz0002gwzg|~|ark:/21198/z14f2v0q ,2,Completed,Work,,,,,,individuals,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hnkv%2Fhj04h159,,still image,Pain--Treatment|~|Pain--drug therapy--Advertisements.,pd,eng,United States,published,Louise M. Darling Biomedical Library. History and Special Collections for the Sciences,,,trade cards,"Dalley, Henry, Jr.",,,,,,,,,,Dalley's Magical Pain Extractor,11.1 x 7.1,"...Because it cures Burns and Scalds, and leaves no scar. Because it will cure a felon quicker than anything else known. Because it gives relief at once, and always cures the Piles. Because by it the agony of Corns and Bunions is relieved immediately. Because it will make Chapped Hands smooth in a night. Becuase it draws from Ulcers and old Sores their poison, healing without scar. Because Erysipelas and Skin Diseases have found in it a master. Because Inflammation in every form gives way to it as if by magic...",New York (N.Y.),1885,[ca. 1885?],"Front of the card shows a fantasy scene of a littl boy sitting on a thin branch working a blowing device that is directing ait to fan the flame of a candle sitting on a branch just before him.  The boy is in a Turkish type outfit, with a cap that is flopped over his forehead, and a tassle dangles in fron of this eyes.  In the upper right: Use Dalley's Magical Pain Extractor the great family ointment.|~|Original trade card forms part of: Collection no. 311, History & Special Collections for the Sciences, Louise M. Darling Biomedical Library, UCLA.",,1 print (trade card),,,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9960994033606533,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002hnkv/manifest
Patent Medicine Cards,ark:/21198/zz0002hnmc,ark:/21198/zz0002gwzg|~|ark:/21198/z14f2v0q ,2,Completed,Work,,,,,,individuals,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hnmc%2F2w17mj8r,Flowers,still image,"Liniments--Advertisements|~|Pain--Treatment|~|Pain--prevention & control--Advertisements.|~|Drugs, Non-Prescription--Advertisements|~|Liniments--therapeutic use--Advertisements|~|Antirheumatic Agents--Advertisements |~|Antirheumatic agents|~|Neuralgia--Treatment|~|Neuralgia--therapy--Advertisements|~|Burns and scalds--Treatment|~|Burns--drug therapy--Advertisements|~|Patent medicines",pd,eng,United States,published,Louise M. Darling Biomedical Library. History and Special Collections for the Sciences,,,trade cards,Electro-Silicon Liniment Company,,,,,,,,,,Electro-Silicon Liniment [inscribed],6.2 x 10.6 cm.,"The champion liniment of the world for aches and pains, burns and bruises. A pain-killer that knows no rival. A lightning remedy for man and beast.  See what The Spencer Weekly Herald says:  some time since in one of its news columns, uninformed or unrequested by us.  -""A horse belonging to Myron Butts, stepped on a rolling stone near A. Miller's new barn, and lamed itself so severely that it required 90 minutes to make the distance from there to Mr. Brink's, a half-mile perhaps.  An application of ELECTRO-SILICON LINIMENT was made, and in ten minutes, the horse was able to walk nearly as well as before the accident occurred, although at the beginning of the application the animal refused to touch its foot to the ground.""|~|Additional card text: Among the long list of Pain-Killers, Reliefs, Panacea's and Curealls that swarm the Drug stores and ornament the fences the country over, you perhaps have tried and sought in vain, relief from some Ache or Pain, Lameness or Soreness, Sprain of limb or Bruise of body. We come not to tell you on this picture card that we have a cure for every ail, but if you will ask those who best know they will tell you that Electro-Silicon Liniment has cured more cases of Swelled Joints, Rheumatism, Stiff Joints, Deformed Limbs, Neuralgia, Paralysis, &c., than any Liniment now in use. It is the king of external remedies. The Greatest Pain-Killer known.  SOLD BY DRUGGISTS AND DEALERS EVERYWHERE.  ELECTRO-SILICON LINIMENT COMPANY. SPENCER, N. Y.  General Depot, C. N. Crittenton, 115 Fulton St., New York.",Spencer (N.Y.),1870/1906,[between 1870 and 1906],"Original trade card forms part of:  Collection no. 311, History & Special Collections for the Sciences, Louise M. Darling Biomedical Library, UCLA.|~|Back of card describes a news column in the Spencer Weekly Herald in which the Electro-Silicon Liniment was used on a horse who had suffered an accident and had problems walking.  After it was used on the horse 10 minutes later the horse was able to walk again almost as well as before the accident took place.  The liniment is also described as the greatest pain-killer known and goes further into listing several things in which it can be used for for example swelled joints, rheumatism etc.|~|Front of card depitcs several flowers and it also describes the benefits of using the Electro-Silicon Liniment.  Possible benefits are listed as an effective pain-killer for aches and pains, burns and bruises, and can be used on both people and animals.",,1 print (trade card),,,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9960994033606533,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002hnmc/manifest
