Object Type,Title,Local identifier,Item ARK,Parent ARK,File Name,Thumbnail,Item Sequence,Contents note,Date.normalized,Format.extent,Genre,Language,Place of origin,Publisher.publisherName,Repository,Rights.copyrightStatus,Rights.rightsHolderContact,viewingHint,Subject topic,volume | issue,IIIF Manifest URL
Work,Cuba y América 1907-02-09,bncjm_cubayamerica_19070207,ark:/21198/z1h445cf,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh90x7,,,1907-02-09,16 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 23 | no. 06,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1h445cf/manifest
Work,Cuba y América 1907-02-16,bncjm_cubayamerica_19070216,ark:/21198/z1cc3dm8,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fj4xqj,,,1907-02-16,16 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 23 | no. 07,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cc3dm8/manifest
Work,Cuba y América 1907-02-23,bncjm_cubayamerica_19070223,ark:/21198/z13z0mj3,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cn9jv3,,,1907-02-23,16 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 23 | no. 08,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13z0mj3/manifest
Work,Cuba y América 1907-03-02,bncjm_cubayamerica_19070302,ark:/21198/z1vd9c9s,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19p5gh0,,,1907-03-02,15 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 23 | no. 09,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vd9c9s/manifest
Work,Cuba y América 1907-03-09,bncjm_cubayamerica_19070309,ark:/21198/z1kw7vx7,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg250z,,,1907-03-09,16 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 23 | no. 10,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1kw7vx7/manifest
Work,Cuba y América 1907-03-16,bncjm_cubayamerica_19070316,ark:/21198/z1bc6cff,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19k6s5k,,,1907-03-16,15 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 23 | no. 11,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bc6cff/manifest
Work,Cuba y América 1907-03-23,bncjm_cubayamerica_19070323,ark:/21198/z12z3kf5,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cc3fn4,,,1907-03-23,17 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 23 | no. 12,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12z3kf5/manifest
Work,Cuba y América 1907-03-30,bncjm_cubayamerica_19070330,ark:/21198/z1tf2b6d,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15m8mkr,,,1907-03-30,16 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 23 | no. 13,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tf2b6d/manifest
Work,Cuba y América 1907-04-01,bncjm_cubayamerica_19070401,ark:/21198/z1jx0tsd,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13r37r9,,,1907-04-01,50 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 23 | no. 14,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jx0tsd/manifest
Work,Cuba y América 1907-04-20,bncjm_cubayamerica_19070420,ark:/21198/z19g81rt,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nc8g5n,,,1907-04-20,17 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 23 | no. 15,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19g81rt/manifest
Work,Cuba y América 1907-04-27,bncjm_cubayamerica_19070427,ark:/21198/z11z6j8b,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn3n3t,,,1907-04-27,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 23 | no. 16,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11z6j8b/manifest
Work,Cuba y América 1907-05-04,bncjm_cubayamerica_19070504,ark:/21198/z18h10m0,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1476rv4,,,1907-05-04,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 23 | no. 17,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18h10m0/manifest
Work,Cuba y América 1907-05-11,bncjm_cubayamerica_19070511,ark:/21198/z10z9h5d,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sr1fc9,,,1907-05-11,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 23 | no. 18,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10z9h5d/manifest
Work,Cuba y América 1907-05-18,bncjm_cubayamerica_19070518,ark:/21198/z1qg16rz,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gb4jzc,,,1907-05-18,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 23 | no. 19,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qg16rz/manifest
Work,Cuba y América 1907-05-25,bncjm_cubayamerica_19070525,ark:/21198/z1ks95gv,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14x7pr7,,,1907-05-25,20 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 23 | no. 20,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ks95gv/manifest
Work,Cuba y América 1907-06-01,bncjm_cubayamerica_19070601,ark:/21198/z1g18dq0,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k09k69,,,1907-06-01,16 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 23 | no. 21,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1g18dq0/manifest
Work,Cuba y América 1907-06-08,bncjm_cubayamerica_19070608,ark:/21198/z1b87p0p,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h15gz4,,,1907-06-08,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 23 | no. 22,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1b87p0p/manifest
Work,Cuba y América 1907-06-15,bncjm_cubayamerica_19070615,ark:/21198/z16h6x9d,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15m8mm6,,,1907-06-15,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 23 | no. 23,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16h6x9d/manifest
Work,Cuba y América 1907-06-22,bncjm_cubayamerica_19070622,ark:/21198/z12r65k2,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v43937,,,1907-06-22,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 23 | no. 24,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12r65k2/manifest
Work,Cuba y América 1907-06-29,bncjm_cubayamerica_19070629,ark:/21198/z1z05p16,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hq6dx4,,,1907-06-29,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 23 | no. 25,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1z05p16/manifest
Work,Cuba y América 1907-07-06,bncjm_cubayamerica_19070706,ark:/21198/z1t74xbx,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1670v49,,,1907-07-06,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 24 | no. 01,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1t74xbx/manifest
Work,Cuba y América 1907-07-13,bncjm_cubayamerica_19070713,ark:/21198/z1pk2w1x,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vt4727,,,1907-07-13,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 24 | no. 02,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pk2w1x/manifest
Work,Cuba y América 1907-07-20,bncjm_cubayamerica_19070720,ark:/21198/z1jt2484,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jd7bq6,,,1907-07-20,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 24 | no. 03,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jt2484/manifest
Work,Cuba y América 1907-07-27,bncjm_cubayamerica_19070727,ark:/21198/z1f21cjq,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16x1rz3,,,1907-07-27,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 24 | no. 04,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1f21cjq/manifest
Work,Cuba y América 1907-08-03,bncjm_cubayamerica_19070803,ark:/21198/z1990mww,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wh551j,,,1907-08-03,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 24 | no. 05,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1990mww/manifest
Work,Cuba y América 1907-08-10,bncjm_cubayamerica_19070810,ark:/21198/z15h9w4k,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k09k7r,,,1907-08-10,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 24 | no. 06,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15h9w4k/manifest
Work,Cuba y América 1907-08-17,bncjm_cubayamerica_19070817,ark:/21198/z11r94fp,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17m2pwz,,,1907-08-17,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 24 | no. 07,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11r94fp/manifest
Work,Cuba y América 1907-08-24,bncjm_cubayamerica_19070824,ark:/21198/z1x08mxv,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x662vn,,,1907-08-24,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 24 | no. 08,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1x08mxv/manifest
Work,Cuba y América 1907-08-31,bncjm_cubayamerica_19070831,ark:/21198/z1sb6kmv,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kq0h2h,,,1907-08-31,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 24 | no. 09,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sb6kmv/manifest
Work,Cuba y América 1907-09-07,bncjm_cubayamerica_19070907,ark:/21198/z1nk5tw4,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1893mwq,,,1907-09-07,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 24 | no. 10,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1nk5tw4/manifest
Work,Cuba y América 1907-09-14,bncjm_cubayamerica_19070914,ark:/21198/z1ht5356,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs89cw,,,1907-09-14,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 24 | no. 11,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ht5356/manifest
Work,Cuba y América 1907-09-21,bncjm_cubayamerica_19070921,ark:/21198/z1d24bg7,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1md1f0c,,,1907-09-21,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 24 | no. 12,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1d24bg7/manifest
Work,Cuba y América 1907-09-28,bncjm_cubayamerica_19070928,ark:/21198/z1893krh,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1904jrp,,,1907-09-28,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 24 | no. 13,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1893krh/manifest
Work,Cuba y América 1907-10-05,bncjm_cubayamerica_19071005,ark:/21198/z14j2v16,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zg974h,,,1907-10-05,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 24 | no. 14,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14j2v16/manifest
Work,Cuba y América 1907-10-12,bncjm_cubayamerica_19071012,ark:/21198/z10s239v,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n32bxt,,,1907-10-12,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 24 | no. 15,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10s239v/manifest
Work,Cuba y América 1907-10-19,bncjm_cubayamerica_19071019,ark:/21198/z1w40976,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19p5gkw,,,1907-10-19,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 24 | no. 16,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1w40976/manifest
Work,Cuba y América 1907-10-26,bncjm_cubayamerica_19071026,ark:/21198/z1rb9jgg,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1059wxw,,,1907-10-26,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 24 | no. 17,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rb9jgg/manifest
Work,Cuba y América 1907-11-02,bncjm_cubayamerica_19071102,ark:/21198/z1mk8ss6,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ns38x8,,,1907-11-02,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 24 | no. 18,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1mk8ss6/manifest
Work,Cuba y América 1907-11-09,bncjm_cubayamerica_19071109,ark:/21198/z1gt823q,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b87q20,,,1907-11-09,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 24 | no. 19,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gt823q/manifest
Work,Cuba y América 1907-11-16,bncjm_cubayamerica_19071116,ark:/21198/z1c279c9,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10w0ts3,,,1907-11-16,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 24 | no. 20,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1c279c9/manifest
Work,Cuba y América 1907-11-23,bncjm_cubayamerica_19071123,ark:/21198/z1796jm4,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pg46nf,,,1907-11-23,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 24 | no. 21,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1796jm4/manifest
Work,Cuba y América 1907-12-04,bncjm_cubayamerica_19071204,ark:/21198/z13n4h94,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bz8n0j,,,1907-12-04,12 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 25 | no. 01,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13n4h94/manifest
Work,Cuba y América 1907-12-07,bncjm_cubayamerica_19071207,ark:/21198/z1zw40tt,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t17jpx,,,1907-12-07,12 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 25 | no. 02,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zw40tt/manifest
Work,Cuba y América 1907-12-11,bncjm_cubayamerica_19071211,ark:/21198/z1v4382c,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz183670k,,,1907-12-11,12 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 25 | no. 03,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1v4382c/manifest
Work,Cuba y América 1907-12-14,bncjm_cubayamerica_19071214,ark:/21198/z1qc2hc3,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q26f6f,,,1907-12-14,12 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 25 | no. 04,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qc2hc3/manifest
Work,Cuba y América 1907-12-18,bncjm_cubayamerica_19071218,ark:/21198/z1km1rq8,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15453kk,,,1907-12-18,12 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 25 | no. 05,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1km1rq8/manifest
Work,Cuba y América 1907-12-21,bncjm_cubayamerica_19071221,ark:/21198/z1fv10x1,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m6419h,,,1907-12-21,12 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 25 | no. 06,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fv10x1/manifest
