Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Rights.copyrightStatus,Rights.publicationStatus,Language,Type.typeOfResource,Type.genre,Subject.conceptTopic,Subject geographic,Name.creator,Name.repository,Note,Title,Alt ID.local,Date.creation,Date.normalized,Description.fundingNote,Publisher.publisherName,Format.extent,Publisher.placeOfOrigin,Description.note,Coverage.geographic,AltTitle.translated,AltTitle.descriptive,Alt ID.lccn,Alt ID.oclc,Alt ID.url,Bucketeer State,IIIF Access URL,IIIF Manifest URL
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf643,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7961_P95_3M_OSS_1941_EDProv.tif,744,,,pd,,eng,cartographic,map,Telegraph--Japan--Maps|~|Telephone--Japan--Maps|~|Radio stations--Japan--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",southernmost: N0310000|~|northernmost: N0440000|~|westernmost: E1290000|~|easternmost: E1460000,"Japan, radiotelephone and radiotelegraph stations : 1941",G7961_P95_3M_OSS_1941_EDProv|~|Monograph_Maps,1944,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,Office of Strategic Services],1 map : col. ; 45 x 44 cm.,dcu|~|[Washington,"7 Dec. 1944.|~|""No. 5503--R & A, OSS.""|~|""Provisional edition.""|~|Includes inset of Hokkaido.|~|Provisional ed.",Japan|~|2950000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf643,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hf643/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf65m,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7961_P95_3M_OSS_1944_EDProv.tif,745,,,pd,,eng,cartographic,map,Transportation--Japan--Maps.,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",southernmost: N0310000|~|northernmost: N0440000|~|westernmost: E1290000|~|easternmost: E1460000,Japan Radio Broadcasting Stations 1941,G7961_P95_3M_OSS_1944_EDProv|~|Monograph_Maps,9 December 1944,1944-12-09,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf65m,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hf65m/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf664,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7961_R1_5_5M_EWM_1945.tif,746,,,pd,,eng,cartographic,map,,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Enemy's Heart,G7961_R1_5_5M_EWM_1945|~|Monograph_Maps,1945,1945,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf664,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hf664/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf67n,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7961_R2_6M_OSS_1945_ED1.tif,747,,,pd,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E1460000|~|northernmost:N0440000|~|southernmost:N0320000|~|westernmost:E1240000,Japan administrative divisions : political and military,G7961_R2_6M_OSS_1945_ED1|~|Monograph_Maps,1945,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,OSS,1 map : col. ; 30 x 33 cm.,"[Washington, D.C.]|~|dcu","Provisional ed., 1st revision.|~|Includes reliability table.|~|Insets: Karafuto -- Okinawa.|~|Dated: 6 August 1945.|~|1st ed.",Japan|~|540000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf67n,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hf67n/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf69p,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7962S_50_1922_Tokyo.tif,749,,,pd,,eng|~|jpn,cartographic,map,,Tokyo Region (Japan)--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost: N0355000|~|westernmost: E1394510.4|~|southernmost: N0354000|~|easternmost: E1400010.4,Tokyo. N-E Section Sheet 49_2,G7962S_50_1922_Tokyo|~|Monograph_Maps,1922,1922,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Tokyo Region (Japan),,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf69p,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hf69p/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf6cq,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7962_12_5_AMS_1956_ED3.tif,751,,,pd,,eng,cartographic,map|~|Topographic maps.,"Iwo Jima (Volcano Islands, Japan)--Maps",Japan--Maps,United States. Army Map Service.,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1411640|~|southernmost:N0244440|~|northernmost: N244900|~|southernmost: N244440|~|easternmost: E1412120|~|northernmost:N0244900|~|easternmost:E1412120|~|westernmost: E1411640,"Bonin Islands 1:12,500 : special map",G7962_12_5_AMS_1956_ED3|~|Monograph_Maps,[1956],1956,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,Army Map Service,1 map : col. ; 64 x 63.,"[Washington, D.C.]|~|dcu","Ed. 3-AMS (AFFE).|~|Relief represented by contours.|~|bh|~|Includes coverage diagram.|~|Inset map of Higashi-iwa.|~|""Eng. Map. & Intel. Sect. USARPAC 10-56.""|~|""Copied in 1954 from Ogasawara-Guntō (Bonin Islands) 1:12,500, sheet 6321 II NW ... compiled in 1953 ...""|~|3rd ed.","Japan|~|Iwo Jima (Volcano Islands, Japan)|~|12500",,"Iwō-Jima Ogasawara-Guntō|~|Series W811|~|Ogasawara-Guntō (Bonin Islands) 1:12,500|~|Iwō-Jima special map",,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf6cq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hf6cq/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf6d7,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7962_1_3M_OSS_1944_EDProv.tif,752,,,pd,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost: E1360000|~|northernmost:N0410000|~|easternmost: E1420000|~|southernmost:N0350000,Central Japan (Central And Northern Honshu) Cities (Shi) / Size And Functional Type / Population (1940 Census),G7962_1_3M_OSS_1944_EDProv|~|Monograph_Maps,30 September 1944,1944-09-30,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf6d7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hf6d7/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf6fr,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7962_1_4M_OSS_1944_EDProv.tif,753,,,pd,,eng,cartographic,map,,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost:N0350000|~|westernmost:E1290000|~|southernmost:N0310000|~|easternmost:E1370000,"Southwest Japan (Kyushu, Shikoku, And Southwest Honshu)",G7962_1_4M_OSS_1944_EDProv|~|Monograph_Maps,31 July 1944,1944-07-31,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf6fr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hf6fr/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf6g8,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7962_1_8M_OSS_1944_EDProv.tif,754,,,pd,,eng,cartographic,map,Ryukyu Islands--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost:N0320000|~|southernmost:N024000|~|southernmost:N0240000|~|easternmost:E1310000|~|westernmost: E1200000|~|easternmost:E1320000|~|westernmost:E1200000|~|northernmost:N0310000,Ryukyu Islands,G7962_1_8M_OSS_1944_EDProv|~|Monograph_Maps,1944|~|29 May 1944,1944-05-29,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,OSS,1 map : col. ; 50 x 69 cm.,"Provisional ed|~|dcu|~|[Washington, D.C.]","""No. 3406. 29 May 1944.""|~|""Compiled and drawn in the Branch of Research and Analysis, OSS.""|~|""Free.""|~|Relief represented by contours.|~|Provisional ed.",Ryukyu Islands|~|Japan|~|172000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf6g8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hf6g8/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf6j9,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7962_200_OSS_1944_EDProv.tif,756,,,pd,,eng,cartographic,map,,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost:N0270000|~|easternmost:E1281500|~|westernmost:E1273000|~|southernmost:N0261500,Okinawa-Shima,G7962_200_OSS_1944_EDProv|~|Monograph_Maps,27 October 1944,1944-10-27,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf6j9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hf6j9/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf6kt,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7962_250_OSS_1945_EDProv.tif,757,,,pd,,eng,cartographic,map,Kyūshū Region (Japan)--Maps|~|Fukuoka-shi (Japan)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E1311200|~|southernmost:N0330000|~|westernmost:E1293200|~|northernmost:N0340500,Northwest Kyushu,G7962_250_OSS_1945_EDProv|~|Monograph_Maps,1945,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,"Reproduction Branch, OSS",1 map : col. ; 49 x 64 cm.,"[Washington, D.C.]|~|dcu","Provisional ed.|~|Covers Fukuoka Prefecture and surrounding area of northwest Kyushu.|~|Dated: 18 May 1945.|~|Relief represented by contours.|~|cp|~|""No. 6493 -- R & A, OSS.""|~|""From A.M.S. L571.""",Kyūshū Region (Japan)|~|Fukuoka-shi (Japan)|~|250000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf6kt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hf6kt/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf6mb,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7962_25_AMS_1945_ED1.tif,758,,,pd_usfed,,eng,cartographic,map,,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1352240|~|easternmost:E1353010|~|northernmost:N0343500|~|southernmost:N0343000,Osaka-Ko Se,G7962_25_AMS_1945_ED1|~|Monograph_Maps,1945,1945,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf6mb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hf6mb/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf6nv,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7962_25_JGS_1921.tif,759,,,pd,,jpn,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost: E1275230|~|northernmost: N0262000|~|westernmost: E1274500|~|southernmost: N0261500,Awase,G7962_25_JGS_1921|~|Monograph_Maps,大正十年六月二十五日,1921-06-25,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf6nv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hf6nv/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf6pc,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7962_275_OSS_1944_EDProv.tif,760,,,pd,,eng,cartographic,map,,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost: N0283000|~|easternmost: E1300000|~|westernmost:E1283000|~|southernmost:N0273000,Okino-Erabu Shima To Kikaiga Shima,G7962_275_OSS_1944_EDProv|~|Monograph_Maps,28 October 1944,1944-10-28,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf6pc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hf6pc/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf6qw,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7962_385_OSS_1945_EDProv.tif,761,,,pd,,eng,cartographic,map,Tokyo Region (Japan)--Maps|~|Rice--Japan--Tokyo Region--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E1404500|~|southernmost:N0350000|~|westernmost:E1391500|~|northernmost:N0370000,KantoÌ„ area,G7962_385_OSS_1945_EDProv|~|Monograph_Maps,1945,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,OSS,1 map : col. ; 62 x 48 cm.,"[Washington, D.C.]|~|dcu","Inset: Waterways of the TokyoÌ„ area.|~|Includes glossary.|~|Indicates roads, terrain and rice fields.|~|Dated: 21 March 1945.|~|Provisional ed.",Tokyo Region (Japan)|~|380160,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf6qw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hf6qw/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf6rd,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7962_425_OSS_1945_EDProv.tif,762,,,pd_usfed,,eng,cartographic,map,,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1274500|~|easternmost:E1281500|~|southernmost:N0261500|~|northernmost:N0264500,Okinawa-Jima,G7962_425_OSS_1945_EDProv|~|Monograph_Maps,24 April 1945,1945-04-24,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf6rd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hf6rd/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf6sx,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7962_520_USDMIC_1946.tif,763,,,pd_usfed,,eng,cartographic,map,,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1310000|~|easternmost:E1350000|~|northernmost:N0340000|~|southernmost:N0340000,Japan: Inland Sea And Shikoku,G7962_520_USDMIC_1946|~|Monograph_Maps,September 1946,1946-09,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf6sx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hf6sx/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf6tf,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7962_53_FEAF_1944.tif,764,,,pd,,eng,cartographic,map,Islands--Japan--Maps.,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",southernmost: N0240000|~|westernmost: E1410000|~|northernmost: N0280000|~|easternmost:E1421200,Strategic Japanese Island Groups / Bonin And Volcano Islands,G7962_53_FEAF_1944|~|Monograph_Maps,July 1944,1944-07,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf6tf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hf6tf/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf6vz,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7962_75_USAE_1945.tif,765,,,pd_usfed,,eng,cartographic,map,,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Sketch Map Of Kinawa Shima And Adjacent Islands Mansei Shoto As Of 10 October 1944,G7962_75_USAE_1945|~|Monograph_Maps,10 October 1944,1944-10-10,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf6vz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hf6vz/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf6wg,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7962_7_5M_OSS_1944.tif,766,,,,,eng,cartographic,map,,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost: N0340000|~|westernmost: E1290000|~|easternmost: E1320000|~|southernmost: N1300000,Kyushu,G7962_7_5M_OSS_1944|~|Monograph_Maps,1 August 1944,1944-08-01,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf6wg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hf6wg/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf6x0,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7962_80_OSS_1944.tif,767,,,pd,,eng,cartographic,map,Volcano Islands (Japan)--Maps|~|Bonin Islands (Japan)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost: E1430000|~|westernmost: E1410000|~|northernmost: N0280000|~|southernmost: N0240000,Ogasawara-gunto and Kazan-retto,G7962_80_OSS_1944|~|Monograph_Maps,1944,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,"Reproduction Branch, Office of Strategic Services]",4 maps on 1 sheet : col. ; on sheet 71 x 56 cm.,[Washington|~|dcu,"31 July 1944.|~|""No. 3938--R & A, OSS.""",Volcano Islands (Japan)|~|Bonin Islands (Japan)|~|80000|~|750000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf6x0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hf6x0/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf6zh,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7962_95_OSS_1945_EDProv.tif,768,,,pd_usfed,,eng,cartographic,map,Okinawa Island (Japan)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",southernmost:N0260500|~|westernmost:E1274000|~|northernmost:N0261000|~|easternmost:E1275000,Southern Okinawa,G7962_95_OSS_1945_EDProv|~|Monograph_Maps,1945,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,s.n.],1 map ; 22 x 25 cm.,[S.l|~|xx,"Provisional ed.|~|Scale ca. 1:95,000.|~|Relief represented by land forms.|~|""No. 7125--R & A, OSS.""|~|""From: A.M.S. L791, 1945.""|~|Provisional ed.",Okinawa Island (Japan),,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf6zh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hf6zh/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf70h,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7962_A1_2M_OSS_1944_EDProv.tif,769,,,pd_usfed,,eng,cartographic,map,,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E1370000|~|northernmost:N0350000|~|westernmost:E1290000|~|southernmost:N0310000,"Southwest Japan (Kyushu, Shikoku, And Southwest Honshu) Cities And Towns (Shi) Size And Functional Type / Population (1940 Census)",G7962_A1_2M_OSS_1944_EDProv|~|Monograph_Maps,31 July 1944,1944-07-31,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf70h,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hf70h/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf711,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7962_A1_2_8M_OSS_1944_EDProv.tif,770,,,pd_usfed,,eng,cartographic,map,,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1360000|~|easternmost:E1420000|~|northernmost:N0410000|~|southernmost:N0350000,Central Japan (Central And Northern Honshu) Cities (Shi) / Size And Functional Type / Population (1940 Census),G7962_A1_2_8M_OSS_1944_EDProv|~|Monograph_Maps,30 September 1944,1944-09-30,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf711,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hf711/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf72j,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7962_E635_NS_NP_1911.tif,771,,,pd,,jpn,cartographic,map,,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Tourist Map Of Setonaikai (Seto Inland Sea),G7962_E635_NS_NP_1911|~|Monograph_Maps,明治四十四年八月二十日,1911-08-20,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf72j,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hf72j/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf732,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7962_F7_1M_OSS_1944_EDProv.tif,772,,,pd,,eng,cartographic,map,Kantō Region (Japan)--Administrative and political divisions--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:W1390000|~|southernmost:N0353000|~|northernmost:N0370000|~|easternmost:E1420000,Kanto Plain administrative divisions,G7962_F7_1M_OSS_1944_EDProv|~|Monograph_Maps,1944,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,"Reproduction Branch, OSS",1 map ; 28 x 28 cm.,[Washington?]|~|dcu,"""No. 5286 - R & A, OSS.""|~|Provisional ed.",Kantō Region (Japan)|~|1000000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf732,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hf732/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf74k,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7962_F7_1_9M_OSS_1944.tif,773,,,pd,,,cartographic,map,,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost: E1390000|~|southernmost: N0410000|~|easternmost: E1460000|~|northernmost:N0450000,Hokkaido-Cho Administrative Divisions,G7962_F7_1_9M_OSS_1944|~|Monograph_Maps,16 September 1944,1944-09-16,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf74k,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hf74k/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf753,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7962_F7_2M_OSS_1944_EDProv.tif,774,,,pd_usfed,,eng,cartographic,map,,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E1370000|~|westernmost:E1290000|~|northernmost:N0350000|~|southernmost:N0310000,"Southwest Japan (Kyushu, Shikoku, And Southwest Honshu) Administrative Divisions",G7962_F7_2M_OSS_1944_EDProv|~|Monograph_Maps,29 September 1944,1944-09-29,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf753,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hf753/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf76m,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7962_F7_2_7M_OSS_1944_EDProv.tif,775,,,pd_usfed,,eng,cartographic,map,,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1360000|~|easternmost:E1420000|~|northernmost:N0410000|~|southernmost:N0350000,Central Japan (Central And Northern Honshu) Administrative Divisions,G7962_F7_2_7M_OSS_1944_EDProv|~|Monograph_Maps,30 September 1944,1944-09-30,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf76m,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hf76m/manifest
