Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Rights.copyrightStatus,Rights.publicationStatus,Language,Type.typeOfResource,Type.genre,Subject.conceptTopic,Subject geographic,Name.creator,Name.repository,Note,Title,Alt ID.local,Date.creation,Date.normalized,Description.fundingNote,Publisher.publisherName,Format.extent,Publisher.placeOfOrigin,Description.note,Coverage.geographic,AltTitle.translated,AltTitle.descriptive,Alt ID.lccn,Alt ID.oclc,Alt ID.url,Bucketeer State,IIIF Access URL
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf21m,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7800_8M_AMS_1943_ED1_REPRODUCED.tif,625,,,pd_usfed,,eng,cartographic,map|~|Topographic maps.,East Asia--Maps|~|東亞--地圖,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E0900000|~|easternmost:E1500000|~|northernmost:N0560000|~|southernmost:N0200000,China and Japan,G7800_8M_AMS_1943_ED1_REPRODUCED|~|Monograph_Maps,1943,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,"Army Map Service, U.S. Army",1 map : col. map. 56 x 83 cm.,"Washington, D.C|~|dcu","1st ed.-AMS 1.|~|compiled from G.S.G.S. 4065 and 2957.|~|Marginal map: Index to adjoining sheet [Malaya] and boundaries.|~|""Published by W.O. 1942.""|~|""Drawn and reproduced by 512 (A. Fd. svy.) coy., R.E., Dec. 1941. Compiled from G.S.G.S. 4065 and 2957.""|~|Elevations shown by altitude tints.|~|cz|~|Relief represented by contours.|~|1st ed. (Reproduced)",East Asia|~|8000000,中國和日本,,map46000156,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf21m
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf224,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7801_A1_11_5M_OSS_1945_EDProv.tif,626,,,pd_usfed,,eng,cartographic,map,East Asia--Maps|~|東亞--地圖,East Asia--Maps|~|東亞--地圖,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E0950000|~|easternmost:E1450000|~|northernmost:N0500000|~|southernmost:N0000000|~|westernmost:E0750000|~|easternmost:E1650000|~|southernmost:0000000|~|northernmost:N0550000,Stereographic projection : East Asia and the western Pacific,G7801_A1_11_5M_OSS_1945_EDProv|~|Monograph_Maps,1945|~|27 April 1945,1945-04-27,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,"lithographed in Reproduction Branch, OSS","1 map ; 64 x 61 cm., on sheet 75 x 66 cm.","[Washington, D.C.]|~|dcu","Provisional ed. 27 April 1945.|~|""Free.""|~|R & A, OSS.|~|Outline map; no names are shown.|~|af|~|""15 January 1945"" -- struck through and replaced with ""27 April 1945.""|~|""No. 5978 - R&A, OSS"" -- struck through and replaced with ""No. 6442--R&A, OSS.""|~|Provisional ed.",East China|~|East Asia|~|11000000,平射投影: 東亞和西太平洋,East Asia and the western Pacific,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf224
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf23n,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7801_A1_15M_CIA_1954.tif,627,,,pd_usfed,,eng,cartographic,map,East Asia--Maps|~|東亞--地圖,China--Maps|~|中國--地圖,United States. Central Intelligence Agency.,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E0720000|~|easternmost:E1320000|~|northernmost:N0480000|~|southernmost:N0240000,[East Asia],G7801_A1_15M_CIA_1954|~|Monograph_Maps,1954|~|1954],,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,Central Intelligence Agency,1 map : col. ; 25 x 30 cm.,"dcu|~|[Washington, D.C","Lacks title and legend.|~|Title devised by cataloger.|~|Shows international borders, major cities and rivers.|~|""13069 7-54.""|~|Outline map.",China|~|East Asia|~|15000000,[東亞],,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf23n
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf245,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7801_A1_17M_OSS_1945_EDProv.tif,628,,,pd_usfed,,eng,cartographic,map,China--Maps|~|中國--地圖,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost:N0520000|~|southernmost:N0160000|~|westernmost:E0680000|~|easternmost:E1560000,Base map of China,G7801_A1_17M_OSS_1945_EDProv|~|Monograph_Maps,1945,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,"Lithographed in the Reproduction Branch, OSS",1 map ; 26 x 40 cm.,"[Washington, D.C.]|~|dcu","cu|~|Dated: 10 August 1945.|~|""No. 8166.""|~|Provisional ed.",China|~|16500000,中國底圖,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf245
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf25p,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7801_A1_4M_OSS_1945_EDProv_Part1.tif,629,,,unknown,unknown,eng,cartographic,map,China--Maps|~|中國--地圖,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost:N0520000|~|easternmost:E1560000|~|westernmost:E0680000|~|southernmost:N0160000,Base map of China,G7801_A1_4M_OSS_1945_EDProv_Part1|~|Monograph_Maps,1945,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,OSS],1 map on 4 sheets ; sheets 66 x 102 cm.,"[Washington, D.C|~|dcu","Provisional ed.|~|cu|~|""No. 8166-R. & A.""|~|Provisional ed.",China|~|4200000,中國底圖,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf25p
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf266,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7801_A1_4M_OSS_1945_EDProv_Part2.tif,630,,,unknown,unknown,eng,cartographic,map,China--Maps|~|中國--地圖,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",southernmost:N0160000|~|northernmost:N0520000|~|easternmost:E1560000|~|westernmost:E0680000,Base map of China,G7801_A1_4M_OSS_1945_EDProv_Part2|~|Monograph_Maps,1945,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,OSS],1 map on 4 sheets ; sheets 66 x 102 cm.,"[Washington, D.C|~|dcu","Provisional ed.|~|""No. 8166-R. & A.""|~|cu|~|Provisional ed.",China|~|4200000,中國底圖,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf266
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf27q,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7801_A1_4M_OSS_1945_EDProv_Part3.tif,631,,,unknown,unknown,eng,cartographic,map,China--Maps|~|中國--地圖,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E1560000|~|westernmost:E0680000|~|southernmost:N0160000|~|northernmost:N0520000,Base map of China,G7801_A1_4M_OSS_1945_EDProv_Part3|~|Monograph_Maps,1945,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,OSS],1 map on 4 sheets ; sheets 66 x 102 cm.,"[Washington, D.C|~|dcu","Provisional ed.|~|cu|~|""No. 8166-R. & A.""|~|Provisional ed.",China|~|4200000,中國底圖,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf27q
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf287,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7801_A1_4M_OSS_1945_EDProv_Part4.tif,632,,,unknown,unknown,eng,cartographic,map,China--Maps|~|中國--地圖,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",southernmost:N0160000|~|northernmost:N0520000|~|easternmost:E1560000|~|westernmost:E0680000,Base map of China,G7801_A1_4M_OSS_1945_EDProv_Part4|~|Monograph_Maps,1945,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,OSS],1 map on 4 sheets ; sheets 66 x 102 cm.,"[Washington, D.C|~|dcu","Provisional ed.|~|cu|~|""No. 8166-R. & A.""|~|Provisional ed.",China|~|4200000,中國底圖,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf287
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf2b8,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7801_A1_8_5M_OSS_1945_EDProv.tif,634,,,pd_usfed,,eng,cartographic,map,China--Maps|~|中國--地圖,China--Maps|~|中國--地圖,United States. Office of Strategic Services. Research & Analysis Branch.,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E00680000|~|easternmost:E1360000|~|northernmost:N0440000|~|westernmost:E0880000|~|northernmost:N0520000|~|southernmost:N0160000|~|easternmost:E1560000,Base map of China,G7801_A1_8_5M_OSS_1945_EDProv|~|Monograph_Maps,10 August 1945|~|[1945],1945-08-10,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,"lithographed in the Reproduction Branch, OSS",1 map ; 43 x 54 cm.,"dcu|~|[Washington, D.C.]","Provisional ed. 10 August 1945 [c]|~|""No. 8166"".|~|""Free"".|~|""10 August 1945"".|~|cu|~|Includes names of major cities.|~|Provisional ed.",China|~|8500000,中國底圖,,2013591114,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf2b8
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf2cs,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7801_B7_NS_OSS_1943_EDProv.tif,635,,,pd_usfed,,eng,cartographic,map,"Asia--Distances, etc--Maps|~|Gnomonic projection (Cartography)--Maps|~|Azimuthal projection (Cartography)--Maps|~|Pacific Ocean--Distances, etc--Maps|~|太平洋--距離等--地圖|~|日晷投影 (製圖)--地圖|~|亞洲--距離等--地圖|~|方位投影 (製圖)--地圖",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost:N0900000|~|southernmost:S0250000|~|westernmost:E0600000|~|easternmost:W1400000,"Eastern Asia and western Pacific Ocean, Gnomonic projection",G7801_B7_NS_OSS_1943_EDProv|~|Monograph_Maps,1943,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,"Reproduction Branch, O.S.S.",1 map : col. ; 46 x 80 cm.,"[Washington, D.C.]|~|dcu","Provisional ed.|~|ab|~|""Map no. 2870.""|~|Includes text.|~|""26 Dec. 1943.""|~|compiled and drawn in the Branch of Research and Analysis, O.S.S.|~|Provisional ed.",Pacific Ocean|~|Asia|~|12000000,"東亞和西太平洋, 日昝投影",,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf2cs
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf2d9,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7801_F7_12M_OSS_1944.tif,636,,,pd_usfed,,eng,cartographic,map,China--Maps|~|East Asia--Maps|~|Japan--Maps|~|日本--地圖|~|中國--地圖|~|東亞--地圖,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E0900000|~|easternmost:E1400000|~|northernmost:N0500000|~|southernmost:N0200000,China and Japan,G7801_F7_12M_OSS_1944|~|Monograph_Maps,1944,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,"R. & A., OSS",1 map ; 34 x 52 cm.,"[Washington, D.C.?]|~|dcu","cb|~|""1 August 1944.""|~|""No. A-3952.""",China|~|East Asia|~|Japan|~|12000000,中國和日本,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf2d9
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf2ft,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7801_P3_13M_OSS_1943_EDProv.tif,637,,,pd_usfed,,eng,cartographic,map,"World War, 1939-1945--Japan--Territorial expansion--Maps|~|Railroads--East Asia--Maps|~|Railroads--Southeast Asia--Maps|~|鐵路--東南亞--地圖|~|鐵路--東亞--地圖|~|世界大戰, 1939-1945--日本--領土擴張--地圖",,United States. Board of Economic Warfare. Enemy Branch.,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E0930000|~|northernmost:N0550000|~|easternmost:E1510000|~|southernmost:S0120000,"Far East, Japanese occupied area, major railroads",G7801_P3_13M_OSS_1943_EDProv|~|Monograph_Maps,1943,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,Office of Strategic Services],1 map : col. ; 57 x 35 cm.,"[Washington, D.C|~|dcu","Provisional ed.|~|Also covers Southeast Asia.|~|""12 March 1943.""|~|Board of Economic Warfare, Enemy Branch ; drawn in R. and A., OSS.|~|""Project no. EP 162.""|~|""Map no. 1400.""|~|Provisional ed.",Japan|~|Southeast Asia|~|East Asia|~|13000000,"遠東, 日本佔領區, 主要鐵路",,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf2ft
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf2gb,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7802_6_6M_OSS_1944_EDProv.tif,638,,,pd_usfed,,eng,cartographic,map,East Asia--Maps|~|東亞--地圖,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",southernmost:N0250000|~|westernmost:E1000000|~|easternmost:E1650000|~|northernmost:N0600000,Northeast Asia,G7802_6_6M_OSS_1944_EDProv|~|Monograph_Maps,1944,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,"Lithographed in the Reproduction Branch, Office of Strategic Services","1 map : col. ; 71 x 57 cm., on sheet 83 x 67 cm.","[Washington, D.C.]|~|dcu","Provisional ed.|~|""Restricted.""|~|""7 November 1944.""|~|""No. 5488.""|~|R & A, OSS.|~|Provisional ed.",East Asia|~|6600000,東北亞,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf2gb
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf2hv,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7802_7M_OSS_1945.tif,639,,,pd_usfed,,eng,cartographic,map,East Asia--Maps|~|Japan--Maps|~|日本--地圖|~|東亞--地圖,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1200000|~|easternmost:E1450000|~|northernmost:N0450000|~|southernmost:N0150000,Approaches to Japan,G7802_7M_OSS_1945|~|Monograph_Maps,1945,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,"Reproduction Branch, Office of Strategic Services]",1 map : col. ; 55 x 47 cm.,[Washington|~|dcu,"21 Mar. 1945.|~|Also covers adjoining portions of the U.S.S.R., China and the Philippines.|~|""No. 5581--R & A, OSS.""|~|""Provisional edition.""",Japan|~|East Asia|~|7000000,日本之路,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf2hv
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf2jc,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7802_7_8M_OSS_1945.tif,640,,,pd_usfed,,eng,cartographic,map,,East Asia--Maps|~|Japan--Maps|~|日本--地圖|~|東亞--地圖,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1150000|~|easternmost:E1550000|~|northernmost:N0550000|~|southernmost:N0250000,Japan And Eastern Asia,G7802_7_8M_OSS_1945|~|Monograph_Maps,15 June 1945,1945-06-05,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,East Asia|~|Japan,日本和東亞,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf2jc
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf2kw,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7802_8M_OSS_1945_EDProv.tif,641,,,pd_usfed,,eng,cartographic,map,East Asia--Maps|~|東亞--地圖,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E1700000|~|westernmost:E1000000|~|northernmost:N0600000|~|southernmost:N0250000,Japan and eastern Asia,G7802_8M_OSS_1945_EDProv|~|Monograph_Maps,1945,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,"Reproduction Branch, OSS",1 map : col. ; 55 x 59 cm.,"[Washington, D.C.]|~|dcu","Provisional ed.|~|""No. 5940 -- R & A, OSS.""|~|Dated: 15 June 1945.|~|Provisional ed.",East Asia|~|7600000,日本和東亞,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf2kw
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf2md,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7802_A1_7MIL_OSS_1944_EDProv.tif,642,,,pd_usfed,,eng,cartographic,map,North Pacific Ocean--Maps|~|Shipping--Japan--Maps|~|北太平洋--地圖|~|運輸--日本--地圖,East Asia--Maps|~|Japan--Maps|~|日本--地圖|~|東亞--地圖,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost:N0430000|~|westernmost:E1150000|~|easternmost:E1520000|~|northernmost:N0420000|~|southernmost:N0050000|~|easternmost:1520000,"Orientation, Philippines to Japan",G7802_A1_7MIL_OSS_1944_EDProv|~|Monograph_Maps,1944|~|21 October 1944,1944-10-21,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,"lithographed in the Reproduction Branch, OSS",1 map ; 64 x 57 cm.,"[Washington, D.C.?]|~|dcu","Provisional ed. 21 October 1944.|~|R & A, OSS.|~|""Free.""|~|""No. 5491.""|~|""21 October 1944.""|~|Provisional ed.",East Asia|~|North Pacific Ocean|~|Japan|~|7000000,"定位, 菲律賓至日本",,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf2md
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf2nx,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7802_A1_c_7_5M_OSS_1942.tif,643,,,pd_usfed,,eng,cartographic,map,Japan--Maps|~|日本--地圖,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1120000|~|easternmost:E1600000|~|northernmost:N0540000|~|southernmost:N0220000,"Japan, Manchuria, and adjacent regions",G7802_A1_c_7_5M_OSS_1942|~|Monograph_Maps,1942,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,The Office,1 map ; 40 x 49 cm.,"[Washington, D.C.]|~|dcu","Prelim. ed.|~|""Map no. 440.""|~|Includes continuation map: [Taiwan and southern islands of Japan].|~|""April 22, 1942.""|~|cc|~|compiled and drawn in the Geographic Division, C.O.I.",Japan|~|7000000,"日本, 滿洲, 以及鄰近地區",,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf2nx
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf2pf,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7802_P3_OSS_1944_EDProv.tif,644,,,pd_usfed,,eng,cartographic,map,North Pacific Ocean--Maps|~|East Asia--Maps|~|北太平洋--地圖|~|東亞--地圖,East Asia--Maps|~|東亞--地圖,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",southernmost:N0250000|~|westernmost:E0800000|~|easternmost:W140000|~|northernmost:N0700000,Northwestern Pacific,G7802_P3_OSS_1944_EDProv|~|Monograph_Maps,6 November 1944,1944-11-06,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,"Reproduction Branch, Office of Strategic Services]",1 map : col. ; 49 x 74 cm.,dcu|~|[Washington,"6 Nov. 1944.|~|""No. 5516.""|~|""Provisional edition.""|~|Covers eastern China and the Soviet Union, Mongolia, Japan, and the Aleutian Islands.|~|Provisional ed.",East Asia|~|North Pacific Ocean|~|10000000,西北太平洋,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf2pf
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf2qz,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7900_4_5M_CIA_1949.tif,645,,,pd_usfed,,eng,cartographic,map,Korea--Maps|~|韓國--地圖,Korea--Maps|~|韓國--地圖,United States. Central Intelligence Agency.,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1240000|~|northernmost:N0430000|~|southernmost:N0330000|~|westernmost:E1260000|~|easternmost:E1300000|~|northernmost:N0420000|~|southernmost:N0340000,Korea,G7900_4_5M_CIA_1949|~|Monograph_Maps,1949,1949,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,Map Branch CIA,1 map ; 25 x 20 cm.,"[Washington, D.C.]|~|dcu","""CIA reproduction.""|~|""Map Branch, CIA, 4-49.""|~|""11171.""|~|Shows international and provincial boundaries, national and provincial capitals, place names and other cities.",Korea|~|4400000,韓國,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf2qz
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf2rg,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7901_A2_11_5M_OSS_1945_EDProv.tif,646,,,pd_usfed,,eng,cartographic,map,Korea--Surveys--Maps|~|Land use--Korea--Maps|~|韓國--調查--地圖|~|土地利用--韓國--地圖,Korea--Maps|~|韓國--地圖,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1210000|~|easternmost:E1230000|~|southernmost:N0320000|~|northernmost:N0440000,"Korea, area surveyed at scale 1:50,000 (sketch map)",G7901_A2_11_5M_OSS_1945_EDProv|~|Monograph_Maps,1945|~|28 February 1945,1945-02-28,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,"Reproduction Branch, OSS",1 map ; 11 x 11 cm.,"dcu|~|[Washington, D.C.]","Provisional ed.|~|""28 February 1945.""|~|Shows area surveyed at 1:50,000 by the Land Investigation Bureau under the Governor General of Korea.|~|R & A, OSS.|~|""Free.""|~|""No. 6250.""|~|""From: A brief outline of the work of the Japanese Land Survey Department, Map 1 - Tōkyō, 1926.""|~|Provisional ed.",Korea|~|11000000,"韓國, 地區調查1:50,000比例尺 (草圖)",Brief outline of the work of the Japanese Land Survey Department,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf2rg
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf2s0,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7901_E2_2_4M_OSS_1945.tif,647,,,pd_usfed,,eng,cartographic,map,Population density--Korea--Maps|~|人口密度--韓國--地圖,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1240000|~|easternmost:E1310000|~|northernmost:N0430000|~|southernmost:N0330000,Distribution of population in Korea,G7901_E2_2_4M_OSS_1945|~|Monograph_Maps,1945,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,"Reproduction Branch, OSS",1 map ; 42 x 24 cm.,"[Washington, D.C.?]|~|dcu","Provisional ed.|~|""No. X-588.""|~|Inset map: Saishu to (Quelpart).|~|""Each dot represents 200 persons.""|~|R & A, OSS.",Korea|~|2500000,韓國人口分佈,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf2s0
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf2th,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7901_E2_4M_OSS_1945_EDProv.tif,648,,,pd_usfed,,eng,cartographic,map,Japanese--Korea--Maps|~|日本--韓國--地圖,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1220000|~|easternmost:E1300000|~|northernmost:N0420000|~|southernmost:N0340000,"Korea, Japanese in cities over 10,000",G7901_E2_4M_OSS_1945_EDProv|~|Monograph_Maps,1945,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,"Reproduction Branch, OSS",1 map : col. ; 27 x 23 cm.,"[Washington, D.C.?]|~|dcu","Provisional ed.|~|""No. 6128.""|~|Inset: Total Japanese in Korea by provinces ...|~|R & A, OSS.|~|Provisional ed.",Korea|~|4200000,"韓國, 日本人口超過10,000人之城市",,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf2th
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf2v1,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7901_F7_2M_OSS_1945_EDProv.tif,649,,,pd_usfed,,eng,cartographic,map,,Korea--Maps|~|韓國--地圖,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost:N0430000|~|southernmost:N0340000|~|westernmost:E1240000|~|easternmost:E1300000,Korea Administrative Divisions,G7901_F7_2M_OSS_1945_EDProv|~|Monograph_Maps,3 March 1945,1945-03-03,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,Korea,韓國行政分區,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf2v1
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf2wj,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7901_G4_4M_OSS_1942_EDProv.tif,650,,,pd_usfed,,eng,cartographic,map,Land use--Korea--Maps|~|土地利用--韓國--地圖,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1240000|~|easternmost:E1310000|~|northernmost:N0420000|~|southernmost:N0350000,Land utilization in Korea,G7901_G4_4M_OSS_1942_EDProv|~|Monograph_Maps,1942,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,OSS],1 map ; 31 x 25 cm.,"dcu|~|[Washington, D.C.?","Provisional ed.|~|Land use categories: scattered general crop lands, rice lands, forest lands with scattered farmlands, and military reserve zones.|~|drawn in Geography Division, OSS.|~|""July 24, 1942.""|~|""Map No 743.""|~|Provisional ed.",Korea|~|3300000,韓國土地利用,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf2wj
