"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Rights.copyrightStatus","Rights.publicationStatus","Language","Type.typeOfResource","Type.genre","Subject.conceptTopic","Subject geographic","Name.creator","Name.repository","Note","Title","Alt ID.local","Date.creation","Date.normalized","Description.fundingNote","Publisher.publisherName","Format.extent","Publisher.placeOfOrigin","Description.note","Coverage.geographic","AltTitle.translated","AltTitle.descriptive","Alt ID.lccn","Alt ID.oclc","Alt ID.url","Bucketeer State","IIIF Access URL"
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hgj8f","ark:/21198/zz002hc63p","10","Completed with minimal metadata","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7831_B3_OSS_1945.tif","1027","","","pd","","eng","cartographic","map","","Manchuria (China)--Maps","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","northernmost:N0500000|~|southernmost:N0400000|~|westernmost:E1180000|~|easternmost:E1320000","Manchuria: Map Coverage By Russian And Japanese Agencies","G7831_B3_OSS_1945|~|Monograph_Maps","19 October 1945","1945-10-19","Access to this collection is generously supported by Sammy Yukuan Lee Foundation.","","","","","Manchuria (China)","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgj8f"
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hgj9z","ark:/21198/zz002hc63p","2","Completed","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7831_C2_2M_MKC_1933.tif","1028","","","pd","","eng","cartographic","map|~|Topographic maps.","Manchuria (China)--Maps","","M. Kobayashi & Co.","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","easternmost:E1360000|~|westernmost:E1160000|~|northernmost:N0520000|~|southernmost:N0360000","topographic map of Manchoukuo","G7831_C2_2M_MKC_1933|~|Monograph_Maps","[1933]","","Access to this collection is generously supported by Sammy Yukuan Lee Foundation.","The Company","1 map : col. ; 104 x 72 cm.","ja|~|Tokyo, Japan","1933 ed.|~|Relief represented by gradient and bathymetric tints.|~|Includes inset of ""General map of Eastern Asia.""|~|compiled, printed & published by M. Kobayashi & Co.","Manchuria (China)|~|2000000","","","","","","failed",
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hgjc0","ark:/21198/zz002hc63p","10","Completed with minimal metadata","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7831_F7_2_2M_NP.tif","1030","","","pd","","chi","cartographic","map","","China, Northeast.--Maps","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","southernmost:N0360000|~|easternmost:E1320000|~|northernmost:N0540000|~|westernmost:E1180000","Nine Political Provinces Of North-East China (By Province)","G7831_F7_2_2M_NP|~|Monograph_Maps","1947","1947","Access to this collection is generously supported by Sammy Yukuan Lee Foundation.","","","","","China, Northeast.|~|2200000","東北九省行政區域圖","","","","","failed",
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hgjdh","ark:/21198/zz002hc63p","10","Completed with minimal metadata","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7831_F7_c_3M_NP_1920.tif","1031","","","pd","","chi","cartographic","map","","China, Northeast.--Maps","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","northernmost:N0540000|~|westernmost:E1160000|~|easternmost:E1360000|~|southernmost:N0360000","The Detail Map Of The Three Provinces Of North-East China (Manchuria)","G7831_F7_c_3M_NP_1920|~|Monograph_Maps","中華民國十九年十月七","1920-10-07","Access to this collection is generously supported by Sammy Yukuan Lee Foundation.","","","","","China, Northeast.|~|2850000","東北三省明細全圖","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgjdh"
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hgjf1","ark:/21198/zz002hc63p","10","Completed with minimal metadata","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7831_H1_6Mil_OSS_1943_EDProv.tif","1032","","","pd","","eng","cartographic","map","","Manchuria (China)--Maps","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","northernmost:N0520000|~|westernmost:E1160000|~|easternmost:E1280000|~|southernmost:N0400000","Manchuria Mineral Deposits Board Of Economic Warefare, Enemy Branch","G7831_H1_6Mil_OSS_1943_EDProv|~|Monograph_Maps","1943","1943","Access to this collection is generously supported by Sammy Yukuan Lee Foundation.","","","","Provisional ed.","Manchuria (China)","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgjf1"
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hgjgj","ark:/21198/zz002hc63p","10","Completed with minimal metadata","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7831_H2_OSS_1943_EDProv.tif","1033","","","pd","","eng","cartographic","map","","Manchuria (China)--Maps","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","westernmost:E1160000|~|easternmost:E1360000|~|southernmost:N0400000|~|northernmost:N0520000","Manchuria Gold Deposits / Board Of Economic Warefare, Enemy Branch, Project No. Ep-118","G7831_H2_OSS_1943_EDProv|~|Monograph_Maps","1943","1943","Access to this collection is generously supported by Sammy Yukuan Lee Foundation.","","","","Provisional ed.","Manchuria (China)","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgjgj"
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hgjh2","ark:/21198/zz002hc63p","10","Completed with minimal metadata","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7831_H9_8Mil_OSS_1943_ED1.tif","1034","","","pd","","eng","cartographic","map","","Manchuria (China)--Maps","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","northernmost:N0520000|~|westernmost:E1160000|~|easternmost:E1280000|~|southernmost:N0400000","Manchuria Coal Deposits Board Of Economic Warefare, Enemy Branch","G7831_H9_8Mil_OSS_1943_ED1|~|Monograph_Maps","5 April 1943","1943-04-05","Access to this collection is generously supported by Sammy Yukuan Lee Foundation.","","","","1st ed.","Manchuria (China)","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgjh2"
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hgjjk","ark:/21198/zz002hc63p","2","Completed","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7831_P1_3M_USDS_1932_EDProv.tif","1035","","","pd","","eng","cartographic","map","Manchuria (China)--Maps","","United States. Department of State. Office of the Geographer.","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","easternmost:E1320000|~|southernmost:N0380000|~|easternmost:E1350000|~|westernmost:E1140000|~|westernmost:E1180000|~|northernmost:N0540000","Map of Manchuria and adjacent regions, showing railways and principal motor routes","G7831_P1_3M_USDS_1932_EDProv|~|Monograph_Maps","[1932]","","Access to this collection is generously supported by Sammy Yukuan Lee Foundation.","Dept. of State","1 map : color, mounted on muslin ; 66 x 52 cm, on sheet 74 x 77 cm.","Washington, D.C|~|dcu","Rev. Jan. 1932.|~|compiled in the Office of the Geographer, Department of State.|~|ca|~|Includes index.|~|Provisional ed.","Manchuria (China)|~|3000000","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgjjk"
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hgjk3","ark:/21198/zz002hc63p","10","Completed with minimal metadata","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7831_P1_NS_NP_1934.tif","1036","","","pd","","eng","cartographic","map","Transportation--China--Maps","Manchuria (China)--Maps","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Transportation Map Of Manchoukuo","G7831_P1_NS_NP_1934|~|Monograph_Maps","1934","1934","Access to this collection is generously supported by Sammy Yukuan Lee Foundation.","","","","","Manchuria (China0","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgjk3"
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hgjmm","ark:/21198/zz002hc63p","10","Completed with minimal metadata","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7832_100_J1LS_1932.tif","1037","","","pd","","chi|~|jpn","cartographic","map","","Manchuria (China)--Maps","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","westernmost:E1220000|~|southernmost:N0434000|~|easternmost:E1223000|~|northernmost:N0440000","Ta-Erh-Han-Wang-Fu","G7832_100_J1LS_1932|~|Monograph_Maps","昭和七年十二月二十五日","1932-12-25","Access to this collection is generously supported by Sammy Yukuan Lee Foundation.","","","","","Manchuria(China)|~|100000","達爾罕王府","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgjmm"
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hgjn4","ark:/21198/zz002hc63p","10","Completed with minimal metadata","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7832_100_NP_1933.tif","1038","","","pd","","chi","cartographic","map","","Manchuria (China)--Maps","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","northernmost:N0490000|~|westernmost:E1243000|~|easternmost:E1250000|~|southernmost:N0484000","Po-Ku-Chien, Manchuria","G7832_100_NP_1933|~|Monograph_Maps","昭和八年一月二十五日","1933-01-25","Access to this collection is generously supported by Sammy Yukuan Lee Foundation.","","","","","Manchuria (China)|~|100000","博庫淺","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgjn4"
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hgjpn","ark:/21198/zz002hc63p","10","Completed with minimal metadata","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7930_2_5M_AMS_1942_ED1.tif","1039","","","pd","","eng","cartographic","map","","Manchuria (China)--Maps","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","southernmost:N0400000|~|westernmost:E1040000|~|northernmost:N0520000|~|easternmost:E1380000","Manchoutikuo And Adjoining Territories","G7930_2_5M_AMS_1942_ED1|~|Monograph_Maps","1942","1942","Access to this collection is generously supported by Sammy Yukuan Lee Foundation.","","","","","Manchuria (China)|~|2500000","","","","","","failed",
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hgjs6","ark:/21198/zz002hc63p","2","Completed","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7881_A_7_5M_OSS_1942.tif","1042","","","pd","","eng","cartographic","map","Xinjiang Uygur Zizhiqu (China)--Maps","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","westernmost:E0720000|~|easternmost:E0960000|~|northernmost:N0480000|~|southernmost:N0360000","Sinkiang Province","G7881_A_7_5M_OSS_1942|~|Monograph_Maps","1942","","Access to this collection is generously supported by Sammy Yukuan Lee Foundation.","OSS]","1 map ; 24 x 26 cm.","dcu|~|[Washington, D.C.?","Drawn in the Geography Division, OSS.|~|""Map no. 867.""","Xinjiang Uygur Zizhiqu (China)|~|7700000","","","","","","failed",
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hgjtq","ark:/21198/zz002hc63p","2","Completed","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7881_H1_J1_7M_OSS_1942.tif","1043","","","pd","","eng","cartographic","map","Mines and mineral resources--Sinkiang Uighur Autonomous Region--Maps|~|Mines and mineral resources--China--Xinjiang Uygur Zizhiqu--Maps|~|Agriculture--China--Xinjiang Uygur Zizhiqu--Maps","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","southernmost:N0340000|~|westernmost:E0720000|~|northernmost:N0500000|~|easternmost:E0980000","Agriculture and minerals of Sinkiang","G7881_H1_J1_7M_OSS_1942|~|Monograph_Maps","1942","","Access to this collection is generously supported by Sammy Yukuan Lee Foundation.","Geography Division, O.S.S.","1 map ; 30 x 33 cm.","dcu|~|[Washington, D.C.?]","Provisional ed.|~|""Map no. 729.""","China|~|Xinjiang Uygur Zizhiqu|~|Sinkiang Uighur Autonomous Region|~|6900000","","","","","","failed",
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hgjv7","ark:/21198/zz002hc63p","2","Completed","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7881_P1_7_3M_OSS_1943_EDProv.tif","1044","","","pd","","eng","cartographic","map","Xinjiang Uygur Zizhiqu (China)--Road maps|~|Communication--China--Xinjiang Uygur Zizhiqu--Maps","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","easternmost:E0940000|~|northernmost:N0500000|~|southernmost:N0340000|~|westernmost:E0720000","Roads and communications of Sinkiang","G7881_P1_7_3M_OSS_1943_EDProv|~|Monograph_Maps","1943","","Access to this collection is generously supported by Sammy Yukuan Lee Foundation.","Geography Division, O.S.S.","1 map ; 29 x 32 cm.","[Washington, D.C.?]|~|dcu","Provisional ed. (1st rev.).|~|""Map no. 726.""|~|Provisional (1st Revision) ed.","China|~|Xinjiang Uygur Zizhiqu (China)|~|7000000","","","","","","failed",
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hgjwr","ark:/21198/zz002hc63p","10","Completed with minimal metadata","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7882_1_5M_17MK_1942.tif","1045","","","pd","","eng","cartographic","map","","Xinjiang Uygur Zizhiqu (China)--Maps","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","easternmost:E0810000|~|northernmost:N0420000|~|southernmost:N0360000|~|westernmost:E0720000","Central Asia Kirgizkaya S.S.R - Tyan Shan Mts","G7882_1_5M_17MK_1942|~|Monograph_Maps","1942","1942","Access to this collection is generously supported by Sammy Yukuan Lee Foundation.","","","","","XinJiang Yygur Zizhiqu (China0","","","","","","failed",
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hgjx8","ark:/21198/zz002hc63p","10","Completed with minimal metadata","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7891_A1_5_5M_OSS_1943.tif","1046","","","pd","","eng","cartographic","map","","Tibet Autonomous Region (China)--Maps","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","westernmost:E0800000|~|easternmost:E0920000|~|southernmost:N0280000|~|northernmost:N0360000","Tibet Board Of Economic Warefare","G7891_A1_5_5M_OSS_1943|~|Monograph_Maps","3 March 1943","1943-03-03","Access to this collection is generously supported by Sammy Yukuan Lee Foundation.","","","","","Tibet Autonomous Region (China)","","","","","","failed",
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hgjzs","ark:/21198/zz002hc63p","10","Completed with minimal metadata","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7891_Lhasa_16_RGS_1906.tif","1047","","","pd","","eng","cartographic","map","","Tibet Autonomous Region (China)--Maps","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Plan Of Lhasa","G7891_Lhasa_16_RGS_1906|~|Monograph_Maps","1906","1906","Access to this collection is generously supported by Sammy Yukuan Lee Foundation.","","","","","Tibet Autonomous Region (China0|~|16000","","","","","","failed",
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hgk0s","ark:/21198/zz002hc63p","10","Completed with minimal metadata","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7892_1M_S1_1920.tif","1048","","","pd","","eng","cartographic","map","","China--Maps","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","easternmost:E0920000|~|northernmost:N0360000|~|southernmost:N0320000|~|westernmost:E0880000","Ed Dzong","G7892_1M_S1_1920|~|Monograph_Maps","1920","1920","Access to this collection is generously supported by Sammy Yukuan Lee Foundation.","","","","","China","","","","","","failed",
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hgk19","ark:/21198/zz002hc63p","10","Completed with minimal metadata","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7894.tif","1049","","","pd","","eng","cartographic","map","","Tibet Autonomous Region (China)--Maps","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Lhasa-The Mecca Of The Buddhist Faith","G7894|~|Monograph_Maps","1916","1916","Access to this collection is generously supported by Sammy Yukuan Lee Foundation.","","","","","Tibet Autonomous Region (China)","","","","","","failed",
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hgk2t","ark:/21198/zz002hc63p","10","Completed with minimal metadata","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7896_P2_5M_OSS_1943_EDProv.tif","1050","","","pd","","eng","cartographic","map","","East Asia--Maps","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","easternmost:E1180000|~|southernmost:N0380000|~|westernmost:E0900000|~|northernmost:N0520000","Outer Mongolia And Tannu Tuva","G7896_P2_5M_OSS_1943_EDProv|~|Monograph_Maps","29 March 1943","1943-03-29","Access to this collection is generously supported by Sammy Yukuan Lee Foundation.","","","","Provisional ed.","East Asia","","","","","","failed",
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hgk3b","ark:/21198/zz002hc63p","2","Completed","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7901_C2_1.7M_MID_18942.tif","1051","","","pd","","eng","cartographic","map","Korea--Maps","","Japan. Rikugunshō.|~|United States. Adjutant-General's Office. Military Information Division.","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","westernmost:E1250000|~|easternmost:E1290000|~|southernmost:N0340000|~|northernmost:N0410000","Korea : or, Tscho-sen of the Japanese","G7901_C2_1.7M_MID_18942|~|Monograph_Maps","1894|~|1864|~|[1894?]","","Access to this collection is generously supported by Sammy Yukuan Lee Foundation.","Military Information Division, Adjutant-General's Office","1 map.","[Washington]|~|dcu","Scale: 1:1,700,000.|~|comp. from the map pub. by the Japanese War Ministry, Tokio, in 1875, and from the latest coast surveys. Names transliterated by Ernest Satow. Reproduced with additions.","Korea|~|700000","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgk3b"
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hgk5c","ark:/21198/zz002hc63p","2","Completed","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7901_P1_2M_OSS_1944_EDProv.tif","1053","","","pd","","eng","cartographic","map","Korea--Maps|~|Railroads--Korea--Maps|~|Roads--Korea--Maps","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","northernmost:N0430000|~|westernmost:E1300000|~|easternmost:E1250000|~|southernmost:N0340000","Korea (including Quelpart and Tsushima) roads and railroads","G7901_P1_2M_OSS_1944_EDProv|~|Monograph_Maps","1945","","Access to this collection is generously supported by Sammy Yukuan Lee Foundation.","Reproduction Branch, OSS","1 map : col. ; 30 x 55 cm.","[Washington, D.C.]|~|dcu","Provisional ed.|~|R & A, OSS.|~|""No. 6336 ... 28 February 1945.""|~|Inset: Ullŭng-do.|~|Oriented with north to left.|~|Relief represented by shading.|~|Provisional ed.","Korea|~|2000000","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgk5c"
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hgk6w","ark:/21198/zz002hc63p","2","Completed","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7901_P2_1M_AMS_1945_ED1.tif","1054","","","pd","","eng","cartographic","map","Roads--Korea--Maps","","United States. Far East Command.","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","easternmost:E1300000|~|southernmost:N0340000|~|westernmost:E1230000|~|northernmost:N0410000","Korea road map 1:500,000","G7901_P2_1M_AMS_1945_ED1|~|Monograph_Maps","1951-|~|1945","","Access to this collection is generously supported by Sammy Yukuan Lee Foundation.","Printed by Army Map Service, Corps of Engineers","col. maps. 58 x 64 cm. or smaller.","Washington|~|dcu","Shows classified roads, railroads, boundaries, etc.|~|""Transverse Mercator projection.""|~|""Place names romanized in accordance with the McCune-Reischauer system. [Some] Sino-Korean place name characters added.""|~|Scale 1:500,000.|~|Complete in 8 sheets. Set includes various editions of sheets.|~|Each sheet includes ""Glossary"" and ""Location diagram.""|~|Prepared under the direction of the Engineer, General Headquarters, Far East Command.|~|Accompanied by index map on sheet 27 x 41 cm.|~|1st ed.","Korea|~|1000000","","","map59000408","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgk6w"
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hgk7d","ark:/21198/zz002hc63p","10","Completed with minimal metadata","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7902_50_JIL_S_1918_WenDeng.tif","1055","","","pd","","chi","cartographic","map","","China--Maps","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","westernmost:E1274500|~|easternmost:E1280000|~|southernmost:N0381000|~|northernmost:N0382000","文登","G7902_50_JIL_S_1918_WenDeng|~|Monograph_Maps","大正四年","1918","Access to this collection is generously supported by Sammy Yukuan Lee Foundation.","","","","","China|~|50000","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgk7d"
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hgk8x","ark:/21198/zz002hc63p","10","Completed with minimal metadata","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7902_50_JIL_S_1918_XiangYang.tif","1056","","","pd","","chi","cartographic","map","","China--Maps","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","easternmost:E1284500|~|northernmost:N0381000|~|southernmost:N0380000|~|westernmost:E1283000","襄陽","G7902_50_JIL_S_1918_XiangYang|~|Monograph_Maps","1918","1918","Access to this collection is generously supported by Sammy Yukuan Lee Foundation.","","","","","China|~|50000","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgk8x"
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hgk9f","ark:/21198/zz002hc63p","10","Completed with minimal metadata","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7902_50_JIL_S_1918_YangKou.tif","1057","","","pd","","chi","cartographic","map","","China--Maps","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","southernmost:N0380000|~|westernmost:E1274500|~|northernmost:N0381000|~|easternmost:E1280000","楊口","G7902_50_JIL_S_1918_YangKou|~|Monograph_Maps","1918","1918","Access to this collection is generously supported by Sammy Yukuan Lee Foundation.","","","","","China|~|50000","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgk9f"
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hgkbz","ark:/21198/zz002hc63p","2","Completed","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7909_10_AMS_1944.tif","1058","","","pd","","eng","cartographic","map","Nampʻo (Pʻyŏngan-namdo, Korea)--Maps","","United States. Army Map Service.","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","westernmost:E1252300|~|easternmost:E1252600|~|northernmost:N0384500|~|southernmost:N0384300","Chinnampʻo (Chinnampo) Pʻyongan-namdo (Heian-nando), Korea","G7909_10_AMS_1944|~|Monograph_Maps","1944","","Access to this collection is generously supported by Sammy Yukuan Lee Foundation.","Army Map Service, U.S. Army","1 map : col. ; 49 x 63 cm.","Washington, D.C|~|dcu","Includes ""Index to sources,"" glossary, and ""Key to precincts.""|~|""Korean names transcribed according to the McCune-Reischauer system: Japanese forms of Korean names (in parentheses)--transcribed according to the modified Hepburn (Romaji) system.""|~|cp|~|Relief represented by contours.","Nampʻo (Pʻyŏngan-namdo, Korea)|~|10000","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgkbz"
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hgkcg","ark:/21198/zz002hc63p","2","Completed","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7909_10_AMS_1945.tif","1059","","","pd","","eng","cartographic","map","Cities and towns--Korea (North)--Maps|~|Hamhŭng (Korea)--Maps","","United States. Army Map Service.","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","westernmost:E1273020|~|southernmost:N0395335|~|southernmost:N0395400|~|westernmost:E1273100|~|northernmost:N0395600|~|easternmost:E1273305|~|easternmost:E1273300","Korea city plans 1:10,000 : Hamhung (Kanko)","G7909_10_AMS_1945|~|Monograph_Maps","1945","","Access to this collection is generously supported by Sammy Yukuan Lee Foundation.","Army Map Service","1 map : col. ; 46 x 41 cm.","Washington, D.C|~|dcu","1st ed. AMS 1.|~|Three classes of roads or trails, two classes of railroads, and areas of vegetation and cultivation are shown. Some buildings are named.|~|Relief represented by hachures.|~|""Contour interval 5 meters.""|~|Military grid.|~|Includes glossary to Korean, Japanese and English terms, inset map ""Index to sources,"" and index ""Key to precincts.""|~|""6-45.""|~|""AMS L951.""|~|cp|~|""Korean names transcribed according to the McCune-Reischauer system; Japanese forms of Korean names (in parentheses) transcribed according to the modified Hepburn (Romaji) system.""","Korea (North)|~|Hamhŭng (Korea)|~|10000","","Hamhung (Kanko) Korea|~|[Series] L951|~|Hamhung (Kanko) Hamgyong-namdo (Kankyo-nando), Korea","map47000313","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgkcg"
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hgkd0","ark:/21198/zz002hc63p","2","Completed","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7909_10_AMS_1945_ED1_CHINNAMPO.tif","1060","","","pd","","eng","cartographic","map","Cities and towns--Korea (North)--Maps|~|Nampʻo (Pʻyŏngan-namdo, Korea)--Maps","","United States. Army Map Service.","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","westernmost:E1252300|~|southernmost:N0384300|~|easternmost:E1252630|~|easternmost:E1252600|~|westernmost:E1252210|~|southernmost:N0384230|~|northernmost:N0384500","Korea city plans 1:10,000 : Chinnamp'o (Chinnampo)","G7909_10_AMS_1945_ED1_CHINNAMPO|~|Monograph_Maps","1945|~|1944","","Access to this collection is generously supported by Sammy Yukuan Lee Foundation.","Army Map Service","1 map : col. ; 49 x 63 cm.","dcu|~|Washington, D.C","1st ed. AMS 1.|~|Relief represented by contours.|~|Military grid.|~|""5-45.""|~|""Korean names transcribed according to the McCune-Reischauer system: Japanese forms of Korean names (in parenthesis) transcribed according to the modified Hepburn (Romaji) system.""|~|""AMS L951.""|~|Three classes of roads or trails, two classes of railroads, and areas of vegetation and cultivation are shown. Some buildings are named.|~|""Contour interval 10 meters ... Heights in meters, depths in fathoms at nearly lowest low water.""|~|Includes glossary to Japanese, Korean and English terms, inset map ""Index to sources,"" index to precincts, and notes.|~|cp|~|1st ed.","Korea (North)|~|Nampʻo (Pʻyŏngan-namdo, Korea)|~|10000","","[Series] L951|~|Chinnamp'o, Korea|~|Chinnamp'o (Chinnampo) P'yongan-namdo (Heian-nando), Korea","map47000365","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgkd0"
