Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Visibility,Duplicate,Delete in Title,Type.genre,Subject,Rights.copyrightStatus,Name.repository,Name.creator,Title,Date.normalized,Relation.isPartOf,Date.creation,Alt ID.local,AltTitle.descriptive,Bucketeer State,IIIF Access URL,IIIF Manifest URL
America en la Mira Digital Image Collection,ark:/21198/zz001h93pr,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h93pr_1274339_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,El calendario,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box05_013.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h93pr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h93pr/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h93q8,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h93q8_1274382_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Untitled,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box06_003.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h93q8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h93q8/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h93rs,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h93rs_1274321_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Violencia,1970/1978,1970/1978,1970s,CSRC_MIRA_Box05_011.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h93rs,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h93rs/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h93s9,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h93s9_1274370_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,"Bandera de My Lay, Solidaridad con Chile.",1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box05_016.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h93s9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h93s9/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h93tt,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h93tt_1274379_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Mary 'Mother' Jones,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box06_002.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h93tt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h93tt/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h93vb,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h93vb_1274331_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Untitled,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box05_012.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h93vb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h93vb/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h93wv,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h93wv_1274349_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Untitled,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box05_014.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h93wv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h93wv/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h93xc,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h93xc_1274373_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Con Carino para Tachito,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box05_017.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h93xc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h93xc/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h942x,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h942x_1274406_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Hoy el Arte es una Carcel,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box06_011.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h942x,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h942x/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h943f,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h943f_1274391_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Incendio a Beaubour,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box06_006.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h943f,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h943f/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h944z,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h944z_1274436_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,America en la Mira,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box07_005.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h944z,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h944z/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h945g,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h945g_1274397_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Untitled,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box06_008.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h945g,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h945g/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h9460,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h9460_1274445_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Monumento a la Revolucion,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box07_008.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9460,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h9460/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h947h,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h947h_1274385_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,De perds mon temp,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box06_004.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h947h,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h947h/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h9481,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h9481_1274400_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Untitled,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box06_009.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9481,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h9481/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h949j,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h949j_1274394_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Around my read-y mades,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box06_007.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h949j,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h949j/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h94b2,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h94b2_1274388_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Seven equal lines,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box06_005.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h94b2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h94b2/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h94ck,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h94ck_1274403_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Ghost of the barrio - Dream of flight,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box06_010.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h94ck,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h94ck/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h94d3,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h94d3_1274427_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Moving targets,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box07_002.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h94d3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h94d3/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h94fm,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h94fm_1274424_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Chicano time trip -Read between lines,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box07_001.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h94fm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h94fm/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h94g4,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h94g4_1274415_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Pancho Villa,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box06_014.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h94g4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h94g4/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h94hn,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h94hn_1274409_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Untitled,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box06_012.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h94hn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h94hn/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h94j5,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h94j5_1274448_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Hoy el Arte es una Carcel,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box07_009.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h94j5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h94j5/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h94kp,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h94kp_1274418_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Libertad a los patriotas sandinistas,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box06_015.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h94kp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h94kp/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h94m6,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h94m6_1274904_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,"Fidel en el Estadio Nacional, Chile",1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box08_001.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h94m6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h94m6/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h94nq,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h94nq_1274895_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Identificaciones,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box07_013.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h94nq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h94nq/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h94p7,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h94p7_1274889_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Untitled,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box07_011.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h94p7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h94p7/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h94qr,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h94qr_1274412_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Visual Poem for Dadaland,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box06_013.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h94qr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h94qr/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h94r8,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h94r8_1274934_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Untitled,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box08_005.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h94r8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h94r8/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h94ss,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h94ss_1274421_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Untitled,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box06_016.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h94ss,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h94ss/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h94wb,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h94wb_1274911_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Time and matter mandala,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box08_002.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h94wb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h94wb/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h94xv,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h94xv_1274981_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Untitled,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box08_014.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h94xv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h94xv/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h94zc,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h94zc_1274433_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,The inevitable shop window,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box07_004.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h94zc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h94zc/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h950c,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h950c_1274892_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Untitled,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box07_012.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h950c,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h950c/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h951w,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h951w_1274439_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Untitled,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box07_006.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h951w,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h951w/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h952d,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h952d_1274918_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Noveno aniversario,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box08_003.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h952d,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h952d/manifest
