Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Type.typeOfResource,Rights.copyrightStatus,Subject,Type.genre,Rights.statementLocal,Name.repository,Rights.permission,Rights.rightsHolderName,Name.photographer,Rights.servicesContact,Date.creation,Date.normalized,Coverage.geographic,Relation.isPartOf,Alt ID.local,Format.extent,Title,Description.abstract,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Garment Workers of Los Angeles Photograph Collection,ark:/21198/zz0026vv9h,ark:/21198/zz001d0frb,2,Completed,Work,garment/masters/21198-zz0026vv9h_1793094_master.tif,,,,still image,copyrighted,Clothing workers--California--Los Angeles County|~|Laborers--California--Los Angeles County|~|chicano archives|~|documentary photography|~|Economy|~|Business|~|Arts,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,Y,"Hauge, Chelsy","Hauge, Chelsy",,circa 2004-2005,2004/2005,,Garment Workers of Los Angeles Collection,CSRC_GarmentWorkersofLosAngeles_June25_gw4.tif,1 Photograph,Garment Industry Building,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026vv9h,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026vv9h/manifest
Garment Workers of Los Angeles Photograph Collection,ark:/21198/zz0026vvb1,ark:/21198/zz001d0frb,2,Completed,Work,garment/masters/21198-zz0026vvb1_1793350_master.tif,,,,still image,copyrighted,Clothing workers--California--Los Angeles County|~|Laborers--California--Los Angeles County|~|chicano archives|~|documentary photography|~|Business,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,Y,"Hauge, Chelsy","Hauge, Chelsy",,circa 2004-2005,2004/2005,,Garment Workers of Los Angeles Collection,CSRC_GarmentWorkersofLosAngeles_June26_gw102.tif,1 Photograph,Garment Factory,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026vvb1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026vvb1/manifest
Garment Workers of Los Angeles Photograph Collection,ark:/21198/zz0026vvcj,ark:/21198/zz001d0frb,2,Completed,Work,garment/masters/21198-zz0026vvcj_1793097_master.tif,,,,still image,copyrighted,Clothing workers--California--Los Angeles County|~|Laborers--California--Los Angeles County|~|chicano archives|~|documentary photography|~|Business,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,Y,"Hauge, Chelsy","Hauge, Chelsy",,circa 2004-2005,2004/2005,,Garment Workers of Los Angeles Collection,CSRC_GarmentWorkersofLosAngeles_June25_gw5.tif,1 Photograph,Garment Worker Ironing,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026vvcj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026vvcj/manifest
Garment Workers of Los Angeles Photograph Collection,ark:/21198/zz0026vvd2,ark:/21198/zz001d0frb,2,Completed,Work,garment/masters/21198-zz0026vvd2_1793169_master.tif,,,,still image,copyrighted,Clothing workers--California--Los Angeles County|~|Laborers--California--Los Angeles County|~|chicano archives|~|documentary photography|~|Business,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,Y,"Hauge, Chelsy","Hauge, Chelsy",,circa 2004-2005,2004/2005,,Garment Workers of Los Angeles Collection,CSRC_GarmentWorkersofLosAngeles_June25_gw49.tif,1 Photograph,Garment Worker,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026vvd2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026vvd2/manifest
Garment Workers of Los Angeles Photograph Collection,ark:/21198/zz0026vvfk,ark:/21198/zz001d0frb,2,Completed,Work,garment/masters/21198-zz0026vvfk_1793331_master.tif,,,,still image,copyrighted,Clothing workers--California--Los Angeles County|~|Laborers--California--Los Angeles County|~|chicano archives|~|documentary photography|~|Business,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,Y,"Hauge, Chelsy","Hauge, Chelsy",,circa 2004-2005,2004/2005,,Garment Workers of Los Angeles Collection,CSRC_GarmentWorkersofLosAngeles_June25_gw72.tif,1 Photograph,Garment Factory,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026vvfk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026vvfk/manifest
Garment Workers of Los Angeles Photograph Collection,ark:/21198/zz0026vvg3,ark:/21198/zz001d0frb,2,Completed,Work,garment/masters/21198-zz0026vvg3_1793163_master.tif,,,,still image,copyrighted,Clothing workers--California--Los Angeles County|~|Laborers--California--Los Angeles County|~|chicano archives|~|documentary photography|~|Business,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,Y,"Hauge, Chelsy","Hauge, Chelsy",,circa 2004-2005,2004/2005,,Garment Workers of Los Angeles Collection,CSRC_GarmentWorkersofLosAngeles_June25_gw46.tif,1 Photograph,Garment Factory,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026vvg3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026vvg3/manifest
Garment Workers of Los Angeles Photograph Collection,ark:/21198/zz0026vvhm,ark:/21198/zz001d0frb,2,Completed,Work,garment/masters/21198-zz0026vvhm_1793100_master.tif,,,,still image,copyrighted,Clothing workers--California--Los Angeles County|~|Laborers--California--Los Angeles County|~|chicano archives|~|documentary photography|~|Business,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,Y,"Hauge, Chelsy","Hauge, Chelsy",,circa 2004-2005,2004/2005,,Garment Workers of Los Angeles Collection,CSRC_GarmentWorkersofLosAngeles_June25_gw6.tif,1 Photograph,Garment Worker at Work,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026vvhm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026vvhm/manifest
Garment Workers of Los Angeles Photograph Collection,ark:/21198/zz0026vvj4,ark:/21198/zz001d0frb,2,Completed,Work,garment/masters/21198-zz0026vvj4_1793353_master.tif,,,,still image,copyrighted,Clothing workers--California--Los Angeles County|~|Laborers--California--Los Angeles County|~|chicano archives|~|documentary photography|~|Business,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,Y,"Hauge, Chelsy","Hauge, Chelsy",,circa 2004-2005,2004/2005,,Garment Workers of Los Angeles Collection,CSRC_GarmentWorkersofLosAngeles_June26_gw103.tif,1 Photograph,Garment Factory,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026vvj4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026vvj4/manifest
Garment Workers of Los Angeles Photograph Collection,ark:/21198/zz0026vvkn,ark:/21198/zz001d0frb,2,Completed,Work,garment/masters/21198-zz0026vvkn_1793172_master.tif,,,,still image,copyrighted,Clothing workers--California--Los Angeles County|~|Laborers--California--Los Angeles County|~|chicano archives|~|documentary photography|~|Business,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,Y,"Hauge, Chelsy","Hauge, Chelsy",,circa 2004-2005,2004/2005,,Garment Workers of Los Angeles Collection,CSRC_GarmentWorkersofLosAngeles_June25_gw50.tif,1 Photograph,Garment Worker Working on Jackets,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026vvkn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026vvkn/manifest
Garment Workers of Los Angeles Photograph Collection,ark:/21198/zz0026vvm5,ark:/21198/zz001d0frb,2,Completed,Work,garment/masters/21198-zz0026vvm5_1793121_master.tif,,,,still image,copyrighted,Clothing workers--California--Los Angeles County|~|Laborers--California--Los Angeles County|~|chicano archives|~|documentary photography|~|Business,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,Y,"Hauge, Chelsy","Hauge, Chelsy",,circa 2004-2005,2004/2005,,Garment Workers of Los Angeles Collection,CSRC_GarmentWorkersofLosAngeles_June25_gw25.tif,1 Photograph,Garment Workers at Work,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026vvm5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026vvm5/manifest
Garment Workers of Los Angeles Photograph Collection,ark:/21198/zz0026vvnp,ark:/21198/zz001d0frb,2,Completed,Work,garment/masters/21198-zz0026vvnp_1793356_master.tif,,,,still image,copyrighted,Clothing workers--California--Los Angeles County|~|Laborers--California--Los Angeles County|~|chicano archives|~|documentary photography|~|Transportation|~|Business|~|Media,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,Y,"Hauge, Chelsy","Hauge, Chelsy",,circa 2004-2005,2004/2005,,Garment Workers of Los Angeles Collection,CSRC_GarmentWorkersofLosAngeles_June26_gw104.tif,1 Photograph,Garment Industry Building,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026vvnp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026vvnp/manifest
Garment Workers of Los Angeles Photograph Collection,ark:/21198/zz0026vvp6,ark:/21198/zz001d0frb,2,Completed,Work,garment/masters/21198-zz0026vvp6_1793124_master.tif,,,,still image,copyrighted,Clothing workers--California--Los Angeles County|~|Laborers--California--Los Angeles County|~|chicano archives|~|documentary photography|~|Business,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,Y,"Hauge, Chelsy","Hauge, Chelsy",,circa 2004-2005,2004/2005,,Garment Workers of Los Angeles Collection,CSRC_GarmentWorkersofLosAngeles_June25_gw27.tif,1 Photograph,Garment Worker Making Dresses,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026vvp6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026vvp6/manifest
Garment Workers of Los Angeles Photograph Collection,ark:/21198/zz0026vvqq,ark:/21198/zz001d0frb,2,Completed,Work,garment/masters/21198-zz0026vvqq_1793359_master.tif,,,,still image,copyrighted,Clothing workers--California--Los Angeles County|~|Laborers--California--Los Angeles County|~|chicano archives|~|documentary photography|~|Business,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,Y,"Hauge, Chelsy","Hauge, Chelsy",,circa 2004-2005,2004/2005,,Garment Workers of Los Angeles Collection,CSRC_GarmentWorkersofLosAngeles_June26_gw105.tif,1 Photograph,Work Station at a Garment Factory,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026vvqq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026vvqq/manifest
Garment Workers of Los Angeles Photograph Collection,ark:/21198/zz0026vvr7,ark:/21198/zz001d0frb,2,Completed,Work,garment/masters/21198-zz0026vvr7_1793103_master.tif,,,,still image,copyrighted,Clothing workers--California--Los Angeles County|~|Laborers--California--Los Angeles County|~|chicano archives|~|documentary photography|~|Business,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,Y,"Hauge, Chelsy","Hauge, Chelsy",,circa 2004-2005,2004/2005,,Garment Workers of Los Angeles Collection,CSRC_GarmentWorkersofLosAngeles_June25_gw8.tif,1 Photograph,Garment Worker at Work,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026vvr7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026vvr7/manifest
Garment Workers of Los Angeles Photograph Collection,ark:/21198/zz0026vvsr,ark:/21198/zz001d0frb,2,Completed,Work,garment/masters/21198-zz0026vvsr_1793362_master.tif,,,,still image,copyrighted,Clothing workers--California--Los Angeles County|~|Laborers--California--Los Angeles County|~|chicano archives|~|documentary photography|~|Business,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,Y,"Hauge, Chelsy","Hauge, Chelsy",,circa 2004-2005,2004/2005,,Garment Workers of Los Angeles Collection,CSRC_GarmentWorkersofLosAngeles_June26_gw106.tif,1 Photograph,Garment,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026vvsr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026vvsr/manifest
Garment Workers of Los Angeles Photograph Collection,ark:/21198/zz0026vvxt,ark:/21198/zz001d0frb,2,Completed,Work,garment/masters/21198-zz0026vvxt_1793127_master.tif,,,,still image,copyrighted,Clothing workers--California--Los Angeles County|~|Laborers--California--Los Angeles County|~|chicano archives|~|documentary photography|~|Business,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,Y,"Hauge, Chelsy","Hauge, Chelsy",,circa 2004-2005,2004/2005,,Garment Workers of Los Angeles Collection,CSRC_GarmentWorkersofLosAngeles_June25_gw29.tif,1 Photograph,Behind Iron Door,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026vvxt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026vvxt/manifest
Garment Workers of Los Angeles Photograph Collection,ark:/21198/zz0026vvzb,ark:/21198/zz001d0frb,2,Completed,Work,garment/masters/21198-zz0026vvzb_1793368_master.tif,,,,still image,copyrighted,Clothing workers--California--Los Angeles County|~|Laborers--California--Los Angeles County|~|chicano archives|~|documentary photography|~|Business,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,Y,"Hauge, Chelsy","Hauge, Chelsy",,circa 2004-2005,2004/2005,,Garment Workers of Los Angeles Collection,CSRC_GarmentWorkersofLosAngeles_June26_gw108.tif,1 Photograph,Garment Worker at Work,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026vvzb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026vvzb/manifest
Garment Workers of Los Angeles Photograph Collection,ark:/21198/zz0026vw0b,ark:/21198/zz001d0frb,2,Completed,Work,garment/masters/21198-zz0026vw0b_1793106_master.tif,,,,still image,copyrighted,Clothing workers--California--Los Angeles County|~|Laborers--California--Los Angeles County|~|chicano archives|~|documentary photography|~|Business,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,Y,"Hauge, Chelsy","Hauge, Chelsy",,circa 2004-2005,2004/2005,,Garment Workers of Los Angeles Collection,CSRC_GarmentWorkersofLosAngeles_June25_gw13.tif,1 Photograph,Garment Workers at Work,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026vw0b,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026vw0b/manifest
Garment Workers of Los Angeles Photograph Collection,ark:/21198/zz0026vw1v,ark:/21198/zz001d0frb,2,Completed,Work,garment/masters/21198-zz0026vw1v_1793336_master.tif,,,,still image,copyrighted,Clothing workers--California--Los Angeles County|~|Laborers--California--Los Angeles County|~|chicano archives|~|documentary photography|~|Business,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,Y,"Hauge, Chelsy","Hauge, Chelsy",,circa 2004-2005,2004/2005,,Garment Workers of Los Angeles Collection,CSRC_GarmentWorkersofLosAngeles_June25_gw74.tif,1 Photograph,Work Schedule,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026vw1v,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026vw1v/manifest
Garment Workers of Los Angeles Photograph Collection,ark:/21198/zz0026vw2c,ark:/21198/zz001d0frb,2,Completed,Work,garment/masters/21198-zz0026vw2c_1793139_master.tif,,,,still image,copyrighted,Clothing workers--California--Los Angeles County|~|Laborers--California--Los Angeles County|~|chicano archives|~|documentary photography|~|Business,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,Y,"Hauge, Chelsy","Hauge, Chelsy",,circa 2004-2005,2004/2005,,Garment Workers of Los Angeles Collection,CSRC_GarmentWorkersofLosAngeles_June25_gw33.tif,1 Photograph,Fire Hydrant,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026vw2c,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026vw2c/manifest
Garment Workers of Los Angeles Photograph Collection,ark:/21198/zz0026vw3w,ark:/21198/zz001d0frb,2,Completed,Work,garment/masters/21198-zz0026vw3w_1793130_master.tif,,,,still image,copyrighted,Clothing workers--California--Los Angeles County|~|Laborers--California--Los Angeles County|~|chicano archives|~|documentary photography|~|Business,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,Y,"Hauge, Chelsy","Hauge, Chelsy",,circa 2004-2005,2004/2005,,Garment Workers of Los Angeles Collection,CSRC_GarmentWorkersofLosAngeles_June25_gw30.tif,1 Photograph,Behind Iron Door,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026vw3w,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026vw3w/manifest
Garment Workers of Los Angeles Photograph Collection,ark:/21198/zz0026vw4d,ark:/21198/zz001d0frb,2,Completed,Work,garment/masters/21198-zz0026vw4d_1793365_master.tif,,,,still image,copyrighted,Clothing workers--California--Los Angeles County|~|Laborers--California--Los Angeles County|~|chicano archives|~|documentary photography|~|Business,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,Y,"Hauge, Chelsy","Hauge, Chelsy",,circa 2004-2005,2004/2005,,Garment Workers of Los Angeles Collection,CSRC_GarmentWorkersofLosAngeles_June26_gw107.tif,1 Photograph,Garment Worker at Work,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026vw4d,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026vw4d/manifest
Garment Workers of Los Angeles Photograph Collection,ark:/21198/zz0026vw5x,ark:/21198/zz001d0frb,2,Completed,Work,garment/masters/21198-zz0026vw5x_1793109_master.tif,,,,still image,copyrighted,Clothing workers--California--Los Angeles County|~|Laborers--California--Los Angeles County|~|chicano archives|~|documentary photography|~|Business|~|Culture,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,Y,"Hauge, Chelsy","Hauge, Chelsy",,circa 2004-2005,2004/2005,,Garment Workers of Los Angeles Collection,CSRC_GarmentWorkersofLosAngeles_June25_gw14.tif,1 Photograph,Garment Workers on Break,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026vw5x,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026vw5x/manifest
Garment Workers of Los Angeles Photograph Collection,ark:/21198/zz0026vw7z,ark:/21198/zz001d0frb,2,Completed,Work,garment/masters/21198-zz0026vw7z_1793133_master.tif,,,,still image,copyrighted,Clothing workers--California--Los Angeles County|~|Laborers--California--Los Angeles County|~|chicano archives|~|documentary photography|~|Business,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,Y,"Hauge, Chelsy","Hauge, Chelsy",,circa 2004-2005,2004/2005,,Garment Workers of Los Angeles Collection,CSRC_GarmentWorkersofLosAngeles_June25_gw31.tif,1 Photograph,Garment Worker Organizing Clothes,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026vw7z,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026vw7z/manifest
Garment Workers of Los Angeles Photograph Collection,ark:/21198/zz0026vw90,ark:/21198/zz001d0frb,2,Completed,Work,garment/masters/21198-zz0026vw90_1793136_master.tif,,,,still image,copyrighted,Clothing workers--California--Los Angeles County|~|Laborers--California--Los Angeles County|~|chicano archives|~|documentary photography|~|Business,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,Y,"Hauge, Chelsy","Hauge, Chelsy",,circa 2004-2005,2004/2005,,Garment Workers of Los Angeles Collection,CSRC_GarmentWorkersofLosAngeles_June25_gw32.tif,1 Photograph,Behind Plastic,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026vw90,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026vw90/manifest
Garment Workers of Los Angeles Photograph Collection,ark:/21198/zz0026vwbh,ark:/21198/zz001d0frb,2,Completed,Work,garment/masters/21198-zz0026vwbh_1793145_master.tif,,,,still image,copyrighted,Clothing workers--California--Los Angeles County|~|Laborers--California--Los Angeles County|~|chicano archives|~|documentary photography|~|Business,color photographs,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,Y,"Hauge, Chelsy","Hauge, Chelsy",,circa 2004-2005,2004/2005,,Garment Workers of Los Angeles Collection,CSRC_GarmentWorkersofLosAngeles_June25_gw37.tif,1 Photograph,Garment Worker at Work,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026vwbh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026vwbh/manifest
