Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Type.genre,Type.typeOfResource,Rights.copyrightStatus,Subject,Rights.statementLocal,Name.repository,Rights.rightsHolderContact,Rights.permission,Language,Name.donor,viewingHint,Text direction,Visibility,IIIF Range,AltTitle.uniform,Title,Date.normalized,Alt ID.local,Format.extent,Relation.isPartOf,Date.creation,Opac url,IIIF Manifest URL
La Gente de Aztlan Collection,ark:/21198/zz002cn36q,ark:/21198/zz0025h6p4,4,Derived,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1806tq0,newspapers,text,copyrighted,"Students--California--Political activity|~|College students--California--Political activity|~|Student activities--California--Los Angeles County|~|College students $z California $z Los Angeles|~|Mexican American youth|~|Newspapers|~|College students--California, Southern|~|College students--California--Los Angeles County|~|Mexican Americans|~|Mexican American college students--California--Los Angeles County|~|Chicano archives|~|University of California, Los Angeles--Students|~|Newspapers $z California $z Los Angeles|~|Community Activism|~|College student newspapers and periodicals|~|Student organizations $z California $z Los Angeles|~|Student newspapers and periodicals","Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained. All materials appearing in La Gente de Aztlan is protected by U.S. Copyright Law. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners. Responsibility for obtaining permissions and for any use rests exclusively with the user.",UCLA Chicano Studies Research Center Library & Archive,UCLA Student Media,Y,eng|~|spa,,paged,,private,,,"Vol. 28, No. 3, February 1998",02/1998,v1997-1998_n3_Feb_1998-1,16 pages,La Gente de Aztlan Papers,February 1998,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3984462,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cn36q/manifest
La Gente de Aztlan Collection,ark:/21198/zz002cn377,ark:/21198/zz0025h6p4,4,Derived,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14762z6,newspapers,text,copyrighted,"Students--California--Political activity|~|College students--California--Political activity|~|Student activities--California--Los Angeles County|~|College students $z California $z Los Angeles|~|Mexican American youth|~|Newspapers|~|College students--California, Southern|~|College students--California--Los Angeles County|~|Mexican Americans|~|Mexican American college students--California--Los Angeles County|~|Chicano archives|~|University of California, Los Angeles--Students|~|Newspapers $z California $z Los Angeles|~|Community Activism|~|College student newspapers and periodicals|~|Student organizations $z California $z Los Angeles|~|Student newspapers and periodicals","Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained. All materials appearing in La Gente de Aztlan is protected by U.S. Copyright Law. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners. Responsibility for obtaining permissions and for any use rests exclusively with the user.",UCLA Chicano Studies Research Center Library & Archive,UCLA Student Media,Y,eng|~|spa,,paged,,private,,,"Vol. 28, No. 4, March-April 1998",03/1998,v1997-1998_n4_Mar_Apr_1998-1,16 pages,La Gente de Aztlan Papers,March 1998,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3984462,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cn377/manifest
La Gente de Aztlan Collection,ark:/21198/zz002cn38r,ark:/21198/zz0025h6p4,4,Derived,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10g5b6f,newspapers,text,copyrighted,"Students--California--Political activity|~|College students--California--Political activity|~|Student activities--California--Los Angeles County|~|College students $z California $z Los Angeles|~|Mexican American youth|~|Newspapers|~|College students--California, Southern|~|College students--California--Los Angeles County|~|Mexican Americans|~|Mexican American college students--California--Los Angeles County|~|Chicano archives|~|University of California, Los Angeles--Students|~|Newspapers $z California $z Los Angeles|~|Community Activism|~|College student newspapers and periodicals|~|Student organizations $z California $z Los Angeles|~|Student newspapers and periodicals","Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained. All materials appearing in La Gente de Aztlan is protected by U.S. Copyright Law. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners. Responsibility for obtaining permissions and for any use rests exclusively with the user.",UCLA Chicano Studies Research Center Library & Archive,UCLA Student Media,Y,eng|~|spa,,paged,,private,,,"Vol. 28, No. 5, May 1998",05/1998,v1997-1998_n5_May_1998-1,20 pages,La Gente de Aztlan Papers,May 1998,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3984462,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cn38r/manifest
La Gente de Aztlan Collection,ark:/21198/zz002cn398,ark:/21198/zz0025h6p4,4,Derived,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vq4tqr,newspapers,text,copyrighted,"Students--California--Political activity|~|College students--California--Political activity|~|Student activities--California--Los Angeles County|~|College students $z California $z Los Angeles|~|Mexican American youth|~|Newspapers|~|College students--California, Southern|~|College students--California--Los Angeles County|~|Mexican Americans|~|Mexican American college students--California--Los Angeles County|~|Chicano archives|~|University of California, Los Angeles--Students|~|Newspapers $z California $z Los Angeles|~|Community Activism|~|College student newspapers and periodicals|~|Student organizations $z California $z Los Angeles|~|Student newspapers and periodicals","Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained. All materials appearing in La Gente de Aztlan is protected by U.S. Copyright Law. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners. Responsibility for obtaining permissions and for any use rests exclusively with the user.",UCLA Chicano Studies Research Center Library & Archive,UCLA Student Media,Y,eng|~|spa,,paged,,private,,,"Vol. 28, No. 6, June 1998",06/1998,v1997-1998_n6_Jun_1998-1,20 pages,La Gente de Aztlan Papers,June 1998,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3984462,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cn398/manifest
La Gente de Aztlan Collection,ark:/21198/zz002cn3bs,ark:/21198/zz0025h6p4,4,Derived,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qz4318,newspapers,text,copyrighted,"Students--California--Political activity|~|College students--California--Political activity|~|Student activities--California--Los Angeles County|~|College students $z California $z Los Angeles|~|Mexican American youth|~|Newspapers|~|College students--California, Southern|~|College students--California--Los Angeles County|~|Mexican Americans|~|Mexican American college students--California--Los Angeles County|~|Chicano archives|~|University of California, Los Angeles--Students|~|Newspapers $z California $z Los Angeles|~|Community Activism|~|College student newspapers and periodicals|~|Student organizations $z California $z Los Angeles|~|Student newspapers and periodicals","Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained. All materials appearing in La Gente de Aztlan is protected by U.S. Copyright Law. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners. Responsibility for obtaining permissions and for any use rests exclusively with the user.",UCLA Chicano Studies Research Center Library & Archive,UCLA Student Media,Y,eng|~|spa,,paged,,private,,,"Vol. 29, No. 1, Fall 1998",09/1998,v1998-1999_n1_Fall_1998-1,40 pages,La Gente de Aztlan Papers,Fall 1998,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3984462,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cn3bs/manifest
La Gente de Aztlan Collection,ark:/21198/zz002cnd83,ark:/21198/zz0025h6p4,1,In progress,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m63bcr,newspapers,text,copyrighted,"Students--California--Political activity|~|College students--California--Political activity|~|Student activities--California--Los Angeles County|~|College students $z California $z Los Angeles|~|Mexican American youth|~|Newspapers|~|College students--California, Southern|~|College students--California--Los Angeles County|~|Mexican Americans|~|Mexican American college students--California--Los Angeles County|~|Chicano archives|~|University of California, Los Angeles--Students|~|Newspapers $z California $z Los Angeles|~|Community Activism|~|College student newspapers and periodicals|~|Student organizations $z California $z Los Angeles|~|Student newspapers and periodicals","Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained. All materials appearing in La Gente de Aztlan is protected by U.S. Copyright Law. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners. Responsibility for obtaining permissions and for any use rests exclusively with the user.",UCLA Chicano Studies Research Center Library & Archive,UCLA Student Media,Y,eng|~|spa,,paged,,private,,,"Vol. 29, No. 2, Winter 1999",12/1998,v1998-1999_n2_Winter_1999-1,32 pages,La Gente de Aztlan Papers,Winter 1999,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3984462,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cnd83/manifest
La Gente de Aztlan Collection,ark:/21198/zz002cnd9m,ark:/21198/zz0025h6p4,4,Derived,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gf2kmk,newspapers,text,copyrighted,"Students--California--Political activity|~|College students--California--Political activity|~|Student activities--California--Los Angeles County|~|College students $z California $z Los Angeles|~|Mexican American youth|~|Newspapers|~|College students--California, Southern|~|College students--California--Los Angeles County|~|Mexican Americans|~|Mexican American college students--California--Los Angeles County|~|Chicano archives|~|University of California, Los Angeles--Students|~|Newspapers $z California $z Los Angeles|~|Community Activism|~|College student newspapers and periodicals|~|Student organizations $z California $z Los Angeles|~|Student newspapers and periodicals","Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained. All materials appearing in La Gente de Aztlan is protected by U.S. Copyright Law. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners. Responsibility for obtaining permissions and for any use rests exclusively with the user.",UCLA Chicano Studies Research Center Library & Archive,UCLA Student Media,Y,eng|~|spa,,paged,,private,,,"Vol. 29, No. 3, Spring 1999",03/1999,v1998-1999_n3_Spring_1999-1,13 pages,La Gente de Aztlan Papers,Spring 1999,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3984462,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cnd9m/manifest
La Gente de Aztlan Collection,ark:/21198/zz002cndb4,ark:/21198/zz0025h6p4,4,Derived,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bs0j84,newspapers,text,copyrighted,"Students--California--Political activity|~|College students--California--Political activity|~|Student activities--California--Los Angeles County|~|College students $z California $z Los Angeles|~|Mexican American youth|~|Newspapers|~|College students--California, Southern|~|College students--California--Los Angeles County|~|Mexican Americans|~|Mexican American college students--California--Los Angeles County|~|Chicano archives|~|University of California, Los Angeles--Students|~|Newspapers $z California $z Los Angeles|~|Community Activism|~|College student newspapers and periodicals|~|Student organizations $z California $z Los Angeles|~|Student newspapers and periodicals","Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained. All materials appearing in La Gente de Aztlan is protected by U.S. Copyright Law. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners. Responsibility for obtaining permissions and for any use rests exclusively with the user.",UCLA Chicano Studies Research Center Library & Archive,UCLA Student Media,Y,eng|~|spa,,paged,,private,,,"Vol. 30, No. 1, November 1999",11/1999,v1999-2000_n1_Nov_1999-1,17 pages,La Gente de Aztlan Papers,November 1999,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3984462,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cndb4/manifest
La Gente de Aztlan Collection,ark:/21198/zz002cnh4g,ark:/21198/zz0025h6p4,4,Derived,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1709sj5,newspapers,text,copyrighted,"Students--California--Political activity|~|College students--California--Political activity|~|Student activities--California--Los Angeles County|~|College students $z California $z Los Angeles|~|Mexican American youth|~|Newspapers|~|College students--California, Southern|~|College students--California--Los Angeles County|~|Mexican Americans|~|Mexican American college students--California--Los Angeles County|~|Chicano archives|~|University of California, Los Angeles--Students|~|Newspapers $z California $z Los Angeles|~|Community Activism|~|College student newspapers and periodicals|~|Student organizations $z California $z Los Angeles|~|Student newspapers and periodicals","Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained. All materials appearing in La Gente de Aztlan is protected by U.S. Copyright Law. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners. Responsibility for obtaining permissions and for any use rests exclusively with the user.",UCLA Chicano Studies Research Center Library & Archive,UCLA Student Media,Y,eng|~|spa,,paged,,private,,,"Vol. 30, No. 2, February 2000",02/2000,v1999-2000_n2_Feb_2000-1,23 pages,La Gente de Aztlan Papers,February 2000,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3984462,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cnh4g/manifest
La Gente de Aztlan Collection,ark:/21198/zz002cnh50,ark:/21198/zz0025h6p4,4,Derived,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13791sc,newspapers,text,copyrighted,"Students--California--Political activity|~|College students--California--Political activity|~|Student activities--California--Los Angeles County|~|College students $z California $z Los Angeles|~|Mexican American youth|~|Newspapers|~|College students--California, Southern|~|College students--California--Los Angeles County|~|Mexican Americans|~|Mexican American college students--California--Los Angeles County|~|Chicano archives|~|University of California, Los Angeles--Students|~|Newspapers $z California $z Los Angeles|~|Community Activism|~|College student newspapers and periodicals|~|Student organizations $z California $z Los Angeles|~|Student newspapers and periodicals","Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained. All materials appearing in La Gente de Aztlan is protected by U.S. Copyright Law. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners. Responsibility for obtaining permissions and for any use rests exclusively with the user.",UCLA Chicano Studies Research Center Library & Archive,UCLA Student Media,Y,eng|~|spa,,paged,,private,,,"Vol. 30, No. 3, April 2000",04/2000,v1999-2000_n3_Apr_2000-1,40 pages,La Gente de Aztlan Papers,April 2000,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3984462,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cnh50/manifest
La Gente de Aztlan Collection,ark:/21198/zz002cnh6h,ark:/21198/zz0025h6p4,4,Derived,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zg8j93,newspapers,text,copyrighted,"Students--California--Political activity|~|College students--California--Political activity|~|Student activities--California--Los Angeles County|~|College students $z California $z Los Angeles|~|Mexican American youth|~|Newspapers|~|College students--California, Southern|~|College students--California--Los Angeles County|~|Mexican Americans|~|Mexican American college students--California--Los Angeles County|~|Chicano archives|~|University of California, Los Angeles--Students|~|Newspapers $z California $z Los Angeles|~|Community Activism|~|College student newspapers and periodicals|~|Student organizations $z California $z Los Angeles|~|Student newspapers and periodicals","Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained. All materials appearing in La Gente de Aztlan is protected by U.S. Copyright Law. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners. Responsibility for obtaining permissions and for any use rests exclusively with the user.",UCLA Chicano Studies Research Center Library & Archive,UCLA Student Media,Y,eng|~|spa,,paged,,private,,,"Vol. 30, No. 4, June 2000",06/2000,v1999-2000_n4_Jun_2000-1,40 pages,La Gente de Aztlan Papers,June 2000,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3984462,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cnh6h/manifest
La Gente de Aztlan Collection,ark:/21198/zz002cnh71,ark:/21198/zz0025h6p4,4,Derived,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tq7sn8,newspapers,text,copyrighted,"Students--California--Political activity|~|College students--California--Political activity|~|Student activities--California--Los Angeles County|~|College students $z California $z Los Angeles|~|Mexican American youth|~|Newspapers|~|College students--California, Southern|~|College students--California--Los Angeles County|~|Mexican Americans|~|Mexican American college students--California--Los Angeles County|~|Chicano archives|~|University of California, Los Angeles--Students|~|Newspapers $z California $z Los Angeles|~|Community Activism|~|College student newspapers and periodicals|~|Student organizations $z California $z Los Angeles|~|Student newspapers and periodicals","Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained. All materials appearing in La Gente de Aztlan is protected by U.S. Copyright Law. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners. Responsibility for obtaining permissions and for any use rests exclusively with the user.",UCLA Chicano Studies Research Center Library & Archive,UCLA Student Media,Y,eng|~|spa,,paged,,private,,,"Vol. 31, No. 1, November-December 2000",11/2000,v2000-2001_n1_Nov_Dec_2000-1,36 pages,La Gente de Aztlan Papers,November 2000,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3984462,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cnh71/manifest
La Gente de Aztlan Collection,ark:/21198/zz002cnrkk,ark:/21198/zz0025h6p4,4,Derived,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pz71xx,newspapers,text,copyrighted,"Students--California--Political activity|~|College students--California--Political activity|~|Student activities--California--Los Angeles County|~|College students $z California $z Los Angeles|~|Mexican American youth|~|Newspapers|~|College students--California, Southern|~|College students--California--Los Angeles County|~|Mexican Americans|~|Mexican American college students--California--Los Angeles County|~|Chicano archives|~|University of California, Los Angeles--Students|~|Newspapers $z California $z Los Angeles|~|Community Activism|~|College student newspapers and periodicals|~|Student organizations $z California $z Los Angeles|~|Student newspapers and periodicals","Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained. All materials appearing in La Gente de Aztlan is protected by U.S. Copyright Law. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners. Responsibility for obtaining permissions and for any use rests exclusively with the user.",UCLA Chicano Studies Research Center Library & Archive,UCLA Student Media,Y,eng|~|spa,,paged,,private,,,"Vol. 31, No. 2, February-March 2001",02/2001,v2000-2001_n2_Feb_Mar_2001-1,36 pages,La Gente de Aztlan Papers,February 2001,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3984462,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cnrkk/manifest
La Gente de Aztlan Collection,ark:/21198/zz002cnrm3,ark:/21198/zz0025h6p4,4,Derived,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k6696x,newspapers,text,copyrighted,"Students--California--Political activity|~|College students--California--Political activity|~|Student activities--California--Los Angeles County|~|College students $z California $z Los Angeles|~|Mexican American youth|~|Newspapers|~|College students--California, Southern|~|College students--California--Los Angeles County|~|Mexican Americans|~|Mexican American college students--California--Los Angeles County|~|Chicano archives|~|University of California, Los Angeles--Students|~|Newspapers $z California $z Los Angeles|~|Community Activism|~|College student newspapers and periodicals|~|Student organizations $z California $z Los Angeles|~|Student newspapers and periodicals","Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained. All materials appearing in La Gente de Aztlan is protected by U.S. Copyright Law. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners. Responsibility for obtaining permissions and for any use rests exclusively with the user.",UCLA Chicano Studies Research Center Library & Archive,UCLA Student Media,Y,eng|~|spa,,paged,,private,,,"Vol. 31, No. 3, June-July 2001",06/2001,v2000-2001_n3_Jun_Jul_2001-1,36 pages,La Gente de Aztlan Papers,June 2001,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3984462,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cnrm3/manifest
La Gente de Aztlan Collection,ark:/21198/zz002cnrnm,ark:/21198/zz0025h6p4,4,Derived,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fj47xz,newspapers,text,copyrighted,"Students--California--Political activity|~|College students--California--Political activity|~|Student activities--California--Los Angeles County|~|College students $z California $z Los Angeles|~|Mexican American youth|~|Newspapers|~|College students--California, Southern|~|College students--California--Los Angeles County|~|Mexican Americans|~|Mexican American college students--California--Los Angeles County|~|Chicano archives|~|University of California, Los Angeles--Students|~|Newspapers $z California $z Los Angeles|~|Community Activism|~|College student newspapers and periodicals|~|Student organizations $z California $z Los Angeles|~|Student newspapers and periodicals","Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained. All materials appearing in La Gente de Aztlan is protected by U.S. Copyright Law. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners. Responsibility for obtaining permissions and for any use rests exclusively with the user.",UCLA Chicano Studies Research Center Library & Archive,UCLA Student Media,Y,eng|~|spa,,paged,,private,,,"Vol. 32, No. 1, Winter 2002",12/2001,v2001-2002_n1_Winter_2002-1,17 pages,La Gente de Aztlan Papers,Winter 2002,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3984462,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cnrnm/manifest
La Gente de Aztlan Collection,ark:/21198/zz002cqg9g,ark:/21198/zz0025h6p4,4,Derived,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19s3h4r,newspapers,text,copyrighted,"Students--California--Political activity|~|College students--California--Political activity|~|Student activities--California--Los Angeles County|~|College students $z California $z Los Angeles|~|Mexican American youth|~|Newspapers|~|College students--California, Southern|~|College students--California--Los Angeles County|~|Mexican Americans|~|Mexican American college students--California--Los Angeles County|~|Chicano archives|~|University of California, Los Angeles--Students|~|Newspapers $z California $z Los Angeles|~|Community Activism|~|College student newspapers and periodicals|~|Student organizations $z California $z Los Angeles|~|Student newspapers and periodicals","Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained. All materials appearing in La Gente de Aztlan is protected by U.S. Copyright Law. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners. Responsibility for obtaining permissions and for any use rests exclusively with the user.",UCLA Chicano Studies Research Center Library & Archive,UCLA Student Media,Y,eng|~|spa,,paged,,private,,,"Vol. 32, No. 2, March-April 2002",03/2002,v2001-2002_n2_Mar_Apr_2002-1,8 pages,La Gente de Aztlan Papers,March 2002,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3984462,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cqg9g/manifest
La Gente de Aztlan Collection,ark:/21198/zz002cqgb0,ark:/21198/zz0025h6p4,4,Derived,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1612rcw,newspapers,text,copyrighted,"Students--California--Political activity|~|College students--California--Political activity|~|Student activities--California--Los Angeles County|~|College students $z California $z Los Angeles|~|Mexican American youth|~|Newspapers|~|College students--California, Southern|~|College students--California--Los Angeles County|~|Mexican Americans|~|Mexican American college students--California--Los Angeles County|~|Chicano archives|~|University of California, Los Angeles--Students|~|Newspapers $z California $z Los Angeles|~|Community Activism|~|College student newspapers and periodicals|~|Student organizations $z California $z Los Angeles|~|Student newspapers and periodicals","Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained. All materials appearing in La Gente de Aztlan is protected by U.S. Copyright Law. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners. Responsibility for obtaining permissions and for any use rests exclusively with the user.",UCLA Chicano Studies Research Center Library & Archive,UCLA Student Media,Y,eng|~|spa,,paged,,private,,,"Vol. 32, No. 3, April 29 - May 03 2002",29/04/2002,v2001-2002_n3_Apr_29_May_3_2002-1,6 pages,La Gente de Aztlan Papers,29 April 2002,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3984462,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cqgb0/manifest
La Gente de Aztlan Collection,ark:/21198/zz002cqgch,ark:/21198/zz0025h6p4,4,Derived,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12820nj,newspapers,text,copyrighted,"Students--California--Political activity|~|College students--California--Political activity|~|Student activities--California--Los Angeles County|~|College students $z California $z Los Angeles|~|Mexican American youth|~|Newspapers|~|College students--California, Southern|~|College students--California--Los Angeles County|~|Mexican Americans|~|Mexican American college students--California--Los Angeles County|~|Chicano archives|~|University of California, Los Angeles--Students|~|Newspapers $z California $z Los Angeles|~|Community Activism|~|College student newspapers and periodicals|~|Student organizations $z California $z Los Angeles|~|Student newspapers and periodicals","Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained. All materials appearing in La Gente de Aztlan is protected by U.S. Copyright Law. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners. Responsibility for obtaining permissions and for any use rests exclusively with the user.",UCLA Chicano Studies Research Center Library & Archive,UCLA Student Media,Y,eng|~|spa,,paged,,private,,,"Vol. 32, No. 4, May 13-31 2002",05/13/2002,v2001-2002_n4_May_13-31-2002-1,16 pages,La Gente de Aztlan Papers,13 May 2002,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3984462,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cqgch/manifest
