Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Text direction,Visibility,IIIF Range,Subject,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.servicesContact,Name.repository,Language,Title,Description.abstract,Description.note,Publisher.placeOfOrigin,Date,Source,Relation.isPartOf,Relation.reproducedIn,Format.dimensions,Relation.describedIn,Relation.isVersionOf,Date.creation,AltTitle.descriptive,AltTitle.other,Format.extent,Date.normalized,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Index of Medieval Medical Images,ark:/21198/zz000103gf,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f53.tif,78,,,,,,,,"Materia medica, Animal|~|Goats|~|Illustrations - Italy - Lombardy - 1400|~|Suidae|~|Bovidae|~|Capra|~|Swine|~|Animals, Wild|~|Boars",still image,illuminated manuscripts,pd,,,,Longhorn wild goat. Wild boar.,"Two animals, top animal a goat (Capra, sp.) with long horns; bottom animal a boar (Sus scrofa).  Adjacent text: Sextus Placitus' Liber medicinae ex animalibus. [This page and the previous page, forming this opening in the manuscript, are repeated in the microfilm usually distributed.]","Lombardy, ca. 1400.|~|Rubricated text preceding image on facing page (fol. 52v): De capra salvatica prima cura eius ad ventrosos.|~|Rubricated text above lower image: De apro vel verre (prima cura eius ad carbunculos qui nascuntur in nimbro virili.",Italy-Lombardy,1400,Yale Medical Library. Manuscript 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [53],"Placitus, Sextus, Papyriensis. Liber medicinae ex animalibus.",,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000103gf,
Index of Medieval Medical Images,ark:/21198/zz000102vn,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f42v.tif,79,,,,,,,,"Herbal illustrations - Italy - Lombardy - 1400|~|Plants, Medicinal|~|Pods (Botany)|~|Leguminosae",still image,illuminated manuscripts,pd,,,,Lupinum montanum.,"One plant, center, ""lupinum montanum,"" (famliy Leguminosae, subfamily Faboideae), Lupinus, sp., perhaps L. albus, Lupine, White Lupine, bears opposite elliptical leaves serrate and folded at the central veins (and viewed from the side), and brown siliques (lupine seed pods) on a single branched stem. (Cf. Corpus medicorum Latinorum, v. 4, p. 196.)  Adjacent text: Herbarium Apuleii.","Lombardy, ca. 1400.|~|Rubricated text immediately below image: Cx nomen herbe lupinum montanum...prima cura eius ad lumbricos et tineas necandas.",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [42v],"Apuleius, Barbarus. Herbarium.",,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000102vn,
Index of Medieval Medical Images,ark:/21198/zz000103x5,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f6.tif,80,,,,,,,,"Books|~|Herbs - Harvesting|~|Knives|~|Musa, Antonius.|~|Herb Gatherers|~|Illustrations - Italy - Lombardy - 1400|~|Plants, Medicinal|~|Medicinal plants - Harvesting|~|Lamiaceae",still image,illuminated manuscripts,pd,,,,"Man cuts the herb betony in season, as directed by robed figure, perhaps Antonius Musa, holding book.","Two men surrounded by plants. To l., two plants, top plant bears srongly vertical basal, elliptic, outcurving acuminate leaves, bottom plant basal, elliptic, crennate leaves.  One man, probably Antonius Musa, l., holds book with l. hand holds out r., wears purple and green hat, purple robe, red sleeves.  Other man in red tunic, darker red hose,  yellow shoes or other foot covering, frowning face, kneels on r. knee, ready with knife to cut branched plant, probably Stachys officinalis (Betony, Hedge Nettle, Woundwort) with large alternate ovate crennate leaves, three radiating roots, l. branch held in l. hand.  To r., bottom, small plant with basal elliptical acuminate leaves.  Unidentified plants apparently intended to represent the proper time to harvest betony ""in August when the other herbs mature,"" as explained in the text.  (Cf. Corpus medicorum Latinorum, v. 4, p. 3-5 and Tabula I.)  Adjacent text: Antonius Musa, De herba vettonica, epistula ad M. Aggrippam.","Lombardy, ca. 1400.|~|Text immediately above image: ... herbe scilicet betonice noscentur.  Hanc autem herbam suo tempore proprio coliges et in mense agusto quia tunc cetere herbe maturescunt ... cum radicibus suis s [sic] cum cribro aromatico in pulvurem [sic] mollissimo redacto et cum volueris eam uti sic uteris ut invenies inferius scriptum.",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [6],"Musa, Antonius. De herba vettonica.","Siraisi, N.G. Medieval and early Renaissance medicine, p. 144, Figure 29.",image 80 x 185 mm.,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000103x5,
Index of Medieval Medical Images,ark:/21198/zz000104hf,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f68.tif,81,,,,,,,,"Solanaceae|~|Illustrations - Italy - Lombardy - 1400|~|Plants, Medicinal|~|Women|~|Mandrake|~|Flowers",still image,illuminated manuscripts,pd,,,,Mandragora femina.,"Representation of mandrake, ""mandragora femina"" (family Solanaceae), probably Mandragora officinarum, with root protrayed as a naked female figure and wide, long, basal leaves growing from the upper part of plant sprouting from the ""top of her head.""  (Cf. Riddle, J.M. ""Pseudo-Dioscorides"" in Journal of the history of biology, v.14, no.1 (Spring 1981), p. 74-75.)","Lombardy, ca. 1400.|~|Rubricated text surrounding image: xv nomen herbe mandgragora femina.",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [68],Pseudo-Dioscorides. De herbis femininis.,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000104hf,
Index of Medieval Medical Images,ark:/21198/zz0001038b,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f49.tif,82,,,,,,,,"Solanaceae|~|Dogs|~|Herbs - Harvesting|~|Illustrations - Italy - Lombardy - 1400|~|Plants, Medicinal|~|Medicinal plants - Harvesting|~|Mandrake",still image,illuminated manuscripts,pd,,,,"Mandragora masculina, anthropomorphic, pulled by dog.","One anthropomorphic plant at top, ""mandragora masculina,"" (family Solanaceae), probably Mandragora officinarum (Mandrake), is standing crowned with basal leaves, ""arms"" extended, sex not apparent.  Dog,  attached by leash to anthropomorhic root's at neck, runs off towards the r. with front feet off the ground.  (Cf. Corpus medicorum Latinorum, v. 4, p. 222-225.)  Adjacent text: Herbarium Apuleii.","Lombardy, ca. 1400.|~|Rubricated text immediately below image: Cxxx nomen herbe mandragora masculina.",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [49],"Apuleius, Barbarus. Herbarium.",,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0001038b,
Index of Medieval Medical Images,ark:/21198/zz0001039v,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f49v.tif,83,,,,,,,,"Solanaceae|~|Shovels|~|Dogs|~|Herbs - Harvesting|~|Herb Gatherers|~|Illustrations - Italy - Lombardy - 1400|~|Plants, Medicinal|~|Medicinal plants - Harvesting|~|Mandrake|~|Axes",still image,illuminated manuscripts,pd,,,,Mandrake plant loosened by workers. Pulled mandrake tied to dead dog.,"One anthropomorphic figure, ""mandragora,"" (family Solanaceae), probably Mandragora officinarum (Mandrake), stands with arms extended, basal leaves crowning the human-shaped root.  Two men flank the plant both dressed in tunics and shoes.  Man to the l. is digging with shovel,  while man at r. holds ax. Below, another anthropomorphic figure of mandrake reclines with ""arms"" extended, head to l.  White dog, tied to mandrake by cord, lies dead beside the plant, in the the closest foreground, head to l., and r. ""arm"" of mankdrake resting on the dog's lower torso.  (Cf. Corpus medicorum Latinorum, v. 4, p. 222-225.)  The adjacent text begins twice, immediately preceding and immediately following the image.  Adjacent text: De taxone, beginning, Rex egiptiorum octaviano augusto. Image completes illustration of the last plant entry in Herbarium Apuleii, just preceding.","Lombardy, ca. 1400.",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [49v],"Apuleius, Barbarus. Herbarium.",,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0001039v,
Index of Medieval Medical Images,ark:/21198/zz000101jh,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f24.tif,84,,,,,,,,"Herbal illustrations - Italy - Lombardy - 1400|~|Plants, Medicinal|~|Iridaceae|~|Roots (Botany)|~|Herbs|~|Flowers|~|Lamiaceae",still image,illuminated manuscripts,pd,,,,Marrubium. Xision.,"Two plants: One at the top, ""marrubium"" (family Lamiaceae, formerly Labiatae) probably Marrubium vulgare (Horehound), bears roughly opposite, ovate acuminate serrated leaves in dark olive-green with red veins on three branches growing from a main stem. Branches end in rows of whorled bracts and flower buds.  Plant at the bottom, ""xision"" (family Iridaceae) probably Iris xisium (Spanish Flag, Spanish Iris) emerges from a bulblike brown base, with clasping linear leaves each showing a zig-zag pattern growing out from stem, both light blue-green. Top of stem bears one roughly inverted conical bud, one bud with red petals emerging, both leaning to r. (Cf. Corpus medicorum Latinorum, v. 4, pp. 94-96.)  Adjacent text: Herbarium Apuleii.","Lombardy, ca. 1400.|~|Rubricated text to the left of image: Xlvi nomen herbe marrubium.|~|Rubricated text to the right of image: Xlvii nomen herbe dicitur xision.|~|Rubricated text immediately following image (on fol. 24v): Xlvii nomen herbe superscripte dicitur xision.",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [24],"Apuleius, Barbarus. Herbarium.",,Image 270 x 210 mm.,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000101jh,
Index of Medieval Medical Images,ark:/21198/zz000105q1,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f85.tif,85,,,,,,,,"Herbal illustrations - Italy - Lombardy - 1400|~|Plants, Medicinal|~|Umbelliferae|~|Roots (Botany)|~|Flowers",still image,illuminated manuscripts,pd,,,,Melention. Zamelention masculus. Syon.,"Three plants.  Top plant, ""melention,"" unidentified, has brown roots, three long thick erect branches apparently sheathed by huge red bracts embracing a green flower or bud at top.  Middle plant, ""zamelention masculus,"" also unidentified, with three erect radiating branches bearing two pairs of small rounded opposite light blue-green and terminating in funnelform flowers.  Bottom plant, ""syon"" (family Umbelliferae), probably Sium latifolium, Water parsnip, with green and blue-green odd-pinnate compound leaves shaded in blue over a dark brown spindle-like root also shaded in blue.  (Cf. Riddle, J.M. ""Pseudo-Dioscorides"" in Journal of the history of biology, v.14, no.1 (Spring 1981), p. 81.)","Lombardy, ca. 1400.|~|Rubricated text to the left of upper image: lxv nomen herbe melention masculus.|~|Rubricated text to the left of  center image: Lxvi nomen herbe zamelention.|~|Rubricated caption to the left of lower image: Lxvii nomen herbe Syon.|~|Rubricated text immediately following lower image (on fol. 85v): Nam predicta herba syon alatris labem apellatur.",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [85],Pseudo-Dioscorides. De herbis femininis.,,image 240 x 155 mm.,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000105q1,
Index of Medieval Medical Images,ark:/21198/zz00010327,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f45v.tif,86,,,,,,,,"Herbal illustrations - Italy - Lombardy - 1400|~|Plants, Medicinal|~|Umbelliferae|~|Flowers|~|Lamiaceae",still image,illuminated manuscripts,pd,,,,Menta romana. Anetum.,"Two plants: top plant, ""menta romana,"" (family Lamiaceae), probably Mentha, perhaps M. arvensis, (Field Mint), has four whorl-like clusters of acuminate leaves almost concealing the central stem. Bottom plant, ""anetum,"" (family Umbelliferae), probably Anethum graveolens, (Dill), bears finely-divided long leaves, and six umbels of flowers bent towards various angles.  (Cf. Corpus medicorum Latinorum, v. 4, p. 207-208.)  Adjacent text: Herbarium Apuleii.","Lombardy, ca. 1400.|~|Rubricated text to the left of image: cxx nomen herbe menta romana. A grecis dicitur ydiesmon...prima cura eius ad ignem sacrum.|~|Rubricated text immediately below image: cxxi nomen herbe anetum...prima cura eius ad nimbum virile.",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [45v],"Apuleius, Barbarus. Herbarium.",,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00010327,
Index of Medieval Medical Images,ark:/21198/zz000102dx,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f36.tif,87,,,,,,,,"Herbal illustrations - Italy - Lombardy - 1400|~|Succulent plants|~|Plants, Medicinal|~|Compositae|~|Herbs",still image,illuminated manuscripts,pd,,,,Millefolium.,"One plant, bottom, ""millefolium"" (family Compositae, Anthemis Tribe) probably intended to represent Achillea millefolium, spp. (Common Yarrow, Millefoil) but resembling the succulent ""sempervivum"" instead:  a very thick stem extends up into a circular rosette of leaves portrayed as if seen from above. Extending from the circle are eleven flower buds with very short stems.  (Cf. Corpus medicorum Latinorum, v. 4, p. 159-160.)  Adjacent text: Herbarium Apuleii.","Lombardy, ca. 1400.|~|Rubricated text to the left of image: lxxxviii nomen herbe millefolium. A Grecis dicitur aconyrofilon.",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [36],"Apuleius, Barbarus. Herbarium.",,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000102dx,
Index of Medieval Medical Images,ark:/21198/zz0001057s,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f78v.tif,88,,,,,,,,"Herbal illustrations - Italy - Lombardy - 1400|~|Papaveraceae|~|Plants, Medicinal|~|Flowers",still image,illuminated manuscripts,pd,,,,Moeron sive papaver cone vel agreste.,"Plant, ""moeron sive papaver cone vel agreste"" (family Papaveraceae), perhaps Papaver somniferum, Opium Poppy, or P. rhoeas, Corn Poppy, Field Poppy, with serrate three-lobed leaves and poppy flowers borne on slender light-green stems.  (Cf. Riddle, J.M. ""Pseudo-Dioscorides"" in Journal of the history of biology, v.14, no.1 (Spring 1981), p. 79.)","Lombardy, ca. 1400.|~|Rubricated text to the left of image: xlvi nomen herbe moeron sive papaver cone vel agreste.",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [78v],Pseudo-Dioscorides. De herbis femininis.,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0001057s,
Index of Medieval Medical Images,ark:/21198/zz00010107,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f16.tif,89,,,,,,,,"Herbal illustrations - Italy - Lombardy - 1400|~|Plants, Medicinal|~|Herbs|~|Cruciferae",still image,illuminated manuscripts,pd,,,,Nastrucium.,"One plant, right center, ""nastrucium"" (family Cruciferae) probably Nasturcium officinale (Watercress) bears a number of near trifoliate leaves (three pectinate leaflets plus random fourth leaflets) spouting nearly directly from a common center. (Cf. Corpus medicorum Latinorum, v. 4, p. 58-59.)  Adjacent text: Herbarium Apuleii.","Lombardy, ca. 1400.|~|Rubricated text immediately above image: XXI nomen herbe nastrucium.",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [16],"Apuleius, Barbarus. Herbarium.",,image 75 x 100 mm.,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00010107,
Index of Medieval Medical Images,ark:/21198/zz000102hg,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f38.tif,90,,,,,,,,"Herbal illustrations - Italy - Lombardy - 1400|~|Plants, Medicinal|~|Umbelliferae|~|Flowers|~|Lamiaceae",still image,illuminated manuscripts,pd,,,,Nepita. Peucedanum.,"Two plants: top plant, ""nepita"" (family Lamiaceae, formerly Labiatae) Nepeta sp. (Catmint) bears near-triangular ovate leaves on three straight radiating stems terminating in dark flowers or leaf clusters.  Bottom plant, ""peucedanum"" (family Umbelliferae) possibly Peucedanum officinalis, above a spindle-like root thick with root hairs, many recumbent branches bear finely divided leave.  (Cf. Corpus medicorum Latinorum, v. 4, p. 171-172.)  Adjacent text: Herbarium Apuleii.","Lombardy, ca. 1400.|~|Rubricated text immediately below upper image: Lxxxxiii nomen herbe nepita. A grecis dicitur Calamices. Prima cura eius ad febres ...|~|Rubricated text immediately below lower image: Lxxxxiiii nomen herbe peucedanum. A grecis dicitur peucedanum...prima cura eius ad fugandos serpentes.",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [38],"Apuleius, Barbarus. Herbarium.",,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000102hg,
Index of Medieval Medical Images,ark:/21198/zz000102sm,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f41v.tif,91,,,,,,,,"Herbal illustrations - Italy - Lombardy - 1400|~|Liliaceae|~|Plants, Medicinal|~|Umbelliferae|~|Bulbs (Botany)|~|Flowers",still image,illuminated manuscripts,pd,,,,Olixatrum. Lilium album.,"Two plants: top plant, ""olixatrum"" (family Umbelliferae) probably Smyrnium olusatrum (Alexanders, Horse Parsley) opposite bipinnate compound leaves borne on a single vertical stem ending in an umbel of rounded flower buds.   Bottom plant, ""lilium album"" (family Liliaceae) probably Lilium candidum (Madonna Lily) bears thin, long subulate leaves on a single erect stem that branches into five, each terminatng in a funnelform white lily flower or a bud.  A tuft of larger basal leaves appear at the base, just above the white onion-like bulb appears like an onion; at the top of each stem is a flower, three fully open, two are just buds.  (Cf. Corpus medicorum Latinorum, v. 4, p. 190-191.)  Adjacent text: Herbarium Apuleii.","Lombardy, ca. 1400.|~|Rubricated text to the left of upper image: Cvi nomen herbe olixatrum. A grecis dicitur Smirnon...prima cura eius ad ictum serpentis.|~|Rubricated text to the left of lower image: Cvii nomen herbe lilium album. A grecis dicitur Corimon...prima cura eius ad ictum serpentis.",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [41v],"Apuleius, Barbarus. Herbarium.",,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000102sm,
Index of Medieval Medical Images,ark:/21198/zz0001033r,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f46.tif,92,,,,,,,,"Herbal illustrations - Italy - Lombardy - 1400|~|Succulent plants|~|Plants, Medicinal|~|Crassulaceae|~|Flowers|~|Lamiaceae",still image,illuminated manuscripts,pd,,,,Origanum. Sempervivum.,"Two plants, top plant, ""origanum,"" (family Lamiaceae), probably Origamum vulgare, (Wild Marjoram, Oregano), has many green, medium-sized alternate obovate leaves and a number of small round bract clusters at the top of each red stem. Six branches extend from major stem. Bottom plant, ""sempervivum"" (family Crassulaceae), probably Sempervivum tectorum, (Common Houseleek, Hen and Chickens), has wide roots, beneath a fairly large, tight, almost globular central rosette with seven smaller rosettes extending from it.  (Cf. Corpus medicorum Latinorum, v. 4, p. 209-211.)  Adjacent text: Herbarium Apuleii.","Lombardy, ca. 1400.|~|Rubricated text surrounding upper image: Cxxii nomen herbe origanum prima cura eius ad tussim gravem.|~|Rubricated text surrounding lower image: Cxiii nomen herbe sempervivum propria cura ad apostemata.",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [46],"Apuleius, Barbarus. Herbarium.",,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0001033r,
Index of Medieval Medical Images,ark:/21198/zz0001015t,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f18v.tif,93,,,,,,,,"Herbal illustrations - Italy - Lombardy - 1400|~|Plants, Medicinal|~|Polygonaceae|~|Betulaceae|~|Flowers",still image,illuminated manuscripts,pd,,,,Ostriago. Britanice.,"Two Plants: Top, ""ostriago,"" probably (family Betulaceae) Ostrya carpinifolia, European Hop Hornbeam, bears medium-sized elm-like crennate leaves on a stem that branches into three, and terminating in oval erect catkins.  Bottom plant, ""britanice"" (family Polygonaceae), probably Rumex sp., perhaps R. aquatica (Brokeleek, Elgins, Water-dock) or R. hydrolapathum, (Bloodwort, Brokeleek, Great Water Dock) has six sharply acuminate leaves and a closed daisylike flower at the top.  (Cf. Corpus medicorum Latinorum, v. 4, p. 69-71.)  Adjacent text: Herbarium Apuleii.","Lombardy, ca. 1400.|~|Rubricated text to the left of upper image: Xxviiii nomen herbe Ostriago..prima cura eius ad vulnera.|~|Rubricated text to the left of lower image: Xxx nomen herbe britanice...[on fol. 19] prima cura eius ad omnia vicia que in ore nascuntur.",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [18v],"Apuleius, Barbarus. Herbarium.",,image 270 x 210 mm.,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0001015t,
Index of Medieval Medical Images,ark:/21198/zz000105ph,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f84v.tif,94,,,,,,,,"Herbal illustrations - Italy - Lombardy - 1400|~|Plants, Medicinal|~|Leguminosae|~|Roots (Botany)|~|Violaceae|~|Flowers",still image,illuminated manuscripts,pd,,,,Paratea. Purpurea.,"Two plants.  Top plant not the ""panatia"" (family Leguminosae), probably Gleditsia farnesiana, Opopanax, that usually comes here in the sequence, but ""paratea,"" probably (family Urticaceae) Parietaria officinalis, bearing ovate-acuminate alternate green leaves with black and yellow-brown central veins and small blue-green bracted axial cymes of flowers on two erect radiating stems over a thick  yellow-brown root.  Bottom plant, ""purpurea"" (family Violaceae), probably Viola odorata, Sweet violet, Garden violet, Florist's violet, English violet, with nearly orbicular light-green basal held on long petioles, and brown flowers emerging between each pair of leaves, over a brown root spindle-like root.  (Cf. Riddle, J.M. ""Pseudo-Dioscorides"" in Journal of the history of biology, v.14, no.1 (Spring 1981), p. 81.)","Lombardy, ca. 1400.|~|Rubricated text to the left of upper image: lxiii nomen herbe paratea.|~|Rubricated text to the left of lower image: lxiiii nomen herbe purpurea. Hec herba dicitur violaria ...",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [84v],Pseudo-Dioscorides. De herbis femininis.,,image 235 x 155 mm.,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000105ph,
Index of Medieval Medical Images,ark:/21198/zz0001027b,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f33v.tif,95,,,,,,,,"Herbal illustrations - Italy - Lombardy - 1400|~|Plants, Medicinal|~|Umbelliferae|~|Flowers",still image,illuminated manuscripts,pd,,,,Pastinace silvatice.,"One plant, bottom, ""pastinaca silvatice"" probably (family Umbelliferae) Pastinaca sp. (Parsnip) has three major stems bearing odd-pinnate compound leaves with triangular dentate leaflets and terminating in umbels of flowers or seeds.  At the top of each stem are small round objects.  (Cf. Corpus medicorum Latinorum, v. 4, p. 147-148.)  Adjacent text: Herbarium Apuleii.","Lombardy, ca. 1400.|~|Rubricated text surrounding image: Lxxx nomen herbe pastinace silvatice. A grecis dicitur staxilliniagria.",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [33v],"Apuleius, Barbarus. Herbarium.",,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0001027b,
Index of Medieval Medical Images,ark:/21198/zz000104cc,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f66.tif,96,,,,,,,,"Herbal illustrations - Italy - Lombardy - 1400|~|Plants, Medicinal|~|Polygonaceae",still image,illuminated manuscripts,pd,,,,Peliganos.,"One plant, ""peliganos"" (family Polygonaceae), probably Polygonum aviculare, Allseed, Beggarweed, Knotgrass, with medium-sized alternate leaves, variable in shape, generally oval, and small axial inflorescences on a number of radiating and branching central stems. (Cf. Riddle, J.M. ""Pseudo-Dioscorides"" in Journal of the history of biology, v.14, no.1 (Spring 1981), p. 74.)","Lombardy, ca. 1400.|~|Rubricated text immediately below image: ix nomen herbe predicte peliganos.",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [66],Pseudo-Dioscorides. De herbis femininis.,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000104cc,
Index of Medieval Medical Images,ark:/21198/zz0001028v,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f34.tif,97,,,,,,,,"Herbal illustrations - Italy - Lombardy - 1400|~|Plants, Medicinal|~|Chenopodiaceae|~|Euphorbiaceae|~|Cruciferae|~|Flowers",still image,illuminated manuscripts,pd,,,,Perdicalis sive paritaria. Mercurialis.,"Two plants: top plant, ""perdicalis"" (family Cruciferae) possibly Erysimum sp. (Wallflower, Blister Cress) or Cheiranthus sp. (Wallflower) has medium-sized and small-sized leaves interspersed.  Bottom plant, ""mercurialis"" perhaps (family Euphorbiaceae) Mercurialis annua, (Annual Mercury, Mercury Weed), but more likely  (family Chenopodiaceae) Chenopodium sp., for example, C. bonus henricus (Good King Henry, Herb Mercury) bears large oval, lobed, apparently opposite leaves on opposite branches off a vertical stem terminating in an umbel-like cluster of fragile-looking flowers.  (Cf. Corpus medicorum Latinorum, v. 4, p. 148-149.)  Adjacent text: Herbarium Apuleii.","Lombardy, ca. 1400.|~|Rubricated text to the left of upper image: Lxxxi nomen herbe perdicalis sive paritaria.|~|Rubricated text to the left of lower image: Lxxxii nomen herbe mercurialis.",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [34],"Apuleius, Barbarus. Herbarium.",,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0001028v,
Index of Medieval Medical Images,ark:/21198/zz000101wp,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f29.tif,98,,,,,,,,"Plants, Medicinal|~|Lamiaceae",still image,illuminated manuscripts,pd,,,,Perestereon.,"One plant, below center, ""perestereon"" (family Lamiaceae, formerly Labiatae) Lycopus sp., perhaps L. exaltatus or L. europaeus (Bugleweed, Gypsywort) has bears opposite, finely-divided leaves on four radiating stems terminating in knoblike bracteate flower heads. Thick spindle-like root beneath. (Cf. Corpus medicorum Latinorum, v. 4, p. 133-134.)  Adjacent text: Herbarium Apuleii.","Lombardy, ca. 1400.|~|Rubricated text to the left of image: Lxv nomen herbe perestereon.",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [29],"Apuleius, Barbarus. Herbarium.",,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000101wp,
