Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Text direction,Visibility,IIIF Range,Subject,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.servicesContact,Name.repository,Language,Title,Description.abstract,Description.note,Publisher.placeOfOrigin,Date,Source,Relation.isPartOf,Relation.reproducedIn,Format.dimensions,Relation.describedIn,Relation.isVersionOf,Date.creation,AltTitle.descriptive,AltTitle.other,Format.extent,Date.normalized,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Index of Medieval Medical Images,ark:/21198/zz0000zx40,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f27.tif,45,,,,,,,,"Guttiferae|~|Plants, Medicinal|~|Male nude|~|Herbal illustrations - Italy - 1500|~|Plantaginaceae|~|Roots (Botany)|~|Snakes|~|Herbs|~|Antidotes|~|Demons",still image,illuminated manuscripts,pd,,,,Erba lanciuola. Three types of Erba ypericon.,"Four plants, one individual plant and one group of three plants: Plant, top, ""Lanciuola"" (family Plantaginaceae), Plantago major, Common  plantain, White-man's foot, Cart-track plant, or P. psyllium, Fleawort, Spanish psyllium, Fleaseeds, or perhaps P.lanceolata, Narrow-leafed Plantain, Buckhorn, bears long radiating leaves and five rising stems, each bearing a flower, green with brown roots and brown flowers. Three plants called ""Erba ypericon vel perforata ..."" (family Guttiferae) Hypericon sp. probably H. perforatum, St. John's Wort, the first, a central vertical stem with three tiers of branches, with five flowers at top of central stem, green with brown roots and brown flowers, the second, five straight, radiating stems, each bearing a flower at tip, green with brown flowers and white roots, the third, five straight, radiating stems, each bearing a flower at tip, green with brown flowers and brown roots. Figure associated with plant, ""Erba lanciuola,"" top, apparently to indicate its use as a venom antidote:  nude man, stands on l. side of plant and facing away from it, tries to pull off a snake that is wrapped around his l. leg; l. leg is bleeding.  Figure associated with plant, ""Erba ypericon, vel perforata fuga demonum communiter vel herba sancti johannis,"" apparently to indicate its power to ward off evil spirits, bottom left: live man is buried under branches of ""ypericon"" to the l. of plant.  His head and feet are uncovered, l.  With one arm raised up from the ground, he gestures toward a demon flying above. Adjacent text: Italian herbal.","(Italy), ca. 1500.|~|Text beginning to l. of first image: Erba lanciuola id est plantagine minore ... vale amorso di serpe pesta cum sale enocie e posta suso ...|~|Erba yericon ... vale che chaccia edemonii diffa lemalie faccedone fumo allo infermo che e indemoniato edemoni subito fugghono edandola mangiare o abere se fussene 25 demonii si sugghono et dissolve tacte opere dedemonii ...",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 27,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zx40,
Index of Medieval Medical Images,ark:/21198/zz0000zw6j,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f13.tif,46,,,,,,,,"Plants, Medicinal|~|Male nude|~|Pods (Botany)|~|Compositae|~|Bulbs (Botany)|~|Herbal illustrations - Italy - 1500|~|Roots (Botany)|~|Herbs|~|Defecation|~|Berries",still image,illuminated manuscripts,pd,,,,Erba luccia terza. Two types of inula campana.,"Three plants, one individual plant and one group of two plants: Plant, top, ""Luccia terza vel capo duomo in greco,"" bears radiating leaves and four rising stems each with a berry at the tip, green with black-marked red berries and brown bulblike roots. Two plants called ""Inula campana"" perhaps (family Compositae, Inula tribe) Inula helenium, Elecampane, though not a good likeness, the first, bottom l., a central vertical stem with two tiers of branches (compound leaves), bearing two flowers at top, green with white flowers and brown roots, the second, bottom center, a central vertical stem with one tier of leaves, terminating in two flowers, and four seed pods, green with white flowers, white seed pods, and brown roots.  Figures associated with plant, ""Erba luccia terza,"" top: root of plant has the shape of a man's face in a sunburst-like form apparently to stand for one of its names, ""capo duomo,"" and to indicate the usefulness of the root.  Figures associated with plant, ""Inula campana,"" bottom right:  facing plant, nude person sits defecating while holding stick in r. hand.  Adjacent text: Italian herbal.","(Italy), ca. 1500.|~|Caption above first image: Cancer.|~|Text beginning to l. of first image: Erba luccia terza vel capo duomo in greco nasce in monti marmosi ... Laradice partata ha forza ...",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 13,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zw6j,
Index of Medieval Medical Images,ark:/21198/zz0000zv5j,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f102.tif,47,,,,,,,,"Paeoniaceae|~|Plants, Medicinal|~|Herbal illustrations - Italy - 1500|~|Roots (Botany)|~|Herbs",still image,illuminated manuscripts,pd,,,,Erba lucqaede. Peonia. Erba musais flos album. Erba ruscharia.,"Four plants: Plant, top l., ""Lucqaede"" five straight, radiating stems, one bearing a flower, growing from a root shaped like a fish, green, the central stem with a light brown flower, light brown root, and half-white, half-green leaves. Plant, top r., ""Peonia"" (family Ranunculaceae, bout now often given its own family, Paeoniaceae) Paeonia officinalis, Garden Peony, an unbranched vertical stem with large leaves, green with brownish green roots. Plant, bottom l., ""Musais flos album"" bears long, thin, radiating odd-pinnate leaves and five rising stems each bearing a single flower, green with white flowers and brown roots. Plant, bottom r., ""Ruscharia"" three compound flowering branches with entire acuminate leaves terminating in a vertical stem, with large opposite dentate leaves near base, green with white flowers and brownish green roots.  Figure associated with plant, ""Erba lucqaede"":  root in the form of a brown fish with curved teeth, oval eyes, and dangling limb- or whisker-like fins.   Adjacent text: Italian herbal.","(Italy), ca. 1500.",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 102,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zv5j,
Index of Medieval Medical Images,ark:/21198/zz0000zx0x,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f23.tif,48,,,,,,,,"Plants, Medicinal|~|Herbal illustrations - Italy - 1500|~|Roots (Botany)|~|Herbs",still image,illuminated manuscripts,pd,,,,Erba morio charissima. Erba nevida montana vel calpirnos.,"Two plants: Plant, top, ""Morio charissima,"" an unbranched vertical stem with small pointed, clasping leaves, green, emerging from a brown tuber or corm, and terminating in two large rounded buds. Plant, bottom, ""Nevida montana vel Calipirnos,"" an unbranched vertical stem with large leaves, two lower leaves carried on petioles and four upper leaves, roughly rectangular, arising directly from stem without petiole, green with brown roots, blue flowers and white seed pods outlined in brown.","(Italy), ca. 1500.|~|Caption to r. of image: Mercurio",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 23,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zx0x,
Index of Medieval Medical Images,ark:/21198/zz0000zwk7,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f14.tif,49,,,,,,,,"Plants, Medicinal|~|Pods (Botany)|~|Herbal illustrations - Italy - 1500|~|Rosaceae|~|Roots (Botany)|~|Herbs|~|Cruciferae|~|Flowers",still image,illuminated manuscripts,pd,,,,Erba pinistrella francichiola. Erba peadion maggiore.,"Two plants: Plant, top, ""Pinistrella francichiola vel pinaria idem est,"" apparently a crucifer (family Cruciferae) bearing some resemblance to Pastinacha sp., Parsnip, genus uncertain, three radiating compound leaves without a stem above a very thick spindle-like root, green with white roots. Plant, center, ""Peadion maggiore,"" somewhat resembling (family Rosaceae) Sanguisorba officinalis, Great Burnet, a central vertical stem bearing  one tier of branches (compound leaves), green, terminating in red flowers, white seed pods, and brown roots. Adjacent text: Italian herbal.","(Italy), ca. 1500.",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 14,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zwk7,
Index of Medieval Medical Images,ark:/21198/zz0000zz2f,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f57.tif,50,,,,,,,,"Cities and towns, Medieval|~|Plants, Medicinal|~|Male nude|~|Herbal illustrations - Italy - 1500|~|Roots (Botany)|~|Snakes|~|Boraginaceae|~|Herbs|~|Reptiles|~|Antidotes",still image,illuminated manuscripts,pd,,,,Erba piombiria montana. Erba viperina.,"Two plants: Plant, top, ""Piombiria montana"" five straight, radiating stems, each with a berry seeming to sprout from the center of a cordate leaf, and four smaller stems bearing smaller cordate leaves, green, with red berries and brown roots. Plant, bottom, ""Viperina""  (family Boraginaceae) probably Ononsma sp., or  Echium vulgare, Cat's Tail, Viper's Bugloss, arising from the center of a long rhizome, bears radiating leaves and two rising stems bearing funnel-shaped flowers, green with red flowers and brown roots. Figure associated with plant, ""Piombiria montana"": bottom: Below the plant, a nude man leaning on his r. arm and gesturing with his l. arm, tries to fight off a green and brown snake that is biting his l. knee.  In the background, l., a walled city lies in the distance. Cf. Penzig, 2, p. 201 on erba viperina.  Adjacent text: Italian herbal.","(Italy), ca. 1500.",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 57,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zz2f,
Index of Medieval Medical Images,ark:/21198/zz0000zxd4,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f37.tif,51,,,,,,,,"Plants, Medicinal|~|Herbal illustrations - Italy - 1500|~|Boraginaceae|~|Women|~|Herbs|~|Angels|~|Scrophulariaceae",still image,illuminated manuscripts,pd,,,,Erba polmonaria. Erba capo canino.,"Two plants: Plant, top, ""Polmonaria,"" though not a good likeness, perhaps (family Boraginaceae) Pulmonaria sp., Lungwort, an unbranched vertical stem bearing many with small three-lobed leaves (or funnel-shaped flowers?), green with brown roots. Plant, bottom, ""Capo canino"" (family Scrophulariaceae) Antirrhinum majus, Common Snapdragon, Dog's Mouth, or a closely related genus, an unbranched vertical stem with large leaves, green with brown brown roots and dark brown flower.  Figure associated with plant, ""Erba capo canino,"" apparently as a mnemonic device for its name:  root of plant is in the shape of a brown dog's head, facing l.  In addition, on r. side of plant, a woman with extended abdomen holds a leaf from the plant in l. hand while reaching her r. hand towards an angel flying overhead.  Angel, in brown, looks down at her and extends its arms. Adjacent text: Italian herbal.","(Italy), ca. 1500.",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 37,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zxd4,
Index of Medieval Medical Images,ark:/21198/zz0000zvcn,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f108.tif,52,,,,,,,,"Plants, Medicinal|~|Herbal illustrations - Italy - 1500|~|Boraginaceae|~|Herbs|~|Flowers|~|Malvaceae",still image,illuminated manuscripts,pd,,,,Erba polmonella minore. Erba rufina. Altea id est malba vel malba vischio. Omalco velenosa.,"Four plants: Plant, top l., ""Polmonella minore"" (family Boraginaceae) Pulmonaria officinalis, Lung-wort, perhaps a smaller variant, stems arising from a rhizome or stout runner in a vertical row, each bearing pointed clasing leaves and many flowers, green with red flowers and dark green roots. Plant, top r., ""Rufina"" bears radiating leaves without a stem, green with brown root and white faces in the leaves. Plant, bottom l., ""Altea id est malba vel malba vischio"" (family Malvaceae) Althea officinalis, Marshmallow, five straight, radiating petioles bearing round leaves, and two straight, taller inflorescences bearing round and funnelform structures, green with blue flowers, brown and white inflorescent structures, white roots and large brown centers of green leaves. Plant, bottom r., ""Omalco velenosa"" an unbranched vertical stem with large clasping pointed leaves and terminating in two flowers with urceolate calyxes, green with reddish purple roots and blue and white flowers. Figures associated with plant, ""Erba rufina"":  a white human face on each of the three leaves of the plant.  Adjacent text: Italian herbal.","(Italy), ca. 1500.",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 108,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zvcn,
Index of Medieval Medical Images,ark:/21198/zz0000zwc4,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f134.tif,53,,,,,,,,"Dogs|~|Plants, Medicinal|~|Male nude|~|Herbal illustrations - Italy - 1500|~|Herbs|~|Lamiaceae",still image,illuminated manuscripts,pd,,,,Erba pomaria romana vel pomeriola vel conciliata vel dopion vel herba bumeriacha.  Erba Lapidaria montana vel somaria vel Asinariacha vel frassaria.,"Two plants: Plant, top, ""Pomaria romana"" perhaps (family Lamaiceae, formerly Labiatae) Phlomis tuberosa, Tuberous Jerusalem Sage, a basal cluster of leaves and an unbranched vertical stem with small leaves, terminating in a rounded flower head protected by a calyx, growing from a long hirsute rhizome or string of tubers, green with brown root and red flower. Plant, bottom, ""Lapidaria montana"" a central vertical stem with one tier of branches bearing seed pods, with a funnel-shaped flower at top and two large leaves at base, green with red flower, white roots, and white seed pods.  Figures associated with plant, ""Erba pomaria romana"": To the l. of the plant, a naked man is standing with his r. hand up holding a plant or a stick preparing to strike the brown dog l., biting him on the r. knee.  Blood gushes from the r. knee. Figures apparently dramatize plant's use against the bite of rabid dogs ""contro amorso dichane rabbiosa."" The second herb on this page, ""lapidaria montana,"" is also alleged to be an antivenom: ""vale al morso delchane rabbioso imorso di vermi verlenosi""   Adjacent text: Italian herbal.","(Italy), ca. 1500.",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 134,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zwc4,
Index of Medieval Medical Images,ark:/21198/zz0000zwq9,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f16.tif,54,,,,,,,,"Plants, Medicinal|~|Male nude|~|Herbal illustrations - Italy - 1500|~|Roots (Botany)|~|Snakes|~|Herbs|~|Flowers",still image,illuminated manuscripts,pd,,,,Erba quercuiola biancha. Two types of Erba trifolium. Erba scorza lazarii (Cardellina).,"Four plants, two individual plants and one group of two plants: Plant, top, ""Quercuiola biancha"" probably (family Lamiaciae, formerly Labiatae) Teucrium chamaedrys, Common Germander, Ground Oak, six opposite, incised leaves from a vertical stem, with three flowers at top, green with red flowers annd brown roots. Two plants called ""Trifolium,"" perhaps examples of (family Leguminosae, subfamily Faboideae) Trifolium, sp., the first, middle l., five straight, radiating stems bearing leaves, and two straight, radiating stems, each bearing a leaf or  flower, green with blue flowers and brown roots, the second, middle r., a central vertical stem with two tiers of leaves, and one flower at top, green with white flower. Plant, bottom, ""Scorza lazarii"" an unbranched vertical stem with large three lobed leaves, two small leaves, and three flowers, green leaves, brown stems and roots, and white flowers. Figure associated with plant, ""Erba quercuiola,"" top:  naked person kneels to r. of plant on l. knee as he pulls a branch with r. hand and holds a snake with other, apparently to indicate the herb's effectiveness against snakebites ""amorso di serpente.""  Adjacent text: Italian herbal.","(Italy), ca. 1500.|~|Caption to l. of first image: Cancer.|~|Caption to r. of third image: Cardellina.",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 16,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zwq9,
Index of Medieval Medical Images,ark:/21198/zz0000zwww,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f20.tif,55,,,,,,,,"Plants, Medicinal|~|Male nude|~|Herbal illustrations - Italy - 1500|~|Roots (Botany)|~|Dragons|~|Snakes|~|Herbs|~|Cruciferae|~|Castles|~|Scorpions|~|Antidotes|~|Flowers",still image,illuminated manuscripts,pd,,,,Erba rafano.,"One plant, top, ""Rafano,"" apparently a stylized depiction of (family Cruciferae) Raphanus sativus, Radish, bears cordate leaves on a simple curved stem, green with red flowers and massive brown roots.  Figures associated with plant, ""Rafano,"" apparently to indicate its use, advised by Pliny, Rhazes, and Discorides (see text note above) against venomous bites:  two nude men; man on l. wrestles a brown and green snake while a brown scorpion lies near his r. foot; r. toe is swollen.  Man on r. wrestles with a brown and green dragon.  A castle lies in the background atop hill, r. Adjacent text: Italian herbal.","(Italy), ca. 1500.|~|Text beginning to l. of image: Erba rafano Herba medicale et est calda in primo grado et humido in secundo el suo seme est caldo nel tertio grado sichome scrive Avicenna libro secundo Alberto sex libro vegetabilis et Plinio 20 libro historie naturalis Almansoro in tractatu tertio Et e ditre ragioni domesticho et salvaticho El rafano salvaticho secondo plinio purgha lo stomacho et frigidi humori fa ornare ... vala amorso di scapione secundo Plinio ... et dice rasis et diascoride maneggera eserpenti et gli scorpioni ...",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 20,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zwww,
Index of Medieval Medical Images,ark:/21198/zz0000zxp8,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f44.tif,56,,,,,,,,"Plants, Medicinal|~|Polygonaceae|~|Herbal illustrations - Italy - 1500|~|Leguminosae|~|Herbs",still image,illuminated manuscripts,pd,,,,Erba ravignana vel erba pagana vel alleoria. Erba trifolio Acetosa minore in greco edecta alleluia. Acetosa maggiore.,"Three plants: Plant, center, ""Ravignana"" five straight, radiating stems, each bearing a large ovate/acuminate leaf, and one bearing seed pods, green with white seed pods. Plant, bottom l., ""Acetosa minore"" (family Leguminosae, subfamily Faboideae) Trifolium, sp., Clover, or (family Oxalidaceae) Oxalis acetosella, Wood Sorrel, Allelulia, three straight, radiating stems, bearing three-lobed leaves and flowers, green with brown roots and brown flowers. Plant, bottom r., ""Acetosa maggiore,"" probably (family Polygonaceae) Rumex acetosella, Sheep's Sorrel, seven straight, radiating stems, each bearing a somewhat hastate 3-lobed leaf, or an oval flowering structure and stipules, green with brown roots and brown flowers.  Adjacent text: Italian herbal.","(Italy), ca. 1500.",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 44,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zxp8,
Index of Medieval Medical Images,ark:/21198/zz0001005b,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f89.tif,57,,,,,,,,"Plants, Medicinal|~|Herbal illustrations - Italy - 1500|~|Herbs",still image,illuminated manuscripts,pd,,,,Erba rena apersonucha.,"One plant, center, ""Rena apersonucha"" perhaps (family Compositae) Arctium lappa, Burdock, an unbranched vertical stem with large three-lobed leaves terminating in an umbel of flowers, all apparently sprouting from an older thick trunk, green with one white flower that is purple on top, and an off-white trunk with red markings.  Cf. Penzig, 2, p. 408 on Personata. Adjacent text: Italian herbal.","(Italy), ca. 1500.",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 89,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0001005b,
Index of Medieval Medical Images,ark:/21198/zz00010018,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f85.tif,58,,,,,,,,"Plants, Medicinal|~|Herbal illustrations - Italy - 1500|~|Herbs",still image,illuminated manuscripts,pd,,,,Erba reobarbo.,"One plant, center, ""Reobarbo"" (family Polygonaceae) Rheum rhubarbum, Rhubarb, Garden Rhubarb, Pie Plant, Wine Plant, a central vertical stem marked wth dark cross-hatching with one tier of three branches ending in terminal leaf clusters or inflorescences, brown with green leaves. In the background there is a row of stems, bearing acuminate leaves, arising from a long horizontal rhizome. The leaf stems are white. Adjacent text: Italian herbal.","(Italy), ca. 1500.",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 85,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00010018,
Index of Medieval Medical Images,ark:/21198/zz0000zv20,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f10.tif,59,,,,,,,,"Hepaticae|~|Liverworts|~|Plants, Medicinal|~|Herbal illustrations - Italy - 1500|~|Roots (Botany)|~|Herbs|~|Polypodiaceae|~|Ferns",still image,illuminated manuscripts,pd,,,,Erba segarella. Three types of lingua cervina.,"Four plants, one individual plant and one group of three plants: Plant, top, ""Segarella vel epaticha"" (class Hepaticae, order Marchantiales, family Monocleaceae) Marchantia polymorpha, Common Liverwort, includes many convoluted and radiating leaflike structures  without a stem, green with some brown on edges. Three plants called ""lingua cervina Scolopendria,"" names usually indicating (family Polypodiaceae) Phyllitis scolopendrium (formerly Asplenium scolopendrium or Scolopendrium vulgare), Hart's-tongue fern, Deer's-tongue fern, the first, center of page, a fairly realistic depiction of the latter, a central vertical stem with three tiers of long leaves, green with white roots, the second, middle r., sprouts or leaf-bearing stems arising from a rhizome or stout runner in a vertical row, green with brown and white shading on the roots, the third, bottom r., bears radiating leaves without a stem, green with white roots. Adjacent text: Italian herbal.","(Italy), ca. 1500.|~|Text beginning to l. of fourth plant: Lingua cervina alio modo in alio libro.|~|Text above fifth plant: [same as above].",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 10,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zv20,
Index of Medieval Medical Images,ark:/21198/zz0000zxkq,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f41.tif,60,,,,,,,,"Plants, Medicinal|~|Ranunculaceae|~|Herbal illustrations - Italy - 1500|~|Snakes|~|Women|~|Herbs",still image,illuminated manuscripts,pd,,,,Erba Strafisagria. Two plants called Dittamo alio.,"Three plants, one individual and one group of two plants: Plant, top, ""Strafisagria"" (family Ranunculaceae) perhaps Delphinium staphisagria, Stavesacre, Lousewort, or a species of Ranunculus, Crowfoot, Butterwort, one tier of opposite, composite pinnate dentate leaves with an inflorescence rising at the center bearing flowers, seed pods and one smaller leaf. Two plants, bottom, apparently variants of (family Rutaceae) Dictamnus albus, Dittany, still considered a ""polymorphic"" species, the first, ""Dittamo alio modo in alio libro,"" radiating compound leaves and pedicels bearing 4-part flowering structures rising from thick pale roots, green with red flowers and white roots, the second, with same caption, similar to ""Strafisagria"" above but with flowers or seed pods on the tiers of inflorescences hidden under large horizontal stipules, green wth red flowers and red roots.  Figures associated with plant, ""Dittamo alio,"" bottom r.:  nude woman, on the r. side of plant with arms extended, runs away as a brown and green snake bits her on the r. thigh.  Blood runs down leg.  Adjacent text: Italian herbal.","(Italy), ca. 1500.",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 41,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zxkq,
Index of Medieval Medical Images,ark:/21198/zz0000zzpr,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f76.tif,61,,,,,,,,"Plants, Medicinal|~|Bulbs (Botany)|~|Herbal illustrations - Italy - 1500|~|Herbs",still image,illuminated manuscripts,pd,,,,Erba tios amoroxa. Alogrias vel alecarias.,"Two plants: Plant, top, ""Tios amoroxa"" arising from a rounded tuberous root with a curled tip, three straight, radiating stems with alternate acuminate leaves, each bearing a flower at top, green with white flowers and red roots. Plant, center, ""Alogrias"" identity undetermined, three straight, radiating stems bearing leaves and two straight, radiating peduncles, each bearing a flower, green with white flowers and red roots.  Adjacent text: Italian herbal.","(Italy), ca. 1500.|~|Text beginning to left of image:... vale a morso di serpente ...",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 76,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zzpr,
Index of Medieval Medical Images,ark:/21198/zz0000zwmr,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f140.tif,62,,,,,,,,"Primulaceae|~|Plants, Medicinal|~|Herbal illustrations - Italy - 1500|~|Herbs",still image,illuminated manuscripts,pd,,,,Erba tofornas. Trogaderia mazeoro.,"Two plants: Plant, top, ""Tofornas"" emerging from a gnarled, pale rhizome, an unbranched vertical stem with two large five-lobed leaves at base and flowers at top, green with white flowers and roots. Plant, bottom, ""Trogaderia mazeoro"" perhaps an attempt to represent (family Primulaceae) Lysimachia vulgaris, Common Yellow Loosestrife, an unbranched vertical stem with large leaves, terminating in a cluster of three flowers at top, green with brown flowers and brown roots. On ""Mazza d'oro"" as a name for Lysimachia, see Bedevian, p. 376, itm 2174.  Adjacent text: Italian herbal.","(Italy), ca. 1500.",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 140,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zwmr,
Index of Medieval Medical Images,ark:/21198/zz0000zvwd,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f121.tif,63,,,,,,,,"Plants, Medicinal|~|Herbal illustrations - Italy - 1500|~|Herbs",still image,illuminated manuscripts,pd,,,,Erba tregibodera maggiore. Tofanax vel Tofanas.,"Two plants: Plant, top, ""Tregibodera maggiore"" an unbranched vertical stem with large cordate leaves, terminating in an inflorescence with pointed stipules, green. Plant, center, ""Tofanax vel Tofanas"" an unbranched vertical stem with large five-lobed leaves at base and flowers in conical calyxes at top, green with yellow flowers and brown roots.  Adjacent text: Italian herbal.","(Italy), ca. 1500.",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 121,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zvwd,
Index of Medieval Medical Images,ark:/21198/zz0000zwtv,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f19.tif,64,,,,,,,,"Plants, Medicinal|~|Campanulaceae|~|Male nude|~|Herbal illustrations - Italy - 1500|~|Urination|~|Roots (Botany)|~|Diuretics|~|Herbs|~|Angels",still image,illuminated manuscripts,pd,,,,Erba Valearia Volargna. Erba ermole reges.,"Two plants: Plant, top, ""Valearia volargna vel romecas,"" identity undetermined, an unbranched vertical stem with large leaves, terminates in apparent flower-bearing structure trailing to r., green. No resemblance to Valeriana sp. Plant, bottom, ""Ermole reges,"" resembling a member of family Campanulaceae, genus undetermined, an unbranched vertical stem with small leaves, green with purple bell-shaped flower and brown roots.  Figure associated with plant, ""Ermole reges"":  nude man, upper r. of plant, urinates into bowl, apparently to indicate the herb's effectiveness as a diuretic.  Figure chews on stem or root, and looks toward an angel flying with outstretched arms between him and the plant, gesturing towards both. Adjacent text: Italian herbal.","(Italy), ca. 1500.|~|Caption to r. of first image: Taurus.",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 19,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zwtv,
