"Object Type","Title","Local identifier","Item ARK","Parent ARK","File Name","AltTitle.other","collection.physical","Contents note","Date.created","Date.normalized","Description.latitude","Description.longitude","Description.note","Format.dimensions","Format.extent","Format.medium","Resource type","Genre","Language","Name.creator","Named subject","Note","Place of origin","Publisher.publisherName","Repository","Statement of Responsibility","Rights.copyrightStatus","Rights.rightsHolderContact","Subject","Subject geographic","Subject temporal","Bucketeer State","IIIF Access URL"
"Work","Ramakatane archive 465","A3_Ramakatane_121_16","ark:/21198/z18p7rwp","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a3_0121_016.tif","","Ramakatane Archive (Lesotho National Museum)","Woman with relaxed hair dressed in a crew cut sweater and plaid skirt seated with her hand on her collar and looking at the camera casually, photographed in Mr. M.T. Ramakatane's City Centre Studio","1969","1969","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18p7rwp"
"Work","Ramakatane archive 466","A3_Ramakatane_123_05","ark:/21198/z14x7166","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a3_0123_005.tif","","Ramakatane Archive (Lesotho National Museum)","Young woman in a fluffy beret seated on straw mat with her arm around friends in a traditional straw hat and wrap around plaid skirt, photographed in Mr. M.T. Ramakatane's City Centre Studio","1969","1969","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Youth","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14x7166"
"Work","Ramakatane archive 467","A3_Ramakatane_125_07","ark:/21198/z1184zv8","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a3_0125_007.tif","","Ramakatane Archive (Lesotho National Museum)","Toddler with braided hair holding a pen in her hand and seated on dressing table with a ceramic vase next to her, photographed in Mr. M.T. Ramakatane's City Centre Studio","1969","1969","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Children","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1184zv8"
"Work","Ramakatane archive 468","A3_Ramakatane_125_08","ark:/21198/z1wh4gdt","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a3_0125_008.tif","","Ramakatane Archive (Lesotho National Museum)","Woman in a fluffy beanie and fur coat seated with her wrist clasped under her hand and smiling slightly, photographed in Mr. M.T. Ramakatane's City Centre Studio","1969","1969","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wh4gdt"
"Work","Ramakatane archive 469","A3_Ramakatane_128_01","ark:/21198/z1rr3qm6","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a3_0128_001.tif","","Ramakatane Archive (Lesotho National Museum)","Bespectacled woman in a mandarin collar coat with her purse strapped around her forearm smiling in conversation with woman in a fur collar coat standing next to her, photographed on location","1969","1969","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rr3qm6"
"Work","Ramakatane archive 470","A3_Ramakatane_128_02","ark:/21198/z1n02zvb","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a3_0128_002.tif","","Ramakatane Archive (Lesotho National Museum)","Moustached policeman in uniform standing with his hand in his pocket and his baton tucked under his armpit, photographed on location","1969","1969","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n02zvb"
"Work","Ramakatane archive 471","A3_Ramakatane_128_02a","ark:/21198/z1h7274d","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a3_0128_002a.tif","","Ramakatane Archive (Lesotho National Museum)","Suited men holding their hats and drinking glasses in their hands, photographed on location","1969","1969","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h7274d"
"Work","Ramakatane archive 472","A3_Ramakatane_128_02b","ark:/21198/z1cg1gf4","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a3_0128_002b.tif","","Ramakatane Archive (Lesotho National Museum)","Moustached man in a buttoned up winter coat standing with his hands in his pockets and smiling in conversation with bespectacled man next to him with a cigarette in his hand, photographed on location","1969","1969","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg1gf4"
"Work","Ramakatane archive 473","A3_Ramakatane_128_03","ark:/21198/z17q0qtr","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a3_0128_003.tif","","Ramakatane Archive (Lesotho National Museum)","Prime Minister Leabua Jonathan holding a brandy glass in conversation with man standing with his hands on his back, photographed on location","1969","1969","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17q0qtr"
"Work","Ramakatane archive 474","A3_Ramakatane_128_03a","ark:/21198/z1418pfm","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a3_0128_003a.tif","","Ramakatane Archive (Lesotho National Museum)","Man in a buttoned up winter coat standing with a cigarette in his hand next to man with a small afro standing next to him and smoking with his hand in his pocket, photographed on location","1969","1969","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1418pfm"
"Work","Ramakatane archive 475","A3_Ramakatane_128_04","ark:/21198/z1087xqw","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a3_0128_004.tif","","Ramakatane Archive (Lesotho National Museum)","Prime Minister Leabua Jonathan holding hands with a bespectacled man and smiling with two other men standing on either side of them, photographed on location","1969","1969","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1087xqw"
"Work","Ramakatane archive 476","A3_Ramakatane_128_04a","ark:/21198/z1vh7f70","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a3_0128_004a.tif","","Ramakatane Archive (Lesotho National Museum)","A young woman and an older woman wrapped in blankets and dressed in Lishoeshoe both with tea cups and cake in their hands, photographed on location","1969","1969","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vh7f70"
"Work","Ramakatane archive 477","A3_Ramakatane_128_06","ark:/21198/z1qr6pfc","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a3_0128_006.tif","","Ramakatane Archive (Lesotho National Museum)","Two men holding brandy glassed in conversation with a third holding a piece of paper in his hand, photographed on location","1969","1969","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qr6pfc"
"Work","Ramakatane archive 478","A3_Ramakatane_128_07","ark:/21198/z1m05xrd","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a3_0128_007.tif","","Ramakatane Archive (Lesotho National Museum)","Two men holding rifles against the floor with hunting bullets strapped around their waists and a young boy holding up the animal in his hands, photographed on location","1969","1969","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m05xrd"
"Work","Ramakatane archive 479","A3_Ramakatane_128_07a","ark:/21198/z1g7562x","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a3_0128_007a.tif","","Ramakatane Archive (Lesotho National Museum)","Suited man with cake in his hand standing in conversation with a man with his hands tucked into his pockets, photographed on location","1969","1969","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g7562x"
"Work","Ramakatane archive 480","A3_Ramakatane_128_07b","ark:/21198/z1bg4fd3","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a3_0128_007b.tif","","Ramakatane Archive (Lesotho National Museum)","Woman in a Mokorotlo and fur coat standing with her hands in her pockets and looking into the camera, photographed on location","1969","1969","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bg4fd3"
"Work","Ramakatane archive 481","A3_Ramakatane_128_09","ark:/21198/z16t2d2n","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a3_0128_009.tif","","Ramakatane Archive (Lesotho National Museum)","Street shot of a herder leading two cows pulling a carriage behind them, photographed on location","1969","1969","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Documentary photography|~|Vernacular photography|~|Independence|~|Agriculture","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16t2d2n"
"Work","Ramakatane archive 482","A3_Ramakatane_128_09a","ark:/21198/z1321nb7","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a3_0128_009a.tif","","Ramakatane Archive (Lesotho National Museum)","Two men holding rifles against the floor animal an in their hands with a young boy standing between them also holding game in his arm, photographed on location","1969","1969","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1321nb7"
"Work","Ramakatane archive 483","A3_Ramakatane_128_10","ark:/21198/z1z914s1","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a3_0128_010.tif","","Ramakatane Archive (Lesotho National Museum)","Suited men holding their drinking glasses in their hands with one smiling with cigarette hanging from his lips, photographed on location","1969","1969","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z914s1"
"Work","Ramakatane archive 484","A3_Ramakatane_128_11","ark:/21198/z1tj0d18","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a3_0128_011.tif","","Ramakatane Archive (Lesotho National Museum)","Three suited men in conversation with one of them standing with his back turned to the camera and holding a paper on his back, photographed on location","1969","1969","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tj0d18"
"Work","Ramakatane archive 485","A3_Ramakatane_128_12","ark:/21198/z1pr9n90","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a3_0128_012.tif","","Ramakatane Archive (Lesotho National Museum)","Smiling man in a suit smiling leaning on the door of a car parked in the middle of the street, photographed on location","1969","1969","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pr9n90"
"Work","Ramakatane archive 486","A3_Ramakatane_128_12a","ark:/21198/z1k08wng","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a3_0128_012a.tif","","Ramakatane Archive (Lesotho National Museum)","Bearded man in a trench coat smiling widely with man in a winter coat at his side with his hand raised, photographed on location","1969","1969","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k08wng"
"Work","Ramakatane archive 487","A3_Ramakatane_132_01","ark:/21198/z1f784zk","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a3_0132_001.tif","","Ramakatane Archive (Lesotho National Museum)","Woman in a beehive hairstyle seated with her thumb in her mouth and her boy bent forward, photographed in Mr. M.T. Ramakatane's City Centre Studio","1969","1969","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f784zk"
"Work","Ramakatane archive 488","A3_Ramakatane_134_08","ark:/21198/z19k63m4","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a3_0134_008.tif","","Ramakatane Archive (Lesotho National Museum)","Boy in a suit standing with his hand raised between a man and a woman with her hand on her waist on an airplane stairway, photographed on location","1969","1969","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Couples","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19k63m4"
"Work","Ramakatane archive 489","A3_Ramakatane_134_10","ark:/21198/z15t5bxv","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a3_0134_010.tif","","Ramakatane Archive (Lesotho National Museum)","Bespectacled woman in a formal dress and pearls standing with a shawl wrapped around her shoulders and her purse hanging on her arm, photographed in Mr. M.T. Ramakatane's City Centre Studio","1969","1969","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15t5bxv"
"Work","Ramakatane archive 490","A3_Ramakatane_135_02","ark:/21198/z1224m4z","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a3_0135_002.tif","","Ramakatane Archive (Lesotho National Museum)","Woman in a double breasted dress with pleated bottom and sunglasses standing on the stairs on the Maseru Club, photographed on location","1969","1969","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1224m4z"
"Work","Ramakatane archive 491","A3_Ramakatane_135_07","ark:/21198/z1x943m6","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a3_0135_007.tif","","Ramakatane Archive (Lesotho National Museum)","Woman in a polka dot dress and sun hat holding flowers in her hand and standing on the stairs at the Maseru club, photographed on location","1969","1969","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x943m6"
"Work","Ramakatane archive 492","A3_Ramakatane_136_02","ark:/21198/z1sj3bxx","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a3_0136_002.tif","","Ramakatane Archive (Lesotho National Museum)","Suited boy in a striped shirt seated on a dress chair with his hands clasped on his crossed legs, photographed in Mr. M.T. Ramakatane's City Centre Studio","1969","1969","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Children","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sj3bxx"
"Work","Ramakatane archive 493","A3_Ramakatane_136_05","ark:/21198/z1ns2m8h","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a3_0136_005.tif","","Ramakatane Archive (Lesotho National Museum)","Young child in a heavy winter coat seated with a pipe on its lips, photographed in Mr. M.T. Ramakatane's City Centre Studio","1969","1969","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Children","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ns2m8h"
"Work","Ramakatane archive 494","A3_Ramakatane_136_12","ark:/21198/z1j11vkj","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a3_0136_012.tif","","Ramakatane Archive (Lesotho National Museum)","Man playfully pointing intimidatingly in the face of woman seated in front of him with his hand on her shoulder, photographed in Mr. M.T. Ramakatane's City Centre Studio","1969","1969","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Couples","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j11vkj"
"Work","Ramakatane archive 495","A3_Ramakatane_141_04","ark:/21198/z1db9t7j","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a3_0141_004.tif","","Ramakatane Archive (Lesotho National Museum)","Woman in uniform with a nametag on her cape seated behind a desk and holding a pen into a book, photographed on location","1969","1969","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1db9t7j"
"Work","Ramakatane archive 496","A3_Ramakatane_141_05","ark:/21198/z18k92gr","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a3_0141_005.tif","","Ramakatane Archive (Lesotho National Museum)","Woman in uniform with a nametag on her cape seated behind a desk and gazing in the distance with her hand raised, photographed on location","1969","1969","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18k92gr"
"Work","Ramakatane archive 497","A3_Ramakatane_142_02","ark:/21198/z14t89qk","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a3_0142_002.tif","","Ramakatane Archive (Lesotho National Museum)","Suited man sitting in conversation with a man looking up in the distance, photographed on location","1969","1969","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14t89qk"
"Work","Ramakatane archive 498","A3_Ramakatane_142_04","ark:/21198/z1127jzq","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a3_0142_004.tif","","Ramakatane Archive (Lesotho National Museum)","Older man with a bandaid on his thumb illustrating something with his hands to two men holding up their drinking glasses, photographed on location","1969","1969","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1127jzq"
"Work","Ramakatane archive 499","A3_Ramakatane_142_04a","ark:/21198/z1w972h8","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a3_0142_004a.tif","","Ramakatane Archive (Lesotho National Museum)","Man with a briefcase strapped on his shoulder pointing in conversation with two men in suits, photographed on location","1969","1969","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w972h8"
"Work","Ramakatane archive 500","A3_Ramakatane_142_05","ark:/21198/z1rj69t0","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a3_0142_005.tif","","Ramakatane Archive (Lesotho National Museum)","Man in uniform and a winter coat pointing in conversation with a man with a cigar and brandy glass in his hand, photographed on location","1969","1969","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rj69t0"
"Work","Ramakatane archive 501","A3_Ramakatane_142_07","ark:/21198/z1ms5k5k","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a3_0142_007.tif","","Ramakatane Archive (Lesotho National Museum)","Man in uniform and a winter coat shaking hands with a man in Asian attire, photographed on location","1969","1969","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ms5k5k"
