File Name,Parent ARK (fester),Parent ARK,Item ARK,Object Type,Item Sequence,Title,Visibility,AltTitle.other,Type.typeOfResource,Date.creation,Date.normalized,Name.architect,Artist,Author,Name.creator,Name.photographer,Photocopier,Creator 1 Source|~|Creator 2 Source,Description.note,Description.abstract,Format.extent,Description.caption,Rights.copyrightStatus,Copyright Statement,Rights.rightsHolderName,Copyright Holder 1 Source,Rights.servicesContact,Series,Sub-series,Name.subject,Subject.name Role,Subject.name Source,Subject topic,Subject.topic Source,Subject place,Place Source,Description.latitude,Description.longitude,Type.genre,Genre Source,Source?,Physical Location,Thumbnail,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Masters/othermasters/dl_miriammatthews/box21/uclalsc_1889_b21_f04_004.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1dz1shw,Work,,"Bessie Bruington Burke seated at a desk, 1930-1945",,"Bessie Bruington Burke, first African American teacher and principal in Los Angeles",still image,[1930-1945],1930/1945,,,,,,,,"Bessie Bruington Burke seated at a desk with an inkwell and blotter on the desk, a phone on the far left, and window with curtains behind her. |~|Bessie Bruington Burke is recognized as the first black principal of a Los Angeles public school. She attended Los Angeles State Normal School (now part of UCLA) and earned her teaching credential in 1911. Her education was paid for by the Los Angeles Forum, a political and civic organization founded by African Americans in the early 20th century.",,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Daily Life in Black Los Angeles and California, 1885-1980","Educators, Students, and Libraries","Burke, Bessie Bruington, 1891-1968",,local,African American school principals,lcsh,Los Angeles (Calif.),lcsh,,,Portrait photographs,tgm,,"Box 21, Folder 4",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dz1shw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dz1shw/manifest
Masters/othermasters/dl_miriammatthews/box21/uclalsc_1889_b21_f04_005.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z19611qz,Work,,"Bessie Bruington Burke seated at a desk, 1955-1968",,"Bessie Bruington Burke, first African American teacher and principal in Los Angeles",still image,[1955-1968],1955/1968,,,,,,,,"Bessie Bruington Burke seated at a desk with a potted plant on the wall above her.  |~|Bessie Bruington Burke is recognized as the first black principal of a Los Angeles public school. She attended Los Angeles State Normal School (now part of UCLA) and earned her teaching credential in 1911. Her education was paid for by the Los Angeles Forum, a political and civic organization founded by African Americans in the early 20th century.",,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Daily Life in Black Los Angeles and California, 1885-1980","Educators, Students, and Libraries","Burke, Bessie Bruington, 1891-1968",,local,African American school principals,lcsh,Los Angeles (Calif.),lcsh,,,Portrait photographs,tgm,,"Box 21, Folder 4",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19611qz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19611qz/manifest
Masters/othermasters/dl_miriammatthews/box21/uclalsc_1889_b21_f04_006.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z15h90g9,Work,,"Bessie Bruington Burke, 1918-1938",,"Bessie Bruington Burke, first African American teacher and principal in Los Angeles",still image,[1918-1938],1918/1938,,,,,,,,"Studio portrait of Bessie Bruington Burke as a young woman. She is wearing a striped shirt and a bow tie|~|Bessie Bruington Burke is recognized as the first black principal of a Los Angeles public school. She attended Los Angeles State Normal School (now part of UCLA) and earned her teaching credential in 1911. Her education was paid for by the Los Angeles Forum, a political and civic organization founded by African Americans in the early 20th century.",,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Daily Life in Black Los Angeles and California, 1885-1980","Educators, Students, and Libraries","Burke, Bessie Bruington, 1891-1968",,local,African American school principals,lcsh,Los Angeles (Calif.),lcsh,,,Portrait photographs,tgm,,"Box 21, Folder 4",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15h90g9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15h90g9/manifest
Masters/othermasters/dl_miriammatthews/box21/uclalsc_1889_b21_f05_001a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z11r87q4,Work,,"Bessie Bruington Burke with elementary school students, Los Angeles, 1918-1938",,Bessie Bruington Burke with students and schools,still image,[1918-1938],1918/1938,,,,,,,,"Bessie Bruington Burke as a young teacher in a class portrait in front of her school with 21 boys.  |~|Bessie Bruington Burke is recognized as the first black principal of a Los Angeles public school. She attended Los Angeles State Normal School (now part of UCLA) and earned her teaching credential in 1911. Her education was paid for by the Los Angeles Forum, a political and civic organization founded by African Americans in the early 20th century.",,1 photograph,"Written on back of photo: Mrs. Bessie Bruington Burke, Principal of Holmes Ave. School. 1st Black teacher in L.A. and first Black principal, 1918-1938 (furlong tract).",unknown,,,,spec-coll@library.ucla.edu,"Daily Life in Black Los Angeles and California, 1885-1980","Educators, Students, and Libraries","Burke, Bessie Bruington, 1891-1968",,local,African American school principals,lcsh,Los Angeles (Calif.),lcsh,,,group portraits,aat,,"Box 21, Folder 5",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11r87q4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11r87q4/manifest
Masters/othermasters/dl_miriammatthews/box21/uclalsc_1889_b21_f05_002.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1x07r6q,Work,,"Boys' school portrait with their teacher at the 49th Street School, Los Angeles, 1940-1960",,Bessie Bruington Burke with students and schools,still image,[1940-1960],1940/1960,,,,,,,,"Group portrait of a class of boys and their male teacher at the 49th Street School where Bessie Bruington Burke was principal.|~|Bessie Bruington Burke is recognized as the first black principal of a Los Angeles public school. She attended Los Angeles State Normal School (now part of UCLA) and earned her teaching credential in 1911. Her education was paid for by the Los Angeles Forum, a political and civic organization founded by African Americans in the early 20th century.",,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Daily Life in Black Los Angeles and California, 1885-1980","Educators, Students, and Libraries","Burke, Bessie Bruington, 1891-1968|~|49th Street School (Los Angeles, Calif.)",,local|~|local,African American school children,lcsh,Los Angeles (Calif.),lcsh,,,group portraits,aat,,"Box 21, Folder 5",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x07r6q,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1x07r6q/manifest
Masters/othermasters/dl_miriammatthews/box21/uclalsc_1889_b21_f06_002.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1ng67tj,Work,,"House of Bessie Bruington Burke, Los Angeles, 1931-1968",,Bessie Bruington Burke and family,still image,[1926-1968],1931/1968,,,,,,,,"Photograph of the residence of Bessie Bruington Burke at 1351 W. 57th St.|~|Bessie Bruington Burke is recognized as the first black principal of a Los Angeles public school. She attended Los Angeles State Normal School (now part of UCLA) and earned her teaching credential in 1911. Her education was paid for by the Los Angeles Forum, a political and civic organization founded by African Americans in the early 20th century.",,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Daily Life in Black Los Angeles and California, 1885-1980","Educators, Students, and Libraries","Burke, Bessie Bruington, 1891-1968",,local,African American school principals|~|Dwellings,lcsh|~|lcsh,Los Angeles (Calif.),lcsh,34.02089,-118.299038,photographs,aat,,"Box 21, Folder 6",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng67tj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ng67tj/manifest
Masters/othermasters/dl_miriammatthews/box21/uclalsc_1889_b21_f06_003.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1hq5h4p,Work,,"Bessie Bruington Burke and her sister, Ethel Bruington, as young girls, Los Angeles, circa 1895",,Bessie Bruington Burke and family,still image,[circa 1895],1895,,,,,,,,"Studio portrait of Bessie Bruington Burke (right) and her sister, Ethel Bruington, as young girls (possibly age 1 and age 3). |~|Bessie Bruington Burke is recognized as the first black principal of a Los Angeles public school. She attended Los Angeles State Normal School (now part of UCLA) and earned her teaching credential in 1911. Her education was paid for by the Los Angeles Forum, a political and civic organization founded by African Americans in the early 20th century.",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Daily Life in Black Los Angeles and California, 1885-1980","Educators, Students, and Libraries","Burke, Bessie Bruington, 1891-1968|~|Bruington, Ethel Frances, 1893-1983",,local|~|local,African American school principals|~|African American children,lcsh|~|lcsh,Los Angeles (Calif.),lcsh,,,Portrait photographs,tgm,,"Box 21, Folder 6",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hq5h4p,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hq5h4p/manifest
Masters/othermasters/dl_miriammatthews/box21/uclalsc_1889_b21_f06_006.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z14j1z9n,Work,,"Jannie Bruington and Esther Beck, circa 1920",,Bessie Bruington Burke and family,still image,[circa 1920],1920,,,,,,,,"Includes photograph Jannie Bruington and Esther Beck standing together under a tree in a park-like setting.|~|Bessie Bruington Burke is recognized as the first black principal of a Los Angeles public school. She attended Los Angeles State Normal School (now part of UCLA) and earned her teaching credential in 1911. Her education was paid for by the Los Angeles Forum, a political and civic organization founded by African Americans in the early 20th century.",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Daily Life in Black Los Angeles and California, 1885-1980","Educators, Students, and Libraries","Burke, Bessie Bruington, 1891-1968|~|Beck, Esther",,local|~|local,African American school principals,lcsh,Los Angeles (Calif.),lcsh,,,photographs,aat,,"Box 21, Folder 6",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14j1z9n,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14j1z9n/manifest
Masters/othermasters/dl_miriammatthews/box21/uclalsc_1889_b21_f07_004a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1gq8fx0,Work,,"Alice McKinney, 1890",,Black educators and teachers in California,still image,[circa 1890],1890,,,,,,,,Studio portrait of Alice McKinney.,,1 photograph,Written on back of photo: Alice McKinney sister of Mrs. Wiley Hinds. Taught in Visalia Colored school at one time.,public domain,,,,spec-coll@library.ucla.edu,"Daily Life in Black Los Angeles and California, 1885-1980","Educators, Students, and Libraries","McKinney, Alice",,local,African American educators,lcsh,,,,,Portrait photographs,tgm,,"Box 21, Folder 7",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gq8fx0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gq8fx0/manifest
Masters/othermasters/dl_miriammatthews/box21/uclalsc_1889_b21_f07_006a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1795ntp,Work,,"Teachers at Holmes Avenue School, Los Angeles, circa 1920",,Black educators and teachers in California,still image,[circa 1920],1920,,,,,,,,"Ruby Marie Offutt Wheeler, a daughter of Georgia Offutt, was a Los Angeles school teacher for 14 years. She was a student at the University of California in Los Angeles in the 1920. A June 24, 1932 letter written to her by W. E. B. Du Bois, inviting her to provide her photograph for the ""Education Number"" of The Crisis Magazine, lists her address as the ""University of Southern California."" [http://credo.library.umass.edu/view/full/mums312-b193-i196]  |~|Naida McCullough was a school teacher in Los Angeles, and a charter member of the University of Southern California Alpha Kappa Alpha Sorority. She served as president for the USC branch. In 1925 she also was a temporary Far Western regional director and she established the Alpha Gamma Chapter at the University of California, Los Angeles. She was a well-known concert pianist and art patron.|~|Grace Broyles Dinkens was a Los Angeles school teacher, charter member of the Far West chapter Alpha Kappa Alpha, and civic leader.|~|Senola Maxwell Reeves Green was a teacher at schools in Los Angeles for 35 years. She was also the cofounder of the Haitian Coffee Co. She received her master’s degree in psychology at USC.|~|Dr. Yolande McCullough Stovall was a graduate of UCLA, a teacher in Los Angeles, and a civic leader. She was the wife of Dr. Leonard Stovall, and a charter member of Alpha Kappa Alpha sorority.",,1 photograph,Written on back of photo: Teachers at Holmes Avenue school. From Left: 1) Senola Maxwell Reeves Green 2)Yolande McCullough Stovall 3) ______ 4) Ruby Offutt 5) Grace Broyles Dinkens 6)Naida McCullough.,public domain,,,,spec-coll@library.ucla.edu,"Daily Life in Black Los Angeles and California, 1885-1980","Educators, Students, and Libraries","Wheeler, Ruby Marie Offutt, 1900-1934 |~|McCullough, Naida, 1901-1989|~|Dinkens, Grace Broyles |~|Green, Senola Maxwell Reeves, 1898-1969|~|Stovall, Yolande McCullough, 1897-1964|~|Alpha Kappa Alpha Sorority",,local|~|local|~|local|~|local|~|local|~|naf,African American educators|~|African American civic leaders,lcsh|~|lcsh,Los Angeles (Calif.),lcsh,,,group portraits,aat,Unidentified individuals and groups ; Unidentified individuals and groups (1 of 2),"Box 21, Folder 7",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1795ntp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1795ntp/manifest
Masters/othermasters/dl_miriammatthews/box21/uclalsc_1889_b21_f07_007a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z13j4x3c,Work,,"African American school principals of Los Angeles, 1962",,Black educators and teachers in California,still image,April 1962,1962-04,,,,,"Adams, Harry H., 1918-1988",,local,"Group portrait of principals of Los Angeles schools. From left: (2) Bessie Bruington Burke, (3) Edna Cohen, (4) Dorothy Vena Johnson, (5) Bernice Barnum, (6) Birdielee Bright, (7) Isaac McClelland, (9) Alma Covington, (10)  Llewellyn A. Mazique, and (11) Sue Bowdoin|~|Bessie Bruington Burke is recognized as the first black principal of a Los Angeles public school. She attended Los Angeles State Normal School (now part of UCLA) and earned her teaching credential in 1911. Her education was paid for by the Los Angeles Forum, a political and civic organization founded by African Americans in the early 20th century. |~|Edna M. Cohen was the principal of the 95th Street School in Los Angeles. She was a member of the Alpha Kappa Alpha Sorority. She was active in the civic life of the African American community, for example as a Cub Scout benefactor, and the 2nd Vice President of the Wilfandel Club.|~|Dorothy Vena-Johnson founded the League of Allied Artists in 1939 with Juanita Miller. She was an organizer for the 12 Big Sisters Club in Los Angeles. She was also an educator, and poet. |~|Bernice Webb Barnum was the principal of Nevin Avenue School in Los Angeles. She earned a B.S. and an M.A. in Education at the University of Southern California. She was a member of the Alpha Kappa Alpha Sorority. She was active in the Wilfandel Women’s Club and was a member of Wesley Methodist Church. |~|Birdielee V. Bright, a Los Angeles educator for 41 years, was the principal of Avalon Gardens School in 1956. The 36th Street Elementary School was renamed the Birdielee V. Bright Elementary School, in her honor, in 1996.|~|Isaac McClelland was a teacher and administrator for 33 years. He was the principal of Jordan High School (1955-1965). His last assignment was as Assistant Superintendent for Instruction. He was active in social and civic organizations to improve the quality of life for local youth. McClelland earned a B.A and M.A. from the University of California at Berkeley, and was a member of the Delta Epsilon fraternity. Because of the positive effect he had on the lives of African American youth, Links Incorporated created a memorial scholarship in his name.|~|Alma Willa Greene Covington, was an educator for 40 years and a principal for 17 in Los Angeles. She earned her degrees from the University of Southern California and the University of California Los Angeles. She participated in civic affairs and teacher recruitment. She was the daughter of Thomas A. Greene, and the wife of Floyd Covington Sr. |~|Isaac McClelland was a teacher and administrator for 33 years. He was the principal of Jordan High School (1955-1965). His last assignment was as Assistant Superintendent for Instruction. He was active in social and civic organizations to improve the quality of life for local youth. McClelland earned a B.A and M.A. from the University of California at Berkeley, and was a member of the Delta Epsilon fraternity. Because of the positive effect he had on the lives of African American youth, Links Incorporated created a memorial scholarship in his name.|~|Llewellyn A. Mazique was a teacher, vice-principal, principal and deputy regional administrator in Los Angeles for about 30 years. He was a member of the Omega Psi Phi fraternity and the NAACP",,1 photograph,Written on back of photo: L.A. Negro school principals and two school officials. April 1962. Photo by Harry Adams April 1962,unknown,,,,spec-coll@library.ucla.edu,"Daily Life in Black Los Angeles and California, 1885-1980","Educators, Students, and Libraries","Burke, Bessie Bruington, 1891-1968|~|Cohen, Edna M., b. 1907 or 08|~|Johnson, Dorothy Vena, 1898-1970|~|Barnum, Bernice W., 1903-1985|~|Bright, Birdielee V. (Birdielee Ve Lores), 1911-2009|~|McClelland, Isaac H. (Isaac Holland), 1906-1988|~|Covington, Alma Greene, 1904-1995|~|Mazique, Llewellyn A. (Llewellyn Arnett), 1914-1994|~|Bowdoin, Sue|~|Alpha Kappa Alpha Sorority",,local|~|local|~|local|~|local|~|local|~|local|~|local|~|local|~|local|~|naf,African American educators|~|African American school principals|~|African American civic leaders,lcsh|~|lcsh|~|lcsh,Los Angeles (Calif.),lcsh,,,group portraits,aat,"Black educators and teachers in California ; Unidentified individuals and groups ; Unidentified individuals and groups (1 of 2) ; Educators, Students, and Libraries, ; Higher Administration in Education","Box 21, Folder 7",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13j4x3c,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13j4x3c/manifest
Masters/othermasters/dl_miriammatthews/box21/uclalsc_1889_b21_f08_001a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1zs4dnh,Work,,"Wilson Riles, Los Angeles, 1971",,Higher Administration in Education,still image,"June 29,1971",1971-06-29,,,,,,,,"Wilson Riles, California Superintendent of Schools and first African American to be elected to statewide office in California.|~|Wilson Camanza Riles was an American educator and politician from California. He served three terms as the elected California State Superintendent of Public Instruction, and was the first African American to be elected to statewide office in California. He founded the Wilson Riles Archives and Institute for Education in Sacramento as a resource for historical information about K-12 public education in California. [Wikipedia]",,1 photograph,Written on back of photo: Wilson Riles 6/29/71 Calif. Supt. of Schools. Credit Bancroft Library,unknown,,,,spec-coll@library.ucla.edu,"Daily Life in Black Los Angeles and California, 1885-1980","Educators, Students, and Libraries","Riles, Wilson C.",,naf,African American educators|~|African American politicians|~|African American civic leaders,lcsh|~|lcsh|~|lcsh,Los Angeles (Calif.),lcsh,,,Portrait photographs,tgm,Higher Administration in Education,"Box 21, Folder 8",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zs4dnh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zs4dnh/manifest
Masters/othermasters/dl_miriammatthews/box21/uclalsc_1889_b21_f08_002.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1v13nzj,Work,,"Pledge drive flyer for Samuel Huston College, circa 1948",,Higher Administration in Education,still image,[circa 1948],1948,,,,,,,,Fundraising flier for Samuel Huston College. The flier includes labelled photographs of past presidents of the college.,,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Daily Life in Black Los Angeles and California, 1885-1980","Educators, Students, and Libraries","Downs, Karl Everett, 1912–1948|~|Grannum, Stanley E., 1891-1951|~|Randolph, Joseph Benjamin|~|Davis, Thomas R., 1888-1949|~|Davage, Matthew Simpson, 1879-1976|~|Brooks, Robert N., 1888-1953|~|King, Willis J.|~|Harrington, Robert F., 1876-1934|~|Samuel Huston College",,local|~|naf|~|naf|~|local|~|naf|~|local|~|naf|~|local|~|naf,African American educators|~|Fund raising,lcsh|~|lcsh,,,,,fliers (printed matter),aat,Higher Administration in Education,"Box 21, Folder 8",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v13nzj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1v13nzj/manifest
Masters/othermasters/dl_miriammatthews/box21/uclalsc_1889_b21_f08_005a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1fv047b,Work,,"Arthur E. Prince, superintendent of the Enterprise School District, Redding, circa 1950",,Higher Administration in Education,still image,[circa 1950],1950,,,,,"Adams, Harry H., 1918-1988",,local,"Portrait of Arthur Prince, district superintendent of the Enterprise School District seated at his desk.|~|Arthur E. Prince was the superintendent of the Enterprise School District. He was a member of Alpha Phi Alpha Fraternity and was active in civic events in Southern California. He and his wife were the second black family to reside in Pasadena. ",,1 photograph,"Written on back of photo: Arthur E. Prince, District Superintendent, Enterprise School District, California. Photo by Harry H. Adams. Courtesy: Miriam Matthews.",unknown,,,,spec-coll@library.ucla.edu,"Daily Life in Black Los Angeles and California, 1885-1980","Educators, Students, and Libraries","Prince, Arthur E., 1902-1977",,local,African American educators|~|African American civic leaders,lcsh|~|lcsh,Redding (Calif.),,,,Portrait photographs,tgm,Higher Administration in Education,"Box 21, Folder 8",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fv047b,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fv047b/manifest
Masters/othermasters/dl_miriammatthews/box21/uclalsc_1889_b21_f08_006a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1b29cgx,Work,,"Arthur E. Prince, superintendent of the District Superintendent, receiving an award, Redding, circa 1950",,Higher Administration in Education,still image,[circa 1950],1950,,,,,,,,"Arthur Prince, district superintendent for Enterprise School District, holding an award plaque with an unidentified woman.|~|Arthur E. Prince was the superintendent of the Enterprise School District. He was a member of Alpha Phi Alpha Fraternity and was active in civic events in Southern California. He and his wife were the second black family to reside in Pasadena. ",,1 photograph,"Written on back of photo: From left: Arthur E. Prince, District Superintendent Enterprise School System.",unknown,,,,spec-coll@library.ucla.edu,"Daily Life in Black Los Angeles and California, 1885-1980","Educators, Students, and Libraries","Prince, Arthur E., 1902-1977",,local,African American educators|~|African American civic leaders,lcsh|~|lcsh,Redding (Calif.),,,,Portrait photographs,tgm,Higher Administration in Education,"Box 21, Folder 8",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b29cgx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1b29cgx/manifest
Masters/othermasters/dl_miriammatthews/box21/uclalsc_1889_b21_f08_007a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1698mqr,Work,,"Lloyd Dickey, superintendent of the Willowbrook School District, Los Angeles, 1966",,Higher Administration in Education,still image,1966,1966,,,,,"Adams, Harry H., 1918-1988",,local,"Portrait of Lloyd Dickey, superintendent of the Willowbrook School District, seated at his desk.|~|Lloyd Dickey was a dentist, education administrator, and civic leader. He moved to Phoenix Arizona in 1948, and then to California where he practiced dentistry, worked as a school principal, and then as superintendent of Schools in Willowbrook, California. He retired in 1969.",,1 photograph,"Written on back of photo: Served 17 or 18 years ? / Lloyd Dickey retired as Superintendent Willowbrook District in 1969.  Photographer's stamp: Please credit photo / by / Harry H. Adams / 4223 So.  Avalon Blvd. AD 2-9497 / Los Angeles, Calif. Photographer's date stamp: Oct 7 1966",unknown,,,,spec-coll@library.ucla.edu,"Daily Life in Black Los Angeles and California, 1885-1980","Educators, Students, and Libraries","Dickey, Lloyd Duquesne, 1898-1989|~|Willowbrook School District (Calif.)",,local|~|local,African American educators|~|African American civic leaders|~|African American dentists,lcsh|~|lcsh|~|lcsh,Los Angeles (Calif.),,,,Portrait photographs,tgm,Higher Administration in Education,"Box 21, Folder 8",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1698mqr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1698mqr/manifest
Masters/othermasters/dl_miriammatthews/box21/uclalsc_1889_b21_f08_009.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1xs7ck1,Work,,"Flier for the Los Angeles County Negro Democratic Club, circa 1937",,Higher Administration in Education,still image,[1937],1937,,,,,,,,"Flier advertising the Los Angeles County Negro Democratic Club, with two photographs and captions. |~|Gilbert W. Lindsay was on the board of directors of the National Association for the Advancement of Colored People from 1953 to 1958. He became Los Angeles's first black council member in about 1963, and served in that capacity for 27 years.   |~|Fay Allen was a member of the Los Angeles City Board of Education, an organist, a teacher, a civil rights activist, and political strategist. She was the first African American woman to be elected to the Board of Education, and she founded the Black Musicians’ Union in the early 1900s. She believed in working with diverse communities to foster civic engagement and social uplift.|~|Robert Bentley Strather was a civic worker and Elks club official. He was the California State Senate Sergeant at Arms, and a public relations counselor.",,1 photograph,"Upper caption: They Study Good Government. This group of executives and workers of the LOS ANGELES COUNTY NEGRO DEMOCRATIC CLUB represents a part of the large membership of this energetic organization which was organized in 1937 to support the candidacy of Miss Fay Allen for the Board of Education of Los Angeles city. The club makes a special study of good government, which is its chief objective. At its regular meetings, research reports, lectures, and civic discussions comprise a large part of the program. Lower caption: Leading officials of the Los Angeles County Negro Democratic Club are (left to right): Robert P. Strather, county coordinator of the club; Gilbert W. Lindsay, president and Democratic chairman, Colored Division of Los Angeles County; Miss Fay Allen, chairman of the Board of Directors and chairman of the women's division of the club.",unknown,,,,spec-coll@library.ucla.edu,"Daily Life in Black Los Angeles and California, 1885-1980","Educators, Students, and Libraries","Lindsay, Gilbert W. (Gilbert William), 1900-1990|~|Allen, Fay, 1889-1974|~|Strather, Robert B. (Robert Bentley), 1889 or 90-1957",,local|~|local |~|local,African American civic leaders|~|City council members|~|African American civil rights workers,lcsh|~|lcsh|~|lcsh,Los Angeles (Calif.),lcsh,,,photographs,aat,Higher Administration in Education,"Box 21, Folder 8",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs7ck1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1xs7ck1/manifest
Masters/othermasters/dl_miriammatthews/box21/uclalsc_1889_b21_f09_002a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1p85w2d,Work,,"Carmen De Lavallade, 1960s",,Dancers,still image,[1960s],1960/1970,,,,,,,,"Carmen De Lavallade and a male dancer in in a dance pose in costume. |~|Carmen de Lavallade is an American dancer, choreographer and actress. In 2004, she received the Black History Month Lifetime Achievement Award, and in December 2017 she received the Kennedy Center Honors Award. She is the cousin of ballet dancer Janet Collins.",,1 photograph,"Poster text: 1967 Season / January 27, 29 / March 12, 13 / April 7, 9 / Back Bay Theatre / Other guests of the season: Patricia McBride / Edward Villella / subscriptions $9.00 $12.00 $15.00 / Call CO 6-7300. Written on back of photo: Carmen De Lavallade?",unknown,,,,spec-coll@library.ucla.edu,"Daily Life in Black Los Angeles and California, 1885-1980",Artists and Entertainers,"De Lavallade, Carmen, 1931-|~|Back Bay Theatre (Boston, Ma.)",,local,African American women dancers|~|African American actresses|~|African American choreographers,lcsh|~|lcsh|~|lcsh,,,,,posters,aat,Dancers,"Box 21, Folder 9",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p85w2d,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1p85w2d/manifest
