File name,local ID,Parent ARK,Item ARK,Item Status ID,Item Status,Object Type,Title,Creator,Date.created,Date.created (single),TypeOfResource,Genre,Extent,Dimensions,Medium,Insitution/Repository,collection name,collection number,box number,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Subject.topic,Subject.place,Digital Collection Title
0259sa00142_DC01M.pdf,0259sa00142,ark:/21198/z1cg1h7v,ark:/21198/z17h3bt8,2,Completed,Work,Studio portrait 275,Studio Sano,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,17.2 cm x 11.4 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Sano Collection,Collection no. 0259sa,Box no. 59,copyrighted,unpublished,hello@arabimagefoundation.org,motherhood|~|family|~|family ties|~|gender norms|~|makeup|~|hair style|~|modern fashion|~|self-presentation|~|glamorous representation,Tehran (Iran),Arab Image Foundation Photo Negatives
0259sa00143_DC01M.pdf,0259sa00143,ark:/21198/z1cg1h7v,ark:/21198/z13r2m4d,2,Completed,Work,Studio portrait 276,Studio Sano,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,11.4 cm x 16.7 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Sano Collection,Collection no. 0259sa,Box no. 59,copyrighted,unpublished,hello@arabimagefoundation.org,childhood|~|hair style|~|modern fashion|~|sister|~|sisterhood|~|family|~|family ties|~|glamorous representation|~|makeup,Tehran (Iran),Arab Image Foundation Photo Negatives
0259sa00144_DC01M.pdf,0259sa00144,ark:/21198/z1cg1h7v,ark:/21198/z1001vd0,2,Completed,Work,Studio portrait 277,Studio Sano,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,17.4 cm x 11.7 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Sano Collection,Collection no. 0259sa,Box no. 59,copyrighted,unpublished,hello@arabimagefoundation.org,motherhood|~|family|~|family ties|~|makeup|~|hair style|~|modern fashion|~|self-presentation|~|glamorous representation,Tehran (Iran),Arab Image Foundation Photo Negatives
0259sa00145_DC01M.pdf,0259sa00145,ark:/21198/z1cg1h7v,ark:/21198/z1v71bw7,2,Completed,Work,Studio portrait 278,Studio Sano,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,11.4 cm x 8.5 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Sano Collection,Collection no. 0259sa,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,motherhood|~|family|~|family ties|~|gender norms|~|makeup|~|motion blur|~|hair style,Tehran (Iran),Arab Image Foundation Photo Negatives
0259sa00146_DC01M.pdf,0259sa00146,ark:/21198/z1cg1h7v,ark:/21198/z1qj99j7,2,Completed,Work,Studio portrait 279,Studio Sano,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,14.8 cm x 9.8 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Sano Collection,Collection no. 0259sa,Box no. 59,copyrighted,unpublished,hello@arabimagefoundation.org,glamorous representation|~|motherhood|~|family|~|family ties|~|childhood|~|gender norms|~|makeup,Tehran (Iran),Arab Image Foundation Photo Negatives
0259sa00147_DC01M.pdf,0259sa00147,ark:/21198/z1cg1h7v,ark:/21198/z1ks8jth,2,Completed,Work,Studio portrait 280,Studio Sano,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,14.8 cm x 9.8 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Sano Collection,Collection no. 0259sa,Box no. 59,copyrighted,unpublished,hello@arabimagefoundation.org,glamorous representation|~|motherhood|~|family|~|family ties|~|childhood|~|gender norms|~|makeup,Tehran (Iran),Arab Image Foundation Photo Negatives
0259sa00148_DC01M.pdf,0259sa00148,ark:/21198/z1cg1h7v,ark:/21198/z1g17t22,2,Completed,Work,Studio portrait 281,Studio Sano,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,14.8 cm x 9.9 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Sano Collection,Collection no. 0259sa,Box no. 59,copyrighted,unpublished,hello@arabimagefoundation.org,glamorous representation|~|motherhood|~|family|~|family ties|~|childhood|~|gender norms,Tehran (Iran),Arab Image Foundation Photo Negatives
0259sa00149_DC01M.pdf,0259sa00149,ark:/21198/z1cg1h7v,ark:/21198/z1b872c5,2,Completed,Work,Studio portrait 282,Studio Sano,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,16.7 cm x 12.5 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Sano Collection,Collection no. 0259sa,Box no. 59,copyrighted,unpublished,hello@arabimagefoundation.org,glamorous representation|~|motherhood|~|family|~|family ties|~|childhood|~|gender norms|~|self-presentation,Tehran (Iran),Arab Image Foundation Photo Negatives
0259sa00150_DC01M.pdf,0259sa00150,ark:/21198/z1cg1h7v,ark:/21198/z16h69pw,2,Completed,Work,Studio portrait 283,Studio Sano,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,17.7 cm x 12.7 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Sano Collection,Collection no. 0259sa,Box no. 59,copyrighted,unpublished,hello@arabimagefoundation.org,glamorous representation|~|motherhood|~|family|~|family ties|~|childhood|~|gender norms|~|self-presentation|~|hair style,Tehran (Iran),Arab Image Foundation Photo Negatives
0259sa00151_DC01M.pdf,0259sa00151,ark:/21198/z1cg1h7v,ark:/21198/z12r5jz5,2,Completed,Work,Studio portrait 284,Studio Sano,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,17.7 cm x 12.7 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Sano Collection,Collection no. 0259sa,Box no. 59,copyrighted,unpublished,hello@arabimagefoundation.org,glamorous representation|~|motherhood|~|family|~|family ties|~|childhood|~|gender norms|~|self-presentation|~|hair style,Tehran (Iran),Arab Image Foundation Photo Negatives
0259sa00152_DC01M.pdf,0259sa00152,ark:/21198/z1cg1h7v,ark:/21198/z1z052dp,2,Completed,Work,Studio portrait 285,Studio Sano,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,17.7 cm x 11.8 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Sano Collection,Collection no. 0259sa,Box no. 59,copyrighted,unpublished,hello@arabimagefoundation.org,glamorous representation|~|motherhood|~|family|~|family ties|~|childhood|~|gender norms|~|self-presentation|~|hair style,Tehran (Iran),Arab Image Foundation Photo Negatives
0259sa00153_DC01M.pdf,0259sa00153,ark:/21198/z1cg1h7v,ark:/21198/z1tb317g,2,Completed,Work,Studio portrait 286,Studio Sano,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,17.7 cm x 12.7 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Sano Collection,Collection no. 0259sa,Box no. 59,copyrighted,unpublished,hello@arabimagefoundation.org,glamorous representation|~|motherhood|~|family|~|family ties|~|childhood|~|gender norms|~|self-presentation|~|hair style|~|makeup,Tehran (Iran),Arab Image Foundation Photo Negatives
0259sa00154_DC01M.pdf,0259sa00154,ark:/21198/z1cg1h7v,ark:/21198/z1pk28fv,2,Completed,Work,Studio portrait 287,Studio Sano,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,12.7 cm x 17.7 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Sano Collection,Collection no. 0259sa,Box no. 59,copyrighted,unpublished,hello@arabimagefoundation.org,glamorous representation|~|motherhood|~|family|~|family ties|~|childhood|~|gender norms|~|self-presentation|~|hair style|~|makeup,Tehran (Iran),Arab Image Foundation Photo Negatives
0259sa00155_DC01M.pdf,0259sa00155,ark:/21198/z1cg1h7v,ark:/21198/z1jt1hpp,2,Completed,Work,Studio portrait 288,Studio Sano,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,17.7 cm x 12.7 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Sano Collection,Collection no. 0259sa,Box no. 59,copyrighted,unpublished,hello@arabimagefoundation.org,glamorous representation|~|motherhood|~|family|~|family ties|~|childhood|~|self-presentation|~|hair style|~|makeup,Tehran (Iran),Arab Image Foundation Photo Negatives
0259sa00156_DC01M.pdf,0259sa00156,ark:/21198/z1cg1h7v,ark:/21198/z1f20rz8,2,Completed,Work,Studio portrait 289,Studio Sano,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,17.7 cm x 12.7 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Sano Collection,Collection no. 0259sa,Box no. 59,copyrighted,unpublished,hello@arabimagefoundation.org,glamorous representation|~|motherhood|~|family|~|family ties|~|childhood|~|self-presentation|~|hair style|~|makeup|~|manicure,Tehran (Iran),Arab Image Foundation Photo Negatives
0259sa00157_DC01M.pdf,0259sa00157,ark:/21198/z1cg1h7v,ark:/21198/z1990197,2,Completed,Work,Studio portrait 290,Studio Sano,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,12.7 cm x 17.7 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Sano Collection,Collection no. 0259sa,Box no. 59,copyrighted,unpublished,hello@arabimagefoundation.org,glamorous representation|~|motherhood|~|family|~|family ties|~|childhood|~|self-presentation|~|hair style|~|grandmother,Tehran (Iran),Arab Image Foundation Photo Negatives
0259sa00158_DC01M.pdf,0259sa00158,ark:/21198/z1cg1h7v,ark:/21198/z15h98jh,2,Completed,Work,Studio portrait 291,Studio Sano,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,17.7 cm x 11.4 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Sano Collection,Collection no. 0259sa,Box no. 59,copyrighted,unpublished,hello@arabimagefoundation.org,glamorous representation|~|motherhood|~|family|~|family ties|~|childhood|~|self-presentation|~|hair style|~|makeup,Tehran (Iran),Arab Image Foundation Photo Negatives
0259sa00159_DC01M.pdf,0259sa00159,ark:/21198/z1cg1h7v,ark:/21198/z11r8hts,2,Completed,Work,Studio portrait 292,Studio Sano,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,17.7 cm x 12.7 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Sano Collection,Collection no. 0259sa,Box no. 59,copyrighted,unpublished,hello@arabimagefoundation.org,childhood|~|hair style|~|modern fashion|~|sister|~|sisterhood|~|family|~|family ties|~|glamorous representation|~|friendship,Tehran (Iran),Arab Image Foundation Photo Negatives
0259sa00160_DC01M.pdf,0259sa00160,ark:/21198/z1cg1h7v,ark:/21198/z1x36qsk,2,Completed,Work,Studio portrait 293,Studio Sano,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,17.7 cm x 12.7 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Sano Collection,Collection no. 0259sa,Box no. 59,copyrighted,unpublished,hello@arabimagefoundation.org,childhood|~|hair style|~|modern fashion|~|sister|~|sisterhood|~|family|~|family ties|~|glamorous representation|~|friendship,Tehran (Iran),Arab Image Foundation Photo Negatives
0259sa00161_DC01M.pdf,0259sa00161,ark:/21198/z1cg1h7v,ark:/21198/z1sb6016,2,Completed,Work,Studio portrait 294,Studio Sano,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,9 cm x 12.7 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Sano Collection,Collection no. 0259sa,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,glamorous representation|~|femininity|~|self-presentation|~|modern fashion|~|hair style|~|family ties|~|friendship|~|attitudes and poses|~|makeup,Tehran (Iran),Arab Image Foundation Photo Negatives
0259sa00162_DC01M.pdf,0259sa00162,ark:/21198/z1cg1h7v,ark:/21198/z1nk5781,2,Completed,Work,Studio portrait 295,Studio Sano,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,8.8 cm x 12.7 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Sano Collection,Collection no. 0259sa,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,glamorous representation|~|femininity|~|self-presentation|~|modern fashion|~|hair style|~|family ties|~|friendship|~|attitudes and poses|~|makeup,Tehran (Iran),Arab Image Foundation Photo Negatives
0259sa00163_DC01M.pdf,0259sa00163,ark:/21198/z1cg1h7v,ark:/21198/z1ht4gkr,2,Completed,Work,Studio portrait 296,Studio Sano,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,8.8 cm x 12.7 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Sano Collection,Collection no. 0259sa,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,glamorous representation|~|femininity|~|self-presentation|~|modern fashion|~|hair style|~|family ties|~|friendship|~|attitudes and poses|~|makeup|~|soft filter,Tehran (Iran),Arab Image Foundation Photo Negatives
0259sa00164_DC01M.pdf,0259sa00164,ark:/21198/z1cg1h7v,ark:/21198/z1d23qws,2,Completed,Work,Studio portrait 297,Studio Sano,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,8.8 cm x 12.7 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Sano Collection,Collection no. 0259sa,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,glamorous representation|~|femininity|~|self-presentation|~|hair style|~|family ties|~|friendship|~|manicure,Tehran (Iran),Arab Image Foundation Photo Negatives
0259sa00165_DC01M.pdf,0259sa00165,ark:/21198/z1cg1h7v,ark:/21198/z189305v,2,Completed,Work,Studio portrait 298,Studio Sano,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,12 cm x 8.8 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Sano Collection,Collection no. 0259sa,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,glamorous representation|~|self-presentation|~|hair style|~|family ties|~|friendship|~|gender stereotypes|~|femininity,Tehran (Iran),Arab Image Foundation Photo Negatives
0259sa00166_DC01M.pdf,0259sa00166,ark:/21198/z1cg1h7v,ark:/21198/z14j27c7,2,Completed,Work,Studio portrait 299,Studio Sano,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,14.7 cm x 9.8 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Sano Collection,Collection no. 0259sa,Box no. 59,copyrighted,unpublished,hello@arabimagefoundation.org,glamorous representation|~|self-presentation|~|hair style|~|family ties|~|friendship|~|gender stereotypes|~|femininity,Tehran (Iran),Arab Image Foundation Photo Negatives
0259sa00167_DC01M.pdf,0259sa00167,ark:/21198/z1cg1h7v,ark:/21198/z10w0627,2,Completed,Work,Studio portrait 300,Studio Sano,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,14.7 cm x 9.8 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Sano Collection,Collection no. 0259sa,Box no. 59,copyrighted,unpublished,hello@arabimagefoundation.org,glamorous representation|~|self-presentation|~|hair style|~|family ties|~|friendship|~|gender stereotypes|~|femininity,Tehran (Iran),Arab Image Foundation Photo Negatives
0259sa00168_DC01M.pdf,0259sa00168,ark:/21198/z1cg1h7v,ark:/21198/z1w39pk9,2,Completed,Work,Studio portrait 301,Studio Sano,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,17.7 cm x 12.7 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Sano Collection,Collection no. 0259sa,Box no. 59,copyrighted,unpublished,hello@arabimagefoundation.org,glamorous representation|~|sisterhood|~|sister|~|family|~|family ties|~|friendship|~|gender norms|~|self-presentation|~|hair style|~|makeup,Tehran (Iran),Arab Image Foundation Photo Negatives
0259sa00169_DC01M.pdf,0259sa00169,ark:/21198/z1cg1h7v,ark:/21198/z1rb8xt4,2,Completed,Work,Studio portrait 302,Studio Sano,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,9.8 cm x 15 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Sano Collection,Collection no. 0259sa,Box no. 59,copyrighted,unpublished,hello@arabimagefoundation.org,glamorous representation|~|family|~|family ties|~|frienship|~|gender norms|~|modern fashion,Tehran (Iran),Arab Image Foundation Photo Negatives
0259sa00170_DC01M.pdf,0259sa00170,ark:/21198/z1cg1h7v,ark:/21198/z1mk864n,2,Completed,Work,Studio portrait 303,Studio Sano,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,8.8 cm x 6.3 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Sano Collection,Collection no. 0259sa,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,self-presentation|~|modern fashion|~|passport photo,Tehran (Iran),Arab Image Foundation Photo Negatives
0259sa00171_DC01M.pdf,0259sa00171,ark:/21198/z1cg1h7v,ark:/21198/z1gt7ffc,2,Completed,Work,Studio portrait 304,Studio Sano,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,8.8 cm x 6.3 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Sano Collection,Collection no. 0259sa,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,glamorous representation|~|makeup|~|hair style|~|modern fashion,Tehran (Iran),Arab Image Foundation Photo Negatives
0259sa00172_DC01M.pdf,0259sa00172,ark:/21198/z1cg1h7v,ark:/21198/z1c26pqz,2,Completed,Work,Studio portrait 305,Studio Sano,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,9.3 cm x 5.9 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Sano Collection,Collection no. 0259sa,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,glamorous representation|~|makeup|~|hair style|~|modern fashion,Tehran (Iran),Arab Image Foundation Photo Negatives
0259sa00173_DC01M.pdf,0259sa00173,ark:/21198/z1cg1h7v,ark:/21198/z1795xxb,2,Completed,Work,Studio portrait 306,Studio Sano,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,8.8 cm x 6.3 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Sano Collection,Collection no. 0259sa,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,glamorous representation|~|makeup|~|hair style|~|modern fashion|~|attitudes and poses,Tehran (Iran),Arab Image Foundation Photo Negatives
0259sa00174_DC01M.pdf,0259sa00174,ark:/21198/z1cg1h7v,ark:/21198/z13n3wqp,2,Completed,Work,Studio portrait 307,Studio Sano,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,8.8 cm x 6.3 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Sano Collection,Collection no. 0259sa,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,glamorous representation|~|makeup|~|hair style|~|modern fashion,Tehran (Iran),Arab Image Foundation Photo Negatives
0259sa00175_DC01M.pdf,0259sa00175,ark:/21198/z1cg1h7v,ark:/21198/z1zw3d6b,2,Completed,Work,Studio portrait 308,Studio Sano,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,8.5 cm x 6.2 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Sano Collection,Collection no. 0259sa,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,glamorous representation|~|makeup|~|hair style|~|modern fashion,Tehran (Iran),Arab Image Foundation Photo Negatives
0259sa00176_DC01M.pdf,0259sa00176,ark:/21198/z1cg1h7v,ark:/21198/z1v42nfg,2,Completed,Work,Studio portrait 309,Studio Sano,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,8.6 cm x 6.1 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Sano Collection,Collection no. 0259sa,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,glamorous representation|~|makeup|~|hair style|~|modern fashion,Tehran (Iran),Arab Image Foundation Photo Negatives
0259sa00177_DC01M.pdf,0259sa00177,ark:/21198/z1cg1h7v,ark:/21198/z1qc1wr6,2,Completed,Work,Studio portrait 310,Studio Sano,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,8.5 cm x 5.9 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Sano Collection,Collection no. 0259sa,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,glamorous representation|~|makeup|~|hair style|~|modern fashion,Tehran (Iran),Arab Image Foundation Photo Negatives
0259sa00178_DC01M.pdf,0259sa00178,ark:/21198/z1cg1h7v,ark:/21198/z1km1535,2,Completed,Work,Studio portrait 311,Studio Sano,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,11.8 cm x 8.7 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Sano Collection,Collection no. 0259sa,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,glamorous representation|~|femininity|~|self-presentation|~|hair style|~|soft filter,Tehran (Iran),Arab Image Foundation Photo Negatives
0259sa00179_DC01M.pdf,0259sa00179,ark:/21198/z1cg1h7v,ark:/21198/z1fv0d9j,2,Completed,Work,Studio portrait 312,Studio Sano,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,12 cm x 8.4 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Sano Collection,Collection no. 0259sa,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,glamorous representation|~|femininity|~|self-presentation|~|hair style,Tehran (Iran),Arab Image Foundation Photo Negatives
0259sa00180_DC01M.pdf,0259sa00180,ark:/21198/z1cg1h7v,ark:/21198/z1b29nj4,2,Completed,Work,Studio portrait 313,Studio Sano,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,11.7 cm x 8.8 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Sano Collection,Collection no. 0259sa,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,glamorous representation|~|femininity|~|self-presentation|~|hair style|~|soft filter|~|modern fashion,Tehran (Iran),Arab Image Foundation Photo Negatives
0259sa00181_DC01M.pdf,0259sa00181,ark:/21198/z1cg1h7v,ark:/21198/z16d7m8k,2,Completed,Work,Studio portrait 314,Studio Sano,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,11.7 cm x 8.9 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Sano Collection,Collection no. 0259sa,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,glamorous representation|~|femininity|~|self-presentation|~|hair style|~|soft filter|~|modern fashion,Tehran (Iran),Arab Image Foundation Photo Negatives
0259sa00182_DC01M.pdf,0259sa00182,ark:/21198/z1cg1h7v,ark:/21198/z12n6vhd,2,Completed,Work,Studio portrait 315,Studio Sano,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,12.7 cm x 8.8 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Sano Collection,Collection no. 0259sa,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,glamorous representation|~|femininity|~|self-presentation|~|hair style|~|soft filter|~|modern fashion,Tehran (Iran),Arab Image Foundation Photo Negatives
0259sa00183_DC01M.pdf,0259sa00183,ark:/21198/z1cg1h7v,ark:/21198/z1xw6c1h,2,Completed,Work,Studio portrait 316,Studio Sano,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,10.9 cm x 8.9 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Sano Collection,Collection no. 0259sa,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,glamorous representation|~|femininity|~|self-presentation|~|hair style|~|soft filter|~|modern fashion,Tehran (Iran),Arab Image Foundation Photo Negatives
0259sa00184_DC01M.pdf,0259sa00184,ark:/21198/z1cg1h7v,ark:/21198/z1t45mbj,2,Completed,Work,Studio portrait 317,Studio Sano,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,12 cm x 8.9 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Sano Collection,Collection no. 0259sa,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,glamorous representation|~|femininity|~|self-presentation|~|hair style|~|modern fashion,Tehran (Iran),Arab Image Foundation Photo Negatives
0259sa00185_DC01M.pdf,0259sa00185,ark:/21198/z1cg1h7v,ark:/21198/z1pc4vn8,2,Completed,Work,Studio portrait 318,Studio Sano,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,12.6 cm x 8.9 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Sano Collection,Collection no. 0259sa,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,glamorous representation|~|femininity|~|self-presentation|~|hair style|~|modern fashion,Tehran (Iran),Arab Image Foundation Photo Negatives
0259sa00186_DC01M.pdf,0259sa00186,ark:/21198/z1cg1h7v,ark:/21198/z1jm43zc,2,Completed,Work,Studio portrait 319,Studio Sano,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,12.6 cm x 8.9 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Sano Collection,Collection no. 0259sa,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,glamorous representation|~|femininity|~|self-presentation|~|hair style|~|modern fashion|~|soft filter,Tehran (Iran),Arab Image Foundation Photo Negatives
0259sa00187_DC01M.pdf,0259sa00187,ark:/21198/z1cg1h7v,ark:/21198/z1dv3c55,2,Completed,Work,Studio portrait 320,Studio Sano,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,12.6 cm x 8.9 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Sano Collection,Collection no. 0259sa,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,glamorous representation|~|femininity|~|self-presentation|~|hair style|~|modern fashion|~|attitudes and poses,Tehran (Iran),Arab Image Foundation Photo Negatives
0259sa00188_DC01M.pdf,0259sa00188,ark:/21198/z1cg1h7v,ark:/21198/z19619tm,2,Completed,Work,Studio portrait 321,Studio Sano,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,12.6 cm x 8.9 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Sano Collection,Collection no. 0259sa,Box no. 59,copyrighted,unpublished,hello@arabimagefoundation.org,glamorous representation|~|femininity|~|self-presentation|~|hair style|~|modern fashion|~|attitudes and poses,Tehran (Iran),Arab Image Foundation Photo Negatives
0259sa00189_DC01M.pdf,0259sa00189,ark:/21198/z1cg1h7v,ark:/21198/z15f0k39,2,Completed,Work,Studio portrait 322,Studio Sano,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,12.6 cm x 8.9 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Sano Collection,Collection no. 0259sa,Box no. 59,copyrighted,unpublished,hello@arabimagefoundation.org,glamorous representation|~|femininity|~|self-presentation|~|hair style|~|modern fashion|~|attitudes and poses,Tehran (Iran),Arab Image Foundation Photo Negatives
0259sa00190_DC01M.pdf,0259sa00190,ark:/21198/z1cg1h7v,ark:/21198/z11n9tbk,2,Completed,Work,Studio portrait 323,Studio Sano,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,11.9 cm x 8.9 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Sano Collection,Collection no. 0259sa,Box no. 59,copyrighted,unpublished,hello@arabimagefoundation.org,glamorous representation|~|femininity|~|self-presentation|~|hair style|~|modern fashion,Tehran (Iran),Arab Image Foundation Photo Negatives
0259sa00191_DC01M.pdf,0259sa00191,ark:/21198/z1cg1h7v,ark:/21198/z1ww99x5,2,Completed,Work,Studio portrait 324,Studio Sano,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,12.6 cm x 8.9 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Sano Collection,Collection no. 0259sa,Box no. 59,copyrighted,unpublished,hello@arabimagefoundation.org,glamorous representation|~|femininity|~|self-presentation|~|hair style|~|modern fashion|~|soft filter|~|makeup,Tehran (Iran),Arab Image Foundation Photo Negatives
