"Project Name","Parent ARK","Item ARK","Object Type","File Name","viewingHint","Text direction","AltIdentifier.local","Item Sequence","Title","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.servicesContact","Language","Name.repository","AltTitle.other","AltTitle.translated","AltTitle.uniform","Place of origin","Date.creation","Date.normalized","Format.extent","Format.dimensions","Support","Relation.rectoVerso","Description.note","Description.history","Description.condition","Coverage.temporal","Description.collation","Description.binding","Description.tableOfContents","Description.contents","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Ethiopic Manuscripts","ark:/21198/zz0009k8z1","ark:/21198/zz0009km8h","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009km8h-1-master.tif","","","Ms. 31_65","69","Page 65","text","","pd","","amh|~|gez","","አዕማደ ምሥጢር|~|Amistu A'emada Misetir","The Pillars of Mystery","Dogma (doctrine) of the church|~|Catechism of the Ethiopian Church","Ethiopia","20th c.","1900/1999","1 Page","194 mm x 123 mm","Vellum","","The Pillars of Mystery አዕማደ ምሥጢር ; The Mystery of Incarnation ምሥጢረ ሥጋዌ ; ""Who of the three persons took on human nature (flesh)? The person of the Word...""","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009km8h",""
"Ethiopic Manuscripts","ark:/21198/zz0009k8z1","ark:/21198/zz0009km91","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009km91-1-master.tif","","","Ms. 31_66","70","Page 66","text","","pd","","amh|~|gez","","አዕማደ ምሥጢር|~|Amistu A'emada Misetir","The Pillars of Mystery","Catechism of the Ethiopian Church|~|Dogma (doctrine) of the church","Ethiopia","20th c.","1900/1999","1 Page","194 mm x 123 mm","Vellum","","The Pillars of Mystery አዕማደ ምሥጢር ; The Mystery of Incarnation ምሥጢረ ሥጋዌ ; ""Who of the three persons took on human nature (flesh)? The person of the Word...""","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009km91",""
"Ethiopic Manuscripts","ark:/21198/zz0009k8z1","ark:/21198/zz0009kmbj","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kmbj-1-master.tif","","","Ms. 31_67","71","Page 67","text","","pd","","amh|~|gez","","አዕማደ ምሥጢር|~|Amistu A'emada Misetir","The Pillars of Mystery","Dogma (doctrine) of the church|~|Catechism of the Ethiopian Church","Ethiopia","20th c.","1900/1999","1 Page","194 mm x 123 mm","Vellum","","The Pillars of Mystery አዕማደ ምሥጢር ; The Mystery of Incarnation ምሥጢረ ሥጋዌ ; ""Who of the three persons took on human nature (flesh)? The person of the Word..."" ; The Mystery of Baptism ምሥጢረ ጥምቀት ; ""At what age was he (Jesus) baptized? After he had grown little by little, he was baptized in his thirtieth year...""","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kmbj",""
"Ethiopic Manuscripts","ark:/21198/zz0009k8z1","ark:/21198/zz0009kmc2","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kmc2-1-master.tif","","","Ms. 31_68","72","Page 68","text","","pd","","amh|~|gez","","አዕማደ ምሥጢር|~|Amistu A'emada Misetir","The Pillars of Mystery","Dogma (doctrine) of the church|~|Catechism of the Ethiopian Church","Ethiopia","20th c.","1900/1999","1 Page","194 mm x 123 mm","Vellum","","The Pillars of Mystery አዕማደ ምሥጢር ; The Mystery of Baptism ምሥጢረ ጥምቀት ; ""At what age was he (Jesus) baptized? After he had grown little by little, he was baptized in his thirtieth year...""","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kmc2",""
"Ethiopic Manuscripts","ark:/21198/zz0009k8z1","ark:/21198/zz0009kmdk","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kmdk-1-master.tif","","","Ms. 31_69","73","Page 69","text","","pd","","amh|~|gez","","አዕማደ ምሥጢር|~|Amistu A'emada Misetir","The Pillars of Mystery","Dogma (doctrine) of the church|~|Catechism of the Ethiopian Church","Ethiopia","20th c.","1900/1999","1 Page","194 mm x 123 mm","Vellum","","The Pillars of Mystery አዕማደ ምሥጢር ; The Mystery of Baptism ምሥጢረ ጥምቀት ; ""At what age was he (Jesus) baptized? After he had grown little by little, he was baptized in his thirtieth year...""","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kmdk",""
"Ethiopic Manuscripts","ark:/21198/zz0009k8z1","ark:/21198/zz0009kmf3","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kmf3-1-master.tif","","","Ms. 31_70","74","Page 70","text","","pd","","amh|~|gez","","Amistu A'emada Misetir|~|አዕማደ ምሥጢር","The Pillars of Mystery","Dogma (doctrine) of the church|~|Catechism of the Ethiopian Church","Ethiopia","20th c.","1900/1999","1 Page","194 mm x 123 mm","Vellum","","The Pillars of Mystery አዕማደ ምሥጢር ; The Mystery of Baptism ምሥጢረ ጥምቀት ; ""At what age was he (Jesus) baptized? After he had grown little by little, he was baptized in his thirtieth year...""","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kmf3",""
"Ethiopic Manuscripts","ark:/21198/zz0009k8z1","ark:/21198/zz0009kmgm","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kmgm-1-master.tif","","","Ms. 31_71","75","Page 71","text","","pd","","amh|~|gez","","አዕማደ ምሥጢር|~|Amistu A'emada Misetir","The Pillars of Mystery","Catechism of the Ethiopian Church|~|Dogma (doctrine) of the church","Ethiopia","20th c.","1900/1999","1 Page","194 mm x 123 mm","Vellum","","The Pillars of Mystery አዕማደ ምሥጢር ; The Mystery of Baptism ምሥጢረ ጥምቀት ; ""At what age was he (Jesus) baptized? After he had grown little by little, he was baptized in his thirtieth year...""","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kmgm",""
"Ethiopic Manuscripts","ark:/21198/zz0009k8z1","ark:/21198/zz0009kmh4","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kmh4-1-master.tif","","","Ms. 31_72","76","Page 72","text","","pd","","amh|~|gez","","አዕማደ ምሥጢር|~|Amistu A'emada Misetir","The Pillars of Mystery","Catechism of the Ethiopian Church|~|Dogma (doctrine) of the church","Ethiopia","20th c.","1900/1999","1 Page","194 mm x 123 mm","Vellum","","The Pillars of Mystery አዕማደ ምሥጢር ; The Mystery of Baptism ምሥጢረ ጥምቀት ; ""At what age was he (Jesus) baptized? After he had grown little by little, he was baptized in his thirtieth year...""","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kmh4",""
"Ethiopic Manuscripts","ark:/21198/zz0009k8z1","ark:/21198/zz0009kmjn","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kmjn-1-master.tif","","","Ms. 31_73","77","Page 73","text","","pd","","amh|~|gez","","አዕማደ ምሥጢር|~|Amistu A'emada Misetir","The Pillars of Mystery","Catechism of the Ethiopian Church|~|Dogma (doctrine) of the church","Ethiopia","20th c.","1900/1999","1 Page","194 mm x 123 mm","Vellum","","The Pillars of Mystery አዕማደ ምሥጢር ; The Mystery of Baptism ምሥጢረ ጥምቀት ; ""At what age was he (Jesus) baptized? After he had grown little by little, he was baptized in his thirtieth year...""","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kmjn",""
"Ethiopic Manuscripts","ark:/21198/zz0009k8z1","ark:/21198/zz0009kmk5","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kmk5-1-master.tif","","","Ms. 31_74","78","Page 74","text","","pd","","amh|~|gez","","አዕማደ ምሥጢር|~|Amistu A'emada Misetir","The Pillars of Mystery","Catechism of the Ethiopian Church|~|Dogma (doctrine) of the church","Ethiopia","20th c.","1900/1999","1 Page","194 mm x 123 mm","Vellum","","The Pillars of Mystery አዕማደ ምሥጢር ; The Mystery of Baptism ምሥጢረ ጥምቀት ; ""At what age was he (Jesus) baptized? After he had grown little by little, he was baptized in his thirtieth year...""","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kmk5",""
"Ethiopic Manuscripts","ark:/21198/zz0009k8z1","ark:/21198/zz0009kmmp","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kmmp-1-master.tif","","","Ms. 31_75","79","Page 75","text","","pd","","amh|~|gez","","Amistu A'emada Misetir|~|አዕማደ ምሥጢር","The Pillars of Mystery","Dogma (doctrine) of the church|~|Catechism of the Ethiopian Church","Ethiopia","20th c.","1900/1999","1 Page","194 mm x 123 mm","Vellum","","The Pillars of Mystery አዕማደ ምሥጢር ; The Mystery of Baptism ምሥጢረ ጥምቀት ; ""At what age was he (Jesus) baptized? After he had grown little by little, he was baptized in his thirtieth year...""","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kmmp",""
"Ethiopic Manuscripts","ark:/21198/zz0009k8z1","ark:/21198/zz0009kmn6","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kmn6-1-master.tif","","","Ms. 31_76","80","Page 76","text","","pd","","amh|~|gez","","አዕማደ ምሥጢር|~|Amistu A'emada Misetir","The Pillars of Mystery","Catechism of the Ethiopian Church|~|Dogma (doctrine) of the church","Ethiopia","20th c.","1900/1999","1 Page","194 mm x 123 mm","Vellum","","The Pillars of Mystery አዕማደ ምሥጢር ; The Mystery of Baptism ምሥጢረ ጥምቀት ; ""At what age was he (Jesus) baptized? After he had grown little by little, he was baptized in his thirtieth year...""","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kmn6",""
"Ethiopic Manuscripts","ark:/21198/zz0009k8z1","ark:/21198/zz0009kmpq","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kmpq-1-master.tif","","","Ms. 31_77","81","Page 77","text","","pd","","amh|~|gez","","አዕማደ ምሥጢር|~|Amistu A'emada Misetir","The Pillars of Mystery","Catechism of the Ethiopian Church|~|Dogma (doctrine) of the church","Ethiopia","20th c.","1900/1999","1 Page","194 mm x 123 mm","Vellum","","The Pillars of Mystery አዕማደ ምሥጢር ; The Mystery of Baptism ምሥጢረ ጥምቀት ; ""At what age was he (Jesus) baptized? After he had grown little by little, he was baptized in his thirtieth year...""","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kmpq",""
"Ethiopic Manuscripts","ark:/21198/zz0009k8z1","ark:/21198/zz0009kmq7","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kmq7-1-master.tif","","","Ms. 31_78","82","Page 78","text","","pd","","amh|~|gez","","አዕማደ ምሥጢር|~|Amistu A'emada Misetir","The Pillars of Mystery","Catechism of the Ethiopian Church|~|Dogma (doctrine) of the church","Ethiopia","20th c.","1900/1999","1 Page","194 mm x 123 mm","Vellum","","The Pillars of Mystery አዕማደ ምሥጢር ; The Mystery of Baptism ምሥጢረ ጥምቀት ; ""At what age was he (Jesus) baptized? After he had grown little by little, he was baptized in his thirtieth year...""","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kmq7",""
"Ethiopic Manuscripts","ark:/21198/zz0009k8z1","ark:/21198/zz0009kmrr","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kmrr-1-master.tif","","","Ms. 31_79","83","Page 79","text","","pd","","amh|~|gez","","አዕማደ ምሥጢር|~|Amistu A'emada Misetir","The Pillars of Mystery","Catechism of the Ethiopian Church|~|Dogma (doctrine) of the church","Ethiopia","20th c.","1900/1999","1 Page","194 mm x 123 mm","Vellum","","The Pillars of Mystery አዕማደ ምሥጢር ; The Mystery of Baptism ምሥጢረ ጥምቀት ; ""At what age was he (Jesus) baptized? After he had grown little by little, he was baptized in his thirtieth year...""","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kmrr",""
"Ethiopic Manuscripts","ark:/21198/zz0009k8z1","ark:/21198/zz0009kms8","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kms8-1-master.tif","","","Ms. 31_80","84","Page 80","text","","pd","","amh|~|gez","","አዕማደ ምሥጢር|~|Amistu A'emada Misetir","The Pillars of Mystery","Catechism of the Ethiopian Church|~|Dogma (doctrine) of the church","Ethiopia","20th c.","1900/1999","1 Page","194 mm x 123 mm","Vellum","","The Pillars of Mystery አዕማደ ምሥጢር ; The Mystery of Baptism ምሥጢረ ጥምቀት ; ""At what age was he (Jesus) baptized? After he had grown little by little, he was baptized in his thirtieth year...""","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kms8",""
"Ethiopic Manuscripts","ark:/21198/zz0009k8z1","ark:/21198/zz0009kmts","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kmts-1-master.tif","","","Ms. 31_81","85","Page 81","text","","pd","","amh|~|gez","","አዕማደ ምሥጢር|~|Amistu A'emada Misetir","The Pillars of Mystery","Catechism of the Ethiopian Church|~|Dogma (doctrine) of the church","Ethiopia","20th c.","1900/1999","1 Page","194 mm x 123 mm","Vellum","","The Pillars of Mystery አዕማደ ምሥጢር ; The Mystery of Baptism ምሥጢረ ጥምቀት ; ""At what age was he (Jesus) baptized? After he had grown little by little, he was baptized in his thirtieth year...""","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kmts",""
"Ethiopic Manuscripts","ark:/21198/zz0009k8z1","ark:/21198/zz0009kmv9","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kmv9-1-master.tif","","","Ms. 31_82","86","Page 82","text","","pd","","amh|~|gez","","አዕማደ ምሥጢር|~|Amistu A'emada Misetir","The Pillars of Mystery","Catechism of the Ethiopian Church|~|Dogma (doctrine) of the church","Ethiopia","20th c.","1900/1999","1 Page","194 mm x 123 mm","Vellum","","The Pillars of Mystery አዕማደ ምሥጢር ; The Mystery of Baptism ምሥጢረ ጥምቀት ; ""At what age was he (Jesus) baptized? After he had grown little by little, he was baptized in his thirtieth year...""","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kmv9",""
"Ethiopic Manuscripts","ark:/21198/zz0009k8z1","ark:/21198/zz0009kmwt","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kmwt-1-master.tif","","","Ms. 31_83","87","Page 83","text","","pd","","amh|~|gez","","አዕማደ ምሥጢር|~|Amistu A'emada Misetir","The Pillars of Mystery","Catechism of the Ethiopian Church|~|Dogma (doctrine) of the church","Ethiopia","20th c.","1900/1999","1 Page","194 mm x 123 mm","Vellum","","The Pillars of Mystery አዕማደ ምሥጢር ; The Mystery of Baptism ምሥጢረ ጥምቀት ; ""At what age was he (Jesus) baptized? After he had grown little by little, he was baptized in his thirtieth year...""","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kmwt",""
"Ethiopic Manuscripts","ark:/21198/zz0009k8z1","ark:/21198/zz0009kmxb","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kmxb-1-master.tif","","","Ms. 31_84","88","Page 84","text","","pd","","amh|~|gez","","Amistu A'emada Misetir|~|አዕማደ ምሥጢር","The Pillars of Mystery","Dogma (doctrine) of the church|~|Catechism of the Ethiopian Church","Ethiopia","20th c.","1900/1999","1 Page","194 mm x 123 mm","Vellum","","The Pillars of Mystery አዕማደ ምሥጢር ; The Mystery of Baptism ምሥጢረ ጥምቀት ; ""At what age was he (Jesus) baptized? After he had grown little by little, he was baptized in his thirtieth year...""","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kmxb",""
"Ethiopic Manuscripts","ark:/21198/zz0009k8z1","ark:/21198/zz0009kmzv","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kmzv-1-master.tif","","","Ms. 31_85","89","Page 85","text","","pd","","amh|~|gez","","Amistu A'emada Misetir|~|አዕማደ ምሥጢር","The Pillars of Mystery","Dogma (doctrine) of the church|~|Catechism of the Ethiopian Church","Ethiopia","20th c.","1900/1999","1 Page","194 mm x 123 mm","Vellum","","The Pillars of Mystery አዕማደ ምሥጢር ; The Mystery of Baptism ምሥጢረ ጥምቀት ; ""At what age was he (Jesus) baptized? After he had grown little by little, he was baptized in his thirtieth year...""","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kmzv",""
"Ethiopic Manuscripts","ark:/21198/zz0009k8z1","ark:/21198/zz0009kn0v","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kn0v-1-master.tif","","","Ms. 31_86","90","Page 86","text","","pd","","amh|~|gez","","አዕማደ ምሥጢር|~|Amistu A'emada Misetir","The Pillars of Mystery","Catechism of the Ethiopian Church|~|Dogma (doctrine) of the church","Ethiopia","20th c.","1900/1999","1 Page","194 mm x 123 mm","Vellum","","The Pillars of Mystery አዕማደ ምሥጢር ; The Mystery of Baptism ምሥጢረ ጥምቀት ; ""At what age was he (Jesus) baptized? After he had grown little by little, he was baptized in his thirtieth year...""","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kn0v",""
"Ethiopic Manuscripts","ark:/21198/zz0009k8z1","ark:/21198/zz0009kn1c","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009kn1c-1-master.tif","","","Ms. 31_87","91","Page 87","text","","pd","","amh|~|gez","","አዕማደ ምሥጢር|~|Amistu A'emada Misetir","The Pillars of Mystery","Dogma (doctrine) of the church|~|Catechism of the Ethiopian Church","Ethiopia","20th c.","1900/1999","1 Page","194 mm x 123 mm","Vellum","","The Pillars of Mystery አዕማደ ምሥጢር ; The Mystery of Holy Communion ምሥጢረ ቊርባን ;  ""Of whose flesh do you partake? Of the Word. What about God the Father and the Holy Spirit? Did God the Father and the Holy Spirit take on human nature? No, but the Word did...","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kn1c",""
"Ethiopic Manuscripts","ark:/21198/zz0009k8z1","ark:/21198/zz0009n013","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009n013-1-master.tif","","","Ms. 31_88","92","Page 88","","","pd","","amh|~|gez","","Amistu A'emada Misetir|~|አዕማደ ምሥጢር","The Pillars of Mystery","Dogma (doctrine) of the church|~|Catechism of the Ethiopian Church","Ethiopia","20th c.","1900/1999","1 Page","194 mm x 123 mma","Vellum","","The Pillars of Mystery አዕማደ ምሥጢር ; The Mystery of Holy Communion ምሥጢረ ቊርባን ;  ""Of whose flesh do you partake? Of the Word. What about God the Father and the Holy Spirit? Did God the Father and the Holy Spirit take on human nature? No, but the Word did...","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009n013",""
"Ethiopic Manuscripts","ark:/21198/zz0009k8z1","ark:/21198/zz0009n02m","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009n02m-1-master.tif","","","Ms. 31_89","93","Page 89","","","pd","","amh|~|gez","","Amistu A'emada Misetir|~|አዕማደ ምሥጢር","The Pillars of Mystery","Dogma (doctrine) of the church|~|Catechism of the Ethiopian Church","Ethiopia","20th c.","1900/1999","1 Page","194 mm x 123 mm","Vellum","","The Pillars of Mystery አዕማደ ምሥጢር ; The Mystery of Holy Communion ምሥጢረ ቊርባን ;  ""Of whose flesh do you partake? Of the Word. What about God the Father and the Holy Spirit? Did God the Father and the Holy Spirit take on human nature? No, but the Word did...","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009n02m",""
"Ethiopic Manuscripts","ark:/21198/zz0009k8z1","ark:/21198/zz0009n034","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009n034-1-master.tif","","","Ms. 31_90","94","Page 90","","","pd","","amh|~|gez","","Amistu A'emada Misetir|~|አዕማደ ምሥጢር","The Pillars of Mystery","Catechism of the Ethiopian Church|~|Dogma (doctrine) of the church","Ethiopia","20th c.","1900/1999","1 Page","194 mm x 123 mm","Vellum","","The Pillars of Mystery አዕማደ ምሥጢር ; The Mystery of Holy Communion ምሥጢረ ቊርባን ;  ""Of whose flesh do you partake? Of the Word. What about God the Father and the Holy Spirit? Did God the Father and the Holy Spirit take on human nature? No, but the Word did...","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009n034",""
"Ethiopic Manuscripts","ark:/21198/zz0009k8z1","ark:/21198/zz0009n04n","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009n04n-1-master.tif","","","Ms. 31_91","95","Page 91","","","pd","","amh|~|gez","","Amistu A'emada Misetir|~|አዕማደ ምሥጢር","The Pillars of Mystery","Dogma (doctrine) of the church|~|Catechism of the Ethiopian Church","Ethiopia","20th c.","1900/1999","1 Page","194 mm x 123 mm","Vellum","","The Pillars of Mystery አዕማደ ምሥጢር ; The Mystery of Holy Communion ምሥጢረ ቊርባን ;  ""Of whose flesh do you partake? Of the Word. What about God the Father and the Holy Spirit? Did God the Father and the Holy Spirit take on human nature? No, but the Word did...","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009n04n",""
"Ethiopic Manuscripts","ark:/21198/zz0009k8z1","ark:/21198/zz0009n055","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009n055-1-master.tif","","","Ms. 31_92","96","Page 92","","","pd","","amh|~|gez","","አዕማደ ምሥጢር|~|Amistu A'emada Misetir","The Pillars of Mystery","Dogma (doctrine) of the church|~|Catechism of the Ethiopian Church","Ethiopia","20th c.","1900/1999","1 Page","194 mm x 123 mm","Vellum","","The Pillars of Mystery አዕማደ ምሥጢር ; The Mystery of Holy Communion ምሥጢረ ቊርባን ;  ""Of whose flesh do you partake? Of the Word. What about God the Father and the Holy Spirit? Did God the Father and the Holy Spirit take on human nature? No, but the Word did... ; The Mystery of Resurrection of the Dead. ምሥጢረ ትንሣኤ ሙታን ;  ""What kind of man are you? Christian. What kind of Christian? The annointed. What kind of anointment? By the grace of the Holy Spirit. Who anointed you? The priest. When were you anointed? When I was forty days old. For what were you anointed? For sonship, for priesthood, for kingship...","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009n055",""
"Ethiopic Manuscripts","ark:/21198/zz0009k8z1","ark:/21198/zz0009n06p","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009n06p-1-master.tif","","","Ms. 31_93","97","Page 93","","","pd","","amh|~|gez","","አዕማደ ምሥጢር|~|Amistu A'emada Misetir","The Pillars of Mystery","Dogma (doctrine) of the church|~|Catechism of the Ethiopian Church","Ethiopia","20th c.","1900/1999","1 Page","194 mm x 123 mm","Vellum","","The Pillars of Mystery አዕማደ ምሥጢር ; The Mystery of Resurrection of the Dead. ምሥጢረ ትንሣኤ ሙታን ;  ""What kind of man are you? Christian. What kind of Christian? The annointed. What kind of anointment? By the grace of the Holy Spirit. Who anointed you? The priest. When were you anointed? When I was forty days old. For what were you anointed? For sonship, for priesthood, for kingship...","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009n06p",""
"Ethiopic Manuscripts","ark:/21198/zz0009k8z1","ark:/21198/zz0009n076","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009n076-1-master.tif","","","Ms. 31_94","98","Page 94","","","pd","","amh|~|gez","","Amistu A'emada Misetir|~|አዕማደ ምሥጢር","The Pillars of Mystery","Dogma (doctrine) of the church|~|Catechism of the Ethiopian Church","Ethiopia","20th c.","1900/1999","1 Page","194 mm x 123 mm","Vellum","","The Pillars of Mystery አዕማደ ምሥጢር ; The Mystery of Resurrection of the Dead. ምሥጢረ ትንሣኤ ሙታን ;  ""What kind of man are you? Christian. What kind of Christian? The annointed. What kind of anointment? By the grace of the Holy Spirit. Who anointed you? The priest. When were you anointed? When I was forty days old. For what were you anointed? For sonship, for priesthood, for kingship...","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009n076",""
"Ethiopic Manuscripts","ark:/21198/zz0009k8z1","ark:/21198/zz0009n08q","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009n08q-1-master.tif","","","Ms. 31_95","99","Page 95","","","pd","","amh|~|gez","","አዕማደ ምሥጢር|~|Amistu A'emada Misetir","The Pillars of Mystery","Catechism of the Ethiopian Church|~|Dogma (doctrine) of the church","Ethiopia","20th c.","1900/1999","1 Page","194 mm x 123 mm","Vellum","","The Pillars of Mystery አዕማደ ምሥጢር ; The Mystery of Resurrection of the Dead. ምሥጢረ ትንሣኤ ሙታን ;  ""What kind of man are you? Christian. What kind of Christian? The annointed. What kind of anointment? By the grace of the Holy Spirit. Who anointed you? The priest. When were you anointed? When I was forty days old. For what were you anointed? For sonship, for priesthood, for kingship...","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009n08q",""
"Ethiopic Manuscripts","ark:/21198/zz0009k8z1","ark:/21198/zz0009n097","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009n097-1-master.tif","","","Ms. 31_96","100","Page 96","","","pd","","amh|~|gez","","አዕማደ ምሥጢር|~|Amistu A'emada Misetir","The Pillars of Mystery","Dogma (doctrine) of the church|~|Catechism of the Ethiopian Church","Ethiopia","20th c.","1900/1999","1 Page","194 mm x 123 mm","Vellum","","The Pillars of Mystery አዕማደ ምሥጢር ; The Mystery of Resurrection of the Dead. ምሥጢረ ትንሣኤ ሙታን ;  ""What kind of man are you? Christian. What kind of Christian? The annointed. What kind of anointment? By the grace of the Holy Spirit. Who anointed you? The priest. When were you anointed? When I was forty days old. For what were you anointed? For sonship, for priesthood, for kingship...","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009n097",""
"Ethiopic Manuscripts","ark:/21198/zz0009k8z1","ark:/21198/zz0009n0br","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009n0br-1-master.tif","","","Ms. 31_97","101","Page 97","","","pd","","amh|~|gez","","አዕማደ ምሥጢር|~|Amistu A'emada Misetir","The Pillars of Mystery","Dogma (doctrine) of the church|~|Catechism of the Ethiopian Church","Ethiopia","20th c.","1900/1999","1 Page","194 mm x 123 mm","Vellum","","The Pillars of Mystery አዕማደ ምሥጢር ; The Mystery of Resurrection of the Dead. ምሥጢረ ትንሣኤ ሙታን ;  ""What kind of man are you? Christian. What kind of Christian? The annointed. What kind of anointment? By the grace of the Holy Spirit. Who anointed you? The priest. When were you anointed? When I was forty days old. For what were you anointed? For sonship, for priesthood, for kingship...","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009n0br",""
