Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,viewingHint,Visibility,Delete in Title,Thumbnail,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Name.creator,Language,Subject,Rights.permission,Subject geographic,Author,Name.cartographer,Name.repository,Name.subject,Title,Publisher.publisherName,Description.note,Publisher.placeOfOrigin,Format.extent,Coverage.geographic,Alt ID.oclc,AltIdentifier.callNo,Alt ID.catalogRecordNumber,Opac url,Coverage.geoscale,AltTitle.uniform,Alt ID.local,Description.caption,Date.creation,Date.normalized,Alt ID.lccn,Description.abstract,Bucketeer State,IIIF Access URL,IIIF Manifest URL
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfcm3,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/Drawer706_DR706F2/G5784_DUBLIN_12_OSD_1756_1931.tif,,,,,,,cartographic,fre|~|map,unknown,,"Rocque, John. d. 1762.|~|Ordnance Survey (Ireland).",eng,Dublin (Ireland)--Maps--Early works to 1800--Facsimiles,,Dublin (Ireland)--Maps--Early works to 1800--Facsimiles,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Rocques map of Dublin and environs, date c. 1756",Ordnance Survey,"Includes notes.|~|Relief represented by hachures.|~|Subtitle and statement of responsibility in English and French.|~|Facsimile.|~|""Reproduced by the Ordnance Survey Department ... from the original in the National Library of Ireland ... 25th June 1931.""|~|by John Rocque, chorographer to his R.H. the Prince of Wales = Plan de Dublin et de ces environs sur la meme eÌ�chelle de ceux de Londres, Paris, et Rome / par J. Rocque, chorographe de S.A.R. Monseigneur le Prince de Galles.|~|Original version: [London : John Rocque, 1756].",[Dublin]|~|ie,"1 map ; 50 x 71 cm., on sheet 62 x 79 cm.",Dublin (Ireland)|~|northernmost:N0532200|~|westernmost:W0061900|~|easternmost:W0061200|~|southernmost:N0531800,12614652,G5784 Dublin 12 OSD 1756/1931,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2721867,12300,"a plan of the City of Dublin and the environs on the same scale of London, Paris, & Rome",G5784_DUBLIN_12_OSD_1756_1931|~|DR706F2,,[1931],1931,84693774,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfcm3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cfcm3/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfcnm,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer706_DR706F2/G5784_DUBLIN_12_ROCQUES_1756.tif,,,,,,,cartographic,map,unknown,unknown,"Rocque, John. d. 1762.|~|Ordnance Survey (Ireland).",eng,Dublin (Ireland)--Maps--Early works to 1800--Facsimiles|~|Early maps--Facsimiles,,Dublin (Ireland)--Maps|~|Dublin (Ireland)--Maps--Early works to 1800--Facsimiles,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Rocques Map of Dublin and Environs. Date c. 1756,,,,,Dublin (Ireland),,,,,,,G5784_DUBLIN_12_ROCQUES_1756|~|DR706F2,,1931|~|1756,1931,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfcnm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cfcnm/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfcp4,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer706_DR706F2/G5784_DUBLIN_375_OSO_1837_1983.tif,,,,private,,,cartographic,map,unknown,unknown,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G5784_DUBLIN_375_OSO_1837_1983,,,,,,,,,,,,G5784_DUBLIN_375_OSO_1837_1983|~|DR706F2,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfcp4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cfcp4/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfcqn,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer706_DR706F2/G5784_DUBLIN_7_4_FADEN_1797.tif,,,,,,,cartographic,map,unknown,unknown,Historic Urban Plans (Firm).,eng,Dublin (Ireland)--Maps--Early works to 1800--Facsimiles|~|Early maps--Facsimiles,,Dublin (Ireland)--Maps|~|Dublin (Ireland)--Maps--Early works to 1800--Facsimiles,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,A Plan of the City of Dublin as Surveyed for the Use of the Division of Justices,,,,,Dublin (Ireland),,,,,,,G5784_DUBLIN_7_4_FADEN_1797|~|DR706F2,,1797,1975,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfcqn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cfcqn/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfcr5,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer706_DR706F2/G5784_DUBLIN_9_5_ROCQUE_1757.tif,,,,,,,cartographic,map,unknown,unknown,"Rocque, John. d. 1762.",eng,Dublin (Ireland)--Maps--Early works to 1800--Facsimiles|~|Early maps--Facsimiles,,Dublin (Ireland)--Maps--Early works to 1800--Facsimiles,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Pocket Plan of the City and Suburbs of Dublin by J Rocque Reduc'd from his large Plan.,,,,,Dublin (Ireland),,,,,,,G5784_DUBLIN_9_5_ROCQUE_1757|~|DR706F2,,1983|~|1757,1983,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfcr5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cfcr5/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfcsp,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer706_DR706F2/G5784_DUBLIN_GALWAY_LIMERICK_CORK_N_S_BRAUN_HOGENBERG_1617.tif,,,,,,,cartographic,map,unknown,unknown,,eng,Dublin (Ireland)--Maps--Early works to 1800--Facsimiles,,Dublin (Ireland)--Maps--Early works to 1800--Facsimiles,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Galwaye, Dvbline, Corcke, Lymericke",,,,,Dublin (Ireland),,,,,,,G5784_DUBLIN_GALWAY_LIMERICK_CORK_N_S_BRAUN_HOGENBERG_1617|~|DR706F2,,1966|~|1617,1966,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfcsp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cfcsp/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfct6,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer706_DR706F2/G5790_BLAEU_1654.tif,,,,,,,cartographic,map,unknown,unknown,"Blaeu, Joan. 1596-1673.|~|John Bartholomew and Son.",eng|~|lat,Ireland --Maps --To 1800|~|Early maps,,Scotland--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Johan Blaeu: Atland Novus, 1654.",Royal Scottish Geographical Society,,,,Ireland,,,,,,Vltonia: Hibernis Cuj-Guilly; Anglis Vlster.,G5790_BLAEU_1654|~|DR706F2,,1654,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfct6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cfct6/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfcw7,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer706_DR706F2/G5794_BELFAST_21_1_OSNI_1940.tif,,,,,,,cartographic,map,unknown,unknown,,eng,Belfast Metropolitan Area (Northern Ireland)--Maps,,Belfast Metropolitan Area (Northern Ireland)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,3-Inch Map of Belfast and District,,,,,Belfast,,,,,,,G5794_BELFAST_21_1_OSNI_1940|~|DR706F2,,1940,1940,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfcw7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cfcw7/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfcxr,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer706_DR706F2/G5794_BELFAST_21_OSNI_1940.tif,,,,,,,cartographic,map,unknown,unknown,,eng,Belfast Metropolitan Area (Northern Ireland)--Maps,,Belfast Metropolitan Area (Northern Ireland)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,3-Inch Map of Belfast and District,,,,,Belfast,,,,,,,G5794_BELFAST_21_OSNI_1940|~|DR706F2,,1940,1940,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfcxr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cfcxr/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfcz8,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer706_DR706F2/G5794_BELFAST_P55_4_8_WYC_1934.tif,,,,,,,cartographic,map,unknown,unknown,,eng,Belfast Metropolitan Area (Northern Ireland)--Maps,,Belfast Metropolitan Area (Northern Ireland)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Plan of Part of the Port & Harbour of Belfast,,,,,Belfast,,,,,,,G5794_BELFAST_P55_4_8_WYC_1934|~|DR706F2,,,1934,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfcz8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cfcz8/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfd08,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/Drawer706_DR706F2/G5794_LONDONDERRY_1622.tif,,,,,,,cartographic,map,unknown,,"Phillips, Thomas. Sir. d. 1635?.|~|Hadsor, Ralph.|~|Historic Urban Plans (Firm).",eng,Derry (Northern Ireland)--Maps--Early works to 1800--Facsimiles,,Derry (Northern Ireland)--Maps--Early works to 1800--Facsimiles,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,The plat of the cittie of Londonderrie as it stands built and fortyfyed,Historic Urban Plans,"""This is number 2 of an edition limited to 500 copies.""|~|[By Sir Thomas Phillips and Ralph Hadsor].|~|Scale ca. 1:1,700 [scala pedea, 300 = 55 mm].|~|Facsimile.|~|""Reproduced ... from the original in the Cornell University Library"" from John Gilbert's Facsimiles of national manuscripts of Ireland.|~|Key to symbols wanting.","nik|~|Ithaca, N.Y|~|[Belfast]",map 35 x 45 cm.,Derry (Northern Ireland),05679893,G5794 .Londonderry 1622,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2612780,,,G5794_LONDONDERRY_1622|~|DR706F2,,1969|~|[1622],1969,gm 70001734,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfd08,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cfd08/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfd1s,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer706_DR706F3/G5812_DUMARESQ_1694.tif,,,,,,,cartographic,map,unknown,unknown,,eng,Ireland --Maps --To 1800|~|Early maps--Facsimiles,,Ireland--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,A New & Accurat Map of His Majestie's Ifland of Jersey.,John Newton,,,,Ireland,,,,,,,G5812_DUMARESQ_1694|~|DR706F3,,1694,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfd1s,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cfd1s/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfd29,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5821_F3_COI_1942.tif,,,,,,,cartographic,map,unknown,unknown,,eng,World maps,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Political Status of French Colonies,,,,,French Colonies,,,,,,,G5821_F3_COI_1942|~|DR707F1,,1942,1942,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfd29,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cfd29/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfd3t,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5821_P54_MM_ND.tif,,,,,,,cartographic,map,unknown,unknown,,fre,World maps|~|Military maps,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,La Sécurité L'empire français. La prospérite de Notre Pays. Une Marine Forte et Toujours Prête,,,,,World Map,,,,,,,G5821_P54_MM_ND|~|DR707F1,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfd3t,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cfd3t/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfd4b,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5830.tif,,,,,,,cartographic,map,unknown,unknown,,fre,France--Maps,,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Carte de France,,,,,France,,,,,,,G5830|~|DR707F1,,[1798?],1798,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfd4b,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cfd4b/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfd5v,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5830_1M_EGI_C_1940_SOUTHERN.tif,,,,,,,cartographic,map,unknown,unknown,,eng,"France, Southern--Maps",,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,France and the Low Countries,,,,,,,,,,,,G5830_1M_EGI_C_1940_SOUTHERN|~|DR707F1,,1940,1940,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfd5v,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cfd5v/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfd6c,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5830_1M_ES_1944.tif,,,,,,,cartographic,map,unknown,unknown,,eng,France--Maps,,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Stanford's General Map of France,,,Great Britain,,France,,,,,,,G5830_1M_ES_1944|~|DR707F1,,[1944?],1944,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfd6c,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cfd6c/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfd7w,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5830_1m_STANFORD_19.tif,,,,,,,cartographic,map,unknown,unknown,,eng,France--Maps,,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Stanford's General Map of France,,,Great Britain,,France,,,,,,,G5830_1m_STANFORD_19|~|DR707F1,,[19_?],,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfd7w,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cfd7w/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfd8d,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5830_1_26M_CR_CA_1900.tif,,,,,,,cartographic,map,unknown,unknown,,fre,France--Maps,,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Nouvelle Carte de France. Belgique, Bords de Rhin, Suisse, Etc.",,,,,France,,,,,,,G5830_1_26M_CR_CA_1900|~|DR707F1,,1900,1900,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfd8d,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cfd8d/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfd9x,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5830_2.tif,,,,,,,cartographic,map,unknown,unknown,,lat,1501--1844,,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Typvs Galliae Veteris, Ex conatib Geograph. Abrah. Ortelii.",,,,,France,,,,,,,G5830_2|~|DR707F1,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfd9x,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cfd9x/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfdbf,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5830_2M_AMS_1943.tif,,,,private,,,cartographic,map,unknown,unknown,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G5830_2M_AMS_1943,,,,,,,,,,,,G5830_2M_AMS_1943|~|DR707F1,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfdbf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cfdbf/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfdf0,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5830_2_8M_DELISLE_1721.tif,,,,,,,cartographic,map,unknown,unknown,,lat,France--Maps|~|France--Maps--Early works to 1800,,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Carte de France,,,,,France,,,,,,,G5830_2_8M_DELISLE_1721|~|DR707F1,,1721,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfdf0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cfdf0/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfdh1,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5830_3_5M_ENDE_C_1600.tif,,,,,,,cartographic,map,unknown,unknown,,lat,Early maps--Facsimiles|~|France--Maps--Early works to 1800--Facsimiles,,France--Maps--Early works to 1800,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Gallia Le Royavme de France.,,,,,France,,,,,,,G5830_3_5M_ENDE_C_1600|~|DR707F1,,1600,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfdh1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cfdh1/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfdjj,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5830_4_6M_KITCHIN_C1762.tif,,,,,,,cartographic,map,unknown,unknown,,eng,France--Maps--Early works to 1800,,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"A New and Accurate Map of France, for Bufching's Geography",,,,,France,,,,,,,G5830_4_6M_KITCHIN_C1762|~|DR707F1,,1762,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfdjj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cfdjj/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfdk2,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5830_5_5M_JR_1845.tif,,,,,,,cartographic,map,unknown,unknown,,fre,France--Maps,,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,France,,,,,France,,,,,,,G5830_5_5M_JR_1845|~|DR707F1,,1845,1845,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfdk2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cfdk2/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfdmk,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5830_S.tif,,,,,,,cartographic,map,unknown,unknown,,fre,France--Maps,,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Carte Cantonale de la France,,,,,France,,,,,,,G5830_S|~|DR707F1,,1876,1876,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfdmk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cfdmk/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfdn3,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5831_1_26M_AT_C19_4.tif,,,,,,,cartographic,map,unknown,unknown,,fre,France--Maps,,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Nouvelle Carte de France. Belgique, Bords de Rhin, Suisse, Etc.",,,,,France,,,,,,,G5831_1_26M_AT_C19_4|~|DR707F1,,[19__?],,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfdn3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cfdn3/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfdpm,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5831_A5_NS_EDC_1935.tif,,,,,,,cartographic,map|~|Pictorial maps.,unknown,,"Chase, Ernest Dudley. 1878-.",eng,France--Maps,,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,France,,"Also available online.|~|Relief represented pictorially.|~|Pictorial map.|~|Includes illus.|~|Scale ca. 1:2,200,000.","mau|~|Winchester, Mass",map 44 x 60 cm.,France,05448771,G5831 .A5 NS EDC 1935,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=845562,,,G5831_A5_NS_EDC_1935|~|DR707F1,,1935|~|c1935,1935,75693676,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfdpm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cfdpm/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfdq4,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5831_C2_2M_AMS_1943.tif,,,,,,,cartographic,map,pd_usfed,,,eng,Military maps,,"Europe, Western--Maps|~|Europe, Central--Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Central West Europe,,,,,"Europe, Western|~|Europe, Central",,,,,,,G5831_C2_2M_AMS_1943|~|DR707F1,,1943,1943,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfdq4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cfdq4/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfdrn,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5831_C2_2_8M_LH.tif,,,,,,,cartographic,map,unknown,unknown,,fre,,,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,La France et Les Régions Environnantes d'après un Relief au Millionième Modelé par J. Chardon.,,,,,France,,,,,,France and Surrounding Regions of Relief after the millionth Modeled by J. Chardon.,G5831_C2_2_8M_LH|~|DR707F1,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfdrn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cfdrn/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfds5,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5831_C2_3M_AGS.tif,,,,,,,cartographic,map,unknown,unknown,American Geographical Society of New York.,eng,France--Maps,,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,France,,,,,France,,,,,,,G5831_C2_3M_AGS|~|DR707F1,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfds5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cfds5/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfdtp,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5831_C8_1943_U55.tif,,,,,,,cartographic,map,pd_usfed,,United States. Office of Strategic Services. Research and Analysis Branch.,eng,France--Climate--Maps,,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Southern France : mean temperature and precipitation at selected stations,OSS,"Dated: 19 April 1943.|~|""Map no. 2282.""|~|compiled and drawn in the Branch of Research and Analysis, OSS.","dcu|~|[Washington, D.C.]",1 map ; 29 x 37 cm.,France|~|easternmost:E0060000|~|southernmost:N0440000|~|westernmost:W0020000|~|northernmost:N0460000,12428473,G5831 .C8 1943 U55,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3514447,2200000,,G5831_C8_1943_U55|~|DR707F1,Provisional ed.,1943,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfdtp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cfdtp/manifest
