File name,Item ARK,Parent ARK,Title,Object Type,Contributor.editor,Publisher.place,Date.issued (single),Language | code,TypeOfResource,Genre,Extent,Institution/Repository,Note.content,Rights.copyrightStatus,Rights.URI,Rights.publicationStatus,Rights.servicesContact,Subject.topic
catc_kwongwahpo_19960523.pdf,ark:/21198/z1w975hh,ark:/21198/z1f787wx,"Kwong Wah Po, 1996-05-23",Work,,"Havana, (Cuba)",1996-05-23,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19960530.pdf,ark:/21198/z1rj6dt7,ark:/21198/z1f787wx,"Kwong Wah Po, 1996-05-30",Work,,"Havana, (Cuba)",1996-05-30,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19960606.pdf,ark:/21198/z1ms5p4c,ark:/21198/z1f787wx,"Kwong Wah Po, 1996-06-06",Work,,"Havana, (Cuba)",1996-06-06,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19960613.pdf,ark:/21198/z1h14x9m,ark:/21198/z1f787wx,"Kwong Wah Po, 1996-06-13",Work,,"Havana, (Cuba)",1996-06-13,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19960620.pdf,ark:/21198/z1c845jt,ark:/21198/z1f787wx,"Kwong Wah Po, 1996-06-20",Work,,"Havana, (Cuba)",1996-06-20,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19960627.pdf,ark:/21198/z17h3dvj,ark:/21198/z1f787wx,"Kwong Wah Po, 1996-06-27",Work,,"Havana, (Cuba)",1996-06-27,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19960704.pdf,ark:/21198/z13v1ch3,ark:/21198/z1f787wx,"Kwong Wah Po, 1996-07-04",Work,,"Havana, (Cuba)",1996-07-04,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19960711.pdf,ark:/21198/z1030mvk,ark:/21198/z1f787wx,"Kwong Wah Po, 1996-07-11",Work,,"Havana, (Cuba)",1996-07-11,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19960718.pdf,ark:/21198/z1vb04fk,ark:/21198/z1f787wx,"Kwong Wah Po, 1996-07-18",Work,,"Havana, (Cuba)",1996-07-18,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19960801.pdf,ark:/21198/z1qj9cnd,ark:/21198/z1f787wx,"Kwong Wah Po, 1996-08-01",Work,,"Havana, (Cuba)",1996-08-01,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19960808.pdf,ark:/21198/z1ks8mw7,ark:/21198/z1f787wx,"Kwong Wah Po, 1996-08-08",Work,,"Havana, (Cuba)",1996-08-08,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19960815.pdf,ark:/21198/z1g17w3b,ark:/21198/z1f787wx,"Kwong Wah Po, 1996-08-15",Work,,"Havana, (Cuba)",1996-08-15,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19960822.pdf,ark:/21198/z1b874fw,ark:/21198/z1f787wx,"Kwong Wah Po, 1996-08-22",Work,,"Havana, (Cuba)",1996-08-22,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19960829.pdf,ark:/21198/z16m533f,ark:/21198/z1f787wx,"Kwong Wah Po, 1996-08-29",Work,,"Havana, (Cuba)",1996-08-29,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19960905.pdf,ark:/21198/z12v4bfm,ark:/21198/z1f787wx,"Kwong Wah Po, 1996-09-05",Work,,"Havana, (Cuba)",1996-09-05,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19960912.pdf,ark:/21198/z1z33v1j,ark:/21198/z1f787wx,"Kwong Wah Po, 1996-09-12",Work,,"Havana, (Cuba)",1996-09-12,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19960919.pdf,ark:/21198/z1tb338r,ark:/21198/z1f787wx,"Kwong Wah Po, 1996-09-19",Work,,"Havana, (Cuba)",1996-09-19,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19960926.pdf,ark:/21198/z1pk2bfp,ark:/21198/z1f787wx,"Kwong Wah Po, 1996-09-26",Work,,"Havana, (Cuba)",1996-09-26,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19961003.pdf,ark:/21198/z1jt1kqz,ark:/21198/z1f787wx,"Kwong Wah Po, 1996-10-03",Work,,"Havana, (Cuba)",1996-10-03,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19961010.pdf,ark:/21198/z1f20v1d,ark:/21198/z1f787wx,"Kwong Wah Po, 1996-10-10",Work,,"Havana, (Cuba)",1996-10-10,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19961017.pdf,ark:/21198/z19c8sp0,ark:/21198/z1f787wx,"Kwong Wah Po, 1996-10-17",Work,,"Havana, (Cuba)",1996-10-17,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19961024.pdf,ark:/21198/z15m821z,ark:/21198/z1f787wx,"Kwong Wah Po, 1996-10-24",Work,,"Havana, (Cuba)",1996-10-24,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19961031.pdf,ark:/21198/z11v7997,ark:/21198/z1f787wx,"Kwong Wah Po, 1996-10-31",Work,,"Havana, (Cuba)",1996-10-31,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19961107.pdf,ark:/21198/z1x36stv,ark:/21198/z1f787wx,"Kwong Wah Po, 1996-11-07",Work,,"Havana, (Cuba)",1996-11-07,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19961114.pdf,ark:/21198/z1sb6211,ark:/21198/z1f787wx,"Kwong Wah Po, 1996-11-14",Work,,"Havana, (Cuba)",1996-11-14,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19961121.pdf,ark:/21198/z1nk5999,ark:/21198/z1f787wx,"Kwong Wah Po, 1996-11-21",Work,,"Havana, (Cuba)",1996-11-21,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19961128.pdf,ark:/21198/z1ht4jng,ark:/21198/z1f787wx,"Kwong Wah Po, 1996-11-28",Work,,"Havana, (Cuba)",1996-11-28,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19961205.pdf,ark:/21198/z1d52h7f,ark:/21198/z1f787wx,"Kwong Wah Po, 1996-12-05",Work,,"Havana, (Cuba)",1996-12-05,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19961212.pdf,ark:/21198/z18d1rkm,ark:/21198/z1f787wx,"Kwong Wah Po, 1996-12-12",Work,,"Havana, (Cuba)",1996-12-12,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19961219.pdf,ark:/21198/z14n10x5,ark:/21198/z1f787wx,"Kwong Wah Po, 1996-12-19",Work,,"Havana, (Cuba)",1996-12-19,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19961226.pdf,ark:/21198/z10w084z,ark:/21198/z1f787wx,"Kwong Wah Po, 1996-12-26",Work,,"Havana, (Cuba)",1996-12-26,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19970109.pdf,ark:/21198/z1w39rmk,ark:/21198/z1f787wx,"Kwong Wah Po, 1997-01-09",Work,,"Havana, (Cuba)",1997-01-09,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19970116.pdf,ark:/21198/z1rb90w7,ark:/21198/z1f787wx,"Kwong Wah Po, 1997-01-16",Work,,"Havana, (Cuba)",1997-01-16,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19970123.pdf,ark:/21198/z1mp6zjd,ark:/21198/z1f787wx,"Kwong Wah Po, 1997-01-23",Work,,"Havana, (Cuba)",1997-01-23,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19970130.pdf,ark:/21198/z1gx66vh,ark:/21198/z1f787wx,"Kwong Wah Po, 1997-01-30",Work,,"Havana, (Cuba)",1997-01-30,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19970206.pdf,ark:/21198/z1c55g6d,ark:/21198/z1f787wx,"Kwong Wah Po, 1997-02-06",Work,,"Havana, (Cuba)",1997-02-06,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19970220.pdf,ark:/21198/z17d4qjk,ark:/21198/z1f787wx,"Kwong Wah Po, 1997-02-20",Work,,"Havana, (Cuba)",1997-02-20,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19970227.pdf,ark:/21198/z13n3zsd,ark:/21198/z1f787wx,"Kwong Wah Po, 1997-02-27",Work,,"Havana, (Cuba)",1997-02-27,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19970306.pdf,ark:/21198/z1zw3g7m,ark:/21198/z1f787wx,"Kwong Wah Po, 1997-03-06",Work,,"Havana, (Cuba)",1997-03-06,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19970324.pdf,ark:/21198/z1v42qh6,ark:/21198/z1f787wx,"Kwong Wah Po, 1997-03-24",Work,,"Havana, (Cuba)",1997-03-24,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19970327.pdf,ark:/21198/z1qg0p5r,ark:/21198/z1f787wx,"Kwong Wah Po, 1997-03-27",Work,,"Havana, (Cuba)",1997-03-27,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19970403.pdf,ark:/21198/z1kp9xfg,ark:/21198/z1f787wx,"Kwong Wah Po, 1997-04-03",Work,,"Havana, (Cuba)",1997-04-03,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19970410.pdf,ark:/21198/z1fx95tg,ark:/21198/z1f787wx,"Kwong Wah Po, 1997-04-10",Work,,"Havana, (Cuba)",1997-04-10,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19970417.pdf,ark:/21198/z1b58f3g,ark:/21198/z1f787wx,"Kwong Wah Po, 1997-04-17",Work,,"Havana, (Cuba)",1997-04-17,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19970424.pdf,ark:/21198/z16d7pb9,ark:/21198/z1f787wx,"Kwong Wah Po, 1997-04-24",Work,,"Havana, (Cuba)",1997-04-24,spa,text,newspapers,1 page,Casa de Artes y Tradiciones Chinas,Single page in Spanish,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19970501.pdf,ark:/21198/z12n6xjp,ark:/21198/z1f787wx,"Kwong Wah Po, 1997-05-01",Work,,"Havana, (Cuba)",1997-05-01,chi|~|spa,text,newspapers,5 pages,Casa de Artes y Tradiciones Chinas,5th page dated 4/14/1997,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19970508.pdf,ark:/21198/z1xw6f37,ark:/21198/z1f787wx,"Kwong Wah Po, 1997-05-08",Work,,"Havana, (Cuba)",1997-05-08,spa,text,newspapers,1 page,Casa de Artes y Tradiciones Chinas,Single page in Spanish,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19970515.pdf,ark:/21198/z1t74cq7,ark:/21198/z1f787wx,"Kwong Wah Po, 1997-05-15",Work,,"Havana, (Cuba)",1997-05-15,chi|~|spa,text,newspapers,5 pages,Casa de Artes y Tradiciones Chinas,5th page dated 5/8/1997,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19970522.pdf,ark:/21198/z1pg3n1c,ark:/21198/z1f787wx,"Kwong Wah Po, 1997-05-22",Work,,"Havana, (Cuba)",1997-05-22,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19970529.pdf,ark:/21198/z1jq2wb3,ark:/21198/z1f787wx,"Kwong Wah Po, 1997-05-29",Work,,"Havana, (Cuba)",1997-05-29,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19970605.pdf,ark:/21198/z1dz24pn,ark:/21198/z1f787wx,"Kwong Wah Po, 1997-06-05",Work,,"Havana, (Cuba)",1997-06-05,spa,text,newspapers,1 page,Casa de Artes y Tradiciones Chinas,Single page in Spanish,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19970626.pdf,ark:/21198/z1961cwb,ark:/21198/z1f787wx,"Kwong Wah Po, 1997-06-26",Work,,"Havana, (Cuba)",1997-06-26,chi|~|spa,text,newspapers,6 pages,Casa de Artes y Tradiciones Chinas,5th and 6th pages dated 6/5/1997,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19970807.pdf,ark:/21198/z15f0n4k,ark:/21198/z1f787wx,"Kwong Wah Po, 1997-08-07",Work,,"Havana, (Cuba)",1997-08-07,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19970821.pdf,ark:/21198/z11n9wd9,ark:/21198/z1f787wx,"Kwong Wah Po, 1997-08-21",Work,,"Havana, (Cuba)",1997-08-21,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19970904.pdf,ark:/21198/z1x083b1,ark:/21198/z1f787wx,"Kwong Wah Po, 1997-09-04",Work,,"Havana, (Cuba)",1997-09-04,spa,text,newspapers,1 page,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19970918.pdf,ark:/21198/z1s77bnr,ark:/21198/z1f787wx,"Kwong Wah Po, 1997-09-18",Work,,"Havana, (Cuba)",1997-09-18,chi|~|spa,text,newspapers,5 pages,Casa de Artes y Tradiciones Chinas,5th page dated 9/4/1997,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19971002.pdf,ark:/21198/z1ng6m0b,ark:/21198/z1f787wx,"Kwong Wah Po, 1997-10-02",Work,,"Havana, (Cuba)",1997-10-02,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19971030.pdf,ark:/21198/z1hq5v92,ark:/21198/z1f787wx,"Kwong Wah Po, 1997-10-30",Work,,"Havana, (Cuba)",1997-10-30,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19971113.pdf,ark:/21198/z1cz53ht,ark:/21198/z1f787wx,"Kwong Wah Po, 1997-11-13",Work,,"Havana, (Cuba)",1997-11-13,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19971127.pdf,ark:/21198/z1864bqh,ark:/21198/z1f787wx,"Kwong Wah Po, 1997-11-27",Work,,"Havana, (Cuba)",1997-11-27,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19971211.pdf,ark:/21198/z14f3m1n,ark:/21198/z1f787wx,"Kwong Wah Po, 1997-12-11",Work,,"Havana, (Cuba)",1997-12-11,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19971225.pdf,ark:/21198/z10s1jps,ark:/21198/z1f787wx,"Kwong Wah Po, 1997-12-25",Work,,"Havana, (Cuba)",1997-12-25,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19980205.pdf,ark:/21198/z1w1127n,ark:/21198/z1f787wx,"Kwong Wah Po, 1998-02-05",Work,,"Havana, (Cuba)",1998-02-05,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19980212.pdf,ark:/21198/z1r809kt,ark:/21198/z1f787wx,"Kwong Wah Po, 1998-02-12",Work,,"Havana, (Cuba)",1998-02-12,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19980312.pdf,ark:/21198/z1mg9jvj,ark:/21198/z1f787wx,"Kwong Wah Po, 1998-03-12",Work,,"Havana, (Cuba)",1998-03-12,chi|~|spa,text,newspapers,6 pages,Casa de Artes y Tradiciones Chinas,Pages 5 & 6 dated 2/19/1998,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19980409.pdf,ark:/21198/z1gq8t3s,ark:/21198/z1f787wx,"Kwong Wah Po, 1998-04-09",Work,,"Havana, (Cuba)",1998-04-09,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19980414.pdf,ark:/21198/z1bz829j,ark:/21198/z1f787wx,"Kwong Wah Po, 1998-04-14",Work,,"Havana, (Cuba)",1998-04-14,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19980521.pdf,ark:/21198/z17679mk,ark:/21198/z1f787wx,"Kwong Wah Po, 1998-05-21",Work,,"Havana, (Cuba)",1998-05-21,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19980528.pdf,ark:/21198/z13j587p,ark:/21198/z1f787wx,"Kwong Wah Po, 1998-05-28",Work,,"Havana, (Cuba)",1998-05-28,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19980604.pdf,ark:/21198/z1zs4rtw,ark:/21198/z1f787wx,"Kwong Wah Po, 1998-06-04",Work,,"Havana, (Cuba)",1998-06-04,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
