File name,local ID,Streaming URL,Original language title,English translation of title,Alternative title,Creator,Contributor,Publisher,Publisher.place,volume/year,issue,Date.created,Date.created (single),Date.created (start),Date.created (end),Language | code,Language | code,Language | code,TypeOfResource,Genre,Extent,Dimensions,Medium,Insitution/Repository,collection name,collection number,box number,folder number,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Abstract | eng,Abstract,Note.content | eng,Note,Note.content,Subject.topic,Subject.temporal,Note.Keywords,Subject.place,Digital Collection Title,Latitude/longitude
arcers0066_a.mp3,RS0812,https://wowza.library.ucla.edu/dlp/definst/mp3:rajasthanmusic/arcers0066_a.mp3/playlist.m3u8,Sarangi Lakha,Sarangi solo played by Lakha Khan Manganiar,,"Kothari, Komal","Khan, Lakha",,,,,,,,,Marwari | mwr,,,sound recording,sound recordings,10 min. 2 sec.,,audio cassette,Rupayan Sansthan,Rupayan Audio-Visual Archive,,,,unknown,unpublished,"Rupayan Sansthan, rupayansansthan@gmail.com",An audio recording of a stage performance by Lakha Khan Manganiar playing the Sindhi Sarangi with Dholak accompaniment.,,1. An audio recording of a stage performance by Lakha Khan Manganiar playing the Sindhi Sarangi with Dholak accompaniment.,,Side B of this tape is blank.,"Folk Songs, Rajasthani--India--Rajasthan| Stringed instruments| Bowed stringed instruments--Bowing| Stringed instrument players",,"Sindhi Sarangi, Dholak, Manganiar",,Recordings of Hereditary Musicians of Western Rajasthan,
arcers0067_a.mp3,RS0834,https://wowza.library.ucla.edu/dlp/definst/mp3:rajasthanmusic/arcers0067_a.mp3/playlist.m3u8,Tajik music,Recording of Tajik music made during a performance,,"Kothari, Komal",,,,,,"April 28, 1990",1990-04-28,,,Tajiki| tgk,,,sound recording,sound recordings,48 min.,,audio cassette,Rupayan Sansthan,Rupayan Audio-Visual Archive,,,,unknown,unpublished,"Rupayan Sansthan, rupayansansthan@gmail.com","Recording of multiple traditional Tajik songs sung by a group of singers with orchestral accompaniment, performed during a stage performance.",,"1. Recording of multiple songs with orchestral accompaniment, performed during a stage performance.",,Side B of this tape is blank.,"Songs, Tajik",,,,Recordings of Hereditary Musicians of Western Rajasthan,
arcers0068_a.mp3,RS0836,https://wowza.library.ucla.edu/dlp/definst/mp3:rajasthanmusic/arcers0068_a.mp3/playlist.m3u8,लालू ख़ान,Stories or Kathas narrated by Lalu Khan,,"Kothari, Komal","Khan, Lalu",,,,,"June 23, 1990",1990-06-23,,,Marwari | mwr,,,sound recording,sound recordings,48 min.,,audio cassette,Rupayan Sansthan,Rupayan Audio-Visual Archive,,,,unknown,unpublished,"Rupayan Sansthan, rupayansansthan@gmail.com","An audio recording of Katha (narratives in verse) and Bat (stories), recited and narrated by Lalu Khan.",,"1. 'Raja aur Rani ki Katha' a story about a king and a queen narrated by Lalu Khan. 2. 'Jat jati ki shobha ka bakhan', praises of the caste of Jats, recited by Lalu khan. 3. 'Raika jaati ki birdavan (Shubhraj)', a genealogical history and praises of the Raika caste, recited by Lalu Khan. 4. 'Seth Hirachand ri bat' a story about Seth Hirachand, narrated by Lalu Khan.",,,"Folk Songs, Rajasthani--India--Rajasthan| Ballads, Rajasthani| Storytelling| Tales--India--Rajasthan| Oral Tradition| Folklore| Folk literature, Rajasthani",,"Katha, Bat",,Recordings of Hereditary Musicians of Western Rajasthan,
arcers0068_b.mp3,RS0836,https://wowza.library.ucla.edu/dlp/definst/mp3:rajasthanmusic/arcers0068_b.mp3/playlist.m3u8,लालू ख़ान,Stories or Kathas narrated by Lalu Khan,,"Kothari, Komal","Khan, Lalu",,,,,"June 23, 1990",1990-06-23,,,Marwari | mwr,,,sound recording,sound recordings,47 min. 56 sec.,,audio cassette,Rupayan Sansthan,Rupayan Audio-Visual Archive,,,,unknown,unpublished,"Rupayan Sansthan, rupayansansthan@gmail.com","An audio recording of Katha (narratives in verse) and Bat (stories), recited and narrated by Lalu Khan.",,"1. 'Seth Hirachand ri bat' a story about Seth Hirachand, narrated by Lalu Khan (Contd. from arcers0068_a).",,,"Folk Songs, Rajasthani--India--Rajasthan| Ballads, Rajasthani| Storytelling| Tales--India--Rajasthan| Oral Tradition| Folklore| Folk literature, Rajasthani",,"Katha, Bat",,Recordings of Hereditary Musicians of Western Rajasthan,
arcers0069_a.mp3,RS0845,https://wowza.library.ucla.edu/dlp/definst/mp3:rajasthanmusic/arcers0069_a.mp3/playlist.m3u8,कुम्भाराम ढाढी (सारंगी)/ मांगीलाल (ढो.),Stories or Kathas narrated by Kumbharam Dhadhi accompanying himself on the sarangi with Mangilal on the Dholak.,,"Kothari, Komal","Dhadhi, Kumbharam| Dhadhi, Mangilal",,,,,"October 24, 1990",1990-10-24,,,Marwari | mwr,,,sound recording,sound recordings,48 min. 45 sec.,,audio cassette,Rupayan Sansthan,Rupayan Audio-Visual Archive,,,,unknown,unpublished,"Rupayan Sansthan, rupayansansthan@gmail.com",Recording of ballads and folk songs sung by Kumbharam of the Dhadhi communtiy.,,"1. An episode from the ballad of Dhola-Maru, narrated by Kumbharam Dhadhi while playing the Sarangi with Dholak accompaniment by Mangilal Dhadhi. The narration alternates between sung couplets or Duhas and spoken elaboration of the Duhas known as Arthavan. 2. A Badhavo, 'Dhin dhin jasoda ma', sung by Kumbharam Dhadhi while playing the Sarangi with Dholak accompaniment by Mangilal Dhadhi.",,,"Folk Songs, Rajasthani--India--Rajasthan| Ballads, Rajasthani| Storytelling| Tales--India--Rajasthan| Oral Tradition| Folklore| Folk literature, Rajasthani| Bowed stringed instruments--Bowing| Stringed instrument players| Stringed instruments",,"Katha, Gatha, Dhola-Maru, Dhadhi, Sarangi, Dholak, Devotional music",,Recordings of Hereditary Musicians of Western Rajasthan,
arcers0069_b.mp3,RS0845,https://wowza.library.ucla.edu/dlp/definst/mp3:rajasthanmusic/arcers0069_b.mp3/playlist.m3u8,कुम्भाराम ढाढी (सारंगी)/ मांगीलाल (ढो.),Stories or Kathas narrated by Kumbharam Dhadhi accompanying himself on the sarangi with Mangilal on the Dholak.,,"Kothari, Komal","Dhadhi, Kumbharam| Dhadhi, Mangilal",,,,,"October 24, 1990",1990-10-24,,,Marwari | mwr,,,sound recording,sound recordings,23 min. 17 sec.,,audio cassette,Rupayan Sansthan,Rupayan Audio-Visual Archive,,,,unknown,unpublished,"Rupayan Sansthan, rupayansansthan@gmail.com",Recording of ballads and folk songs sung by Kumbharam of the Dhadhi communtiy.,,"1. 'Mohiyo re chandan ro rukh', a Halaria or a lullaby sung by Kumbharam Dhadhi while playing the Sarangi with Dholak accompaniment by Mangilal Dhadhi. 2. 'Neri neri karjo dhola chakari', a song sung by Kumbharam Dhadhi while playing the Sarangi with Dholak accompaniment by Mangilal Dhadhi. 3. 'Sove rani anganiye', a Jachcha song sung by Kumbharam Dhadhi while playing the Sarangi with Dholak accompaniment by Mangilal Dhadhi.",,,"Folk Songs, Rajasthani--India--Rajasthan| Oral Tradition| Bowed stringed instruments--Bowing| Stringed instrument players| Stringed instruments| Lullabies, Indian",,"Halaria, Jachcha, Sarangi, Dholak, Dhadhi, Birth songs",,Recordings of Hereditary Musicians of Western Rajasthan,
arcers0070_a.mp3,RS0846,https://wowza.library.ucla.edu/dlp/definst/mp3:rajasthanmusic/arcers0070_a.mp3/playlist.m3u8,CCRT Camp 1990 - 1,"Children's training camp held at Borunda, Rajasthan in 1990 with the Centre for Cultural Resources and Training. Tape 1",,"Kothari, Komal","Khan, Rana| Khan, Lakha",,,,,"November 21, 1990",1990-11-21,,,Marwari | mwr,,,sound recording,sound recordings,44 min. 29 sec.,,audio cassette,Rupayan Sansthan,Rupayan Audio-Visual Archive,,,,unknown,unpublished,"Rupayan Sansthan, rupayansansthan@gmail.com","Recording of the proceedings of a music  training camp for young boys of the Manganiar and Langa musician communities of Western Rajasthan. They are being trained by the masters of their own musical tradition. The recordings consist of various sessions of songs sung as part of the training by the children, as well as by the senior musician teachers. The sessions are conducted by Komal Kothari.
This was held at the Rupayan Sansthan, Borunda, Rajasthan, with the support of  the Centre for Cultural Resources and Training (CCRT). This tape contains recording of Rana Khan of Satto village singing songs from his Sindhi repertoire, with Sarangi and Dholak accompaniment.",,"1. 'Shah Latif ka Qalam' sung by Rana Khan Manganiar accompanied on the Sindhi Sarangi by Lakha Khan Manganiar with Dholak. 2. 'Man Dalji Mhari', composed by Shah Latif, sung by Rana Khan Manganiar accompanied on the Sindhi Sarangi by Lakha Khan Manganiar with Dholak. 3. 'Ajo re Mhara Ra'j sung by Rana Khan Manganiar accompanied on the Sindhi Sarangi by Lakha Khan Manganiar with Dholak. 4. A song from the ballad of 'Rani Sorathi' sung by Rana Khan Manganiar accompanied on the Sindhi Sarangi by Lakha Khan Manganiar with Dholak. 5. 'Jalo', a wedding song, sung by Rana Khan Manganiar accompanied on the Sindhi Sarangi by Lakha Khan Manganiar with Dholak. 6. A song from the ballad of 'Mumal Rana' sung by Rana Khan Manganiar accompanied on the Sindhi Sarangi by Lakha Khan Manganiar and Dholak. The song is followed by a brief explanation of lyrics of the song by Rana Khan.",,Loud hiss on source recording.,"Folk Songs, Rajasthani--India--Rajasthan| Oral Tradition| Bowed stringed instruments--Bowing| Stringed instrument players| Stringed instruments| Sufi poetry, Sindhi| Folk songs, Sindhi| Sufi music| Ballads, Rajasthani| Wedding music",,"Sindhi Sarangi, Dholak, Manganiar, Shah Latif, Katha, Gatha, Rani Sorathi, Mumal-Mahendra, Jalo","Borunda, Tehsil Bilara, District Jodhpur, Rajasthan (India)",Recordings of Hereditary Musicians of Western Rajasthan,"26.4687° N, 73.8037° E"
arcers0070_b.mp3,RS0846,https://wowza.library.ucla.edu/dlp/definst/mp3:rajasthanmusic/arcers0070_b.mp3/playlist.m3u8,CCRT Camp 1990 - 1,"Children's training camp held at Borunda, Rajasthan in 1990 with the Centre for Cultural Resources and Training. Tape 1",,"Kothari, Komal","Khan, Rana| Khan, Lakha",,,,,"November 21, 1990",1990-11-21,,,Marwari | mwr,,,sound recording,sound recordings,48 min. 10 sec.,,audio cassette,Rupayan Sansthan,Rupayan Audio-Visual Archive,,,,unknown,unpublished,"Rupayan Sansthan, rupayansansthan@gmail.com","Recording of the proceedings of a music  training camp for young boys of the Manganiar and Langa musician communities of Western Rajasthan. They are being trained by the masters of their own musical tradition. The recordings consist of various sessions of songs sung as part of the training by the children, as well as by the senior musician teachers. The sessions are conducted by Komal Kothari.
This was held at the Rupayan Sansthan, Borunda, Rajasthan, with the support of  the Centre for Cultural Resources and Training (CCRT). This tape contains recording of Rana Khan of Satto village singing songs from his Sindhi repertoire, with Sarangi and Dholak accompaniment.",,"1. A song in Sindhi language composed by Kunwer Bhagat, sung by Rana Khan Manganiar accompanied on the Sindhi Sarangi by Lakha Khan Manganiar with Dholak. 2. A song written and composed by Bulle Shah, in Sindhi language, sung by Rana Khan Manganiar accompanied on the Sindhi Sarangi by Lakha Khan Manganiar with Dholak. 3. 'Brij raj tere kaja gayi laj humari', a song dedicated to Krishna sung by Rana Khan Manganiar accompanied on the Sindhi Sarangi by Lakha Khan Manganiar with Dholak. 4. A Kabir Bhajan sung by Rana Khan Manganiar accompanied on the Sindhi Sarangi by Lakha Khan Manganiar with Dholak.",,Loud hiss on source recording.,"Folk Songs, Rajasthani--India--Rajasthan| Oral Tradition| Bowed stringed instruments--Bowing| Stringed instrument players| Stringed instruments| Sufi poetry, Sindhi| Folk songs, Sindhi| Sufi music| Krishna (Hindu deity)--In the performing arts",,"Sindhi Sarangi, Dholak, Manganiar, Kunwer Bhagat, Kabir, Bulle Shah, Bhajan","Borunda, Tehsil Bilara, District Jodhpur, Rajasthan (India)",Recordings of Hereditary Musicians of Western Rajasthan,"26.4687° N, 73.8037° E"
arcers0072_a.mp3,RS0848,https://wowza.library.ucla.edu/dlp/definst/mp3:rajasthanmusic/arcers0072_a.mp3/playlist.m3u8,CCRT Camp 1990 - 3,"Children's training camp held at Borunda, Rajasthan in 1990 with the Centre for Cultural Resources and Training. Tape 3",,"Kothari, Komal","Khan, Najir| Khan, Chanan| Khan Ramzan",,,,,"November 22, 1990",1990-11-22,,,Marwari | mwr,,,sound recording,sound recordings,44 min. 40 sec.,,audio cassette,Rupayan Sansthan,Rupayan Audio-Visual Archive,,,,unknown,unpublished,"Rupayan Sansthan, rupayansansthan@gmail.com","Recording of the proceedings of a music  training camp for young boys of the Manganiar and Langa musician communities of Western Rajasthan. They are being trained by the masters of their own musical tradition. The recordings consist of various sessions of songs sung as part of the training by the children, as well as by the senior musician teachers. The sessions are conducted by Komal Kothari.
This was held at the Rupayan Sansthan, Borunda, Rajasthan, with the support of  the Centre for Cultural Resources and Training (CCRT). This tape contains multiple songs sung by Najir Khan Manganiar with Kamaicha and Dholak accompaniment by Chanan Khan and Ramzan Khan Manganiar.",,"1. 'Devan mubarak vanja' sung by Najir Khan Manganiar of Satto village accompanied on the Kamaicha and Dholak by Chanan Khan Manganiar and Ramzan Khan Manganiar respectively. 2. A Halaria or a lullaby sung by Najir Khan Manganiar of Satto village accompanied on the Kamaicha and Dholak by Chanan Khan Manganiar and Ramzan Khan Manganiar respectively. 3. 'Madine jyu madyu', a song sung by Najir Khan Manganiar of Satto village accompanied on the Kamaicha and Dholak by Chanan Khan Manganiar and Ramzan Khan Manganiar respectively. 4. A 'Lari geet' sung by Najir Khan Manganiar of Satto village accompanied on the Kamaicha and Dholak by Chanan Khan Manganiar and Ramzan Khan Manganiar respectively. 5. 'Kangali', a song sung by Najir Khan Manganiar of Satto village accompanied on the Kamaicha and Dholak by Chanan Khan Manganiar and Ramzan Khan Manganiar respectively. 6.'Aa punla mor muhara', a song sung by Najir Khan Manganiar of Satto village accompanied on the Kamaicha and Dholak by Chanan Khan Manganiar and Ramzan Khan Manganiar respectively. 7. 'Dholan jani mujho', a song sung by Najir Khan Manganiar of Satto village accompanied on the Kamaicha and Dholak by Chanan Khan Manganiar and Ramzan Khan Manganiar respectively.",,,"Folk Songs, Rajasthani--India--Rajasthan| Oral Tradition| Bowed stringed instruments--Bowing| Stringed instrument players| Stringed instruments| Lullabies, Indian",,"Manganiar, Kamaicha, Dholak, Halaria, Birth songs","Borunda, Tehsil Bilara, District Jodhpur, Rajasthan (India)",Recordings of Hereditary Musicians of Western Rajasthan,"26.4687° N, 73.8037° E"
arcers0072_b.mp3,RS0848,https://wowza.library.ucla.edu/dlp/definst/mp3:rajasthanmusic/arcers0072_b.mp3/playlist.m3u8,CCRT Camp 1990 - 3,"Children's training camp held at Borunda, Rajasthan in 1990 with the Centre for Cultural Resources and Training. Tape 3",,"Kothari, Komal",,,,,,"November 22, 1990",1990-11-22,,,Marwari | mwr,,,sound recording,sound recordings,38 min.,,audio cassette,Rupayan Sansthan,Rupayan Audio-Visual Archive,,,,unknown,unpublished,"Rupayan Sansthan, rupayansansthan@gmail.com","Recording of the proceedings of a music  training camp for young boys of the Manganiar and Langa musician communities of Western Rajasthan. They are being trained by the masters of their own musical tradition. The recordings consist of various sessions of songs sung as part of the training by the children, as well as by the senior musician teachers. The sessions are conducted by Komal Kothari.
This was held at the Rupayan Sansthan, Borunda, Rajasthan, with the support of  the Centre for Cultural Resources and Training (CCRT). This tape contains multiple songs sung by Najir Khan Manganiar and Lakha Khan Manganiar.",,"1. 'A punla mor muhara', a song sung by Najir Khan Manganiar of Satto village accompanied on the Kamaicha and Dholak by Chanan Khan Manganiar and Ramzan Khan Manganiar respectively. 2. 'Banjari bato thari rejasi', a song sung by Najir Khan Manganiar of Satto village accompanied on the Kamaicha and Dholak by Chanan Khan Manganiar and Ramzan Khan Manganiar respectively. 3. A song from the ballad of 'Mumal Mahendra' sung by Najir Khan Manganiar of Satto village accompanied on the Kamaicha and Dholak by Chanan Khan Manganiar and Ramzan Khan Manganiar respectively. 4. A song from the ballad of 'Mumal Mahendra' sung by Najir Khan Manganiar of Satto village accompanied on the Kamaicha and Dholak by Chanan Khan Manganiar and Ramzan Khan Manganiar respectively. 5. 'Kunwer Bhagat ki Boli' a series of Duhas followed by a song composed by Kunwer Bhagat, sung by Lakha Khan Manganiar and Najir Khan Manganiar of Satto village, accompanied on the Kamaicha and Dholak by Chanan Khan Manganiar and Ramzan Khan Manganiar respectively.",,,"Folk Songs, Rajasthani--India--Rajasthan| Oral Tradition| Ballads, Rajasthani| Folk literature, Rajasthani| Bowed stringed instruments--Bowing| Stringed instrument players| Stringed instruments",,"Manganiar, Kamaicha, Dholak, Katha, Gatha, Mumal-Mahendra, Kunwer Bhagat","Borunda, Tehsil Bilara, District Jodhpur, Rajasthan (India)",Recordings of Hereditary Musicians of Western Rajasthan,"26.4687° N, 73.8037° E"
arcers0073_a.mp3,RS0850,https://wowza.library.ucla.edu/dlp/definst/mp3:rajasthanmusic/arcers0073_a.mp3/playlist.m3u8,CCRT Camp 1990 - 4,"Children's training camp held at Borunda, Rajasthan in 1990 with the Centre for Cultural Resources and Training. Tape 4",,"Kothari, Komal",,,,,,"November 22, 1990",1990-11-22,,,Marwari | mwr,,,sound recording,sound recordings,44 min. 38 sec.,,audio cassette,Rupayan Sansthan,Rupayan Audio-Visual Archive,,,,unknown,unpublished,"Rupayan Sansthan, rupayansansthan@gmail.com","Recording of the proceedings of a music  training camp for young boys of the Manganiar and Langa musician communities of Western Rajasthan. They are being trained by the masters of their own musical tradition. The recordings consist of various sessions of songs sung as part of the training by the children, as well as by the senior musician teachers. The sessions are conducted by Komal Kothari.
This was held at the Rupayan Sansthan, Borunda, Rajasthan, with the support of  the Centre for Cultural Resources and Training (CCRT). This tape contains songs sung by a group of children from the above mentioned communities trained by senior community musicians at the camp.",,"1. 'Jago Mohan Pyara', a song dedicated to Krishna, sung by a group of children led by an adult male singer with Dholak and Kamaicha accompaniment. 2. A song 'Dhoriye Dhori' sung by two young singers with Dholak, Khartal and Kamaicha accompaniment. 3. A song describing the birth of Krishna sung by a group of children led by a an adult male singer with Dholak and Kamaicha accompaniment. The song is interrupted in the middle and transposed to a higher pitch. 4. 'Ghodaliyo', a wedding song, sung by a group of children with Kamaicha and Dholak accompaniment. 5. Dholak played by a group of trainees at the camp under the guidance of Ramzan Khan Manganiar. 6. 'Helo mharo sambhlo', a devotional song dedicated to Ramdev pir, sung by a group of children led by a male singer with Tandura, Dholak and Manjira accompaniment. 7. An instrumental track of Tandura, Dholak and Manjira. 8. A song, 'Khinvro' from the ballad of Khinvji- Abhalde, sung by a group of children led by an adult male singer with Sindhi Sarangi accompaniment.",,,"Folk Songs, Rajasthani--India--Rajasthan| Children and Music| Oral Tradition| Pedagogy (Music)| Culturally relevant Pedagogy| Transmission arts| Bowed stringed instruments--Bowing| Stringed instrument players| Stringed instruments|  Ballads, Rajasthani| Folk literature, Rajasthani|",,"Manganiar, Kamaicha, Khartal, Dholak, Tandura, Manjira, Sindhi Sarangi, Katha, Gatha, Khinvji-Abhalde, Devotional music","Borunda, Tehsil Bilara, District Jodhpur, Rajasthan (India)",Recordings of Hereditary Musicians of Western Rajasthan,"26.4687° N, 73.8037° E"
arcers0073_b.mp3,RS0850,https://wowza.library.ucla.edu/dlp/definst/mp3:rajasthanmusic/arcers0073_b.mp3/playlist.m3u8,CCRT Camp 1990 - 4,"Children's training camp held at Borunda, Rajasthan in 1990 with the Centre for Cultural Resources and Training. Tape 4",,"Kothari, Komal",,,,,,"November 22, 1990",1990-11-22,,,Marwari | mwr,,,sound recording,sound recordings,39 min. 49 sec.,,audio cassette,Rupayan Sansthan,Rupayan Audio-Visual Archive,,,,unknown,unpublished,"Rupayan Sansthan, rupayansansthan@gmail.com","Recording of the proceedings of a music  training camp for young boys of the Manganiar and Langa musician communities of Western Rajasthan. They are being trained by the masters of their own musical tradition. The recordings consist of various sessions of songs sung as part of the training by the children, as well as by the senior musician teachers. The sessions are conducted by Komal Kothari.
This was held at the Rupayan Sansthan, Borunda, Rajasthan, with the support of  the Centre for Cultural Resources and Training (CCRT). This tape contains songs sung by a group of children from the above mentioned communities trained by senior community musicians at the camp.",,"1. Algoza solo with Dholak accompaniment. 2. Morchang solo with Dholak accompaniment. 3. 'Hajrat Hajrat Peer', a song dedicated to a Sufi saint, sung by a group of children led by an adult male singer with Dholak and Kamaicha accompaniment. 4. 'Chado langar mori baiya', a Meera Bhajan sung by a group of children led by an adult male singer with Dholak and Kamaicha accompaniment. 5. 'Baje gaira baje', a song sung by a group of children led by an adult male singer with Dholak and Kamaicha accompaniment. 6. 'Darudo ab payo' a song followed by 'Rani Kachvahi' another song sung by a group of children led by an adult male singer with Dholak and Kamaicha accompaniment. 7. A Bannado, 'Kesariya Banna', sung by a group of children led by an adult male singer with Dholak, Khartal and Kamaicha accompaniment. 8. 'Kanudo' or 'Mohan Murli le gayo' sung by a group of children led by an adult male singer with Dholak and Kamaicha accompaniment.",,,"Folk Songs, Rajasthani--India--Rajasthan| Children and Music| Oral Tradition| Wind instruments| Wind instrument music| Bowed stringed instruments--Bowing| Stringed instrument players| Stringed instruments| Wedding music| Krishna (Hindu deity)--In the performing arts| Sufi music| Jew's harp",,"Manganiar, Langa, Algoza, Dholak, Morchang, Kamaicha, Devotional music","Borunda, Tehsil Bilara, District Jodhpur, Rajasthan (India)",Recordings of Hereditary Musicians of Western Rajasthan,"26.4687° N, 73.8037° E"
arcers0074_a.mp3,RS0851,https://wowza.library.ucla.edu/dlp/definst/mp3:rajasthanmusic/arcers0074_a.mp3/playlist.m3u8,CCRT Camp 1990 - 5,"Children's training camp held at Borunda, Rajasthan in 1990 with the Centre for Cultural Resources and Training. Tape 5",,"Kothari, Komal",,,,,,"November 22, 1990",1990-11-22,,,Marwari | mwr,,,sound recording,sound recordings,44 min. 6 sec.,,audio cassette,Rupayan Sansthan,Rupayan Audio-Visual Archive,,,,unknown,unpublished,"Rupayan Sansthan, rupayansansthan@gmail.com","Recording of the proceedings of a music  training camp for young boys of the Manganiar and Langa musician communities of Western Rajasthan. They are being trained by the masters of their own musical tradition. The recordings consist of various sessions of songs sung as part of the training by the children, as well as by the senior musician teachers. The sessions are conducted by Komal Kothari.
This was held at the Rupayan Sansthan, Borunda, Rajasthan, with the support of  the Centre for Cultural Resources and Training (CCRT).",,"1. 'Aap alak hoye', a song sung by a male singer with Sindhi Sarangi and Dholak accompaniment. 2. 'Nath ji jab se gayo bairagi', a song sung by a male singer with Sindhi Sarangi and Dholak accompaniment. 3. Sindhi Sarangi solo with Dholak accompaniment. 4. A Bhajan dedicated to Krishna, sung by two male singers with Sindhi Sarangi and Dholak accompaniment.",,Silence from 32:49 to 34:40 has been edited.,"Folk Songs, Rajasthani--India--Rajasthan| Oral Tradition| Bowed stringed instruments--Bowing| Stringed instrument players| Stringed instruments| Krishna (Hindu deity)--In the performing arts|",,"Langa, Sindhi Sarangi, Dholak, Devotional music","Borunda, Tehsil Bilara, District Jodhpur, Rajasthan (India)",Recordings of Hereditary Musicians of Western Rajasthan,"26.4687° N, 73.8037° E"
arcers0074_b.mp3,RS0851,https://wowza.library.ucla.edu/dlp/definst/mp3:rajasthanmusic/arcers0074_b.mp3/playlist.m3u8,CCRT Camp 1990 - 5,"Children's training camp held at Borunda, Rajasthan in 1990 with the Centre for Cultural Resources and Training. Tape 5",,"Kothari, Komal",,,,,,"November 22, 1990",1990-11-22,,,Marwari | mwr,,,sound recording,sound recordings,20 min. 51 sec.,,audio cassette,Rupayan Sansthan,Rupayan Audio-Visual Archive,,,,unknown,unpublished,"Rupayan Sansthan, rupayansansthan@gmail.com","Recording of the proceedings of a music  training camp for young boys of the Manganiar and Langa musician communities of Western Rajasthan. They are being trained by the masters of their own musical tradition. The recordings consist of various sessions of songs sung as part of the training by the children, as well as by the senior musician teachers. The sessions are conducted by Komal Kothari.
This was held at the Rupayan Sansthan, Borunda, Rajasthan, with the support of  the Centre for Cultural Resources and Training (CCRT). This tape contains instrumental melodies played on the Murali with Sarangi and Dholak accompaniment.",,1. An instrumental rendition of the song 'Balochan' with improvisations on the Murali and Sindhi Sarangi with Dholak accompaniment. 2. An instrumental track containing Murali and Sindhi Sarangi with Dholak accompaniment.,,,"Folk Songs, Rajasthani--India--Rajasthan| Oral Tradition| Wind instruments| Wind instrument music| Bowed stringed instruments--Bowing| Stringed instrument players| Stringed instruments",,"Langa, Sindhi Sarangi, Murali, Dholak","Borunda, Tehsil Bilara, District Jodhpur, Rajasthan (India)",Recordings of Hereditary Musicians of Western Rajasthan,"26.4687° N, 73.8037° E"
arcers0075_a.mp3,RS0855,https://wowza.library.ucla.edu/dlp/definst/mp3:rajasthanmusic/arcers0075_a.mp3/playlist.m3u8,Lakha Khan/Alladin Khan,Recording of songs sung by Lakha Khan Manganiar and Alladin Khan Langa,,"Kothari, Komal","Khan, Lakha| Khan, Alladin",,,,,"November 25, 1990",1990-11-25,,,Marwari | mwr,,,sound recording,sound recordings,47 min. 35 sec.,,audio cassette,Rupayan Sansthan,Rupayan Audio-Visual Archive,,,,unknown,unpublished,"Rupayan Sansthan, rupayansansthan@gmail.com","Recording of songs sung by Lakha Khan Manganiar and Alladin Khan Langa during the training camp for young boys of the Manganiar and Langa musician communities of Western Rajasthan. This was held at the Rupayan Sansthan, Borunda, Rajasthan, with the support of  the Centre for Cultural Resources and Training (CCRT). Both the Lakha and Alladin are singers and accomplished Sarangi players of Manganiar and Langa traditions respectively.",,"1. A Kabir Bhajan, 'Chadariya jheeni re', sung by Lakha Khan Manganiar with Sindhi Sarangi and Dholak accompaniment. 2. 'Sapne me parani gopal', a Meera Bhajan, sung by Lakha Khan Manganiar with Sindhi Sarangi and Dholak accompaniment. 3. 'Kaho sakhi pardesi ki bat', a song sung by Lakha Khan Manganiar with Sindhi Sarangi and Dholak accompaniment. 4. 'Thari pagariya ra pech dhila', a song sung by Alladin Khan Langa with Sindhi Sarangi and Dholak accompaniment. 5. Duhas of Rajasthani Rag Sameri followed by a song, 'Ankharli pharuke', sung by Alladin Khan Langa with Sindhi Sarangi and Dholak accompaniment.",,,"Folk Songs, Rajasthani--India--Rajasthan| Children and Music| Oral Tradition| Krishna (Hindu deity)--In the performing arts| Bowed stringed instruments--Bowing| Stringed instrument players| Stringed instruments",,"Manganiar, Langa, Sindhi Sarangi, Dholak, Bhajan, Meera, Kabir, Rajasthani Rag, Rag Sameri, Duha","Borunda, Tehsil Bilara, District Jodhpur, Rajasthan (India)",Recordings of Hereditary Musicians of Western Rajasthan,"26.4687° N, 73.8037° E"
