Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Visibility,Item Sequence,Duplicate,Delete in Title,Type.typeOfResource,Rights.copyrightStatus,Rights.servicesContact,Subject,Type.genre,Coverage.geographic,Name.photographer,Name.creator,Author,Name.repository,Format.medium,Format.dimensions,Format.extent,Title,Alt ID.local,Description.note,Date.normalized,Date.publication,Alt ID.oclc,Publisher.publisherName,Date.creation,Publisher.placeOfOrigin,Note,Description.abstract,Opac url,Finding Aid URL,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dvvns,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dvvns_783414_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Fatima-American Review,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvvns,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dvvns/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dvvp9,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dvvp9_783813_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Fatima-small-c,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvvp9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dvvp9/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dvvqt,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dvvqt_783784_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Fatima-small,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvvqt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dvvqt/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dvvrb,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dvvrb_783347_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Palmolive-1918,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvvrb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dvvrb/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dvvsv,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dvvsv_783720_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Camel-Post July1967,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvvsv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dvvsv/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dvvtc,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dvvtc_783420_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Fatima-Chinese dragon,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvvtc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dvvtc/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dvvvw,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dvvvw_783651_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Camel-Look Apr 1950,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvvvw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dvvvw/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dvvwd,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dvvwd_783616_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Camels-Colliers May1945,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvvwd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dvvwd/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dvvxx,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dvvxx_783352_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Palmolive-no date,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvvxx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dvvxx/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dvvzf,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dvvzf_783590_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Camels-Look 1952,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvvzf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dvvzf/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dvw0f,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dvw0f_783426_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Murad-Peak O' the World,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvw0f,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dvw0f/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dvw1z,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dvw1z_783576_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Camels-Life-Mar 1952,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvw1z,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dvw1z/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dvw2g,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dvw2g_783429_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Murad-Life-1883,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvw2g,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dvw2g/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dvw30,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dvw30_783355_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Palmolive-1919a,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvw30,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dvw30/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dvw4h,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dvw4h_783423_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Murad-Atlantic Monthly,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvw4h,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dvw4h/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dvw51,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dvw51_783432_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Helmar,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvw51,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dvw51/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dvw6j,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dvw6j_783417_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Fatima-American 10-24,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvw6j,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dvw6j/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dvw72,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dvw72_783399_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Camels-Feb 1936,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvw72,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dvw72/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dvw8k,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dvw8k_783363_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Palmolive-no date-a,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvw8k,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dvw8k/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dvw93,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dvw93_783393_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Camels-1931,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvw93,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dvw93/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dvwbm,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dvwbm_783536_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Casablanca-Life 1946,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvwbm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dvwbm/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dvwc4,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dvwc4_783387_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Camels-1894,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvwc4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dvwc4/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dvwdn,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dvwdn_783381_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Orient Pearls 1892,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvwdn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dvwdn/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dvwf5,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dvwf5_783366_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Palmolive-1922,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvwf5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dvwf5/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dvwgp,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dvwgp_783375_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Palmolive-1922-June,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvwgp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dvwgp/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dvwh6,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dvwh6_783284_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Saturday Evening Post June 1 1963,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvwh6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dvwh6/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dvwjq,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dvwjq_783299_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,"Life Magazine April 19, 1963",,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvwjq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dvwjq/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dvwk7,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dvwk7_783551_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Camels-Life-June 1949,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvwk7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dvwk7/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dvwmr,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dvwmr_783565_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Camels-Life-Mar 1952,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvwmr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dvwmr/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dvwn8,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dvwn8_783287_master.tif,,,,,,copyrighted,,,,,,,,,,,,Illustrated Junior Library,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvwn8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dvwn8/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dw79c,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dw79c_784404_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Horror of the 20th Century,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw79c,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dw79c/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dw7bw,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dw7bw_784353_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Cuesta Rey Pyramid,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw7bw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dw7bw/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dw7cd,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dw7cd_784407_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Pulp Art- Cover Paintings,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw7cd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dw7cd/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dw7dx,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dw7dx_784380_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,County Fairs,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw7dx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dw7dx/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dw7ff,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dw7ff_784410_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Kismet MGM,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw7ff,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dw7ff/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dw7gz,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dw7gz_784477_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Valentino-Nureyev,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw7gz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dw7gz/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dw7hg,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dw7hg_784356_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,In Full Flight Mar 1895,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw7hg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dw7hg/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dw7j0,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dw7j0_784501_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,El Cid,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw7j0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dw7j0/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dw7kh,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dw7kh_784383_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Cigarette Pack Art,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw7kh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dw7kh/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dw7m1,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dw7m1_784515_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,The Bible,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw7m1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dw7m1/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dw7nj,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dw7nj_784531_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Scheherazde-Montreal,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw7nj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dw7nj/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dw7p2,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dw7p2_784362_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Art of the Cigar Label,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw7p2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dw7p2/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dw7qk,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dw7qk_784545_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Arabian Nights-Harris,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw7qk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dw7qk/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dw7r3,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dw7r3_784386_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Fantasy of the 20th Century,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw7r3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dw7r3/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dw7sm,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dw7sm_784554_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Alladin-Cole Porter,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw7sm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dw7sm/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dw7t4,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dw7t4_784565_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Golden Voyage of Sinbad,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw7t4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dw7t4/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dw7vn,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dw7vn_784365_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,The Art of the Label,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw7vn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dw7vn/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dw7w5,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dw7w5_784587_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Kismet-Drake,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw7w5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dw7w5/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dw7xp,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dw7xp_784389_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Calendar Girl,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw7xp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dw7xp/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dw7z6,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dw7z6_784575_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Topkapi,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw7z6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dw7z6/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dw806,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dw806_784572_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Bagdad Cabaret,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw806,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dw806/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dw81q,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dw81q_784371_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Comic Book Culture,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw81q,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dw81q/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dw827,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dw827_784401_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Animation Art,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw827,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dw827/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dw83r,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dw83r_784392_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Mighty Movies,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw83r,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dw83r/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dw848,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dw848_784395_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Tintin Complete Companion,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw848,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dw848/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dw85s,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dw85s_784374_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,The Art of Magic,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw85s,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dw85s/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dw869,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dw869_784377_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Hollywood Heaven,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw869,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dw869/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dw87t,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dw87t_784368_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Silent Screen,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw87t,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dw87t/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dw88b,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dw88b_784398_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Serpent of the Nile,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw88b,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dw88b/manifest
