File name,Parent ARK,Item ARK,Item Status ID,Item Status,Object Type,local ID,Original language title,English translation of title,Alternative title,Creator,Contributor,Date.created,Date.created (single),Language | code,TypeOfResource,Genre,Extent,Dimensions,Insitution/Repository,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Abstract,Abstract | por,Note.content,Note.content | por,Subject.topic,Subject.temporal,Digital Collection Title,Description.latitude,Description.longitude
ibicaba_0115_caixa_1940_1943.pdf,ark:/21198/z15t5c4z,ark:/21198/z1ms5kdq,2,Completed,Work,Livro 0115 |~| Ledger 0115,Livro caixa. Livro #115 (1940-1943),Cash flow. Ledger #115 (1940-1943),,"Fazenda Ibicaba (Cordeirópolis, SP)",Administration of Ibicaba farm (1940-1943),From September 1940 to September 1943,1940-09/1943-09,por,text,ledgers (account books),306 pages,33 x 23 cm,"Fazenda Ibicaba (Cordeirópolis, SP)",public domain,unpublished,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,"Cash flow of Ibicaba farm specifying month, day, transaction executed and its monetary value (in the farm´s credit or debt) between September 1940 and September 1943.","Livro Caixa da fazenda Ibicaba com especificação de mês, dia, transação realizada e valor monetário a débito ou crédito da fazenda entre setembro de 1940 e setembro de 1943.","(1) No typographical seal. (2) A record sheet of the firm ""H. Levy [-] Cordeiro"" from the 1940s was originally put in sheet 2 and contains artihmetic operations.","(1) Sem selo da tipografia de origem. (2) Uma ficha da firma ""H. Levy [-] Cordeiro"" da década de 1940 foi originalmente colocada na folha 2 e contém operações aritméticas.",coffee plantation |~| cash flow |~| farm management |~| records and correspondence,Brazil--History--1930-1945,Ibicaba Farm Records,-22.502147,-47.472253
ibicaba_0116_livroponto_1940_1943.pdf,ark:/21198/z15t5c4z,ark:/21198/z1h14tmd,2,Completed,Work,Livro 0116 |~| Ledger 0116,Livro ponto de trabalhadores. Livro #116 (1940-1943),Daily workers' timesheet. Ledger #116 (1940-1943),,"Fazenda Ibicaba (Cordeirópolis, SP)",Administration of Ibicaba farm (1940-1943),From November 1940 to July 1943,1940-11/1943-07,por,text,ledgers (account books),204 pages,33 x 22.5 cm,"Fazenda Ibicaba (Cordeirópolis, SP)",public domain,unpublished,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,"Timesheet of daily workers (i.e. ""camaradas"" [also per piece rate]) and other laborers. Various labor categories: daily & piece rate laborers (camaradas), monthly workers, skilled laborers/artisans (artistas) etc. Period: from November 1940 to July 1943. Detailed information about laborers' names, professions, number of worked days per month (from 1st to 31st), daily remuneration (""ordenado""), total labor income, and observations.","Livro de ponto dos camaradas e outros trabalhadores. Diversas categorias de trabalhadores: camaradas, trabalhadores mensais, artesãos etc. Período: de novembro de 1940 a julho de 1943. Detalhamento por nome, profissão, dias trabalhados por mês (de 1 a 31), remuneração diária (""ordenado""), renda total do trabalho e observações.",(1) No typographical seal. (2) Entries and corrections in the timesheets ticked/made by the farm's administration in red and blue pencils.,(1) Sem selo da tipografia de origem. (2) Entradas e correções no livro ponto conferidas pela administração da fazenda a lápis vermelho e azul.,coffee plantation workers |~| agricultural laborers |~| farm management |~| records and correspondence,Brazil--History--1930-1945,Ibicaba Farm Records,-22.502147,-47.472253
ibicaba_0117_razao_1940_1943.pdf,ark:/21198/z15t5c4z,ark:/21198/z1c842vm,2,Completed,Work,Livro 0117 |~| Ledger 0117,Livro razão. Livro #117 (1940-1943),Nominal ledger. Ledger #117 (1940-1943),,"Fazenda Ibicaba (Cordeirópolis, SP)",Administration of Ibicaba farm (1940-1943),From January 1940 to October 1943,1940-01/1943-10,por,text,ledgers (account books),406 pages,46.5 x 32.5 cm,"Fazenda Ibicaba (Cordeirópolis, SP)",public domain,unpublished,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,"Nominal ledger organized by specific accounts from January 1940 to October 1943, including registry of crops.","Livro razão organizado de acordo com contas específicas de janeiro de 1940 a outubro de 1943, inclusive registro de culturas agrícolas.","(1) Seal of ""Casa Rosenhain"" on the back of the cover. (2) A copy of the bulletin of the ""Associação Comercial de Limeira"" (free translation: ""Commercial Association of Limeira"") from 1942 (4 pages) was originally put on sheet 93, bearing the name ""Srs. H. Levy & Cia."" typewritten in red.","(1) Selo da ""Casa Rosenhain"" no verso da capa. (2) Um exemplar do boletim da ""Associação Comercial de Limeira"" de abril de 1942 (4 páginas) foi originalmente colocado na folha 93, com o nome ""Srs. H. Levy & Cia."" datilografado em vermelho.",coffee plantation |~| bookkeeping |~|  commercial documents |~| agricultural estimating and reporting |~| cropping systems |~| agricultural laborers |~| farm management |~| records and correspondence,Brazil--History--1930-1945,Ibicaba Farm Records,-22.502147,-47.472253
ibicaba_0120_razao_borrador_1941_1947.pdf,ark:/21198/z15t5c4z,ark:/21198/z17h3b49,2,Completed,Work,Livro 0120 |~| Ledger 0120,Livro razão e borrador. Livro #120 (1941-1947),Nominal ledger and daybook. Ledger #120 (1941-1947),,"Fazenda Ibicaba (Cordeirópolis, SP)",Administration of Ibicaba farm (1941-1947),From January 1941 to January 1947,1941-01/1947-01,por,text,ledgers (account books),396 pages,32 x 16 cm,"Fazenda Ibicaba (Cordeirópolis, SP)",public domain,unpublished,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,"This ledger is composed by two parts with different content. (1) Nominal ledger organized by specific accounts from January 1941 to May 1943 (pages 3-243), including registry of crops. (2) Daybook of Ibicaba farm from December 1944 to January 1947 (pages 245-392)","Este livro inclui duas partes com conteúdos diferentes. (1) Livro razão organizado de acordo com contas específicas de janeiro de 1941 a maio de 1943 (páginas 3-243), inclusive registro de culturas agrícolas. (2) Livro borrador da fazenda Ibicaba de dezembro de 1944 a janeiro de 1947 (páginas 245-392).",(1) No typographical seal. (2) The ledger has many handwritten notes on the back of its cover and back cover. (3) Pages 1-6 and 235-244 had been glued with adhesive tape. (4) Pages 344-345 have been indicated with a piece of paper that acted as a bookmark.,(1) Sem selo da tipografia de origem. (2) O livro contém muitas anotações nos versos da capa e contracapa. (3) As páginas 1-6 e 235-244 estavam coladas com fita adesiva. (4) As páginas 344-345 foram indicada com um pedaço de papel que servia de marca-página.,coffee plantation |~| bookkeeping |~| account books |~| balance of trade |~| commercial documents |~| farm management |~| records and correspondence,First Brazilian Republic (1889-1930),Ibicaba Farm Records,-22.502147,-47.472253
ibicaba_0121_registro_suinos_1939_1945.pdf,ark:/21198/z15t5c4z,ark:/21198/z13r2kf1,2,Completed,Work,Livro 0121 |~| Ledger 0121,Registro de suínos. Livro #121 (1939-1945),Pig registries. Ledger #121 (1939-1945),Registro das Porcas,"Fazenda Ibicaba (Cordeirópolis, SP)",Administration of Ibicaba farm (1939-1945),From January 1939 to October 1945,1939-01/1945-10,por,text,ledgers (account books),100 pages,23.5 x 16 cm,"Fazenda Ibicaba (Cordeirópolis, SP)",public domain,unpublished,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,"Ledger with registry of the pigs (females) of Ibicaba farm in 1939-1945. Information by pig, including its name, identification (location), date of procriation, piglets, date of death etc.","Livro de registros das porcas da fazenda Ibicaba em 1939-1945. Informações por porca, incluindo nome, cachaço, data de cria, leitões/leitoas, data de morte etc.",(1) The alternative title refers to the title handwritten on the ledger's cover. (2) There are handwritten notes on the back of the ledger's covers with information about animals. (3) An index with the names of pigs was originally put on page 24 (non-numbered). (4) Three sheets with animal names have been originally put between the last pages.,"(1) O título alternativo refere-se ao título manuscrito na capa do livro. (2) Anotações manuscritas nos versos das capas, com informações sobre animais. (3) Um índice com o nome das porcas foi colocado originalmente na página 24 (não enumerada). (4) 3 folhas com nomes de animais foram originalmente colocadas na última página.",livestock |~| animal industry--accounting |~| swine |~| swine--housing |~| swine--breeding |~| livestock--breeding--Brazil |~| livestock productivity |~| records and correspondence,Brazil--History--1930-1945,Ibicaba Farm Records,-22.502147,-47.472253
ibicaba_0123_diario_borrador_1943_1944.pdf,ark:/21198/z15t5c4z,ark:/21198/z1001tr2,2,Completed,Work,Livro 0123 |~| Ledger 0123,Diário e borrador. Livro #123 (1943-1944),General journal accounting and daybook. Ledger  #123 (1943-1944),Carteira Comercial Paulista 1943,,,From January 1943 to June 1944,1943-01/1944-06,por,text,ledgers (account books),440 pages,39 x 14 cm,"Fazenda Ibicaba (Cordeirópolis, SP)",public domain,unpublished,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,"The records in this ""Carteira Comercial"" booklet for 1943 follow the structure of a General journal accounting with the bills listed sequentially by month and day. Registries go from January to September 1943 and from March to June 1944, with the days corrected manually by the farm's administration. The entries and checks for other accounting books demonstrate that this ledger was used as a daybook.","As anotações nesta ""Carteira Comercial"" de 1943 seguem a estrutura de um Diário, com as contas elicitadas sequencialmente por mês e dia. Os registros vão de janeiro a setembro de 1943 e de março a junho de 1944, com os dias corrigidos manualmente pela administração da fazenda. Os lançamentos e vistos para os livros contábeis demonstram que o livro foi utilizado como borrador.",(1) The alternative title refers to the ledger's cover. (2) The opening pages were printed by the editor and contain commercial information; the internal pages contain the 1943 General journal accounting proper; the last 33 pages were printed by the editor and contain the names of official streets of the municipality of São Paulo. (3) There are handwritten notes on the back of the back cover. (4) Registries between July 4 and 29 include only information on climatic conditions (without temperature measurement).,(1) O título alternativo refere-se à capa do livro. (2) As páginas de abertura foram impressas pela editora e contêm informações comerciais; as páginas do miolo contêm o diário para 1943 propriamente; as últimas 44 páginas foram impressas pela editora e contêm os nomes das ruas oficiais da cidade de São Paulo. (3) Há notas manuscritas no verso da contracapa. (4) Os registros de 04 a 29 de julho contêm apenas informações climáticas (sem medições de temperatura).,coffee plantation |~| bookkeeping |~| account books |~| balance of trade |~| commercial documents |~| farm management |~| records and correspondence,Brazil--History--1930-1945,Ibicaba Farm Records,-22.502147,-47.472253
ibicaba_0126_custeio_1944_1946.pdf,ark:/21198/z15t5c4z,ark:/21198/z1vb01pg,2,Completed,Work,Livro 0126 |~| Ledger 0126,Livro de custeio. Livro #126 (1944-1946),Cost accounting. Ledger #126 (1944-1946),Livro Conta de Custeio 1,"Fazenda Ibicaba (Cordeirópolis, SP)",Administration of Ibicaba farm (1944-1946),From January 1944 to October 1946,1944-01/1946-10,por,text,ledgers (account books),202 pages,33 x 22 cm,"Fazenda Ibicaba (Cordeirópolis, SP)",public domain,unpublished,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,"Cost Accounting [""Conta de Custeio""] of the farm's expenditures specified by month, day, transaction and its monetary value between January 1944 and October 1946.","Conta de Custeio com os gastos da fazenda especificados por mês, dia, transação e valor monetário entre janeiro de 1944 e outubro de 1946.",(1) The alternative title refers to the ledger's cover. (2) No typographical seal.,(1) O título alternativo refere-se à capa do livro. (2) Sem selo da tipografia de origem,coffee plantation |~| historical costs (Accounting) |~| cost accounting |~| farm management |~| records and correspondence,Brazil--History--1930-1945 |~| Brazil--History--1945-1954,Ibicaba Farm Records,-22.502147,-47.472253
ibicaba_0127_borrador_1944_1947.pdf,ark:/21198/z15t5c4z,ark:/21198/z1qj98xr,2,Completed,Work,Livro 0127 |~| Ledger 0127,Borrador. Livro #127 (1944-1947),Daybook. Ledger #127 (1944-1947),Sr Flaminio Levy [-] Borrador da Fazenda Ibicaba,"Fazenda Ibicaba (Cordeirópolis, SP)",Flaminio Levy |~| Administration of Ibicaba farm (1944-1947),From January 1944 to February 1947,1944-01/1947-02,por,text,ledgers (account books),404 pages,32.5 x 16 cm,"Fazenda Ibicaba (Cordeirópolis, SP)",public domain,unpublished,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,Daybook of Ibicaba farm between January 1944 and February 1947; the ledger also includes a summarized inventory (with values) in pages 1-2.,"Livro borrador da fazenda Ibicaba de janeiro de 1944 a fevereiro de 1947; contém ainda um inventário resumido da fazenda em janeiro de 1944, com valores (páginas 1-2).",(1) Mr. Flaminio Levy was listed as author in this metadata because his name was explicitly mentioned on the ledger's cover. (2) There are manuscript notes in the first and last pages. (3) There is an extra sheet glued to page 12. (4) A piece of  paper with manuscript notes was at the back cover.,(1) O Sr. Flaminio Levy foi listado como autor neste metadado por conta da menção explícita a seu nome na capa do livro. (2) Notas manuscritas na primeira e última páginas. (3) Há uma folha extra colada à página 12. (4) Um pedaço de papel com notas manuscritas estava junto à contracapa.,coffee plantation |~| bookkeeping |~| account books |~| balance of trade |~| commercial documents |~| farm management |~| records and correspondence,Brazil--History--1930-1945 |~| Brazil--History--1945-1954,Ibicaba Farm Records,-22.502147,-47.472253
ibicaba_0128_caixa_1944_1947.pdf,ark:/21198/z15t5c4z,ark:/21198/z1ks8j50,2,Completed,Work,Livro 0128 |~| Ledger 0128,Livro caixa. Livro #128 (1944-1947),Cash flow. Ledger #128 (1944-1947),Livro Caixa 1,"Fazenda Ibicaba (Cordeirópolis, SP)",Administration of Ibicaba farm (1944-1947),From January 1944 to March 1947,1944-01/1947-03,por,text,ledgers (account books),106 pages,32.5 x 22.5 cm,"Fazenda Ibicaba (Cordeirópolis, SP)",public domain,unpublished,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,"Cash flow of Ibicaba farm specifying month, day, transaction executed and its monetary value (in the farm´s credit or debt) between January 1944 and March 1947.","Livro Caixa da fazenda Ibicaba com especificação de mês, dia, transação realizada e valor monetário a débito ou crédito da fazenda entre janeiro de 1944 e março de 1947.",(1) The alternative title refers to the ledger's cover. (2) No typographical seal. (3) Sheet 22 has been indicated with a piece of blank paper that acted as a bookmark.,(1) O título alternativo refere-se à capa do livro. (2) Sem selo da tipografia de origem. (3) A folha 22 foi indicada com um pedaço de papel em branco que servia de marca-página.,coffee plantation |~| cash flow |~| farm management |~| records and correspondence,Brazil--History--1930-1945 |~| Brazil--History--1945-1954,Ibicaba Farm Records,-22.502147,-47.472253
ibicaba_0130_registroselos_1945_1949.pdf,ark:/21198/z15t5c4z,ark:/21198/z1g17sd4,2,Completed,Work,Livro 0130 |~| Ledger 0130,Registro de selos. Livro #130 (1945-1949),Stamp duty registry. Ledger #130 (1945-1949),Registro de selos / da firma / Flaminio Levy / sita à Rua / Faz. Ibicaba No. - / Inscrita sob o No. - / Livro No. 1 / 1945,"Fazenda Ibicaba (Cordeirópolis, SP)",Flaminio Levy (1945-1949),From December 1945 to August 1949,1945-12/1949-08,por,text,ledgers (account books),40 pages,33 x 22.5 cm,"Fazenda Ibicaba (Cordeirópolis, SP)",public domain,unpublished,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,"Stamp duty registry for sales and consignments of the firm in name of ""Flaminio Levy"", having as its address the Ibicaba farm. Ledger with official stamp of the Treasury Office of the State of São Paulo from December 05, 1945.","Livro de registro de selos para vendas e consignações em nome de ""Flaminio Levy"" tendo por localização a fazenda Ibicaba. Livro com o carimbo oficial da Secretaria da Fazenda do Estado de São Paulo em 05 de dezembro de 1945.",(1) The alternative title refers to the ledger's cover. (2) Stamp of unidentified typography on the back of the cover.,(1) O título alternativo refere-se à capa do livro. (2) Carimbo de tipografia não identificada no verso da capa.,coffee plantation |~| bookkeeping |~| sales |~| sales tax |~| farm management |~| records and correspondence,Brazil--History--1945-1954,Ibicaba Farm Records,-22.502147,-47.472253
ibicaba_0131_custeio_1946_1948.pdf,ark:/21198/z15t5c4z,ark:/21198/z1b871q7,2,Completed,Work,Livro 0131 |~| Ledger 0131,Livro de custeio. Livro #131 (1946-1948),Cost accounting. Ledger #131 (1946-1948),Livro Conta de Custeio 2,"Fazenda Ibicaba (Cordeirópolis, SP)",Administration of Ibicaba farm (1946-1948),From October 1946 to September 1948,1946-10/1948-09,por,text,ledgers (account books),204 pages,36 x 25 cm,"Fazenda Ibicaba (Cordeirópolis, SP)",public domain,unpublished,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,"Cost Accounting [""Conta de Custeio""] of the farm's expenditures specified by month, day, transaction and its monetary value between October 1946 and September 1948.","Conta de Custeio com os gastos da fazenda especificados por mês, dia, transação e valor monetário entre outubro de 1946 e setembro de 1948.","(1) The alternative title refers to the ledger's cover. (2) Seal of Typography ""Ipiranga"" on the back of the cover. (3) Sheet number 70 is missing from the original ledger.","(1) O título alternativo refere-se à capa do livro. (2) Selo da ""Tipografia Ipiranga"" no verso da capa. (3) A folha de número 70 está faltando no original.",coffee plantation |~| historical costs (Accounting) |~| cost accounting |~| farm management |~| records and correspondence,Brazil--History--1945-1954,Ibicaba Farm Records,-22.502147,-47.472253
ibicaba_0132_diario_borrador_1947.pdf,ark:/21198/z15t5c4z,ark:/21198/z16h691c,2,Completed,Work,Livro 0132 |~| Ledger 0132,Diário e borrador. Livro #132 (1947),General journal accounting and daybook. Ledger #132 (1947),Livro de Registro Diario 1947,"Fazenda Ibicaba (Cordeirópolis, SP)",Administration of Ibicaba farm (1947),From March 1947 to December 1947,1947-03/1947-12,por,text,ledgers (account books),466 pages,18 x 14.5 cm,"Fazenda Ibicaba (Cordeirópolis, SP)",public domain,unpublished,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,"The records in this ""Carteira Comercial"" booklet for 1947 follow the structure of a General journal accounting with the bills listed sequentially by month and day. The entries and checks for other accounting books demonstrate that this ledger was used as a daybook.","As anotações nesta ""Carteira Comercial"" de 1947 seguem a estrutura de um Diário, com as contas elicitadas sequencialmente por mês e dia. Os lançamentos e vistos para os livros contábeis demonstram que o livro foi utilizado como borrador.","(1) The alternative title refers to the ledger's cover. (2) The opening pages were printed by the editor and contain commercial information; the internal pages contain the 1947 General journal accounting proper; the last 72 pages were printed by the editor and contain the names of official streets of the municipalities of Rio de Janeiro, Niterói, and São Paulo, as well as information of commercial interest. (3) The pages corresponding to January 08 and June 30 were indicated with two pieces of paper that acted as bookmarks, the former with handwritten notes and the latter, blank.","(1) O título alternativo refere-se à capa do livro. (2) As páginas de abertura foram impressas pela editora e contêm informações comerciais; as páginas do miolo contêm o diário para 1947 propriamente; as últimas 72 páginas foram impressas pela editora e contêm os nomes das ruas oficiais das cidade do Rio de Janeiro, Niterói e São Paulo, assim como informações de interesse mercantil. (3) As páginas correspondentes a 08 de janeiro e 30 de junho foram indicadas com pedaços de papel que serviam de marca-página, o primeiro com notas manuscritas e o segundo em branco.",coffee plantation |~| bookkeeping |~| account books |~| balance of trade |~| commercial documents |~| farm management |~| records and correspondence,Brazil--History--1945-1954,Ibicaba Farm Records,-22.502147,-47.472253
ibicaba_0133_caixa_1947_1949.pdf,ark:/21198/z15t5c4z,ark:/21198/z12r5jb3,2,Completed,Work,Livro 0133 |~| Ledger 0133,Livro caixa. Livro #133 (1947-1949),Cash flow. Ledger #133 (1947-1949),Livro Caixa 2 [Number 2 is teared],"Fazenda Ibicaba (Cordeirópolis, SP)",Administration of Ibicaba farm (1947-1949),From March 1947 to February 1949,1947-03/1949-02,por,text,ledgers (account books),106 pages,33 x 22 cm,"Fazenda Ibicaba (Cordeirópolis, SP)",public domain,unpublished,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,"Cash flow of Ibicaba farm specifying month, day, transaction executed and its monetary value (in the farm´s credit or debt) between March 1947 and February 1949.","Livro Caixa da fazenda Ibicaba com especificação de mês, dia, transação realizada e valor monetário a débito ou crédito da fazenda entre março de 1947 e fevereiro de 1949.","(1) The alternative title refers to the ledger's cover. (2) Seal of Typography ""Ipiranga"" on the back of the cover. (3) Newspaper scrap from October 20, 1983, with an advertisement of  ""H. Levy Vieira Pereira Lopes & Associados"".","(1) O título alternativo refere-se à capa do livro. (2) Selo da Tipografia Ipiranga no verso da capa. (3) Recorte de jornal de 20 de outubro de 1983 com propaganda de ""H. Levy Vieira Pereira Lopes & Associados"".",coffee plantation |~| cash flow |~| farm management |~| records and correspondence,Brazil--History--1945-1954,Ibicaba Farm Records,-22.502147,-47.472253
ibicaba_0134_registrocompras_1948.pdf,ark:/21198/z15t5c4z,ark:/21198/z1z33r9w,2,Completed,Work,Livro 0134 |~| Ledger 0134,Registro de compras de Flaminio Levy (em branco). Livro #134 (1948),Purchase ledger of Flaminio Levy (blank). Ledger #134 (1948),"Registro de compras da firma Flaminio Levy sita á rua Fazenda Ibicaba ""Cordeirópolis""[.] Inscrita sob o No. ___ Livro No. 1 [-] 1948","Fazenda Ibicaba (Cordeirópolis, SP)",Flaminio Levy (1948),"February 27, 1948",1948-02-27,por,text,ledgers (account books),38 pages,22.5 x 32 cm,"Fazenda Ibicaba (Cordeirópolis, SP)",public domain,unpublished,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,"Blank purchase ledger of the firm in name of ""Flaminio Levy"", having as its address the Ibicaba farm. Ledger with official stamp of the Treasury Office of the State of São Paulo from February 27, 1948.","Registro de compras, em branco, de firma em nome de ""Flaminio Levy"" tendo por localização a fazenda Ibicaba. Livro com o carimbo oficial da Secretaria da Fazenda do Estado de São Paulo em 27 de fevereiro de 1948.","(1) Small pencilled note on the back of the cover: ""ORX/10-"".","(1) Pequena anotação a lápis no verso da capa: ""ORX/10-"".",coffee plantation |~| bookkeeping |~| sales |~| sales tax |~| farm management |~| records and correspondence,Brazil--History--1945-1954,Ibicaba Farm Records,-22.502147,-47.472253
ibicaba_0135_diario_borrador_1948.pdf,ark:/21198/z15t5c4z,ark:/21198/z1tb30kj,2,Completed,Work,Livro 0135 |~| Ledger 0135,Diário e borrador. Livro #135 (1948),General journal accounting and daybook. Ledger #135 (1948),Edição Santista [-] Carteira Comercial Paulista 1948 [1947 with the 8 pencilled over the printed 7],"Fazenda Ibicaba (Cordeirópolis, SP)",Administration of Ibicaba farm (1948),From January 1948 to December 1948,1948-01/1948-12,por,text,ledgers (account books),458 pages,38.5 x 14 cm,"Fazenda Ibicaba (Cordeirópolis, SP)",public domain,unpublished,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,"The records in this ""Carteira Comercial"" booklet for 1948 follow the structure of a General journal accounting with the bills listed sequentially by month and day. The entries and checks for other accounting books demonstrate that this ledger was used as a daybook.","As anotações nesta ""Carteira Comercial"" de 1948 seguem a estrutura de um Diário, com as contas elicitadas sequencialmente por mês e dia. Os lançamentos e vistos para os livros contábeis demonstram que o livro foi utilizado como borrador.","(1) The alternative title refers to the ledger's cover. (2) The printed commercial booklet (""Carteira Comercial"") is from 1947, but the farm's administration used it in 1948, penciling the year on the cover; all days of the week were adjusted correspondingly. (3) The opening pages were printed by the editor and contain commercial information; the internal pages contain the 1948 General journal accounting proper; the last 44 pages were printed by the editor and contain the names of official streets of the municipalities of São Paulo and Santos.","(1) O título alternativo refere-se à capa do livro. (2) A Carteira Comercial impressa é de 1947, mas a administração da fazenda utilizou-a em 1948, escrevendo a lápis o ano na capa; todos os dias da semana foram  ajustados correspondentemente. (3) As páginas de abertura foram impressas pela editora e contêm informações comerciais; as páginas do miolo contêm o diário para 1948 propriamente; as últimas 44 páginas foram impressas pela editora e contêm os nomes das ruas oficiais das cidades de São Paulo e Santos.",coffee plantation |~| bookkeeping |~| account books |~| balance of trade |~| commercial documents |~| farm management |~| records and correspondence,Brazil--History--1945-1954,Ibicaba Farm Records,-22.502147,-47.472253
ibicaba_0136_olaria_borrador_1948.pdf,ark:/21198/z15t5c4z,ark:/21198/z1pk27rg,2,Completed,Work,Livro 0136 |~| Ledger 0136,Borrador da olaria de Ibicaba (em branco). Livro #136 (1948),Daybook Ibicaba's pottery (blank). Ledger #136 (1948),BORRADOR / da firma / FLAMINIO LEVY / para / apontamentos de sua / OLARIA / 1948,Flaminio Levy |~| Ricardo Garcias Santiago,,"February 24, 1948",1948-02-24,por,text,ledgers (account books),104 pages,32.5 x 16 cm,"Fazenda Ibicaba (Cordeirópolis, SP)",public domain,unpublished,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,"Blank daybook of the pottery of ""Flaminio Levy's"" firm, having as its address the Ibicaba farm. Ledger with official stamp of the Treasury Office of the State of São Paulo from February 27, 1948.","Borrador, em branco, da olaria da firma ""Flaminio Levy"" tendo por localização a fazenda Ibicaba. Livro com o carimbo oficial da Secretaria da Fazenda do Estado de São Paulo em 27 de fevereiro de 1948.",(1) The alternative title refers to that typewritten on the ledger's cover. (2) No typographical seal.,"(1) O título alternativo refere-se à capa do livro, datilografado. (2) Sem selo da tipografia de origem.","coffee plantation |~| pottery industry |~| brick trade |~| selling-bricks |~| tiles, roofing |~| ceramic tiles |~| roofing, tile |~| farm management |~| records and correspondence",Brazil--History--1945-1954,Ibicaba Farm Records,-22.502147,-47.472253
