File Name,Title,Object Type,Parent ARK,Item ARK,Item Sequence,AltIdentifier.local,Type.typeOfResource,Date.creation,Date.normalized,Name.creator,Summary,Description.note,Language,Rights.copyrightStatus,Rights.statementLocal,Rights.,Rights.rightsHolderContact,Type.genre,Provenance,Name.repository,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Masters/othermasters/dl_quinn/ATQ_2_06_WestsideDigestATQ_092.tif,Santa Monica College Board of Trustees Campaign,Work,ark:/21198/z1c83tvb,ark:/21198/z1v13pds,,ATQ_2_06_WestsideDigest_092,text,1994,1994,"Bruce Smith, Public Information Officer",,"Copy of newspaper clipping,""New chair Elected to SMC Board"" ",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5941,clippings (information artifacts),Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v13pds,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1v13pds/manifest
Masters/othermasters/dl_quinn/ATQ_2_09_ACT-PAC_114.tif,ACT-PAC Action News Special Election Edition,Work,ark:/21198/z1c83tvb,ark:/21198/z1q82xqh,,ATQ_2_09_ACT-PAC_114,text,1990,1990,,,ACT-PAC Voter Guide,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5963,printed ephemera,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q82xqh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1q82xqh/manifest
Masters/othermasters/dl_quinn/ATQ_2_09_AQCampInvite_107.tif,Santa Monica College Board of Trustees Campaign,Work,ark:/21198/z1c83tvb,ark:/21198/z1kh25wt,,ATQ_2_09_AQCampInvite_107,text,1990,1990,Al Quinn Election Committee,,Invitation to a campaign meet and greet hosted by Susan and Pete Barrett 28 October 1990.,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5956,printed ephemera,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kh25wt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1kh25wt/manifest
Masters/othermasters/dl_quinn/ATQ_2_09_ATQCandStmt_117.tif,SMC Board of Trustees Statement,Work,ark:/21198/z1c83tvb,ark:/21198/z1fr1f5h,,ATQ_2_09_ATQCandStmt_117,text,1990,1990,Registrar-Recorder,,"Statement of: Alfred T. Quinn Candidate, SMC Board of Trustees clipped from Official Sample Ballot",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5966,printed ephemera,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fr1f5h,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fr1f5h/manifest
Masters/othermasters/dl_quinn/ATQ_2_09_ATQElectATQsign_095.tif,Alfred Thomas Quinn posing with an Elect Al Quinn sign ,Work,ark:/21198/z1c83tvb,ark:/21198/z1b29cvv,,ATQ_2_09_ATQElectATQsign_095,still image,1990,1990,,,Alfred Thomas Quinn posing with an Elect Alfred Thomas Quinn sign.,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5944,color photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b29cvv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1b29cvv/manifest
Masters/othermasters/dl_quinn/ATQ_2_09_ATQElectATQsignmaking_096.tif,Alfred Thomas Quinn making elect Al Quinn signs,Work,ark:/21198/z1c83tvb,ark:/21198/z1698n4j,,ATQ_2_09_ATQElectATQsignmaking_096,still image,1990,1990,,,Alfred Thomas Quinn putting together Elect Al Quinn signs ,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5945,color photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1698n4j,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1698n4j/manifest
Masters/othermasters/dl_quinn/ATQ_2_09_ATQonFirstDayofRegst_097.tif,Alfred Thomas Quinn registers to run for Santa Monica College Board of Trustees ,Work,ark:/21198/z1c83tvb,ark:/21198/z12j7wdt,,ATQ_2_09_ATQonFirstDayofReg_097,still image,1990,1990,,,Alfred Thomas Quinn registers to run for Santa Monica College Board of Trustees,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5946,color photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12j7wdt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12j7wdt/manifest
Masters/othermasters/dl_quinn/ATQ_2_09_BobGVotingLetter_109.tif,Santa Monica College Board of Trustees Campaign,Work,ark:/21198/z1c83tvb,ark:/21198/z1xs7d0t,,ATQ_2_09_BobGVotingLetter_109,text,1990,1990,Bob Gabriel Co. Insurance,,Campaign letter from Bob Gabriel Insurance encouraging receivers to vote.,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5958,printed ephemera,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs7d0t,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1xs7d0t/manifest
Masters/othermasters/dl_quinn/ATQ_2_09_CampaignContributions_101.tif,Santa Monica College Board of Trustees Campaign,Work,ark:/21198/z1c83tvb,ark:/21198/z1t16n7z,,ATQ_2_09_CampaignContributions_101,text,1990,1990,,,Newspaper Clipping of campaign contributions to Santa Monica College board. ,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5950,clippings (information artifacts),Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t16n7z,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1t16n7z/manifest
Masters/othermasters/dl_quinn/ATQ_2_09_CandidatePro_100.tif,Santa Monica College Board of Trustees Campaign,Work,ark:/21198/z1c83tvb,ark:/21198/z1p85wfb,,ATQ_2_09_CandidatePro_100,text,1990,1990,,,Newspaper clipping of Candidates who are running for Santa Monica College Board of Trustees.,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5949,clippings (information artifacts),Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p85wfb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1p85wfb/manifest
Masters/othermasters/dl_quinn/ATQ_2_09_CandPullNoLBinLKRace_102.tif,Santa Monica College Board of Trustees Campaign,Work,ark:/21198/z1c83tvb,ark:/21198/z1jh54q0,,ATQ_2_09_CandPullNoLBinLKRace_102 (Side A) ,text,1990,1990,"Barbara Koh, Times Staff Writer",,Newspaper clipping of Alfred Thomas Quinn with other Santa Monica College Board of Trustees candidates. ,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5951,,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jh54q0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jh54q0/manifest
Masters/othermasters/dl_quinn/ATQ_2_09_CandPullNoLBinLKRace_103.tif,Santa Monica College Board of Trustees Campaign,Work,ark:/21198/z1c83tvb,ark:/21198/z1dv33ff,,ATQ_2_09_CandPullNoLBinLKRace_103 (Side B) ,text,1990,1990,"Barbara Koh, Times Staff Writer",,Newspaper clipping regarding Santa Monica College Board of Trustees candidates forum.,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5952,clippings (information artifacts),Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dv33ff,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dv33ff/manifest
Masters/othermasters/dl_quinn/ATQ_2_09_ClassifiedFourm_106.tif,Santa Monica College Board of Trustees Campaign,Work,ark:/21198/z1c83tvb,ark:/21198/z1932brg,,ATQ_2_09_ClassifiedFourm_106,text,1990,1990,"Kent Brewster, Classified Forum, Santa Monica College",,"Kent Brewster, Classified Forum, Santa Monica Community College to Alfred Thomas Quinn regarding a campaign endorsement event.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5955,correspondence,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1932brg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1932brg/manifest
Masters/othermasters/dl_quinn/ATQ_2_09_DottieElectATQsign_094.tif,"Dorothy ""Dottie"" Quinn posing with an Elect Al Quinn election sign. ",Work,ark:/21198/z1c83tvb,ark:/21198/z15b1m2m,,ATQ_2_09_DottieElectATQsign_094,still image,1990,1990,Alfred T. Quinn,,"Dorothy ""Dottie"" Quinn posing with an Elect Al Quinn election sign",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5943,color photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15b1m2m,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15b1m2m/manifest
Masters/othermasters/dl_quinn/ATQ_2_09_EdAQtorunforboardatSMC_098.tif,Santa Monica College Board of Trustees Campaign,Work,ark:/21198/z1c83tvb,ark:/21198/z11k0vds,,ATQ_2_09_EdAQtoRunForBoardatSMC_098,text,1990,1990,"Tom Jennings, staff writer",,Newspaper Clipping. Educator Al Quinn to run for board at SM College.,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5947,clippings (information artifacts),Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11k0vds,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11k0vds/manifest
Masters/othermasters/dl_quinn/ATQ_2_09_IssuesSMCGrowthandParking_099.tif,Santa Monica College Board of Trustees Campaign,Work,ark:/21198/z1c83tvb,ark:/21198/z1wt0bvk,,ATQ_2_09_IssuesSMCGrowthAndParking_099,text,1990,1990,"Tom Jennings, staff writer",,"Newspaper Clipping, Issues in SM College race are growth and parking.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5948,clippings (information artifacts),Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wt0bvk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wt0bvk/manifest
Masters/othermasters/dl_quinn/ATQ_2_09_LetterfromAlQuinforBOT_093.tif,Election flyer Al Quinn for Santa Monica College Board of Trustees,Work,ark:/21198/z1c83tvb,ark:/21198/z1s19m24,,ATQ_2_09_LetterfronAlQuinnforBOT_093,text,1990,1990,Alfred T. Quinn,,Campaign letter from the Committee to Elect Al Quinn to Santa Monica College District Board of Trustees.,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5942,printed ephemera,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s19m24,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1s19m24/manifest
Masters/othermasters/dl_quinn/ATQ_2_09_PoliticalAd_105.tif,Santa Monica College Board of Trustees Campaign,Work,ark:/21198/z1c83tvb,ark:/21198/z1n88vbd,,ATQ_2_09_PoliticalAd_105,still image,1990,1990,The Outlook,,Newspaper clipping of campaign advertisement for Alfred Thomas Quinn for Santa Monica College Board of Trustees in the Outlook,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5954,printed ephemera,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n88vbd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1n88vbd/manifest
Masters/othermasters/dl_quinn/ATQ_2_09_TheOutlookNov590_108.tif,Santa Monica College Board of Trustees Campaign,Work,ark:/21198/z1c83tvb,ark:/21198/z1hm6t0z,,ATQ_2_09_TheOutlookNov590_108,text,1990,1990,The Outlook newspaper,,Newspaper clipping of endorsements from the The Outlook.,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5957,clippings (information artifacts),Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hm6t0z,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hm6t0z/manifest
Masters/othermasters/dl_quinn/ATQ_2_09_TrusteeCandPullnoLB_104.tif,Santa Monica College Board of Trustees Campaign,Work,ark:/21198/z1c83tvb,ark:/21198/z1cv6292,,ATQ_2_09_TrusteeCandPullnoLB_104,text,1990,1990,"Barbara Koh, Times Staff Writer",,"Newspaper clipping, Trustees: Candidates Pull No Low Blows, J8",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5953,clippings (information artifacts),Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cv6292,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cv6292/manifest
Masters/othermasters/dl_quinn/ATQ_2_10_OutlookLtr_118.tif,Outlook Editorial on 1992 Los Angeles Riots,Work,ark:/21198/z1c83tvb,ark:/21198/z18359m3,,ATQ_2_10_OutlookLtr_118,text,1992,1992,Alfred T. Quinn,,Newspaper Clipping  from The Outlook (Santa Monica). Alfred T. Quinn Letter to the Editor regarding Los Angeles Riots.,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5967,clippings (information artifacts),Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18359m3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18359m3/manifest
Masters/othermasters/dl_quinn/ATQ_3_01_AfricanMethodismCover_122.tif,Book Jacket for The Romance of African Methodism by George Singleton,Work,ark:/21198/z1c83tvb,ark:/21198/z14b4jxt,,ATQ_3_01_AfricanMethodismCover_122,text,1952,1952,"Reverend George A. Singleton, Exposition Press",,"Book jacket for The Romance of African Methodism by George A. Singleton, NY: Exposition Press, [1952]. ",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5971,book jackets,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14b4jxt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14b4jxt/manifest
Masters/othermasters/dl_quinn/ATQ_3_01_FourHorsemn_119.tif,Romance of African Methodism: The Four Horsemen,Work,ark:/21198/z1c83tvb,ark:/21198/z10k3t52,,ATQ_3_01_FourHorsemn_119,text,1952,1952,Reverend George A. Singleton,,"Excerpt from The Romance of African Methodism by George A. Singleton, NY: Exposition Press, [1952]. The Four Horsemen - Founders of the African Methodist Episcopal Church: Bishop Richard Allen, Bishop William Paul Quinn, Bishop Daniel A. Payne, Bishop Henry M. Turner.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5968,excerpts,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10k3t52,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10k3t52/manifest
Masters/othermasters/dl_quinn/ATQ_3_04_AKerruthersGiant_124.tif,Newspaper clipping of Reverend  Alfred Kerruthers Quinn Obituary ,Work,ark:/21198/z1c83tvb,ark:/21198/z1vt39mv,,ATQ_3_04_AKerruthersGiant_124,text,1981,1981,"Virgie W. Murray, Sentinel Religion Editor",,Newspaper clipping of Rev. Alfred Kerruthers Quinn Obituary in Los Angeles Sentinel. ,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5973,clippings (information artifacts),Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vt39mv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vt39mv/manifest
Masters/othermasters/dl_quinn/ATQ_3_05_AKQDRDivinity_127.tif,Alfred Kerruthers Quinn Doctor of Divinity from Western University,Work,ark:/21198/z1c83tvb,ark:/21198/z1r22jxw,,ATQ_3_05_AKQDRDivinity_127,text,1947,1947," Bishop N.W. Williams School of Religion, Western University at Kansas City, Kansas",,Alfred Kerruthers Quinn Doctorate of Divinity from Western University Bishop N. W. Williams School of Religion in Kansas in 1947.,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5976,certificates,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r22jxw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1r22jxw/manifest
Masters/othermasters/dl_quinn/ATQ_3_09_JillSchool_131.tif,Scrapbook page of Jill Quinn,Work,ark:/21198/z1c83tvb,ark:/21198/z1gm9rv5,,ATQ_3_09_JillSchool_131,still image,1970,1970,,,"Scrapbook page with Jill's school photo, a credit certificate from UCLA Extension and a photo of Jill in the Kitchen.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5980,color photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gm9rv5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gm9rv5/manifest
Masters/othermasters/dl_quinn/ATQ_4_01_SantaMonicaAirportAerial_136.tif,Aerial view of Santa Monica Airport,Work,ark:/21198/z1c83tvb,ark:/21198/z17388h5,,ATQ_4_01_SantaMonicaAirportAerial_136,still image,,,,,Aerial View of Santa Monica Airport (domed structure in upper left corner).,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5985,black-and-white photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17388h5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17388h5/manifest
Masters/othermasters/dl_quinn/ATQ_4_01_SMCAerial(Picoonright)_132.tif,Aerial View of Santa Monica College,Work,ark:/21198/z1c83tvb,ark:/21198/z13b7hqj,,ATQ_4_01_SMCAerial(Picoonright)_132,still image,,,,,Aerial view  of Santa Monica College (Pico Blvd. is on the right side of the Picture) and part of The Alfred Thomas Quinn Research Center ,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5981,black-and-white photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13b7hqj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13b7hqj/manifest
Masters/othermasters/dl_quinn/ATQ_4_01_SMCityHall&Sears_133.tif,Aerial View of Santa Monica,Work,ark:/21198/z1c83tvb,ark:/21198/z1zk7166,,ATQ_4_01_SMCityHall&Sears_133,still image,,,,,Aerial view of Santa Monica including Sears Roebuck and Company and Santa Monica City Hall.,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5982,black-and-white photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zk7166,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zk7166/manifest
Masters/othermasters/dl_quinn/ATQ_4_01_SMTechSchool_134.tif,Santa Monica Technical School ,Work,ark:/21198/z1c83tvb,ark:/21198/z1tt68gg,,ATQ_4_01_SMTechSchool_134,still image,,,,,Exterior photograph of Santa Monica Technical School: A Free Public Trade School with several students exiting the building and standing outside. ,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5983,black-and-white photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tt68gg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tt68gg/manifest
Masters/othermasters/dl_quinn/ATQ_4_01_SMTechSchoolAerial_135.tif,Aerial view of Santa Monica Technical School,Work,ark:/21198/z1c83tvb,ark:/21198/z1q5475s,,ATQ_4_01_SMTechSchoolAerial_135,still image,,,,,Aerial view of Santa Monica Technical School. ,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5984,black-and-white photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q5475s,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1q5475s/manifest
Masters/othermasters/dl_quinn/ATQ_4_02_AKQandEssie_142.tif,Alfred Kerruthers Quinn and Essie Carolyne Quinn ,Work,ark:/21198/z1c83tvb,ark:/21198/z1kd3ggh,,ATQ_4_02_AKQandEssie1_142,still image,,,,,Alfred Kerruthers Quinn (left) and Essie Carolyne Quinn. Undated,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5991,black-and-white photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kd3ggh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1kd3ggh/manifest
