Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,viewingHint,Visibility,Delete in Title,Thumbnail,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Name.other,Name.creator,Language,Subject,Rights.permission,Subject.geographicPlace,Name.author,Name.cartographer,Name.repository,Name.subject,Title,Date.publication,Coverage.geographiccoordinates,Publisher.publisherName,Description.note,Publisher.placeOfOrigin,Format.extent,Coverage.geographic,Alt ID.oclc,Alt ID.callNo,Alt ID.catalogRecordNumber,Alt ID.OPAC,Coverage.geoscale,AltTitle,Alt ID.local,Publisher.edition,Date.creation,Date.normalized,Alt ID.lccn,Description.abstract
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfdjj,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5830_4_6M_KITCHIN_C1762.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,France--Maps--Early works to 1800,,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"A New and Accurate Map of France, for Bufching's Geography",,,,,,,France,,,,,,,G5830_4_6M_KITCHIN_C1762|~|DR707F1,,1762,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfdk2,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5830_5_5M_JR_1845.tif,,,,,,,cartographic,map,unknown,unknown,,,fre,France--Maps,,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,France,1845,,,,,,France,,,,,,,G5830_5_5M_JR_1845|~|DR707F1,,,1845,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfdmk,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5830_S.tif,,,,,,,cartographic,map,unknown,unknown,,,fre,France--Maps,,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Carte Cantonale de la France,1876,,,,,,France,,,,,,,G5830_S|~|DR707F1,,,1876,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfdn3,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5831_1_26M_AT_C19_4.tif,,,,,,,cartographic,map,unknown,unknown,,,fre,France--Maps,,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Nouvelle Carte de France. Belgique, Bords de Rhin, Suisse, Etc.",[19__?],,,,,,France,,,,,,,G5831_1_26M_AT_C19_4|~|DR707F1,,,[19__?],,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfdpm,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5831_A5_NS_EDC_1935.tif,,,,,,,cartographic,map|~|Pictorial maps.,unknown,,,"Chase, Ernest Dudley. 1878-.",eng,France--Maps,,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,France,1935|~|c1935,,,"Also available online.|~|Relief represented pictorially.|~|Pictorial map.|~|Includes illus.|~|Scale ca. 1:2,200,000.","mau|~|Winchester, Mass",map 44 x 60 cm.,France,05448771,G5831 .A5 NS EDC 1935,,845562,,,G5831_A5_NS_EDC_1935|~|DR707F1,,,1935,75693676,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfdq4,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5831_C2_2M_AMS_1943.tif,,,,,,,cartographic,map,pd_usfed,,,,eng,Military maps,,"Europe, Western--Maps|~|Europe, Central--Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Central West Europe,1943,,,,,,"Europe, Western|~|Europe, Central",,,,,,,G5831_C2_2M_AMS_1943|~|DR707F1,,,1943,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfdrn,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5831_C2_2_8M_LH.tif,,,,,,,cartographic,map,unknown,unknown,,,fre,,,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,La France et Les Régions Environnantes d'après un Relief au Millionième Modelé par J. Chardon.,,,,,,,France,,,,,,France and Surrounding Regions of Relief after the millionth Modeled by J. Chardon.,G5831_C2_2_8M_LH|~|DR707F1,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfds5,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5831_C2_3M_AGS.tif,,,,,,,cartographic,map,unknown,unknown,,American Geographical Society of New York.,eng,France--Maps,,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,France,,,,,,,France,,,,,,,G5831_C2_3M_AGS|~|DR707F1,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfdtp,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5831_C8_1943_U55.tif,,,,,,,cartographic,map,pd_usfed,,,United States. Office of Strategic Services. Research and Analysis Branch.,eng,France--Climate--Maps,,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Southern France : mean temperature and precipitation at selected stations,1943,easternmost:E0060000|~|southernmost:N0440000|~|westernmost:W0020000|~|northernmost:N0460000,OSS,"Dated: 19 April 1943.|~|""Map no. 2282.""|~|compiled and drawn in the Branch of Research and Analysis, OSS.","dcu|~|[Washington, D.C.]",1 map ; 29 x 37 cm.,France,12428473,G5831 .C8 1943 U55,,3514447,2200000,,G5831_C8_1943_U55|~|DR707F1,Provisional ed.,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfdv6,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5831_E42_2_2M_RRB_1929.tif,,,,,,,cartographic,map|~|Pictorial maps.,unknown,unknown,,,eng,France--Maps,,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,The Picture Map of France,1929,,Harold Haven Brown,,,,France,,,,,,,G5831_E42_2_2M_RRB_1929|~|DR707F1,,,1929,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfdwq,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5831_F7_1910_C37.tif,,,,,,,cartographic,fre|~|map,pd,,"Beaux-arts (Paris, France).",Cartes Taride (Firm).,,France--Maps,,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Carte de France,[191-?]|~|1910,westernmost:W0050000|~|northernmost:N0510000|~|southernmost:N0420000|~|easternmost:E0080000,Cartes Taride,"imp. des Beaux-Arts.|~|Prime meridian: Greenwich and Paris.|~|Relief represented by spot heights.|~|Insets: Colonies francÌ§aises -- AlgeÌ�rie et Tunisie -- [Corse].|~|Label on cover: France, deÌ�partements.",Paris|~|fr,"1 map : col., dissected and mounted on linen ; 80 x 88 cm., folded to 23 x 16 cm.",France,27861865,G5831 .F7 1910 C37,,822117,1265000,,G5831_F7_1910_C37|~|DR707F1,,,1910,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfdx7,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5831_F7_1_2M_A_T_CA_1900.tif,,,,,,,cartographic,map,unknown,unknown,,,fre,France--Maps,,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Nouvelle Carte de France. Belgique, Bords de Rhin, Suisse, Etc.",[1900],,,,,,France,,,,,,,G5831_F7_1_2M_A_T_CA_1900|~|DR707F1,,,[1900],,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfdzr,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5831_F7_4M_OSS_1943.tif,,,,,,,cartographic,map,pd_usfed,,,United States. Office of Strategic Services. Research and Analysis Branch.,eng,France--Administrative and political divisions--Maps,,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Regions of France : delineated for R & A report no. 1425,1943,southernmost:N0430000|~|westernmost:W0050000|~|easternmost:E0080000|~|northernmost:N0510000,OSS,"Dated: 8 October 1943.|~|compiled and drawn in the Branch of Research and Analysis, OSS.|~|At head of title: Map no. 1.|~|""Map no. 2891.""","[Washington, D.C.]|~|dcu",1 map ; 24 x 23 cm.,France,12174637,G5831 .F7 4M OSS 1943,,3514425,4430000,,G5831_F7_4M_OSS_1943|~|DR707F1,Provisional ed. (1st revision).,,1943,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cff0r,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5831_F7_OSS_1943.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,France--Administrative and political divisions--Maps,,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,France Major Administrative Divisions,1943,,,,,,France,,,,,,,G5831_F7_OSS_1943|~|DR707F1,,,1943,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cff18,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5831_F7_OSS_1944.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,France--Administrative and political divisions--Maps,,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Administrative Division of France, 1943",1944,,,,,,France,,,,,,,G5831_F7_OSS_1944|~|DR707F1,,,1944,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cff2s,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5831_H1_6_5M_OSS_1942.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,Mining leases--France--Maps,,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,France Mineral Producing Areas,1942,,,,,,France,,,,,,,G5831_H1_6_5M_OSS_1942|~|DR707F1,,,1942,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cff39,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5831_J1_OSS_1942.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,France--Maps|~|Agriculture--France--Maps,,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Agricultural Areas of France,1942,,,,,,France,,,,,,,G5831_J1_OSS_1942|~|DR707F1,,,1942,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cff4t,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5831_J5_400_IGN_CA_1943.tif,,,,,,,cartographic,map,unknown,unknown,,,fre,France--Maps|~|Agriculture--France--Maps,,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Les Zones D'Élevage de la France,1943,,,,,,France,,,,,,On Farming Areas of France,G5831_J5_400_IGN_CA_1943|~|DR707F1,,,1943,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cff6v,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5831_M1_6M_OSS_1942.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,France--Maps,,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Industrial Areas of France,1942,,,,,,France,,,,,,,G5831_M1_6M_OSS_1942|~|DR707F1,,,1942,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cff7c,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5831_N3_OSS_1943.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,France--Maps|~|Electric power distribution--France--Maps,,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,France Electric Power,1943,,,,,,France,,,,,,,G5831_N3_OSS_1943|~|DR707F1,,,1943,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cff8w,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5831_P1_1_3M_CT_1925.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G5831_P1_1_3M_CT_1925,,,,,,,,,,,,,,G5831_P1_1_3M_CT_1925|~|DR707F1,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cff9d,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5831_P1_2M_AMS_1943.tif,,,,,,,cartographic,map,pd_usfed,,,,eng,"France, Northern--Maps|~|Military maps",,"France, Northern--Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,France (North) Special Strategic Map,1943,,,,,,"France, Northern",,,,,,,G5831_P1_2M_AMS_1943|~|DR707F1,,,1943,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cffbx,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5831_P2_1M_AMS_1944.tif,,,,,,,cartographic,fre|~|map,pd_usfed,,Michelin & cie.,United States. Army Map Service.,eng,Roads--France--Maps,,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,France,1944,,,"Insets: Paris and suburbs.--Corsica.--[Nice to Menton].|~|Legend in English and French.|~|Twenty classes of roads are shown.|~|""Copied from Michelin road map of France, sheets 96 and 97, 1939.""|~|In upper margin: Europe road map 1:1,000,000.",dcu|~|Washington,1 map : col. ; 97 x 99 cm.,France,06618021,G5831.P2 1M AMS 1944,,3334320,1000000,,G5831_P2_1M_AMS_1944|~|DR707F1,"1st ed., AMS-1.",,1944,map47000133,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cffcf,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5831_P2_1M_AMS_1945.tif,,,,,,,cartographic,map|~|Road maps.,unknown,unknown,,,eng,Roads--France--Maps,,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Road Map of France,[1945?],,,,,,France,,,,,,,G5831_P2_1M_AMS_1945|~|DR707F1,,,[1945?],,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cffdz,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5831_P2_1_2M_ND.tif,,,,,,,cartographic,map|~|Road maps.,unknown,unknown,,,fre,Roads--France--Maps,,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Carte de France (Routière et Kilométrique),,,,,,,France,,,,,,Map of France (and Kilometer Road),G5831_P2_1_2M_ND|~|DR707F1,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfffg,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5831_P2_500_G_ET_B_1945.tif,,,,,,,cartographic,map,unknown,unknown,,,fre,France--Maps,,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,France,1945,,,,,,France,,,,,,,G5831_P2_500_G_ET_B_1945|~|DR707F1,,,1945,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cffg0,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5831_P3_1_4M_S_H_A_E_F_1944.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,Railroads--France--Maps,,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Carte des Chemins de fer Français,1944,,,,,,France,,,,,,Map of French Railways,G5831_P3_1_4M_S_H_A_E_F_1944|~|DR707F1,,,1944,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cffhh,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5831_P3_2M_OSS_1943.tif,,,,,,,cartographic,map|~|Road maps.,unknown,unknown,,,eng,Railroads--France--Maps,,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,France National Railroads,1943,,,,,,France,,,,,,,G5831_P3_2M_OSS_1943|~|DR707F1,,,1943,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cffj1,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5831_P3_2_2M_OSS_1943.tif,,,,,,,cartographic,map|~|Road maps.,unknown,unknown,,,eng,Railroads--France--Maps,,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,France Railways,1943,,,,,,France,,,,,,,G5831_P3_2_2M_OSS_1943|~|DR707F1,,,1943,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cffkj,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5831_P3_5_6M_OSS_1944.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,France--Maps,,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,France,1944,,,,,,France,,,,,,,G5831_P3_5_6M_OSS_1944|~|DR707F1,,,1944,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cffm2,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5831_P3_7M_USGS_1917.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,Railroads--United States--Maps|~|Railroads--France--Maps,,United States -- Maps|~|France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Map of France Superimposed on that of The United States Showing Relative Distances and the Extend of Railroad Systems Used by The American Expeditionary Forces,[1917],,,,,,France|~|United States,,,,,,,G5831_P3_7M_USGS_1917|~|DR707F1,,,[1917],,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cffnk,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5831_P55_3_8M_OSS_1944.tif,,,,,,,cartographic,map,pd_usfed,,,United States. Office of Strategic Services. Research and Analysis Branch.,eng,France--Maps|~|Harbors--France--Maps,,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,France,1944,southernmost:N0420000|~|westernmost:W0040000|~|easternmost:E0080000|~|northernmost:N0500000,OSS,"""Restricted.""|~|compiled and drawn in the Branch of Research and Analysis, OSS.|~|Dated: 11 March 1944.","dcu|~|[Washington, D.C.]",1 map : col. ; 29 x 27 cm.,France,11854375,G5831 .P55 3.8M OSS 1944,,3514284,3700000,,G5831_P55_3_8M_OSS_1944|~|DR707F1,Provisional ed.,,1944,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cffp3,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5831_P5_2_5M_OSS_1943.tif,,,,,,,cartographic,fre|~|map,pd_usfed,,Michelin & cie.,United States. Army Map Service.|~|United States. Office of Strategic Services. Research and Analysis Branch.,eng,France--Maps|~|Roads--France--Maps|~|Nautical charts--France,,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,France,1944|~|1943,westernmost:W0020000|~|northernmost:N0500000|~|southernmost:N0440000|~|easternmost:E0060000,OSS,"Insets: Paris and suburbs.--Corsica.--[Nice to Menton].|~|Legend in English and French.|~|Inset: Northern regions.|~|Twenty classes of roads are shown.|~|Includes index to short canals.|~|""Copied from Michelin road map of France, sheets 96 and 97, 1939.""|~|Dated: January 20, 1943.|~|In upper margin: Europe road map 1:1,000,000.|~|Drawn in the Branch of Research and Analysis, OSS.","dcu|~|[Washington, D.C.]",1 map : col. ; 97 x 99 cm.|~|1 map ; 42 x 41 cm.,France,12225001,G5831 .P5 2.5M OSS 1943,,3514282,1000000|~|2350000,,G5831_P5_2_5M_OSS_1943|~|DR707F1,"1st ed., AMS-1.|~|Provisional ed., 1st revision.",,1944,map47000133,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cffqm,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5831_P5_500_EB_1903.tif,,,,,,,cartographic,map,unknown,unknown,,,fre,Inland water transportation--France--Maps|~|Waterways--France--Recreational use--Maps,,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Carte Itinéraire des Voies Navigables de la France d'après le Guide Officiel de la Navigation Intérieure.,1903,,,,,,France,,,,,,Map Directions Waterways of France from the Official Guide of the Inland Navigation.,G5831_P5_500_EB_1903|~|DR707F1,,,1903,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cffr4,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5831_P5_5_5M_OSS_1944.tif,,,,,,,cartographic,map,pd_usfed,,,United States. Office of Strategic Services. Research and Analysis Branch.,eng,France--Maps|~|Inland water transportation--France--Maps,,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Traffic flow on the inland waterways of France during 1935,1944,,OSS,Dated: 10 February 1944.,"dcu|~|[Washington, D.C.]",1 map ; 19 x 20 cm.,France,11601382,G5831 .P5 5.5M OSS 1944,,3514471,5000000,,G5831_P5_5_5M_OSS_1944|~|DR707F1,,,1944,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cffsn,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5831_P95_NS_OSS_1942.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,"Radio stations--Europe, Central--Maps",,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Radiotelegraph and Radiotelephone Communication Systems of France,1942,,,,,,France,,,,,,,G5831_P95_NS_OSS_1942|~|DR707F1,,,1942,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cffvp,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5831_R4_1_26M_AT_1918.tif,,,,,,,cartographic,map,unknown,unknown,,,fre,France--Maps,,France--Maps|~|Switzerland--Maps|~|Belgium--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Nouvelle Carte de France. Belgique, Bords du Rhin, Suisse, Etc.",[1918],,,,,,France,,,,,,"Map of New France. Belgium banks of the Rhine, Switzerland, etc..",G5831_R4_1_26M_AT_1918|~|DR707F1,,,[1918],,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cffw6,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5831_S65_1918_M4.tif,,,,,,,cartographic,map,pd_usfed,,"United States. Army. Engineer Regiment, 29th.|~|Summerall, Charles Pelot. 1867-1955.",,eng,World War|~|Argonne,,Argonne,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Meuse-Argonne offensive, map showing daily position of front line",1919,,"29th Engineers, U.S. Army",Relief represented by hachures.|~|Stamped on: Summerall papers.|~|Includes text.|~|Base map: Extract of MeÌ�zieÌ€res-Verdun-Metz-Longwy.,"dcu|~|[Washington, D.C.]",1 map : col. ; 84 x 72 cm.,France,26217217,G5831 .S65 1918 M4,,2202216,80000,Extract of MeÌ�zieÌ€res-Verdun-Metz-Longwy,G5831_S65_1918_M4|~|DR707F1,,,1919,92684037,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cffxq,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5831_S65_1918_M48.tif,,,,,,,cartographic,map,pd_usfed,,United States. Engineer Reproduction Plant.,,eng,World War|~|Argonne,,Argonne,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Meuse-Argonne offensive, map showing daily position of front line",1921,,"Engineer Reproduction Plant, U.S. Army","Base map: Extract of MeÌ�zieÌ€res-Verdun-Metz-Longwy.|~|""4334-1.""|~|Includes text.|~|Relief represented by hachures.|~|Show lines from Sept.-Nov. 1918.","[Washington, D.C.]|~|dcu",1 map : col. ; 84 x 72 cm.,France,34310920,G5831 .S65 1918 M48,,2315320,80000,Extract of MeÌ�zieÌ€res-Verdun-Metz-Longwy,G5831_S65_1918_M48|~|DR707F1,,,1921,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cffz7,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F2/G5831_C5_1M_BER_1905.tif,,,,,,,cartographic,fre|~|map,pd,,"Barrois, Charles Eugène. 1851-",France. Service de la carte géologique de la France.,fre,Geology--France--Maps,,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Meuse-Argonne offensive, map showing daily position of front line",1905,,,exécutée en utilisant les documents publiés par le Service de la carte géologique détaillée de la France par un Comité composé de mm. Barrois <et al>|~|At head of title: Ministère des travaux public.,<Paris?>|~|fr,1 map : col. ; 103 x 109 cm.,France,34310920,G5831 .S65 1918 M48,,2315320,1000000,,G5831_C5_1M_BER_1905|~|DR707F2,,,1905,gs 13000520,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfg07,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/Drawer708_DR708F1/G5832 _NE_1M_CL _ND.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G5832 _NE_1M_CL _ND,,,,,,,,,,,,,,G5832 _NE_1M_CL _ND|~|DR708F1,,,,,
