"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","IIIF Access URL","Rights.copyrightStatus","Rights.notice","Rights.countryCreation","Rights.creatorCorporate","Name.creator","Subject.descriptiveTopic","Type.typeOfResource","Type.genre","Name.repository","Name.performer","Name.composer","Rights.generalNote","Rights.servicesContact","Description.note","Title","AltIdentifier.local","Date.creation","Format.dimensions","Format.medium","Relation.isPartOf","Date.digitized","Format.extent","Description.tableOfContents","Description.abstract","Waveform","media.width","media.height","media.duration","media.format","IIIF Manifest URL"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bp9tz","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bp9tz-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/p9/tz/21198=zz002bp9tz/ark%2B=21198=zz002bp9tz.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","","","sound recording","","","University of California, Los Angeles. Ethnomusicology Archive","","","","No date - no artist - no classification","House Carpenter","clym200203acwf146-xx_side1-03","unknown","7 in.","","Archive of California and Western Folklore","2008-04-28","04m 15s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bp9tz%2Faudiowaveform.dat","","","255.317333","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bp9tz/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bp9vg","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bp9vg-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/p9/vg/21198=zz002bp9vg/ark%2B=21198=zz002bp9vg.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","Grass Valley Carol Choir","","","","side 1 - a capella|~|Grass Valley Cornish Carol Choir, directed by Harold J. George|~|Recorded for Library of Congress","Sound! Sound! (Seraphic Minstrels)","clym200203acwf148-xx_side1-02","unknown","7 in.","open reel tape","Archive of California and Western Folklore","2008-05-01","02m 28s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bp9vg%2Faudiowaveform.dat","","","148.138667","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bp9vg/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bp9w0","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bp9w0-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/p9/w0/21198=zz002bp9w0/ark%2B=21198=zz002bp9w0.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","Grass Valley Carol Choir","","","","side 1 - a capella|~|Grass Valley Cornish Carol Choir, directed by Harold J. George|~|Recorded for the Library of Congress","Prince of Life (Come Let Us Lift Our Hearts and Voice)","clym200203acwf148-xx_side1-07","unknown","7 in.","open reel tape","Archive of California and Western Folklore","2008-05-01","02m 44s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bp9w0%2Faudiowaveform.dat","","","164.352","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bp9w0/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bp9xh","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bp9xh-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/p9/xh/21198=zz002bp9xh/ark%2B=21198=zz002bp9xh.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","Grass Valley Carol Choir","","","","Recorded for the Library of Congress|~|Grass Valley Cornish Carol Choir, directed by Harold J. George|~|Side 2 - organ accompaniment","Lo! The Eastern Sages Rise - Side 2","clym200203acwf148-xx_side2-03","unknown","7 in.","open reel tape","Archive of California and Western Folkware","2008-05-01","02m 56s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bp9xh%2Faudiowaveform.dat","","","176.128","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bp9xh/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bp9z1","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bp9z1-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/p9/z1/21198=zz002bp9z1/ark%2B=21198=zz002bp9z1.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","Grass Valley Carol Choir","","","","Grass Valley Cornish Carol Choir, directed by Harold J. George|~|side 1 - a capella|~|Recorded for Library of Congress","The Lord is Come","clym200203acwf148-xx_side1-04","unknown","7 in.","open reel tape","Archive of California and Western Folklore","2008-05-01","03m 28s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bp9z1%2Faudiowaveform.dat","","","208.554667","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bp9z1/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bpb01","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bpb01-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pb/01/21198=zz002bpb01/ark%2B=21198=zz002bpb01.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","Grass Valley Carol Choir","","","","side 2 - organ accompaniment|~|Grass Valley Cornish Carol Choir, directed by Harold J. George|~|Recorded for the Library of Congress","Sound! Sound! (Seraphic Minstrels) - side 2","clym200203acwf148-xx_side2-02","unknown","7 in.","open reel tape","Archive of California and Western Folkware","2008-05-01","02m 49s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpb01%2Faudiowaveform.dat","","","169.642667","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpb01/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bpb1j","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bpb1j-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pb/1j/21198=zz002bpb1j/ark%2B=21198=zz002bpb1j.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","Grass Valley Carol Choir","","","","Side 1 - a capella|~|Grass Valley Cornish Carol Choir, directed by Harold J. George|~|Recorded for the Library of Congress","Salutation","clym200203acwf148-xx_side1-06","unknown","7 in.","open reel tape","Archive of California and Western Folklore","2008-05-01","02m 56s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpb1j%2Faudiowaveform.dat","","","176.981333","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpb1j/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bpb22","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bpb22-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pb/22/21198=zz002bpb22/ark%2B=21198=zz002bpb22.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","Grass Valley Carol Choir","","","","Grass Valley Cornish Carol Choir, directed by Harold J. George|~|side 1 - a capella|~|Recorded for Library of Congress","Bethlehem","clym200203acwf148-xx_side1-05","unknown","7 in.","open reel tape","Archive of California and Western Folklore","2008-05-01","03m 13s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpb22%2Faudiowaveform.dat","","","193.706667","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpb22/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bpb3k","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bpb3k-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pb/3k/21198=zz002bpb3k/ark%2B=21198=zz002bpb3k.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","Grass Valley Carol Choir","","","","Grass Valley Cornish Carol Choir, directed by Harold J. George|~|Side 2 - organ accompaniment|~|Recorded for the Library of Congress","Grass Valley Carol Choir - spoken introduction - Side 2","clym200203acwf148-xx_side2-01","unknown","7 in.","open reel tape","Archive of California and Western Folkware","2008-05-01","03m 30s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpb3k%2Faudiowaveform.dat","","","210.432","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpb3k/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bpb43","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bpb43-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pb/43/21198=zz002bpb43/ark%2B=21198=zz002bpb43.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","Grass Valley Carol Choir","","","","Recorded for the  Library of Congress|~|Grass Valley Cornish Carol Choir, directed by Harold J. George|~|side 1 - a capella","Diadem (While Shepards Watched Their Flocks by Night)","clym200203acwf148-xx_side1-09","unknown","7 in.","open reel tape","Archive of California and Western Folkware","2008-05-01","02m 56s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpb43%2Faudiowaveform.dat","","","176.810667","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpb43/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bpb5m","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bpb5m-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pb/5m/21198=zz002bpb5m/ark%2B=21198=zz002bpb5m.mp4{}","Y","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","Grass Valley Carol Choir","","","","Recorded for the Library of Congress|~|Grass Valley Cornish Carol Choir, directed by Harold J. George|~|Side 1 - a capella","Hark What Music (Hark What Music fills Creation)","clym200203acwf148-xx_side1-08","unknown","7 in.","open reel tape","Archive of California and Western Folkware","2008-05-01","03m 28s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpb5m%2Faudiowaveform.dat","","","208.896","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpb5m/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bpb64","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bpb64-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pb/64/21198=zz002bpb64/ark%2B=21198=zz002bpb64.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","Grass Valley Carol Choir","","","","Grass Valley Cornish Carol Choir, directed by Harold J. George|~|Recorded for the Library of Congress|~|Side 2 - organ accompaniment","The Lord is Come (Side 2)","clym200203acwf148-xx_side2-04","unknown","7 in.","open reel tape","Archive of California and Western Folkware","2008-05-01","03m 57s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpb64%2Faudiowaveform.dat","","","237.738667","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpb64/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bpb7n","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bpb7n-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pb/7n/21198=zz002bpb7n/ark%2B=21198=zz002bpb7n.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","Grass Valley Carol Choir","","","","Side 2 - organ accompaniment|~|Grass Valley Cornish Carol Choir, directed by Harold J. George|~|Recorded for the Library of Congress","Bethlehem (Side 2)","clym200203acwf148-xx_side2-05","unknown","7 in.","open reel tape","Archive of California and Western Folkware","2008-05-01","03m 42s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpb7n%2Faudiowaveform.dat","","","222.378667","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpb7n/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bpb85","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bpb85-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pb/85/21198=zz002bpb85/ark%2B=21198=zz002bpb85.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","","","","","University of California, Los Angeles. Ethnomusicology Archive","","","","","side 2 - organ accompaniment|~|Grass Valley Cornish Carol Choir, directed by Harold J. George|~|Recorded for the Library of Congress","Diadem (While Shepards Watched Their Flocks by Night)","clym200203acwf148-xx_side2-09","unknown","7 in.","open reel tape","Archive of California and Western Folkware","2008-05-01","03m 18s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpb85%2Faudiowaveform.dat","","","198.485333","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpb85/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bpb9p","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bpb9p-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pb/9p/21198=zz002bpb9p/ark%2B=21198=zz002bpb9p.mp4{}","","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","Shade, Will","","","","""interesting only"" and ""dreadful"" written next to song list.","clym200203acwf149-63_side1-05","clym200203acwf149-63_side1-05","August 1963","7 in.","open reel tape","Archive of California and Western Folklore","2008-05-02","02m 36s","","Recorded in Memphis. No track titles given.","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpb9p%2Faudiowaveform.dat","","","156.330667","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpb9p/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bpbb6","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bpbb6-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pb/b6/21198=zz002bpbb6/ark%2B=21198=zz002bpbb6.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","","","sound recording","","","University of California, Los Angeles. Ethnomusicology Archive|~|Grass Valley Carol Choir","","","","Recorded for the Library of Congress|~|Grass Valley Cornish Carol Choir, directed by Harold J. George|~|side 2 - organ accompaniment","Salutation (side 2)","clym200203acwf148-xx_side2-06","unknown","7 in.","open reel tape","Archive of California and Western Folkware","2008-05-01","03m 11s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpbb6%2Faudiowaveform.dat","","","191.829333","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpbb6/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bpbcq","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bpbcq-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pb/cq/21198=zz002bpbcq/ark%2B=21198=zz002bpbcq.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","Shade, Jennie Mae Clayton","","","","Recorded in Memphis. No track titles given.|~|""interesting only"" and ""dreadful"" written next to song list.","clym200203acwf149-63_side1-01","clym200203acwf149-63_side1-01","August 1963","7 in.","","Archive of California and Western Folklore","2008-05-02","open reel tape","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpbcq%2Faudiowaveform.dat","","","190.976","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpbcq/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bpbd7","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bpbd7-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pb/d7/21198=zz002bpbd7/ark%2B=21198=zz002bpbd7.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","Shade, Will","","","","Recorded in Memphis. No track titles given.|~|""interesting only"" and ""dreadful"" written next to song list.","clym200203acwf149-63_side1-04","clym200203acwf149-63_side1-04","August 1963","7 in.","open reel tape","Archive of California and Western Folklore","2008-05-02","02m 20s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpbd7%2Faudiowaveform.dat","","","140.8","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpbd7/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bpbfr","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bpbfr-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pb/fr/21198=zz002bpbfr/ark%2B=21198=zz002bpbfr.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Recorded for the Library of Congress|~|Grass Valley Cornish Carol Choir, directed by Harold J. George|~|Side 2- organ accompaniment","Prince of Life (Come Let Us Lift Our Hearts and Voice) - Side 2","clym200203acwf148-xx_side2-07","unknown","7 in.","open reel tape","Archive of California and Western Folklore","2008-05-01","03m 52s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpbfr%2Faudiowaveform.dat","","","232.277333","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpbfr/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bpbg8","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bpbg8-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pb/g8/21198=zz002bpbg8/ark%2B=21198=zz002bpbg8.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","Shade, Will","","","","""interesting only"" and ""dreadful"" written next to song list.|~|Recorded in Memphis; no track titles given.","clym200203acwf149-63_side1-02","clym200203acwf149-63_side1-02","August 1963","7 in.","open reel tape","Archive of California and Western Folkware","2008-05-02","02m 51s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpbg8%2Faudiowaveform.dat","","","171.861333","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpbg8/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bpbhs","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bpbhs-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pb/hs/21198=zz002bpbhs/ark%2B=21198=zz002bpbhs.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","Shade, Will","","","","Recorded in Memphis; no track titles given.|~|""interesting only"" and ""dreadful"" written next to song list.","clym200203acwf149-63_side1-03","clym200203acwf149-63_side1-03","August 1963","7 in.","open reel tape","Archive of California and Western Folkware","2008-05-02","03m 02s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpbhs%2Faudiowaveform.dat","","","182.613333","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpbhs/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bpbj9","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bpbj9-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pb/j9/21198=zz002bpbj9/ark%2B=21198=zz002bpbj9.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","Grass Valley Carol Choir","","","","Side 2 - organ accompaniment|~|Recorded for the Library of Congress|~|Grass Valley Cornish Carol Choir, directed by Harold J. George","Hark What Music (Hark What Music fills Creation) - Side 2","clym200203acwf148-xx_side2-08","unknown","7 in.","open reel tape","Archive of California and Western Folkware","2008-05-01","03m 49s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpbj9%2Faudiowaveform.dat","","","229.717333","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpbj9/manifest"
