"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","iiif_access_url","Type.typeOfResource","Type.genre","Subject","Name.subject","Name.repository","Rights.generalNote","Rights.creatorNote","Rights.copyrightStatus","Name.creator","Rights.notice","Title","Alt ID.local","Description.note","Coverage.geographic","Alt ID.collection","Date.creation","Coverage.temporal","Format.dimensions","Format.medium","Bucketeer State","IIIF Access URL"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz002k7bhv","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz002k7bhv_2386955_master.tif","","","still image","","Festivals--India|~|Music--India|~|Folk dance music--India","","","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","Wade, Bonnie C.","","Republic Day Folk Dance Troupes - Uttar Pradesh (Tape 69.3 - 46)","cleth_201401_ams_bw-082|~|BW-82","","India","2014.01|~|Wade, Bonnie C.","1969","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7bhv"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz002k7bjc","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz002k7bjc_2386904_master.tif","","","still image","","Festivals--India|~|Music--India|~|Folk dance music--India","","","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","Wade, Bonnie C.","","Republic Day Folk Dance Troupes - Himachel Pradesh (Tape 69.3 - 31, 32, 33)","cleth_201401_ams_bw-065|~|BW-65","","India","Wade, Bonnie C.|~|2014.01","1969","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7bjc"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz002k7bkw","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz002k7bkw_2386929_master.tif","","","still image","","Festivals--India|~|Music--India|~|Folk dance music--India","","","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","Wade, Bonnie C.","","Republic Day Folk Dance Troupes - Madhya Pradesh (Tape 69.3 - 36)","BW-73|~|cleth_201401_ams_bw-073","","India","2014.01|~|Wade, Bonnie C.","1969","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7bkw"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz002k7bmd","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz002k7bmd_2386952_master.tif","","","still image","","Festivals--India|~|Music--India|~|Folk dance music--India","","","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","Wade, Bonnie C.","","Republic Day Folk Dance Troupes -Tamiland (Tape 69.3 - 43)","BW-81|~|cleth_201401_ams_bw-081","","India","2014.01|~|Wade, Bonnie C.","1969","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7bmd"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz002k7bnx","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz002k7bnx_2386910_master.tif","","","still image","","Festivals--India|~|Music--India|~|Folk dance music--India","","","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","Wade, Bonnie C.","","Republic Day Folk Dance Troupes - Himachel Pradesh (Tape 69.3 - 31, 32, 33)","cleth_201401_ams_bw-067|~|BW-67","","India","2014.01|~|Wade, Bonnie C.","1969","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7bnx"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz002k7bpf","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz002k7bpf_2386934_master.tif","","","still image","","Festivals--India|~|Music--India|~|Folk dance music--India","","","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","Wade, Bonnie C.","","Republic Day Folk Dance Troupes - NEFA","cleth_201401_ams_bw-076|~|BW-76","","India","2014.01|~|Wade, Bonnie C.","1969","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7bpf"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz002k7bqz","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz002k7bqz_2386907_master.tif","","","still image","","Festivals--India|~|Music--India|~|Folk dance music--India","","","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","Wade, Bonnie C.","","Republic Day Folk Dance Troupes - Himachel Pradesh (Tape 69.3 - 31, 32, 33)","cleth_201401_ams_bw-066|~|BW-66","","India","Wade, Bonnie C.|~|2014.01","1969","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7bqz"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz002k7brg","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz002k7brg_2386913_master.tif","","","still image","","Festivals--India|~|Music--India|~|Folk dance music--India","","","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","Wade, Bonnie C.","","Republic Day Folk Dance Troupes - Kerala (Tape 69.3 - 34)","cleth_201401_ams_bw-068|~|BW-68","","India","2014.01|~|Wade, Bonnie C.","1969","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7brg"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz002k7bs0","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz002k7bs0_2386938_master.tif","","","still image","","Festivals--India|~|Music--India|~|Folk dance music--India","","","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","Wade, Bonnie C.","","Republic Day Folk Dance Troupes - Orissa (Tape 69.3 - 42)","cleth_201401_ams_bw-077|~|BW-77","","India","2014.01|~|Wade, Bonnie C.","1969","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7bs0"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz002k7bth","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz002k7bth_2386901_master.tif","","","still image","","Festivals--India|~|Music--India|~|Folk dance music--India","","","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","Wade, Bonnie C.","","Republic Day Folk Dance Troupes - Himachel Pradesh (Tape 69.3 - 31, 32, 33)","cleth_201401_ams_bw-064|~|BW-64","","India","Wade, Bonnie C.|~|2014.01","1969","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7bth"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz002k7bv1","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz002k7bv1_2386916_master.tif","","","still image","","Festivals--India|~|Music--India|~|Folk dance music--India","","","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","Wade, Bonnie C.","","Republic Day Folk Dance Troupes - Laccadive Islands (Tape 69.3 - 35)","BW-69|~|cleth_201401_ams_bw-069","","India","2014.01|~|Wade, Bonnie C.","1969","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7bv1"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz002k7bwj","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz002k7bwj_2386941_master.tif","","","still image","","Festivals--India|~|Music--India|~|Folk dance music--India","","","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","Wade, Bonnie C.","","Republic Day Folk Dance Troupes - Pondicherry (Tape 69.3 - 43)","cleth_201401_ams_bw-078|~|BW-78","","India","2014.01|~|Wade, Bonnie C.","1969","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7bwj"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz002k7bx2","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz002k7bx2_2386895_master.tif","","","still image","","Festivals--India|~|Music--India|~|Folk dance music--India","","","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","Wade, Bonnie C.","","Republic Day Folk Dance Troupes - Bhutan (Tape 69.3 - 25, 26, 27, 28, 29, 30)","cleth_201401_ams_bw-062|~|BW-62","","India","Wade, Bonnie C.|~|2014.01","1969","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7bx2"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz002k7c13","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz002k7c13_2387126_master.tif","","","still image","","Music--Thailand|~|Musical Instruments--Thailand","","","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","Morton, David, 1920-","","Khlui","M-30|~|cleth_201401_ams_m-030","","Thailand","2014.01|~|Morton, David","1959-1960","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7c13"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz002k7c2m","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz002k7c2m_2387087_master.tif","","","still image","","Music--Thailand|~|Musical Instruments--Thailand","","","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","Morton, David, 1920-","","Khong mon","M-17|~|cleth_201401_ams_m-017","","Thailand","2014.01|~|Morton, David","1959-1960","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7c2m"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz002k7c34","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz002k7c34_2387207_master.tif","","","","","Music--Thailand|~|Musical Instruments--Thailand","","","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","Morton, David, 1920-","","Chakhe","M-44|~|cleth_201401_ams_m-044","","Thailand","2014.01|~|Morton, David","1959-1960","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7c34"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz002k7c4n","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz002k7c4n_2387108_master.tif","","","still image","","Music--Thailand|~|Musical Instruments--Thailand","","","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","Morton, David, 1920-","","Poeng mang khok (outside)","M-24|~|cleth_201401_ams_m-024","","Thailand","2014.01|~|Morton, David","1959-1960","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7c4n"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz002k7c55","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz002k7c55_2387039_master.tif","","","still image","","Music--Thailand|~|Musical Instruments--Thailand","","","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","Morton, David, 1920-","","Krong, Krap khu, Kro","M-1|~|cleth_201401_ams_m-001","","Thailand","2014.01|~|Morton, David","1959-1960","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7c55"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz002k7c6p","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz002k7c6p_2387078_master.tif","","","still image","","Music--Thailand|~|Musical Instruments--Thailand","","","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","Morton, David, 1920-","","Khong rang","M-14|~|cleth_201401_ams_m-014","","Thailand","Morton, David|~|2014.01","1959-1960","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7c6p"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz002k7c76","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz002k7c76_2387093_master.tif","","","still image","","Music--Thailand|~|Musical Instruments--Thailand","","","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","Morton, David, 1920-","","Taphon (thai), Taphon mon","M-19|~|cleth_201401_ams_m-019","","Thailand","2014.01|~|Morton, David","1959-1960","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7c76"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz002k7c8q","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz002k7c8q_2387213_master.tif","","","still image","","Music--Thailand|~|Musical Instruments--Thailand","","","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","Morton, David, 1920-","","So sam sai","M-46|~|cleth_201401_ams_m-046","","Thailand","2014.01|~|Morton, David","1959-1960","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7c8q"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz002k7c97","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz002k7c97_2387102_master.tif","","","still image","","Music--Thailand|~|Musical Instruments--Thailand","","","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","Morton, David, 1920-","","Rammama lamtat, Rammama mahori","M-22|~|cleth_201401_ams_m-022","","Thailand","2014.01|~|Morton, David","1959-1960","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7c97"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz002k7cbr","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz002k7cbr_2387045_master.tif","","","still image","","Music--Thailand|~|Musical Instruments--Thailand","","","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","Morton, David, 1920-","","Krap sepha","M-3|~|cleth_201401_ams_m-003","","Thailand","2014.01|~|Morton, David","1959-1960","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7cbr"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz002k7cc8","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz002k7cc8_2387072_master.tif","","","still image","","Music--Thailand|~|Musical Instruments--Thailand","","","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","Morton, David, 1920-","","Khong meng","cleth_201401_ams_m-012|~|M-12","","Thailand","2014.01|~|Morton, David","1959-1960","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7cc8"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz002k7cds","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz002k7cds_2387099_master.tif","","","still image","","Music--Thailand|~|Musical Instruments--Thailand","","","","","","Morton, David, 1920-","","Thon chatri, Thon mahori","cleth_201401_ams_m-021|~|M-21","","Thailand","2014.01|~|Morton, David","1959-1960","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7cds"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz002k7cf9","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz002k7cf9_2387225_master.tif","","","still image","","Music--Thailand|~|Musical Instruments--Thailand","","","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","Morton, David, 1920-","","So duang","M-48|~|cleth_201401_ams_m-048","","","2014.01|~|Morton, David","1959-1960","Thailand","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7cf9"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz002k7cgt","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz002k7cgt_2387096_master.tif","","","still image","","Music--Thailand|~|Musical Instruments--Thailand","","","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","Morton, David, 1920-","","Klong taphon","M-20|~|cleth_201401_ams_m-020","","Thailand","2014.01|~|Morton, David","1959-1960","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7cgt"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz002k7chb","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz002k7chb_2387051_master.tif","","","still image","","Music--Thailand","","","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","Morton, David, 1920-","","Canal boat","M-5|~|cleth_201401_ams_m-005","","Thailand","Morton, David|~|2014.01","1959-1960","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7chb"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz002k7cjv","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz002k7cjv_2387066_master.tif","","","still image","","Music--Thailand|~|Musical Instruments--Thailand","","","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","Morton, David, 1920-","","Khong mong","M-10|~|cleth_201401_ams_m-010","","Thailand","2014.01|~|Morton, David","1959-1960","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7cjv"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz002k7ckc","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz002k7ckc_2387105_master.tif","","","still image","","Music--Thailand|~|Musical Instruments--Thailand","","","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","Morton, David, 1920-","","Klong chana, Klong khaek, Klong malayu","M-23|~|cleth_201401_ams_m-023","","Thailand","2014.01|~|Morton, David","1959-1960","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7ckc"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz002k7cmw","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz002k7cmw_2387251_master.tif","","","still image","","Music--Thailand|~|Musical Instruments--Thailand","","","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","Morton, David, 1920-","","So ot","M-50|~|cleth_201401_ams_m-050","","Thailand","2014.01|~|Morton, David","1959-1960","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7cmw"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz002k7cnd","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz002k7cnd_2387090_master.tif","","","still image","","Music--Thailand|~|Musical Instruments--Thailand","","","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","Morton, David, 1920-","","Klong that, Klong chatri","M-18|~|cleth_201401_ams_m-018","","Thailand","2014.01|~|Morton, David","1959-1960","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7cnd"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz002k7cpx","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz002k7cpx_2387057_master.tif","","","still image","","Music--Thailand|~|Musical Instruments--Thailand","","","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","Morton, David, 1920-","","Ranat ek lek","cleth_201401_ams_m-007|~|M-7","","Thailand","2014.01|~|Morton, David","1959-1960","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7cpx"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz002k7cqf","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz002k7cqf_2387060_master.tif","","","still image","","Music--Thailand|~|Musical Instruments--Thailand","","","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","Morton, David, 1920-","","Ranat thum lek (Ranat thong)","M-8|~|cleth_201401_ams_m-008","","Thailand","2014.01|~|Morton, David","1959-1960","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7cqf"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz002k7crz","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz002k7crz_2387111_master.tif","","","still image","","Music--Thailand|~|Musical Instruments--Thailand","","","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","Morton, David, 1920-","","Poen mang khok (inside)","M-25|~|cleth_201401_ams_m-025","","Thailand","2014.01|~|Morton, David","1959-1960","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7crz"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz002k7csg","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz002k7csg_2387257_master.tif","","","still image","","Music--Thailand|~|Musical Instruments--Thailand","","","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","Morton, David, 1920-","","Small pi phat. Phakavali","M-52|~|cleth_201401_ams_m-052","","Thailand","2014.01|~|Morton, David","1959-1960","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7csg"
