Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Subject,Type.typeOfResource,Type.genre,Name.subject,Rights.copyrightStatus,Rights.rightsHolderContact,Coverage.geographic,Coverage.spatialLatitude,Name.fashionDesigner,Coverage.spatialLongitude,Name.photographer,Name.repository,Name.artist,Name.architect,Name.compiler,Rights.countryCreation,Rights.servicesContact,Language,Relation.hasVersion,Rights.permission,Publisher.publisherName,Relation.isPartOf,Name.illustrator,Alternate Identifier.local,Title,Description.caption,Date.creation,Format.extent,Format.medium,Format.dimensions,Date.normalized,Description.longitude,Description.latitude,Description.note,Description.adminnote,Description.contents,Description.abstract,Description.fundingNote,Alternate Identifier.OPAC,Alternate Identifier.url,Alternate Identifier.oclc,Bucketeer State,IIIF Access URL
Los Angeles Times Photographic Archive,ark:/21198/zz0002w64s,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00283037a.tif,,,,Actors--California--Los Angeles|~|Actresses--California--Los Angeles|~|Theater $z California $z Los Angeles|~|Entertainment|~|People|~|Arts|~|Culture,still image,news photographs,"Mark Taper Forum (Los Angeles, Calif.)",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,"Ballard, Kathleen",,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b675_267290,"Actors James Earl Jones and Jill Clayburgh in Los Angeles stage production of ""Othello"", 1971","DRAMATIC MOMENT--James Earl Jones plays title role and Jill Clayburgh is Desdemona in Shakespeare's ""Othello"" at Mark Taper.","April 9, 1971",1 photograph,b&w negative,35 mm.,1970-04-09,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002w64s
Los Angeles Times Photographic Archive,ark:/21198/zz0002w659,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00283038a.tif,,,,"Catholic Church--Liturgy|~|Catholic Church--Bishops|~|Prayers for animals|~|Benediction|~|Olvera Street (Los Angeles, Calif.)|~|Events|~|People|~|Religion",still image,news photographs,"Ward, John J., 1920-",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,"Olender, Ben",,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b675_267347,"Bishop John J. Ward conducting Blessing of Animals service on Olvera Street, Los Angeles, 1971","OLD TRADITION--Roman Catholic Bishop John J. Ward, right, blesses young burro belonging to Frank Hauslik during Saturday's Blessing of Animals at Olvera Street. Tradition dates back to 356, when St. Anthony, patron saint of animal kingdom, first blessed animals for their fertility and health. A parade preceded blessing.","April 11, 1971",1 photograph,b&w negative,35 mm.,1971-04-11,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002w659
Los Angeles Times Photographic Archive,ark:/21198/zz0002w66t,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00326902a.tif,,,,Motion picture actors and actresses--California--Los Angeles|~|Landmarks|~|Entertainment|~|People,still image,news photographs,"Lake, Veronica",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,"Ballard, Kathleen",,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b675_267353-1,"Veronica Lake outside the gates of Paramount Pictures in Los Angeles, Calif., 1971",,"April 11, 1971",1 photograph,b&w negative,5 x 5 cm.,1971-04-11,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002w66t
Los Angeles Times Photographic Archive,ark:/21198/zz0002w67b,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00326867a.tif,,,,Motion picture actors and actresses--California--Los Angeles|~|Cowboys--United States|~|Western films--United States|~|Entertainment|~|People,still image,news photographs,"Wakely, Jimmy, 1914-",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,"Gunderson, Judd",,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b676_267501,"Movie cowboys, Jimmy Wakely, Donald (Red) Barry, Eddie Dean, Lash LaRue and Ken Maynard at Hollywood Press Club, 1971","TIP OF THE COWBOY HAT--Vintage movie cowboys are saluted by Hollywood Press Club. From left, Jimmy Wakely, Donald (Red) Barry, Eddie Dean, Lash LaRue. Seated is most well-known trick rider Ken Maynard who let loose with one of his famous ""Yahoos!"" for camera. ""Bet they don't print this,"" Maynard said.","April 26, 1971",1 photograph,b&w negative,5 x 5 cm.,1971-04-26,-118.291194364428,34.081979458079,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002w67b
Los Angeles Times Photographic Archive,ark:/21198/zz0002w68v,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00283041a.tif,,,,"Presidents--United States|~|Vietnam War, 1961-1975|~|Government|~|People",still image,news photographs,"Chapman, Leonard F.",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Camp Pendleton (Calif.),,,,"Whitney, Fitzgerald, b. 1928",,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b676_267541,"President Richard Nixon and Marine Corps Commandant Leonard F. Chapman Jr. with Marines at Camp Pendleton, Calif., 1971","WELCOMING THE MARINES HOME--President Nixon and Marine Corps Commandant Leonard F. Chapman Jr. receiving salute from 1st Division marines, back at Camp Pendleton from Vietnam.","May 1, 1971",1 photograph,b&w negative,35 mm.,1971-05-01,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002w68v
Los Angeles Times Photographic Archive,ark:/21198/zz0002w69c,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00283040a.tif,,,,"Chicano Movement|~|Vietnam War, 1961-1975--Protest movements--California--Los Angeles County|~|Activism|~|People",still image,news photographs,"Chavez, Cesar, 1927-1993",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b676_267555,"Cesar Chavez flanked by two Brown Berets, speaking at Los Angeles peace rally, 1971",Cesar Chavez,"May 3, 1971",1 photograph,b&w negative,35 mm.,1971-05-03,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002w69c
Los Angeles Times Photographic Archive,ark:/21198/zz0002w6bw,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00283042a.tif,,,,Emmy Awards|~|Television actors and actresses--California--Los Angeles|~|Entertainment|~|People,still image,news photographs,"Harper, Valerie, 1940- --Awards|~|Asner, Edward",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,"Browne, Rick",,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b676_267630-1,"Actors Valerie Harper and Edward Asner, posing with their Emmys, 1971","SUPPORTING ROLES--Valerie Harper and Edward Asner, both of The Mary Tyler Moore Show, earned their Emmys for best supporting roles in a comedy.","May 10, 1971",1 photograph,b&w negative,35 mm.,1971-05-10,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002w6bw
Los Angeles Times Photographic Archive,ark:/21198/zz0002w6cd,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00283043a.tif,,,,"Emmy Awards|~|Husband and wife--California, Southern|~|Family--California, Southern|~|Television actors and actresses--California--Los Angeles|~|Entertainment|~|People",still image,news photographs,"Jones, Shirley, 1934 Mar. 31-",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,"Meadows, Mike",,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b676_267630-2,"Jack Cassidy, Shirley Jones and David Cassidy arriving at the Emmys, 1971","EMMY NOMINEE--Jack Cassidy, left, one of nominees for National Academy of Television Arts and Sciences' awards, arrives Sunday at Hollywood Palladium for ceremony with wife Shirley Jones and son, David Cassidy. Elder Cassidy was nominated for performance in ""Andersonville Trial.""","May 10, 1971",1 photograph,b&w negative,35 mm.,1971-05-10,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002w6cd
Los Angeles Times Photographic Archive,ark:/21198/zz0002w6dx,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00283039a.tif,,,,Chicano Movement|~|Demonstrations--California--Imperial County|~|Activism,still image,news photographs,,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Imperial County (Calif.),,,,"Malmin, John","University of California, Los Angeles. $b Library Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b676_267654,"Chicanos on ""La Marcha de La Reconquista,"" walking along road near the Salton Sea, Calif., 1971","LONG WAY TO GO--Chicanos marching along desert road near the Salton Sea. Destination of trek, which began in Calexico, is Sacramento.","May 13, 1971",1 photograph,b&w negative,35 mm.,1971-05-13,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002w6dx
Los Angeles Times Photographic Archive,ark:/21198/zz0002w6ff,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00326868a.tif,,,,African American actors|~|Father's Day|~|Television actors and actresses--California--Los Angeles|~|Entertainment|~|People,still image,news photographs,"Morris, Phil, 1959- --Childhood and youth",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,"Frampton, Mary",,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b678_267925,"Actor Greg Morris surrounded by his family, holding his Television Father of the Year award, 1971","HAPPY DAD--Greg Morris takes time out on the Mission:Impossible set to accept the National Father's Day Committee's award as Television Father of the Year. Morris was surrounded by his happy family, from left: wife Lee, daughter Iona, 14 son Philip, 12, and Linda, 8. Award was presented by Sid Schlesinger.","June 7, 1971",1 photograph,b&w negative,5 x 5 cm.,1971-06-07,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002w6ff
Los Angeles Times Photographic Archive,ark:/21198/zz0002w6gz,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00326903a.tif,,,,Motion picture actors and actresses--Press coverage--California--Los Angeles|~|Press agents--California--Los Angeles|~|Entertainment|~|People,still image,news photographs,"Hayward, Susan, $d 1918-1975",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b678_267970-1,"Actress Susan Hayward and Jay Bernstein arriving at Motion Picture and Television Relief Fund in Los Angeles, Calif., 1971",,"June 15, 1971",1 photograph,b&w negative,5 x 5 cm.,1971-06-15,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002w6gz
Los Angeles Times Photographic Archive,ark:/21198/zz0002w6hg,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00283044a.tif,,,,Women artists--United States|~|Sex discrimination against women--California--Los Angeles County|~|People|~|Arts,still image,news photographs,"Hodgetts, Victoria",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,"Malmin, John",,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b678_267993,"Victoria Hodgetts with other women artists in Los Angeles, Calif. , 1971","BIAS CHARGED--Vicki Hodgetts, center, holds catalog for current show of County Museum of Art, charged by group of women artists with discrimination on basis of sex. Cover of catalog displays pictures of artists in show--and none is a woman. Group threatens legal action.","June 16, 1971",1 photograph,b&w negative,35 mm.,1971-06-16,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002w6hg
Los Angeles Times Photographic Archive,ark:/21198/zz0002w6j0,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00283045a.tif,,,,Women--Clothing & dress--California--Los Angeles--1970-1980|~|Picketing--California--Los Angeles County|~|Hot pants|~|Strikes and lockouts--Telegraph--United States|~|Activism,still image,news photographs,Western Union Telegraph Company,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,"Browne, Rick",,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b678_268003,"Striking Western Union employees picketing an office in Los Angeles, Calif., 1971","STRIKING STRIKERS--Western Union employes [sic], who have been on strike since June 1 for higher wages, wear hot pants to keep cool Wednesday as they picket company office at 721 S. Flower St.","June 17, 1971",1 photograph,b&w negative,35 mm.,1971-06-17,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002w6j0
Los Angeles Times Photographic Archive,ark:/21198/zz0002w6kh,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00326869a.tif,,,,Actresses--California--Los Angeles|~|Television actors and actresses--California--Los Angeles|~|Entertainment|~|People,still image,news photographs|~|Portrait photographs,"Duncan, Sandy, 1946-",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,"Ballard, Kathleen",,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b678_268088,"Actress Sandy Duncan seated on ivy covered steps, 1971","Look out, Lucy, Carol, Goldie--that new girl, Sandy Duncan, is gaining on you!","June 20, 1971",1 photograph,b&w negative,5 x 5 cm.,1971-06-20,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002w6kh
Los Angeles Times Photographic Archive,ark:/21198/zz0002w6m1,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00283048a.tif,,,,"Building construction--California--Los Angeles County|~|Steel framing (Building)--California--Los Angeles|~|Excavation--California--Los Angeles  County|~|Excavating machinery--California, Southern|~|Transportation|~|Environment",still image,news photographs,,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988","Century City (Los Angeles, Calif.)",,,,"Browne, Rick","University of California, Los Angeles. $b Library Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b678_268107,"Construction site and excavation on a subterranean parking garage in Century City (Los Angeles), 1971","DIGGING OUT--A conveyor belt is put into service at excavation site of the 6,000-car subterranean garage under construction at Century City. Being removed is a dirt roadway that had been used by the trucks to haul two million cubic yards of dirt from the excavation.","June 23, 1971",1 photograph,b&w negative,35 mm.,1971-06-23,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002w6m1
Los Angeles Times Photographic Archive,ark:/21198/zz0002w6nj,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00283052a.tif,,,,"Watergate Affair, 1972-1974|~|People|~|Media",still image,news photographs,"Ehrlichman, John Daniel, 1925-",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,"Montney, Cal",,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b679_268128-13,"John D. Ehrlichman talking to reporters during Watergate investigations, 1973","AFTER TESTIFYING--Former presidential adviser John D. Ehrlichman talking with newsmen. At left, his attorney, Joseph A. Ball.","June 9, 1973",1 photograph,b&w negative,35 mm.,1973-06-09,-118.243414163589,34.0550861083319,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002w6nj
Los Angeles Times Photographic Archive,ark:/21198/zz0002w6p2,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00283055a.tif,,,,"Watergate Affair, 1972-1974|~|People|~|Legal",still image,news photographs,"Krogh, Egil, 1939-",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,"Mally, Michael",,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b679_268128-15,"Egil (Bud) Krogh Jr. talking to reporters at Los Angeles County Courthouse, 1973","AFTER ARRAIGNMENT--Egil (Bud) Krogh Jr, who surrendered on grand jury indictment, with newsmen.","September 7, 1973",1 photograph,b&w negative,35 mm.,1973-09-07,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002w6p2
Los Angeles Times Photographic Archive,ark:/21198/zz0002w6qk,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00283053a.tif,,,,"Watergate Affair, 1972-1974|~|Crime|~|People|~|Legal",still image,news photographs,"Liddy, G. Gordon",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b679_268128-19,"G. Gordon Liddy, in handcuffs, being escorted to Los Angeles Criminal Courts building, 1973",CHARGED--Former White House aide G. Gordon Liddy in handcuffs at Criminal Courts Building for hearing on plea.,"June 20, 1973",1 photograph,b&w negative,35 mm.,1973-06-20,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002w6qk
Los Angeles Times Photographic Archive,ark:/21198/zz0002w6r3,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00283054a.tif,,,,"Watergate Affair, 1972-1974|~|People|~|Legal",still image,news photographs,"Fielding, Lewis J., 1909-1994",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,"Malmin, John",,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b679_268128-9,"Dr. Lewis J. Fielding at Los Angeles Criminal Courts during Watergate investigation, 1973","WITNESS--Dr. Lewis Fielding, in dark suit, Daniel Ellsberg's psychiatrist, arrives in Criminal Courts building for a grand jury hearing into the burglary of his office by Watergate case figures.","June 5, 1973",1 photograph,b&w negative,35 mm.,1973-06-05,-118.243237137794,34.0549394424113,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002w6r3
Los Angeles Times Photographic Archive,ark:/21198/zz0002w6sm,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00283046a.tif,,,,"Strikes and lockouts--Stevedores--United States|~|Longshoremen's Strike, 1971-1972|~|Picketing--California--Los Angeles County|~|Activism",still image,news photographs,,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988","San Pedro (Los Angeles, Calif.)",,,,"Cox, Bruce H.","University of California, Los Angeles. $b Library Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b679_268184A-1,"Members of the International Longshoremen's and Warehousemen's Union picketing at San Pedro, Calif., 1972",ON STRIKE--Members of the International Longshoremen's and Warehousemen's Union picketing at San Pedro--one of 24 ports shut down.,"July 2, 1971|~|1971-07-02",1 photograph,b&w negative,35 mm.,,-118.275160789489,33.7506417241514,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002w6sm
Los Angeles Times Photographic Archive,ark:/21198/zz0002w6t4,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00283047a.tif,,,,"Strikes and lockouts--Stevedores--United States|~|Longshoremen's Strike, 1971-1972|~|Family--California, Southern|~|Activism|~|People",still image,news photographs,,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988","San Pedro (Los Angeles, Calif.)",,,,"Barnard, Tony","University of California, Los Angeles. $b Library Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b679_268184U-1,"Longshoreman James Wheeler and family on dock in San Pedro, Calif., 1971","IT'S JUST A JOB'--Says longshoreman James Wheeler of Lakewood who's back on the docks. ""But you've got to protect it."" With him are, James, 10, at the rear, Mrs. Wheeler, Joey 3, and John 9.","October 19, 1971",1 photograph,b&w negative,35 mm.,1971-10-19,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002w6t4
Los Angeles Times Photographic Archive,ark:/21198/zz0002w6vn,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00283049a.tif,,,,Policewomen--California--Los Angeles|~|Abandoned children--California--Los Angeles County|~|Youth,still image,news photographs,Los Angeles (Calif.). Police Dept.,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,"Montney, Cal",,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b679_268224,"Abandoned baby sleeping in desk drawer at Los Angeles Police station, 1971","IMPROVISED CRIB--Policewoman Pat Johnson, 28, tends a baby girl, about 9 months old, who was found alone and crying in a downtown hotel room. Baby was placed in file drawer for a nap after she was fed milk, Jell-O and cottage cheese. She later was taken to a foster home. The hotel manager called police after receiving complaints that the baby had been crying for hours.","July 8, 1971",1 photograph,b&w negative,35 mm.,1971-07-08,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002w6vn
Los Angeles Times Photographic Archive,ark:/21198/zz0002w6w5,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00283050a.tif,,,,Religious gatherings--California--Los Angeles County|~|Jehovah's Witnesses--California--Los Angeles County|~|Landmarks|~|Religion|~|Culture,still image,news photographs,"Dodger Stadium (Los Angeles, Calif.)",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,"Olender, Ben",,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b679_268287-1,"Jehovah's Witnesses assembly at Los Angeles' Dodger Stadium, 1971",UNDER A HOT SUN--Parasols protect Jehovah's Witnesses gathered at Dodger Stadium for the opening of a five-day district assembly.,"July 15, 1971",1 photograph,b&w negative,35 mm.,1971-07-15,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002w6w5
