Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Author,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Rights.copyrightStatus,Type.genre,Language,Rights.publicationStatus,Subject,Relation.isPartOf,Name.subject,Name.illustrator,Name.creator,Name.photographer,Coverage.geographic,Name.repository,Name.engraver,Name.printer,Title,Description.note,Alt ID.local,Date.normalized,Date.creation,AltTitle.other,Description.caption,Format.dimensions,Format.extent,Description.contents,Publisher.placeOfOrigin,Alt ID.oclc,Publisher.publisherName,Description.caption,AltTitle.translated,Opac url,AltTitle.uniform,Description.tableOfContents
Rare Books (YRL Special Collections),ark:/21198/zz002j9scj,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_368.tif,368,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_368.tif,,uclalsc_6918156_368,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9sd2,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_369.tif,369,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_369.tif,,uclalsc_6918156_369,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9sfk,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_370.tif,370,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_370.tif,,uclalsc_6918156_370,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9sg3,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_371.tif,371,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_371.tif,,uclalsc_6918156_371,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9shm,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_372.tif,372,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_372.tif,,uclalsc_6918156_372,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9sj4,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_373.tif,373,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_373.tif,,uclalsc_6918156_373,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9skn,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_374.tif,374,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_374.tif,,uclalsc_6918156_374,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9sm5,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_375.tif,375,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_375.tif,,uclalsc_6918156_375,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9snp,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_376.tif,376,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_376.tif,,uclalsc_6918156_376,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9sp6,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_377.tif,377,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_377.tif,,uclalsc_6918156_377,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9sqq,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_378.tif,378,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_378.tif,,uclalsc_6918156_378,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9sr7,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_379.tif,379,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_379.tif,,uclalsc_6918156_379,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9ssr,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_380.tif,380,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_380.tif,,uclalsc_6918156_380,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9st8,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_381.tif,381,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_381.tif,,uclalsc_6918156_381,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9svs,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_382.tif,382,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_382.tif,,uclalsc_6918156_382,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9sw9,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_383.tif,383,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_383.tif,,uclalsc_6918156_383,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9sxt,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_384.tif,384,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_384.tif,,uclalsc_6918156_384,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9szb,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_385.tif,385,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_385.tif,,uclalsc_6918156_385,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9t0b,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_386.tif,386,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_386.tif,,uclalsc_6918156_386,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9t1v,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_387.tif,387,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_387.tif,,uclalsc_6918156_387,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9t2c,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_388.tif,388,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_388.tif,,uclalsc_6918156_388,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9t3w,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_389.tif,389,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_389.tif,,uclalsc_6918156_389,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9t4d,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_390.tif,390,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_390.tif,,uclalsc_6918156_390,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9t5x,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_391.tif,391,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_391.tif,,uclalsc_6918156_391,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9t6f,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_392.tif,392,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_392.tif,,uclalsc_6918156_392,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9t7z,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_393.tif,393,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_393.tif,,uclalsc_6918156_393,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9t8g,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_394.tif,394,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_394.tif,,uclalsc_6918156_394,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9t90,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_395.tif,395,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_395.tif,,uclalsc_6918156_395,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9tbh,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_396.tif,396,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_396.tif,,uclalsc_6918156_396,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9tc1,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_397.tif,397,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_397.tif,,uclalsc_6918156_397,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9tdj,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_398.tif,398,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_398.tif,,uclalsc_6918156_398,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9tf2,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_399.tif,399,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_399.tif,,uclalsc_6918156_399,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9tgk,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_400.tif,400,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_400.tif,,uclalsc_6918156_400,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9th3,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_401.tif,401,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_401.tif,,uclalsc_6918156_401,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9tjm,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_402.tif,402,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_402.tif,,uclalsc_6918156_402,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9tk4,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_403.tif,403,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_403.tif,,uclalsc_6918156_403,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9tmn,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_404.tif,404,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_404.tif,,uclalsc_6918156_404,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9tn5,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_405.tif,405,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_405.tif,,uclalsc_6918156_405,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9tpp,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_406.tif,406,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_406.tif,,uclalsc_6918156_406,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9tq6,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_407.tif,407,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_407.tif,,uclalsc_6918156_407,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9trq,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_408.tif,408,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_408.tif,,uclalsc_6918156_408,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9ts7,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_409.tif,409,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_409.tif,,uclalsc_6918156_409,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9ttr,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_410.tif,410,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_410.tif,,uclalsc_6918156_410,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9tv8,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_411.tif,411,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_411.tif,,uclalsc_6918156_411,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9tws,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_412.tif,412,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_412.tif,,uclalsc_6918156_412,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9tx9,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_413.tif,413,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_413.tif,,uclalsc_6918156_413,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9tzt,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_414.tif,414,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_414.tif,,uclalsc_6918156_414,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9v0t,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_415.tif,415,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_415.tif,,uclalsc_6918156_415,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9v1b,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_416.tif,416,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_416.tif,,uclalsc_6918156_416,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9v2v,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_417.tif,417,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_417.tif,,uclalsc_6918156_417,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9v3c,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_418.tif,418,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_418.tif,,uclalsc_6918156_418,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9v4w,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_419.tif,419,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_419.tif,,uclalsc_6918156_419,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9v5d,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_420.tif,420,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_420.tif,,uclalsc_6918156_420,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9v6x,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_421.tif,421,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_421.tif,,uclalsc_6918156_421,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9v7f,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_422.tif,422,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_422.tif,,uclalsc_6918156_422,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9v8z,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_423.tif,423,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_423.tif,,uclalsc_6918156_423,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9v9g,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_424.tif,424,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_424.tif,,uclalsc_6918156_424,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9vb0,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_425.tif,425,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_425.tif,,uclalsc_6918156_425,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9vch,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_426.tif,426,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_426.tif,,uclalsc_6918156_426,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9vd1,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_427.tif,427,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_427.tif,,uclalsc_6918156_427,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9vfj,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_428.tif,428,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_428.tif,,uclalsc_6918156_428,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9vg2,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_429.tif,429,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_429.tif,,uclalsc_6918156_429,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9vhk,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_430.tif,430,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_430.tif,,uclalsc_6918156_430,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9vj3,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_431.tif,431,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_431.tif,,uclalsc_6918156_431,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9vkm,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_432.tif,432,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_432.tif,,uclalsc_6918156_432,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9vm4,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_433.tif,433,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_433.tif,,uclalsc_6918156_433,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9vnn,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_434.tif,434,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_434.tif,,uclalsc_6918156_434,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9vp5,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_435.tif,435,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_435.tif,,uclalsc_6918156_435,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9vqp,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_436.tif,436,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_436.tif,,uclalsc_6918156_436,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9vr6,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_437.tif,437,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_437.tif,,uclalsc_6918156_437,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9vsq,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_438.tif,438,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_438.tif,,uclalsc_6918156_438,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9vt7,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_439.tif,439,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_439.tif,,uclalsc_6918156_439,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9vvr,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_440.tif,440,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_440.tif,,uclalsc_6918156_440,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9vw8,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_441.tif,441,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_441.tif,,uclalsc_6918156_441,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9vxs,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_442.tif,442,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_442.tif,,uclalsc_6918156_442,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9vz9,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_443.tif,443,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_443.tif,,uclalsc_6918156_443,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9w09,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_444.tif,444,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_444.tif,,uclalsc_6918156_444,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9w1t,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_445.tif,445,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_445.tif,,uclalsc_6918156_445,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9w2b,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_446.tif,446,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_446.tif,,uclalsc_6918156_446,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9w3v,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_447.tif,447,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_447.tif,,uclalsc_6918156_447,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9w4c,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_448.tif,448,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_448.tif,,uclalsc_6918156_448,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9w5w,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_449.tif,449,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_449.tif,,uclalsc_6918156_449,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9w6d,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_450.tif,450,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_450.tif,,uclalsc_6918156_450,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9w7x,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_451.tif,451,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_451.tif,,uclalsc_6918156_451,,,,,,,,,,,,,,,
