Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Type.typeOfResource,Type.genre,Subject,Name.repository,Name.creator,Name.photographer,Rights.copyrightStatus,Date.creation,Alt ID.local,Description.note,Coverage.temporal,Title,Format.dimensions,Coverage.geographic,AltTitle.descriptive,AltTitle.uniform,Alt ID.collection,Relation.isPartOf,Format.extent,AltTitle.creator
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002jxr6j,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,Audio,Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","August 21, 1938",142.1.5|~|cleth_196906_amr6154_item05.wav|~|6154-5,"Performers: Dr. Minakshi|~|TEFI recordings made by Dr. A. A. Bake in India, 1938-1939 Place of recording: AdyarCountry of recording: India|~|Vocal: Male solo.Item time: 3:54Fades in. Static. Bleedthrough and distortion from about 1:25 until about 1:50. Inconsistent quality.",1938-1939,Bharati song #1,3:54 min.,"Adyar, India",,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002jxr72,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,Audio,Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","August 8, 1938",142.1.4|~|cleth_196906_amr6154_item04.wav|~|6154-4,"TEFI recordings made by Dr. A. A. Bake in India, 1938-1939 Place of recording: AdyarCountry of recording: India|~|Beatkeeper; Drum; Drone; String melodic instrument? Vocal: Male solo.Item time: 2:13Begins abruptly.",1938-1939,Ishvara kirtanam,2:13 min.,"Adyar, India",Ragini Todi,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002jxr8k,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,Audio,Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","August 8, 1938",142.1.3|~|cleth_196906_amr6154_item03.wav|~|6154-3,"TEFI recordings made by Dr. A. A. Bake in India, 1938-1939 Place of recording: AdyarCountry of recording: India|~|Beatkeeper; Drum; Drone; String melodic instrument? Vocal: Male solo.Item time: 3:47Level varies somewhat. Ends abruptly.",1938-1939,Ambikakirtanam,3:47 min.,"Adyar, India",,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002jxr93,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,Audio,Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","September 1, 1938",143.1.12|~|6155-12|~|cleth_196906_amr6155_item12.wav,"Vocal: Small male group.Item time: 1:45?Static; Pops.|~|TEFI recordings made by Dr. A. A. Bake in India, 1938-1939 Place of recording: AnnamalainagarCountry of recording: India",1938-1939,Jaiminiya Samaveda: imam stomam,1:45? min.,"Annamalainagar, India",,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002jxrbm,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,Audio,Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","September 1, 1938",cleth_196906_amr6155_item11.wav|~|6155-11|~|143.1.11,"Vocal: Small male group.Item time: :50?Begins in the middle of the item. Static; Pops.|~|TEFI recordings made by Dr. A. A. Bake in India, 1938-1939 Place of recording: AnnamalainagarCountry of recording: India",1938-1939,Jaiminiya Samaveda: 1st and 2nd saman: agnai ayahi,:50? min.,"Annamalainagar, India",,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002jxrdn,ark:/21198/zz002gcntd,4,Derived,Work,Bake-Jairazbhoy/image/21198-zz002jxrdn_2380350_master.tif,,,,,still image,,Aerophones |~|Musical instruments $z India|~|Musicians $z India,"University of California, Los Angeles. Ethnomusicology Archive",,"Jairazbhoy, Nazir Ali","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_031,"Shamrao Bansode, blind singer|~|harmonium",,N63 Black and White Negatives: Frame 031,,"Bombay, India",,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002jxrf5,ark:/21198/zz002gcntd,4,Derived,Work,Bake-Jairazbhoy/image/21198-zz002jxrf5_2380353_master.tif,,,,,still image,,Aerophones |~|Musical instruments $z India|~|Musicians $z India,"University of California, Los Angeles. Ethnomusicology Archive",,"Jairazbhoy, Nazir Ali","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_032,Shamrao Bansode|~|harmonium,,N63 Black and White Negatives: Frame 032,,"Bombay, India",,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2n1q,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2n1q_2380356_master.tif,,,,,still image,,Aerophones |~|Musical instruments $z India|~|Musicians $z India,"University of California, Los Angeles. Ethnomusicology Archive",,"Jairazbhoy, Nazir Ali","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_033.tif,harmonium|~|Shamrao Bansode,,N63 Black and White Negatives: Frame 033,,"Bombay, India",,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2n3r,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2n3r_2380359_master.tif,,,,,still image,,Landscapes $z India,"University of California, Los Angeles. Ethnomusicology Archive",,"Jairazbhoy, Nazir Ali","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_034.tif,,,N63 Black and White Negatives: Frame 034,,,,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2n48,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2n48_2380362_master.tif,,,,,still image,,Musical instruments $z India|~|Chordophones,"University of California, Los Angeles. Ethnomusicology Archive",,"Jairazbhoy, Nazir Ali","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_035,,,N63 Black and White Negatives: Frame 035,,,,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2n5s,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2n5s_2380365_master.tif,,,,,still image,,Landscapes $z India,"University of California, Los Angeles. Ethnomusicology Archive",,"Jairazbhoy, Nazir Ali","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_036.tif,,,N63 Black and White Negatives: Frame 036,,,,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2n69,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2n69_2380368_master.tif,,,,,still image,,Landscapes $z India,"University of California, Los Angeles. Ethnomusicology Archive",,"Jairazbhoy, Nazir Ali, $d 1927-2009","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_037.tif,,,N63 Black and White Negatives: Frame 037,,,,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2n7t,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2n7t_2380371_master.tif,,,,,still image,,Landscapes $z India,"University of California, Los Angeles. Ethnomusicology Archive",,"Jairazbhoy, Nazir Ali","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_038.tif,,,N63 Black and White Negatives: Frame 038,,,,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2n8b,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2n8b_2380374_master.tif,,,,,still image,,Landscapes $z India,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_039.tif,,,N63 Black and White Negatives: Frame 039,,,,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2n9v,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2n9v_2380377_master.tif,,,,,still image,,Landscapes $z India,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_040.tif,,,N63 Black and White Negatives: Frame 040,,,,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2nbc,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2nbc_2380380_master.tif,,,,,still image,,Landscapes $z India,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_041.tif,,,N63 Black and White Negatives: Frame 041,,,,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2ncw,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2ncw_2380383_master.tif,,,,,still image,,Landscapes $z India,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_042.tif,,,N63 Black and White Negatives: Frame 042,,,,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2ndd,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2ndd_2380386_master.tif,,,,,still image,,Landscapes $z India,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_043.tif,,,N63 Black and White Negatives: Frame 043,,,,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2nfx,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2nfx_2380389_master.tif,,,,,still image,,Landscapes $z India,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_044.tif,,,N63 Black and White Negatives: Frame 044,,,,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2ngf,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2ngf_2380392_master.tif,,,,,still image,,Landscapes $z India,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_045.tif,,,N63 Black and White Negatives: Frame 045,,,,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2nhz,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2nhz_2380395_master.tif,,,,,still image,,Landscapes $z India,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_046.tif,,,N63 Black and White Negatives: Frame 046,,,,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2njg,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2njg_2380398_master.tif,,,,,still image,,Landscapes $z India,"University of California, Los Angeles. Ethnomusicology Archive",,,,1963,bake_NAJ_N63_047.tif,,,N63 Black and White Negatives: Frame 047,,,,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2nk0,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2nk0_2380401_master.tif,,,,,still image,,Landscapes $z India,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_048.tif,,,N63 Black and White Negatives: Frame 048,,,,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2nmh,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2nmh_2380404_master.tif,,,,,still image,,Landscapes $z India,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_049.tif,,,N63 Black and White Negatives: Frame 049,,,,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2nn1,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2nn1_2380408_master.tif,,,,,still image,,Landscapes $z India,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_050.tif,,,N63 Black and White Negatives: Frame 050,,,,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2npj,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2npj_2380411_master.tif,,,,,still image,,Landscapes $z India,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_051.tif,,,N63 Black and White Negatives: Frame 051,,,,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2nq2,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2nq2_2380414_master.tif,,,,,still image,,Landscapes $z India,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_052.tif,,,N63 Black and White Negatives: Frame 052,,,,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2nrk,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2nrk_2380418_master.tif,,,,,still image,,Landscapes $z India,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_053.tif,,,N63 Black and White Negatives: Frame 053,,,,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2ns3,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2ns3_2380421_master.tif,,,,,still image,,Landscapes $z India,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_054.tif,,,N63 Black and White Negatives: Frame 054,,,,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2ntm,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2ntm_2380424_master.tif,,,,,still image,,Landscapes $z India,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_055.tif,,,N63 Black and White Negatives: Frame 055,,,,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2nv4,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2nv4_2380427_master.tif,,,,,still image,,Membranophones |~|Musical instruments $z India,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_056.tif,nal,,N63 Black and White Negatives: Frame 056,,"Bombay, India",,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2nwn,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2nwn_2380430_master.tif,,,,,still image,,Membranophones |~|Musical instruments $z India,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_057.tif,nal,,N63 Black and White Negatives: Frame 057,,"Bombay, India",,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2nx5,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2nx5_2380433_master.tif,,,,,still image,,Membranophones |~|Musical instruments $z India,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_058.tif,nal,,N63 Black and White Negatives: Frame 058,,"Bombay, India",,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2nzp,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2nzp_2380436_master.tif,,,,,still image,,Musical instruments $z India|~|Chordophones,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_059.tif,,,N63 Black and White Negatives: Frame 059,,,,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2p0p,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2p0p_2380439_master.tif,,,,,still image,,Landscapes $z India,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_060.tif,,,N63 Black and White Negatives: Frame 060,,,,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2p16,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2p16_2380442_master.tif,,,,,still image,,Membranophones |~|Musical instruments $z India|~|Musicians $z India,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_061.tif,,,N63 Black and White Negatives: Frame 061,,,,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2p2q,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2p2q_2380445_master.tif,,,,,still image,,Membranophones |~|Musical instruments $z India|~|Musicians $z India,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_062.tif,,,N63 Black and White Negatives: Frame 062,,,,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2p37,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2p37_2380448_master.tif,,,,,still image,,Membranophones |~|Musical instruments $z India|~|Musicians $z India,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_063.tif,,,N63 Black and White Negatives: Frame 063,,,,,,,1 photograph : b&w negative ; 35mm,
